mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
29.742800927162172,0.1540310432908822,0.19310686588287354,0.004736591740340128,12,sqrt,7,7,1000,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 7, 'n_estimators': 1000}",0.9263420724094882,0.9288389513108615,0.91875,0.91875,0.9225,0.925,0.92375,0.92125,0.9198998748435544,0.9249061326658323,0.923,0.003202295137547415,1327
7.4613862991333,0.06092334983985348,0.050892305374145505,0.0010614894769927802,12,sqrt,7,10,250,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 10, 'n_estimators': 250}",0.9300873907615481,0.9275905118601748,0.925,0.915,0.92375,0.92,0.92375,0.92375,0.9211514392991239,0.9224030037546934,0.92325,0.00391438885439631,1307
14.850185465812682,0.09000645997377744,0.09771506786346436,0.0008965512489744989,12,sqrt,7,10,500,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 10, 'n_estimators': 500}",0.9263420724094882,0.9300873907615481,0.92,0.92,0.92125,0.9225,0.925,0.92,0.9211514392991239,0.9249061326658323,0.923125,0.0032042980783387855,1315
22.32715861797333,0.1490983613032252,0.14792017936706542,0.005002524817004289,12,sqrt,7,10,750,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 10, 'n_estimators': 750}",0.9250936329588015,0.9288389513108615,0.9225,0.91875,0.9225,0.92375,0.92625,0.92375,0.9198998748435544,0.9224030037546934,0.923375,0.002780705283159674,1301
29.741673064231872,0.16876156335887244,0.19295191764831543,0.0020866454246842117,12,sqrt,7,10,1000,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 10, 'n_estimators': 1000}",0.9250936329588015,0.9300873907615481,0.92,0.9175,0.92375,0.92375,0.925,0.92125,0.9211514392991239,0.9249061326658323,0.92325,0.003294493588369762,1307
7.415427422523498,0.052345656082732894,0.05076453685760498,0.0005688668241644666,12,sqrt,7,13,250,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 13, 'n_estimators': 250}",0.9250936329588015,0.9238451935081149,0.92,0.91875,0.925,0.925,0.925,0.92625,0.918648310387985,0.9236545682102628,0.923125,0.0027187171246713074,1315
14.838070726394653,0.08678771872576507,0.09738280773162841,0.0035825182056273904,12,sqrt,7,13,500,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 13, 'n_estimators': 500}",0.9263420724094882,0.9275905118601748,0.9175,0.91875,0.92375,0.92375,0.92375,0.9225,0.9211514392991239,0.9249061326658323,0.923,0.002992895841725033,1327
22.27216601371765,0.14432061666893234,0.14567122459411622,0.0012277293380991493,12,sqrt,7,13,750,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 13, 'n_estimators': 750}",0.9250936329588015,0.9300873907615481,0.9175,0.91875,0.9225,0.925,0.925,0.9225,0.9211514392991239,0.9224030037546934,0.923,0.003395055801997685,1327
29.628152012825012,0.1462135717888223,0.1965691089630127,0.006828688163742794,12,sqrt,7,13,1000,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 13, 'n_estimators': 1000}",0.9263420724094882,0.9288389513108615,0.9175,0.91875,0.92375,0.9225,0.92375,0.9225,0.9211514392991239,0.9261576971214017,0.923125,0.0032935106101542725,1315
7.426175999641418,0.03782166749599384,0.05124154090881348,0.00205254779956901,12,sqrt,7,16,250,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 16, 'n_estimators': 250}",0.9263420724094882,0.9288389513108615,0.925,0.9175,0.92125,0.9225,0.925,0.92375,0.9198998748435544,0.9224030037546934,0.92325,0.003110853587494651,1307
14.85601589679718,0.08810137045077664,0.10026867389678955,0.0037298808112582846,12,sqrt,7,16,500,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 16, 'n_estimators': 500}",0.9250936329588015,0.9288389513108615,0.9225,0.9175,0.9225,0.9225,0.925,0.9225,0.918648310387985,0.9236545682102628,0.922875,0.003048933455073951,1334
22.256445813179017,0.1388128223049174,0.14915242195129394,0.008548391766139498,12,sqrt,7,16,750,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 16, 'n_estimators': 750}",0.9263420724094882,0.9275905118601748,0.92125,0.91875,0.9225,0.92375,0.925,0.92125,0.9198998748435544,0.9236545682102628,0.923,0.0026703789322993707,1327
29.65487504005432,0.15339237923450125,0.1935166597366333,0.0028988006849386305,12,sqrt,7,16,1000,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 7, 'min_samples_split': 16, 'n_estimators': 1000}",0.9263420724094882,0.9263420724094882,0.92,0.92,0.9225,0.9225,0.92375,0.9225,0.9198998748435544,0.9236545682102628,0.92275,0.0022601107513483404,1340
7.147435092926026,0.040356682380162254,0.052002882957458495,0.001964457768143682,12,sqrt,10,4,250,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 4, 'n_estimators': 250}",0.9238451935081149,0.9275905118601748,0.92,0.91625,0.92125,0.92125,0.9225,0.92,0.9198998748435544,0.9211514392991239,0.921375,0.002799237447113197,1390
14.261729788780212,0.10148861318248537,0.09698565006256103,0.0030375575010291095,12,sqrt,10,4,500,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 4, 'n_estimators': 500}",0.9213483146067416,0.9263420724094882,0.91875,0.91875,0.9225,0.9225,0.92375,0.92,0.9173967459324155,0.9224030037546934,0.921375,0.002557524273713456,1390
21.452482652664184,0.10864656311260858,0.14529871940612793,0.004233746775236501,12,sqrt,10,4,750,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 4, 'n_estimators': 750}",0.9238451935081149,0.9275905118601748,0.91625,0.9175,0.9225,0.9225,0.92375,0.91875,0.9198998748435544,0.9211514392991239,0.921375,0.0032149230605600576,1390
28.551241850852968,0.18452330176033427,0.19376962184906005,0.004984484852074201,12,sqrt,10,4,1000,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 4, 'n_estimators': 1000}",0.9225967540574282,0.9263420724094882,0.915,0.91875,0.9225,0.92375,0.92375,0.92,0.9173967459324155,0.9211514392991239,0.921125,0.0032155495038838256,1417
7.146965432167053,0.06265230434449781,0.05008234977722168,0.00037847192152785334,12,sqrt,10,7,250,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 7, 'n_estimators': 250}",0.9288389513108615,0.9238451935081149,0.91625,0.91625,0.92125,0.92125,0.92375,0.9225,0.918648310387985,0.9236545682102628,0.921625,0.003651697126693911,1378
14.448715996742248,0.16596084746762962,0.1088021993637085,0.01944894432620226,12,sqrt,10,7,500,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 7, 'n_estimators': 500}",0.9238451935081149,0.9213483146067416,0.9175,0.9175,0.9225,0.92125,0.925,0.92,0.9173967459324155,0.9224030037546934,0.920875,0.002584881802178354,1431
21.62608666419983,0.0965966707577313,0.14591994285583496,0.002973404911289005,12,sqrt,10,7,750,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 7, 'n_estimators': 750}",0.9225967540574282,0.9263420724094882,0.91625,0.9175,0.9225,0.92125,0.925,0.91875,0.9198998748435544,0.9224030037546934,0.92125,0.003030898247656509,1409
28.55992932319641,0.16624727471876208,0.1903630495071411,0.003247975449480405,12,sqrt,10,7,1000,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 7, 'n_estimators': 1000}",0.9238451935081149,0.9263420724094882,0.91625,0.91875,0.92125,0.92,0.92375,0.91875,0.9198998748435544,0.9236545682102628,0.92125,0.0029259672125571826,1409
7.139325428009033,0.05898573899027093,0.050603508949279785,0.001257503478559333,12,sqrt,10,10,250,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 250}",0.9238451935081149,0.9225967540574282,0.91625,0.91625,0.91875,0.92375,0.9275,0.92125,0.9173967459324155,0.9236545682102628,0.921125,0.003613439360204273,1417
14.44980616569519,0.11403674588479515,0.09905745983123779,0.0044421308664917775,12,sqrt,10,10,500,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 500}",0.9250936329588015,0.9275905118601748,0.91625,0.91875,0.92125,0.9225,0.9225,0.91875,0.918648310387985,0.9236545682102628,0.9215,0.003279929468310204,1382
21.58416917324066,0.1688970873922742,0.1454772472381592,0.003843107707578896,12,sqrt,10,10,750,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 750}",0.9225967540574282,0.9238451935081149,0.9175,0.9175,0.92125,0.92,0.92375,0.92,0.9211514392991239,0.9211514392991239,0.920875,0.002113589741258713,1431
28.65215594768524,0.20763024530354357,0.19285972118377687,0.008764236285953186,12,sqrt,10,10,1000,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 1000}",0.9238451935081149,0.9288389513108615,0.91625,0.9175,0.92125,0.9225,0.9225,0.91875,0.918648310387985,0.9211514392991239,0.921125,0.0034562826892136525,1417
7.134950160980225,0.04980569495998946,0.050864648818969724,0.0011816826014643407,12,sqrt,10,13,250,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 13, 'n_estimators': 250}",0.9238451935081149,0.9288389513108615,0.91875,0.91875,0.92375,0.92,0.92375,0.9225,0.9198998748435544,0.918648310387985,0.921875,0.003117807845253321,1368
14.349328660964966,0.10113785093521749,0.09961185455322266,0.001989077307173126,12,sqrt,10,13,500,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 13, 'n_estimators': 500}",0.9225967540574282,0.9288389513108615,0.91625,0.91875,0.9225,0.9225,0.9225,0.92125,0.9173967459324155,0.9211514392991239,0.921375,0.003318134195902121,1390
21.530485939979553,0.15756450147390857,0.1454723834991455,0.002303595290220991,12,sqrt,10,13,750,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 13, 'n_estimators': 750}",0.9263420724094882,0.9250936329588015,0.9175,0.91875,0.9225,0.92,0.92375,0.92,0.9198998748435544,0.9224030037546934,0.921625,0.0027156152050142675,1378
28.663656783103942,0.16417924853584917,0.1920490264892578,0.0021439590836283286,12,sqrt,10,13,1000,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 13, 'n_estimators': 1000}",0.9225967540574282,0.9263420724094882,0.91875,0.91625,0.9225,0.9225,0.92375,0.92,0.918648310387985,0.9236545682102628,0.9215,0.002861383848651606,1382
7.173479747772217,0.06468449738533064,0.051003313064575194,0.0019932110061819277,12,sqrt,10,16,250,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 16, 'n_estimators': 250}",0.9238451935081149,0.9225967540574282,0.9175,0.9175,0.92125,0.92125,0.9225,0.92,0.9173967459324155,0.9224030037546934,0.920625,0.0022816655132280052,1441
14.33320186138153,0.0620056936234367,0.09701848030090332,0.001565717104042494,12,sqrt,10,16,500,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 16, 'n_estimators': 500}",0.9263420724094882,0.9263420724094882,0.92,0.9175,0.91875,0.9225,0.92375,0.92125,0.918648310387985,0.9236545682102628,0.921875,0.0030039894231534783,1368
21.469024896621704,0.1299253339423712,0.14461133480072022,0.0015060323698761625,12,sqrt,10,16,750,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 16, 'n_estimators': 750}",0.9238451935081149,0.9263420724094882,0.9175,0.9175,0.9225,0.92375,0.9225,0.92,0.918648310387985,0.9211514392991239,0.921375,0.002799666783328063,1390
28.544911766052245,0.18505778206586201,0.19215991497039794,0.005196731029297174,12,sqrt,10,16,1000,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 16, 'n_estimators': 1000}",0.9213483146067416,0.9250936329588015,0.9175,0.9175,0.9225,0.92125,0.92375,0.91875,0.918648310387985,0.9211514392991239,0.92075,0.0024750593726050687,1437
13.36031539440155,0.07801077169712378,0.05106263160705567,0.001095719943177072,12,10,1,4,250,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 250}",0.9363295880149812,0.9338327091136079,0.93125,0.92875,0.93375,0.935,0.935,0.93375,0.9261576971214017,0.9311639549436797,0.9325,0.0029944902769430248,594
26.61979398727417,0.18322827849074597,0.09887359142303467,0.0014766818246348828,12,10,1,4,500,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 500}",0.9350811485642946,0.9388264669163545,0.93375,0.925,0.9325,0.9375,0.9325,0.9325,0.9274092615769712,0.9311639549436797,0.932625,0.003963169539468947,557
39.84757170677185,0.34989240710553593,0.14781134128570556,0.003543132173440657,12,10,1,4,750,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 750}",0.9400749063670412,0.9363295880149812,0.935,0.92875,0.93375,0.9375,0.9325,0.93,0.9249061326658323,0.9299123904881101,0.932875,0.004337462944133809,506
53.033842945098876,0.4219346516519228,0.19592182636260985,0.0034319696275157616,12,10,1,4,1000,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 1000}",0.9400749063670412,0.9375780274656679,0.935,0.92625,0.93125,0.93875,0.9325,0.9325,0.9261576971214017,0.9286608260325406,0.932875,0.00471906912273364,506
13.271493864059448,0.11981985372983432,0.05118453502655029,0.001896035214748937,12,10,1,7,250,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 250}",0.9375780274656679,0.9375780274656679,0.93125,0.925,0.93125,0.935,0.93125,0.93,0.9261576971214017,0.932415519399249,0.93175,0.003995389150493587,756
26.726046514511108,0.19904589414632826,0.09984092712402344,0.004833747848086421,12,10,1,7,500,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 500}",0.9400749063670412,0.9338327091136079,0.93625,0.9275,0.93375,0.9375,0.93,0.93125,0.9249061326658323,0.9286608260325406,0.932375,0.0045257715855426565,621
39.85387489795685,0.3051050557566338,0.14519312381744384,0.0016914930833848393,12,10,1,7,750,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 750}",0.9388264669163545,0.9363295880149812,0.93625,0.93,0.93375,0.9375,0.9325,0.93375,0.9286608260325406,0.9311639549436797,0.933875,0.003174793823569193,298
53.02990868091583,0.3709666527429186,0.19693117141723632,0.011878405010362818,12,10,1,7,1000,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 1000}",0.9363295880149812,0.9363295880149812,0.93375,0.925,0.93375,0.9375,0.9325,0.93125,0.9261576971214017,0.9311639549436797,0.932375,0.003963668919177465,621
13.266054487228393,0.05802158084720329,0.05123722553253174,0.002149291496076398,12,10,1,10,250,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 250}",0.9388264669163545,0.9325842696629213,0.9325,0.92625,0.92625,0.94,0.9325,0.9325,0.9274092615769712,0.9299123904881101,0.931875,0.004506890842121292,738
26.495343446731567,0.2702193678070422,0.10375416278839111,0.008949542402677113,12,10,1,10,500,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.9375780274656679,0.9388264669163545,0.93375,0.9275,0.93125,0.93875,0.9325,0.93125,0.9249061326658323,0.9286608260325406,0.9325,0.004549267853326425,594
39.78196597099304,0.29380591123532573,0.15000629425048828,0.008898116886870156,12,10,1,10,750,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 750}",0.9375780274656679,0.9338327091136079,0.93125,0.92375,0.9325,0.93625,0.93125,0.9325,0.9261576971214017,0.9336670838548186,0.931875,0.003987174269255361,738
52.94868831634521,0.414878447653251,0.19728438854217528,0.007432579669778932,12,10,1,10,1000,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1000}",0.9400749063670412,0.9350811485642946,0.935,0.925,0.9325,0.93625,0.93125,0.93,0.9261576971214017,0.9299123904881101,0.932125,0.004404000617930103,683
13.200886225700378,0.14858444981116903,0.05083987712860107,0.0010371411664106818,12,10,1,13,250,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 250}",0.9375780274656679,0.9375780274656679,0.93125,0.925,0.9325,0.9375,0.93375,0.9275,0.9236545682102628,0.9299123904881101,0.931625,0.004880442158157996,776
26.41274130344391,0.22817650743768247,0.10163729190826416,0.010465550217141285,12,10,1,13,500,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 500}",0.9363295880149812,0.9350811485642946,0.93375,0.925,0.93125,0.9375,0.93375,0.93375,0.9249061326658323,0.9311639549436797,0.93225,0.004093986505234187,650
39.61245112419128,0.32675539785330404,0.14469377994537352,0.001864192232569668,12,10,1,13,750,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 750}",0.9363295880149812,0.9363295880149812,0.935,0.92,0.93375,0.94,0.93375,0.9325,0.9274092615769712,0.9311639549436797,0.932625,0.005279705591995632,557
52.75232434272766,0.4198116482430711,0.19735145568847656,0.005472130843136509,12,10,1,13,1000,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 1000}",0.9388264669163545,0.9338327091136079,0.93375,0.925,0.93,0.9375,0.9325,0.93125,0.9261576971214017,0.9299123904881101,0.931875,0.004188474372915082,738
13.246331143379212,0.10090137899725923,0.052568602561950686,0.0060991623523681815,12,10,1,16,250,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 1, 'min_samples_split': 16, 'n_estimators': 250}",0.9375780274656679,0.9350811485642946,0.9325,0.92375,0.93125,0.94,0.93125,0.93,0.9261576971214017,0.9299123904881101,0.93175,0.004646650727626453,756
26.353171873092652,0.20596430568461963,0.09708628654479981,0.0016173251085746842,12,10,1,16,500,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 1, 'min_samples_split': 16, 'n_estimators': 500}",0.9375780274656679,0.9338327091136079,0.9275,0.92375,0.93,0.93875,0.9325,0.9325,0.9286608260325406,0.9299123904881101,0.9315,0.004311381630440442,795
39.58365306854248,0.32125193108759925,0.1484999179840088,0.009832041224021065,12,10,1,16,750,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 1, 'min_samples_split': 16, 'n_estimators': 750}",0.9388264669163545,0.9338327091136079,0.93375,0.92,0.9325,0.9375,0.93125,0.93125,0.9249061326658323,0.9311639549436797,0.9315,0.005264670647641289,795
52.58160533905029,0.3715676791562528,0.19542231559753417,0.008062970657794653,12,10,1,16,1000,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 1, 'min_samples_split': 16, 'n_estimators': 1000}",0.9375780274656679,0.9338327091136079,0.92875,0.925,0.93,0.9375,0.93375,0.9325,0.9261576971214017,0.9311639549436797,0.931625,0.0040623021741110436,776
12.975121855735779,0.13472485680465307,0.051079297065734865,0.001168989354257614,12,10,2,4,250,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 250}",0.9375780274656679,0.9350811485642946,0.93625,0.925,0.9325,0.9425,0.9325,0.93,0.9274092615769712,0.9311639549436797,0.933,0.004839604942639606,472
25.818387937545776,0.22053928308014864,0.09847004413604736,0.0030976935208443987,12,10,2,4,500,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 500}",0.9388264669163545,0.9375780274656679,0.9325,0.92625,0.92875,0.9375,0.93125,0.93,0.9274092615769712,0.9311639549436797,0.932125,0.004220071895840777,683
38.740406084060666,0.2482064519354702,0.14768564701080322,0.003097975124036274,12,10,2,4,750,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 750}",0.9375780274656679,0.9363295880149812,0.93625,0.9275,0.93,0.93875,0.93375,0.92875,0.9261576971214017,0.9299123904881101,0.9325,0.004328562701054586,594
51.62050912380219,0.45534814368827686,0.19444046020507813,0.0027138740769967512,12,10,2,4,1000,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 4, 'n_estimators': 1000}",0.9388264669163545,0.9350811485642946,0.9325,0.92625,0.93125,0.935,0.93375,0.93,0.9261576971214017,0.9286608260325406,0.93175,0.0038820449143747615,756
12.871684169769287,0.12788617423740983,0.0506058931350708,0.0009526357911890205,12,10,2,7,250,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 250}",0.9388264669163545,0.9388264669163545,0.93375,0.9275,0.9325,0.93375,0.93125,0.93375,0.9274092615769712,0.9274092615769712,0.9325,0.004039367203978108,594
25.758284664154054,0.23976754865521963,0.09924004077911378,0.0016526347555128008,12,10,2,7,500,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 500}",0.9400749063670412,0.9363295880149812,0.93375,0.9225,0.93125,0.93875,0.93125,0.93125,0.9274092615769712,0.9274092615769712,0.932,0.005164435626103246,710
38.66493420600891,0.30547835404745205,0.1472334861755371,0.005068505720306452,12,10,2,7,750,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 750}",0.9375780274656679,0.9363295880149812,0.935,0.925,0.93125,0.9375,0.93,0.9325,0.9249061326658323,0.932415519399249,0.93225,0.004390809014907888,650
51.78141288757324,0.4069207080909683,0.19327020645141602,0.0031894947181544554,12,10,2,7,1000,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 7, 'n_estimators': 1000}",0.9388264669163545,0.9363295880149812,0.9325,0.92375,0.93125,0.93875,0.93,0.9325,0.9249061326658323,0.9311639549436797,0.932,0.004848435965368951,710
12.911600470542908,0.15662456106265357,0.05111989974975586,0.0024602310480997145,12,10,2,10,250,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 250}",0.9363295880149812,0.9375780274656679,0.9325,0.92625,0.9325,0.935,0.93125,0.93375,0.9274092615769712,0.9274092615769712,0.932,0.0037176150793199643,710
25.7749404668808,0.1978914474665442,0.09802286624908448,0.00250094558007328,12,10,2,10,500,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 500}",0.9363295880149812,0.9363295880149812,0.93125,0.92375,0.93375,0.93625,0.93125,0.93375,0.9249061326658323,0.9311639549436797,0.931875,0.00426279750603395,738
38.592751121521,0.27517836956132913,0.14942495822906493,0.00876484758926326,12,10,2,10,750,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 750}",0.9388264669163545,0.9363295880149812,0.935,0.92625,0.93,0.9375,0.93,0.9325,0.9261576971214017,0.9299123904881101,0.93225,0.004287279656695344,650
51.47033667564392,0.42375417969057416,0.19183034896850587,0.004267531491548466,12,10,2,10,1000,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 1000}",0.9400749063670412,0.9375780274656679,0.935,0.9225,0.93125,0.9375,0.92875,0.9325,0.9249061326658323,0.9299123904881101,0.932,0.005403023387587279,710
12.839734983444213,0.15805368582823337,0.05001633167266846,0.0007406610369121292,12,10,2,13,250,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 13, 'n_estimators': 250}",0.9375780274656679,0.9350811485642946,0.935,0.92375,0.9325,0.9375,0.93125,0.93125,0.9261576971214017,0.9286608260325406,0.931875,0.004409261380262035,738
25.64840214252472,0.26881184047566786,0.09811296463012695,0.003408757622430589,12,10,2,13,500,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 13, 'n_estimators': 500}",0.9375780274656679,0.9375780274656679,0.93125,0.92375,0.93,0.93375,0.9325,0.92875,0.9261576971214017,0.9299123904881101,0.931125,0.004237839307010371,836
38.50737447738648,0.27533693080242794,0.14679286479949952,0.0037826716846102197,12,10,2,13,750,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 13, 'n_estimators': 750}",0.9400749063670412,0.9338327091136079,0.93375,0.92375,0.93,0.9375,0.93125,0.93,0.9249061326658323,0.932415519399249,0.93175,0.004779054611680684,756
51.18200831413269,0.4082722125579863,0.19439296722412108,0.007723379530800891,12,10,2,13,1000,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 13, 'n_estimators': 1000}",0.9388264669163545,0.9363295880149812,0.935,0.92625,0.93125,0.93625,0.93125,0.93375,0.9249061326658323,0.9311639549436797,0.9325,0.004221354203366871,594
12.788044929504395,0.11877134589139367,0.0512293815612793,0.0024573238694239833,12,10,2,16,250,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 16, 'n_estimators': 250}",0.9375780274656679,0.9325842696629213,0.93,0.925,0.93125,0.93625,0.93125,0.935,0.9249061326658323,0.9311639549436797,0.9315,0.004014233785333994,795
25.693343257904054,0.18527088360469327,0.09794719219207763,0.0026718255539605793,12,10,2,16,500,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 16, 'n_estimators': 500}",0.9363295880149812,0.9350811485642946,0.93125,0.92375,0.9325,0.93875,0.9325,0.93125,0.9261576971214017,0.9299123904881101,0.93175,0.004258422366260816,756
38.395960521698,0.26310244939618516,0.14570217132568358,0.007963491059576468,12,10,2,16,750,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 16, 'n_estimators': 750}",0.9375780274656679,0.9363295880149812,0.9325,0.92,0.93,0.93875,0.93125,0.93375,0.9261576971214017,0.9299123904881101,0.931625,0.005332877277507969,776
51.07229311466217,0.40814374479225407,0.19515676498413087,0.011179454838548156,12,10,2,16,1000,"{'max_depth': 12, 'max_features': 10, 'min_samples_leaf': 2, 'min_samples_split': 16, 'n_estimators': 1000}",0.9400749063670412,0.9363295880149812,0.93375,0.9225,0.93125,0.93875,0.93125,0.93,0.9261576971214017,0.932415519399249,0.93225,0.005115580708675995,650
