S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs,class
9.880040967861472,3.5196214681792903,1.25927754129473,0.000666413643968958,0.41670281020078,0.622051405909883,-0.00349339041588555,0.0751047250521253,-1.3816214944598502,7.87057348296247,0.000240060428860276,0.000248663762959211,7.541208505051109,-0.0409075487826968,0.0680371206273177,0.438973456479099,0.000627488987781549,0.35584026186851203,0.000192832236859597,0.84393378854194,0.519619941711426,0.854982018470764,2.39337635040283,0.139276817440987,11.812249183654801,0.00589797180145979,0.215034052729607,0.0391945093870163,0.7576206922531129,1854.2614746093798,106.543663024902,766.70849609375,0.0006448963540606201,0.008937628939747809,-15.0632839202881,-13.7344693813726,0.514837974369463,0.9781928635027428,low
3.826798441363141,2.53309274004229,0.9509361882405748,0.000685247349978467,0.4425285085442489,0.9954618780102508,-0.00036354188949598397,0.0913742539398184,-2.4270002767016297,8.2688568209208,0.00048805698315354404,0.000100434955940624,7.44136429270598,-0.0402807179789498,0.0870797788989302,0.36086339231886105,0.000201095326550439,0.612518343777056,0.000195974691530127,0.868073065825328,0.702941060066223,1.54430425167084,2.543053150177,0.17725615203380604,8.96926403045654,0.0138303013518453,0.5327028632164,0.0514003708958626,1.27064871788025,1553.31140136719,104.566421508789,807.2854614257809,0.0006416273536160589,0.0072076884098351,-16.031732559204098,-13.7344693813726,0.514837974369463,0.9781928635027428,high
2.90265436060148,2.642179736667,0.9646286298991972,0.0019071328443531106,0.460756484163386,0.6290893691511861,0.0013829194152645,0.113127720880484,-2.6648073977551805,7.896801073335791,0.000672677864415105,7.07505875890692e-05,7.472198205385469,-0.00835827645544269,0.0760493363475856,0.30066375781842897,2.9072180697267e-06,0.953761290243413,0.00020316826527853201,0.9344225728853968,0.0549357682466507,0.34609442949295,2.82449102401733,0.86726701259613,10.580174446106,0.0032738433219492396,0.19536605477333105,0.0694169700145721,1.42766201496124,1798.67614746094,78.9827423095703,778.498901367188,0.000549389282241464,0.00960456300526857,-14.864405632019,-13.7344693813726,0.514837974369463,0.9781928635027428,low
4.50819513865468,2.56020634449673,1.12761453077717,0.0007188090953924991,0.351881199099113,0.9668370030144592,-0.00193542484090652,0.147184679448095,-1.53772852303151,7.51997345883834,0.0005027887688438798,0.000175903068970525,7.21879660239228,-0.0176994375211298,0.0753338538006246,0.445180466473358,0.00016486374264781,0.873163168681825,0.000194282689229447,0.9339634724083092,0.00274079269729555,0.7054046392440799,1.81118941307068,0.267136871814728,7.87416648864746,0.00565991271287203,0.123893775045872,0.0418157987296581,0.8877016305923459,1911.26916503906,97.57901000976558,767.32568359375,0.000560236920136958,0.0051112249493598895,-15.0017414093018,-13.7344693813726,0.514837974369463,0.9781928635027428,low
4.6167475029655884,3.5656564629182004,1.0967940271492,0.0009774581508462787,0.4024448198659071,0.5745294252549189,0.00289135522747988,0.11051462459235603,-0.951630897291303,7.554308828699808,0.000947889541941268,0.000146849679468551,7.39941756179922,-0.0134928265407186,0.0843438165617164,0.3959524778175729,0.00034113432176292,0.8882619423019681,0.000203092597876917,0.934051700635337,0.236973732709885,0.8204516768455509,4.019230365753169,0.0748210698366165,8.994011878967289,0.00848671980202198,0.21865585446357705,0.028800867497921,0.7516760826110841,2006.5964355468798,100.001586914062,800.4652709960941,0.000636340351775289,0.00346457050181925,-16.1138401031494,-13.7344693813726,0.514837974369463,0.9781928635027428,low
2.87604190508489,1.80133368806316,0.8821845569965621,0.000999665027153265,0.33681220682831103,0.554701373418769,-0.0009730576316444961,0.144026787203974,-1.7329895292850102,7.59159630955554,0.00047788118811992316,5.79619891671353e-05,7.37791605607879,-0.0132178777046808,0.0731064386595428,0.348259132747819,6.47351360708011e-07,0.957807057436164,0.000202128724884009,0.9286204901215022,0.522491455078125,1.01093947887421,3.0129609107971205,0.20002974569797505,11.1673994064331,0.00379185122437775,0.201894327998161,0.0628383979201317,1.79303801059723,1136.24816894531,59.4355583190918,811.7605590820309,0.0005536116659641268,0.00960864406079054,-15.326896667480499,-13.7344693813726,0.514837974369463,0.9781928635027428,low
2.32082580090502,0.926238134960324,0.841780867110008,0.000785014118735496,0.34293782345738,0.7188371425640021,0.00240117649446478,0.185802286330906,-1.59971622230237,7.7585573874794,0.000596426064484085,9.87586966361952e-05,7.46307696480108,-0.0205853362473684,0.07507469841532599,0.362434414504674,0.00037766247768840697,0.166744136918698,0.00019961164077266104,0.9068847313448808,0.295211374759674,0.999331533908844,3.56690073013306,0.41882452368736295,13.2304582595825,0.0135823199525476,1.18570590019226,0.0762437134981155,1.78124701976776,781.6268920898441,72.193977355957,767.561645507812,0.000619844300672412,0.0118630081415176,-16.114276885986303,-13.7344693813726,0.514837974369463,0.9781928635027428,low
2.39099043018594,2.37183236601198,0.722934350379254,0.000640011195282411,0.474388517275754,0.931587222370246,-0.0036688732083211798,0.159707069471004,-2.1933219287788503,7.76282845774216,0.000421047120297882,0.000142238027871082,7.33027533058794,-0.0472348688509382,0.0714116163452518,0.5972352531983011,0.000294275056305849,0.850438150406566,0.000197817211641724,0.946157776959738,0.9212830066680908,1.82860064506531,3.27788019180298,0.0120466910302639,12.725879669189501,0.00953469984233379,0.13395419716835005,0.0369262881577015,1.67166101932526,2092.08251953125,105.07232666015601,769.381591796875,0.00054103834554553,0.0040592267177999,-15.950871467590304,-13.7344693813726,0.514837974369463,0.9781928635027428,low
4.49559255634151,3.58088388678249,1.0119083272913498,0.000719405691146845,0.3876255069250011,0.6694194564383511,0.0022113505819519397,0.106882811204422,-3.8904167785626,7.70870986149766,0.000198205689220019,4.95824722794891e-05,7.30753657114832,-0.0504912626952849,0.0819693710768841,0.35013530531054,0.00011764678807541599,0.8946303482867859,0.000195635630839386,0.939260682446672,0.22190521657466894,1.1952227354049698,3.45388221740723,0.21029581129550895,10.4109992980957,0.0140059106051922,0.6854106783866879,0.060884740203619,0.949135661125183,1395.32678222656,73.9768524169922,774.3847045898441,0.000657357042655349,0.00614323187619448,-16.1616840362549,-13.7344693813726,0.514837974369463,0.9781928635027428,high
1.75775340763551,0.301347972139644,0.692765640164071,0.000738812480330769,0.397784143969711,0.8517480388288349,0.00179982660206087,0.274206650536298,-2.69669206485404,8.03511317109855,0.000498325837945733,2.68748554129123e-05,7.5306594695262,0.0126908573427667,0.0798062544307655,0.450609748776066,0.0002884134929928601,0.929546748419848,0.000205106148084258,0.947423337100295,0.0979662463068962,0.805525660514832,2.1990118026733403,0.0650020912289619,10.020228385925302,0.00750713376328349,0.111968360841274,0.0624430403113365,0.8883433341979979,878.147094726562,125.83145141601601,799.5628051757809,0.000574711477383971,0.00831724051386118,-14.904407501220698,-13.7344693813726,0.514837974369463,0.9781928635027428,low
2.73557528436135,1.11599420405344,0.979039156941022,0.000809212000159242,0.379450277119424,0.893450601656364,-0.0023466122078827307,0.14435684205853194,-3.91223440582795,7.60972921584673,7.384527244260401e-05,0.000128839200489387,7.3353932517731915,0.0111455939138522,0.0696876915301655,0.399407205249326,0.000303336596576157,0.605500876658121,0.00021692343869239,0.980019913633674,0.754335165023804,0.492373555898666,2.75851821899414,0.110923163592815,9.53653335571289,0.0145937083289027,0.305378645658493,0.0254170168191195,0.601098001003265,750.7542114257809,94.2583694458008,799.7470092773441,0.000740510411560535,0.0114499954506755,-15.399965286254899,-13.7344693813726,0.514837974369463,0.9781928635027428,low
2.17927212185123,2.90563914525964,0.66970078682389,0.000804343547540886,0.480162624757326,0.8607072605169479,-0.0038504863442931202,0.120490468967378,-2.99389291050833,7.95779819418769,0.00027614540438116,8.78449774279578e-05,7.379845314492531,-0.0276801787497864,0.0826430665115001,0.227709134396857,0.00011252139492058101,0.35572650185664795,0.000199885288280184,0.927224226261573,0.531713902950287,1.6985300779342698,2.97017073631287,0.117613025009632,13.4045085906982,0.00595206161960959,0.441712439060211,0.0383194200694561,0.726937592029572,2061.0859375,119.26912689209,762.357666015625,0.000686206622049212,0.00741688860580325,-15.838096618652301,-13.7344693813726,0.514837974369463,0.9781928635027428,low
4.02694316783815,3.84255335756989,1.02334528140801,0.0012200095529058,0.417614262098207,0.88452270154206,-0.000437479622797945,0.13512582080548802,-1.46001619949826,7.62041716058478,0.000146335535760417,0.000364931593575938,7.31372623164963,-0.00547659607864085,0.0822468631783675,0.4472317887478201,0.00018788067359443798,0.932817988251918,0.000214644643332821,0.9102786419123008,0.746352136135101,0.692776739597321,2.41034626960754,0.231474727392197,8.6431884765625,0.0129636703059077,0.339719265699387,0.0470907129347324,0.702259719371796,1426.11511230469,102.01700592041,800.326782226562,0.000678977754432708,0.0122639695182443,-14.8495750427246,-13.7344693813726,0.514837974369463,0.9781928635027428,high
3.0822136614294906,2.66689947875617,0.818072546373509,0.000662136132397022,0.476428130168312,0.6252931797329639,0.0026712335350308892,0.112183908035396,-1.37540783177073,7.852273304019,0.000767691070785889,0.00028773443484847797,7.43550036893773,-0.0392002841328134,0.077487589403928,0.314378855665128,0.000130093098806526,0.8408872296753129,0.000197690838594747,0.916908052325611,0.145942166447639,0.977301299571991,3.0116286277771,0.14478898048400898,8.43942832946777,0.00783163867890835,0.116153724491596,0.0664792284369469,1.61636257171631,1517.79797363281,70.2172698974609,755.120239257812,0.0005178782157599929,0.0114264078438282,-14.8353519439697,-13.7344693813726,0.514837974369463,0.9781928635027428,low
