mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
5.842762804031372,0.03819162107002286,0.0683621883392334,0.001092030077165133,12,sqrt,4,7,250,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 250}",0.9169269206745784,0.91875,0.9175,0.9225,0.9199499687304565,0.919125,0.001984267899712572,31
12.170808362960816,0.07272477460319644,0.13567705154418946,0.0028994833602685663,12,sqrt,4,7,500,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 500}",0.9194253591505309,0.920625,0.918125,0.92125,0.9218261413383365,0.92025,0.0013281096664740535,4
18.747379732131957,0.208600763960973,0.20463895797729492,0.003456626814431608,12,sqrt,4,7,750,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 750}",0.9181761399125546,0.921875,0.916875,0.92125,0.9186991869918699,0.919375,0.001892629206694061,20
25.344924879074096,0.14567551791884287,0.27258877754211425,0.006830923631422168,12,sqrt,4,7,1000,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 7, 'n_estimators': 1000}",0.9188007495315428,0.91875,0.9175,0.92125,0.9193245778611632,0.919125,0.0012199906151986258,31
6.296541976928711,0.04198736233572778,0.0720517635345459,0.0015933243469397635,12,sqrt,4,10,250,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 250}",0.920049968769519,0.91875,0.914375,0.92125,0.9174484052532833,0.918375,0.00236945415834969,57
12.682784271240234,0.08957322894024487,0.13726987838745117,0.0019425625558327636,12,sqrt,4,10,500,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 500}",0.9194253591505309,0.919375,0.918125,0.92125,0.9186991869918699,0.919375,0.0010523402870758064,20
19.886283969879152,0.10811079679076371,0.21170058250427246,0.007648913127357037,12,sqrt,4,10,750,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 750}",0.9188007495315428,0.92,0.9175,0.921875,0.9212007504690432,0.919875,0.0015854022281427851,6
27.26086320877075,0.2503928482079562,0.29205918312072754,0.013342257485460267,12,sqrt,4,10,1000,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 1000}",0.9175515302935665,0.92,0.91625,0.921875,0.9193245778611632,0.919,0.0019510400162209324,37
6.886257219314575,0.13894327598886713,0.07653460502624512,0.004068607894476173,12,sqrt,4,13,250,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 13, 'n_estimators': 250}",0.9169269206745784,0.920625,0.9175,0.92125,0.9186991869918699,0.919,0.001693747374093364,37
13.591641712188721,0.1567146207404161,0.14922471046447755,0.010036342148654185,12,sqrt,4,13,500,"{'max_depth': 12, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 13, 'n_estimators': 500}",0.9175515302935665,0.92,0.916875,0.92125,0.9168230143839899,0.9185,0.0017979880484360398,54
