mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
7.122169780731201,0.04870374476330099,0.10537548065185547,0.002893059006745145,12,4,1,4,250,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 250}",0.915053091817614,0.9188007495315428,0.914375,0.9218261413383365,0.9180737961225766,0.917625,0.0026983123048106824,1480
13.78616042137146,0.10159171557683878,0.19688377380371094,0.008766472213439803,12,4,1,4,500,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 500}",0.9156777014366021,0.9163023110555902,0.9125,0.9212007504690432,0.9155722326454033,0.91625,0.0028052330201947203,1644
19.97375092506409,0.36831835732825335,0.2824254512786865,0.007504723717734859,12,4,1,4,750,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 750}",0.9144284821986258,0.9156777014366021,0.914375,0.9205753595997499,0.9174484052532833,0.9165,0.0023230659225833786,1613
25.983408451080322,0.22764195285147593,0.3766510486602783,0.016084628670973808,12,4,1,4,1000,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 1000}",0.9144284821986258,0.9156777014366021,0.91375,0.9224515322076298,0.9161976235146967,0.9165,0.0030991268958273583,1613
6.482641792297363,0.10643662903953056,0.09294843673706055,0.004763013945992284,12,4,1,7,250,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 250}",0.9156777014366021,0.9156777014366021,0.915,0.9193245778611632,0.9161976235146967,0.916375,0.001522478122092971,1629
12.746554517745972,0.05853560409101002,0.19512028694152833,0.00951886501551067,12,4,1,7,500,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 500}",0.9144284821986258,0.9175515302935665,0.91375,0.9218261413383365,0.9168230143839899,0.916875,0.0028535582978702102,1563
18.85464425086975,0.26201992084170345,0.2696067333221436,0.014534153477974578,12,4,1,7,750,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 750}",0.9144284821986258,0.9156777014366021,0.914375,0.9224515322076298,0.9161976235146967,0.916625,0.002996595988190671,1591
24.892582416534424,0.25111815313375124,0.3510935306549072,0.009044867410668327,12,4,1,7,1000,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 1000}",0.915053091817614,0.9156777014366021,0.914375,0.9224515322076298,0.9168230143839899,0.916875,0.0029012693783594503,1563
6.203366613388061,0.023827137003330712,0.09643659591674805,0.006409991492230235,12,4,1,10,250,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 250}",0.9144284821986258,0.9163023110555902,0.913125,0.9205753595997499,0.9174484052532833,0.916375,0.002574589645398329,1629
12.429697179794312,0.12892529952212653,0.1844409942626953,0.00576767748917174,12,4,1,10,500,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.915053091817614,0.9163023110555902,0.91375,0.9230769230769231,0.9155722326454033,0.91675,0.0032702615676045393,1576
18.70681052207947,0.17827345533722136,0.2726858139038086,0.010126472109741913,12,4,1,10,750,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 750}",0.9156777014366021,0.9175515302935665,0.91375,0.9218261413383365,0.9168230143839899,0.917125,0.002677562486320518,1525
24.931817960739135,0.1906548967502052,0.35872740745544435,0.015436735626951354,12,4,1,10,1000,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 1000}",0.9131792629606496,0.9156777014366021,0.914375,0.9212007504690432,0.9174484052532833,0.916375,0.002797514566440783,1629
6.2225565910339355,0.0739137066923845,0.09016742706298828,0.0049728867248412,12,4,1,13,250,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 250}",0.9119300437226733,0.915053091817614,0.911875,0.9224515322076298,0.9174484052532833,0.91575,0.003946341038355519,1717
12.440948724746704,0.11268580217814396,0.18613729476928711,0.0037187943030219574,12,4,1,13,500,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 500}",0.9131792629606496,0.9163023110555902,0.914375,0.9212007504690432,0.9168230143839899,0.916375,0.002745844470525093,1629
18.644307231903078,0.12237484305375106,0.26806960105895994,0.013643842478025196,12,4,1,13,750,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 750}",0.9138038725796377,0.915053091817614,0.913125,0.9212007504690432,0.9161976235146967,0.915875,0.0028628872389970797,1697
24.808672428131104,0.21653745057191506,0.35068254470825194,0.010760196507341611,12,4,1,13,1000,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 13, 'n_estimators': 1000}",0.9138038725796377,0.9144284821986258,0.9125,0.9205753595997499,0.9161976235146967,0.9155,0.0028020372646671418,1733
