mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
5.73555178642273,0.031225575680025073,0.05250108242034912,0.0016150399166854242,12,4,1,4,250,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 250}",0.9388264669163545,0.947565543071161,0.9375780274656679,0.9413233458177278,0.9425,0.945,0.9411764705882353,0.9524405506883604,0.951188986232791,0.9436795994993742,0.944125,0.004710881035403767,1566
12.04455280303955,0.11246661796015696,0.10050992965698242,0.001852982465704307,12,4,1,4,500,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 500}",0.9400749063670412,0.9450686641697877,0.9375780274656679,0.9425717852684145,0.94125,0.94625,0.9411764705882353,0.9474342928660826,0.9536921151439299,0.9424280350438048,0.94375,0.004335139630362933,1602
17.873564529418946,0.09585910358690833,0.15026538372039794,0.0030669398115258754,12,4,1,4,750,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 750}",0.9400749063670412,0.9463171036204744,0.9400749063670412,0.9425717852684145,0.9425,0.94375,0.9436795994993742,0.9474342928660826,0.9536921151439299,0.9436795994993742,0.944375,0.0038076222090043356,1547
23.8008091211319,0.09315077747922594,0.19862375259399415,0.005494887753139821,12,4,1,4,1000,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 4, 'n_estimators': 1000}",0.9388264669163545,0.9463171036204744,0.9400749063670412,0.9438202247191011,0.94125,0.94375,0.9399249061326659,0.951188986232791,0.9561952440550688,0.9424280350438048,0.944375,0.005225513563893301,1547
5.949420499801636,0.03498197389860287,0.051144647598266604,0.001432680765277224,12,4,1,7,250,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 250}",0.9413233458177278,0.9463171036204744,0.9375780274656679,0.9463171036204744,0.94,0.94375,0.9436795994993742,0.9486858573216521,0.9524405506883604,0.9424280350438048,0.94425,0.004126860127419924,1554
11.811964440345765,0.0503289212970062,0.10000402927398681,0.0010633348779152622,12,4,1,7,500,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 500}",0.9400749063670412,0.947565543071161,0.9400749063670412,0.9425717852684145,0.94,0.94625,0.9386733416770964,0.9486858573216521,0.9574468085106383,0.9436795994993742,0.9445,0.005432732947481617,1536
17.719637322425843,0.0540421844371201,0.1469397783279419,0.0050323533795055796,12,4,1,7,750,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 750}",0.9388264669163545,0.947565543071161,0.9375780274656679,0.9438202247191011,0.94,0.945,0.9424280350438048,0.9524405506883604,0.9536921151439299,0.9436795994993742,0.9445,0.005127353733859148,1536
23.597265100479127,0.1072437019930273,0.19783833026885986,0.0038363797135733116,12,4,1,7,1000,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 7, 'n_estimators': 1000}",0.9400749063670412,0.947565543071161,0.9350811485642946,0.9450686641697877,0.9425,0.9425,0.9386733416770964,0.9486858573216521,0.9536921151439299,0.9424280350438048,0.943625,0.005085198765453948,1618
5.895620512962341,0.02643816842405142,0.05193271636962891,0.0028090650353635744,12,4,1,10,250,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 250}",0.9400749063670412,0.947565543071161,0.9388264669163545,0.9463171036204744,0.94125,0.945,0.9424280350438048,0.9424280350438048,0.9536921151439299,0.9411764705882353,0.943875,0.0041887162235132195,1589
11.760183119773865,0.05816360087714945,0.09829719066619873,0.002401995669760448,12,4,1,10,500,"{'max_depth': 12, 'max_features': 4, 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 500}",0.9388264669163545,0.9463171036204744,0.9388264669163545,0.9425717852684145,0.93875,0.9425,0.9399249061326659,0.951188986232791,0.9499374217772215,0.9411764705882353,0.943,0.004384086535229717,1669
