S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs,class
3.2532706601790102,3.34186284148649,0.8458768401838671,0.001229374506301,0.336076527241383,0.752735341433703,0.0030359482167472,0.0780927343981473,-1.06381750743987,7.593668806283129,0.0009561132449919053,0.000408711149162027,7.29603197529387,-0.0179185026589129,0.0824324444319813,0.398543671429353,0.000317127976949166,0.989446980798251,0.00017675020273865,0.9418902792857629,0.545613467693329,0.35345733165740995,2.41844201087952,0.254493147134781,9.17961692810059,0.00765418633818626,0.281026899814606,0.0800828710198402,1.6994452476501498,860.1981811523441,74.62901306152341,791.1607055664059,0.000546015799045563,0.0125562977045774,-14.9764881134033,-13.7344693813726,0.514837974369463,0.9781928635027428,low
2.26093482766446,0.697618289740244,0.873155864644108,0.000989060454617254,0.4358604757219721,0.951919869703742,0.000361809093095743,0.210647587923626,-2.7197974318912204,8.1715290897874,0.0008090166809908942,5.716694333922329e-05,7.4451495488757,0.0175378612479775,0.0779446920404035,0.316266807671324,0.000242926624206158,0.929708541544186,0.00020145874595611798,0.9316808924776652,0.470816075801849,1.11392879486084,3.97445702552795,0.33667796850204496,11.0171756744385,0.0135663812980056,0.8449295163154599,0.0796421244740486,1.16930317878723,884.7791137695309,133.40530395507798,814.897094726562,0.000641756283584982,0.0122590865939856,-15.8648834228516,-13.7344693813726,0.514837974369463,0.9781928635027428,high
3.85281011930067,3.55578455710876,1.05196812460824,0.0010699530087594,0.470800508103409,0.551072790141284,0.0033175683576341397,0.122269844692166,-1.56997370496353,7.73669629892658,0.000916718232463685,0.000181494865026337,7.49472581163657,0.0166898999738962,0.0944594949054069,0.453356515607492,5.87874470116099e-05,0.809166772347087,0.000205420495950683,0.961281998677896,0.3603411912918089,0.376296609640121,1.3128035068512,0.242736518383026,10.4621000289917,0.00507634272798896,0.697284281253815,0.0628695487976074,1.78659915924072,1648.23828125,123.37378692627001,760.105346679688,0.000603104999754578,0.0102387107908726,-15.7611751556396,-13.7344693813726,0.514837974369463,0.9781928635027428,high
2.7319880514231496,1.62318664349068,0.893844177757674,0.000596953280555672,0.473522584048326,0.696932124998749,-0.0019224112143524199,0.16204135446229,-1.49806146729952,7.68280651737034,0.000861598764960685,0.00021281555809598201,7.2800451821967815,-0.0244897089345558,0.0713742996744501,0.468861014687636,9.214038766901551e-05,0.9531697677273872,0.00018166209023759,0.864421315793933,0.570637106895447,1.40732204914093,3.08743190765381,0.147071078419685,11.2172174453735,0.00500136241316795,0.436603754758835,0.0693045035004616,1.18089246749878,1635.52722167969,82.6949005126953,748.576416015625,0.000573027937207371,0.00795116648077965,-15.783939361572301,-13.7344693813726,0.514837974369463,0.9781928635027428,low
3.47419059631908,1.4405166145673,1.21243074349254,0.000914999198833809,0.477493640586885,0.876766412008813,0.000322019153711403,0.166931214801869,-3.5865303515385403,8.09788455929859,0.00035020193220686803,7.585738752919659e-05,7.309570649448731,0.0392399024245242,0.0759712709028248,0.419842374293627,0.00045734554952562195,0.7718696999227092,0.000203794835596809,0.936444387923548,0.253635555505753,0.0499879717826843,2.68301391601562,0.29129260778427096,9.14868640899658,0.00643155258148909,0.266922324895859,0.0352175012230873,0.948831498622894,1103.83776855469,84.4401397705078,741.234741210938,0.00062162330141291,0.00939856190234423,-15.611682891845698,-13.7344693813726,0.514837974369463,0.9781928635027428,high
3.8320661469045096,1.96416558892104,1.05443511221129,0.0009565852684971973,0.318484345994736,0.7518650317466921,0.0008221937183412308,0.12080329378623,-1.57042153874768,7.829742356661988,0.000711273622681887,4.36649133662361e-05,7.3941356050452605,-0.025004781434106,0.0811029941834115,0.297797103648743,6.46793259866136e-05,0.9801302065431772,0.0001967474399123,0.9607633787013772,0.179414257407188,1.4617527723312398,3.4360947608947794,0.0990331321954727,12.607398986816401,0.0148150427266955,0.8213917016983029,0.0741170570254326,1.35103058815002,1790.54626464844,85.7085647583008,807.797729492188,0.00062990392325446,0.0122275939211249,-15.515430450439501,-13.7344693813726,0.514837974369463,0.9781928635027428,high
5.09933381025532,3.59448661567156,0.994422046406764,0.000871335111279898,0.345100432898169,0.686794624937539,-0.00269680050993413,0.101641668709606,-1.42757595990331,7.93001987354848,0.000758926912764879,0.000217148869142366,7.458196464714531,-0.0310571036123856,0.0818560399881417,0.585045932223604,0.00061605525437818,0.827746911992511,0.000194430165391773,0.888106331216331,0.0288928039371967,1.41301202774048,3.86962246894836,0.600206136703491,12.229917526245101,0.00892292056232691,0.184615761041641,0.0834953114390373,1.73282909393311,1760.23645019531,90.6695556640625,808.959106445312,0.000537402636837214,0.0120228920131922,-14.913806915283198,-13.7344693813726,0.514837974369463,0.9781928635027428,high
3.4285767574457,2.19581221378856,1.03527421695083,0.000772055480299878,0.3707095889970221,0.609634314369965,0.000226317331921579,0.14413692831723302,-2.2557344922425098,7.97052432406333,0.000526989740502285,0.00016898373920893602,7.51125544291517,-0.00073975011269519,0.081202267198639,0.346328051167123,0.000130972558941936,0.8623960829008621,0.000163516281151904,0.9685058398042552,0.105576373636723,1.57552754878998,1.208780169487,0.285244286060333,8.0896167755127,0.0031248868908733103,0.641925096511841,0.0608765818178654,1.31177055835724,1518.23962402344,57.164093017578104,817.277221679688,0.0006183058139868081,0.0129299443215132,-15.426685333252001,-13.7344693813726,0.514837974369463,0.9781928635027428,high
2.43394953351652,1.96100746590523,0.8393626635798811,0.000825832388146591,0.4811848686816661,0.9461251978952132,-0.0011690692468425401,0.100163526429572,-2.22882094100692,8.00063388102896,0.000766399532389629,0.000206856497137809,7.40308106195938,0.00919213341905048,0.0839873002925154,0.467731379400169,4.28761891322239e-05,0.43228946611737495,0.00021224169508275,0.9458485665988968,0.183143988251686,1.85120582580566,1.45617163181305,0.17486235499382,7.354870796203611,0.0031707719899714,0.390240728855133,0.0572367645800114,1.30293869972229,1975.02551269531,94.6392974853516,786.7208862304691,0.0005824097315780822,0.0135735683143139,-15.121864318847699,-13.7344693813726,0.514837974369463,0.9781928635027428,low
2.5292963396523795,1.95299277469121,0.838907855633678,0.000947732357372794,0.357440531641604,0.582483404202854,0.00329465846049482,0.183332151161325,-1.29348891395951,7.54685125214171,0.00022518913828090698,0.00023504246590313799,7.4138110978569,-0.00149972589777927,0.0732647682580978,0.4574489602591889,0.00030842435905962,0.922625565147198,0.000217688676533888,0.927202572851035,0.061979103833437,1.37520253658295,2.20651745796204,0.205537393689156,11.2965078353882,0.0106858499348164,0.326670110225677,0.0266947653144598,1.27882754802704,828.671875,117.17234039306601,774.522216796875,0.000609405047725886,0.019022885710001,-15.061264991760302,-13.7344693813726,0.514837974369463,0.9781928635027428,low
