train_accuracy,train_tn,train_fp,train_fn,train_tp,val_accuracy,val_tn,val_fp,val_fn,val_tp,test_accuracy,test_tn,test_fp,test_fn,test_tp
0.9990277777777777,7248,0,14,7138,0.985,897,0,27,876,0.9838888888888889,855,0,29,916
