train_accuracy,train_tn,train_fp,train_fn,train_tp,val_accuracy,val_tn,val_fp,val_fn,val_tp,test_accuracy,test_tn,test_fp,test_fn,test_tp
0.9997916666666666,7173,0,3,7224,0.9827777777777778,896,0,31,873,0.9811111111111112,931,0,34,835
