train_accuracy,train_tn,train_fp,train_fn,train_tp,val_accuracy,val_tn,val_fp,val_fn,val_tp,test_accuracy,test_tn,test_fp,test_fn,test_tp
0.9958333333333333,5369,0,45,5386,0.9641666666666666,1787,0,129,1684,0.9647222222222223,1844,0,127,1629
