train_accuracy,train_tn,train_fp,train_fn,train_tp,val_accuracy,val_tn,val_fp,val_fn,val_tp,test_accuracy,test_tn,test_fp,test_fn,test_tp
0.9959259259259259,5466,3,41,5290,0.9780555555555556,1784,7,72,1737,0.9780555555555556,1784,7,72,1737
