train_accuracy,train_tn,train_fp,train_fn,train_tp,val_accuracy,val_tn,val_fp,val_fn,val_tp,test_accuracy,test_tn,test_fp,test_fn,test_tp
0.996479851783233,5364,0,38,5393,0.972492358988608,1811,0,99,1689,0.972492358988608,1811,0,99,1689
