train_accuracy,train_tn,train_fp,train_fn,train_tp,val_accuracy,val_tn,val_fp,val_fn,val_tp,test_accuracy,test_tn,test_fp,test_fn,test_tp
0.9990277777777777,7181,0,14,7205,0.9816666666666667,922,0,33,845,0.9805555555555555,897,0,35,868
