train_accuracy,train_tn,train_fp,train_fn,train_tp,val_accuracy,val_tn,val_fp,val_fn,val_tp,test_accuracy,test_tn,test_fp,test_fn,test_tp
0.997037037037037,5420,0,32,5348,0.97,1773,0,108,1719,0.97,1773,0,108,1719
