train_accuracy,train_tn,train_fp,train_fn,train_tp,val_accuracy,val_tn,val_fp,val_fn,val_tp,test_accuracy,test_tn,test_fp,test_fn,test_tp
0.995452858203415,5404,2,47,5323,0.9738307349665924,1779,3,91,1719,0.9738307349665924,1779,3,91,1719
