train_accuracy,train_tn,train_fp,train_fn,train_tp,val_accuracy,val_tn,val_fp,val_fn,val_tp,test_accuracy,test_tn,test_fp,test_fn,test_tp
0.9956481481481482,5338,0,47,5415,0.9841666666666666,1843,0,57,1700,0.9841666666666666,1843,0,57,1700
