train_accuracy,train_tn,train_fp,train_fn,train_tp,val_accuracy,val_tn,val_fp,val_fn,val_tp,test_accuracy,test_tn,test_fp,test_fn,test_tp
0.9997912898288577,7118,0,3,7253,0.9844184752365053,916,0,28,853,0.9872008903728436,930,0,23,844
