train_accuracy,train_tn,train_fp,train_fn,train_tp,val_accuracy,val_tn,val_fp,val_fn,val_tp,test_accuracy,test_tn,test_fp,test_fn,test_tp
0.9996527777777777,7178,0,5,7217,0.985,942,0,27,831,0.9838888888888889,880,0,29,891
