train_accuracy,train_tn,train_fp,train_fn,train_tp,val_accuracy,val_tn,val_fp,val_fn,val_tp,test_accuracy,test_tn,test_fp,test_fn,test_tp
0.9988194444444445,7222,0,17,7161,0.9861111111111112,893,0,25,882,0.9866666666666667,885,0,24,891
