train_accuracy,train_tn,train_fp,train_fn,train_tp,val_accuracy,val_tn,val_fp,val_fn,val_tp,test_accuracy,test_tn,test_fp,test_fn,test_tp
0.9998611111111111,7235,0,2,7163,0.9766666666666667,898,0,42,860,0.975,867,0,45,888
