,S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs,leaf
p,0.15,0.094,0.154,0.001,0.001,0.006,0.005,0.138,0.045,0.06,0.077,0.016,0.005,0.012,0.042,0.057,0.002,0.036,0.003,0.029,0.002,0.005,0.008,0.005,0.003,0.001,0.006,0.006,0.005,0.006,0.002,0.002,0.011,0.002,0.003,0.0,0.0,0.0,0.0
l,0.167,0.091,0.13,0.004,0.009,0.017,0.006,0.121,0.037,0.045,0.066,0.02,0.008,0.024,0.022,0.064,0.006,0.02,0.002,0.016,0.008,0.01,0.007,0.013,0.007,0.008,0.008,0.006,0.007,0.005,0.007,0.005,0.017,0.007,0.006,0.0,0.0,0.0,0.004
ll,0.14558232931726908,0.06827309236947791,0.11345381526104417,0.009036144578313253,0.014056224899598393,0.02208835341365462,0.008032128514056224,0.06827309236947791,0.03313253012048193,0.03313253012048193,0.04919678714859438,0.013052208835341365,0.008032128514056224,0.05321285140562249,0.01706827309236948,0.055220883534136546,0.008032128514056224,0.013052208835341365,0.013052208835341365,0.012048192771084338,0.019076305220883535,0.014056224899598393,0.020080321285140562,0.01606425702811245,0.010040160642570281,0.007028112449799197,0.009036144578313253,0.015060240963855422,0.02108433734939759,0.01104417670682731,0.010040160642570281,0.010040160642570281,0.012048192771084338,0.015060240963855422,0.008032128514056224,0.0,0.0,0.0,0.045180722891566265
lll,0.1156677181913775,0.05783385909568875,0.08727655099894847,0.008412197686645636,0.016824395373291272,0.015772870662460567,0.016824395373291272,0.03890641430073607,0.030494216614090432,0.023133543638275498,0.03470031545741325,0.011566771819137749,0.012618296529968454,0.05783385909568875,0.013669821240799159,0.029442691903259727,0.015772870662460567,0.016824395373291272,0.004206098843322818,0.011566771819137749,0.012618296529968454,0.014721345951629864,0.012618296529968454,0.016824395373291272,0.00946372239747634,0.014721345951629864,0.013669821240799159,0.014721345951629864,0.014721345951629864,0.010515247108307046,0.014721345951629864,0.011566771819137749,0.011566771819137749,0.007360672975814932,0.015772870662460567,0.0,0.0,0.0,0.18506834910620398
llll,0.09290322580645162,0.03354838709677419,0.09935483870967741,0.012903225806451613,0.014193548387096775,0.014193548387096775,0.014193548387096775,0.02838709677419355,0.024516129032258065,0.02064516129032258,0.03225806451612903,0.01032258064516129,0.02064516129032258,0.02967741935483871,0.014193548387096775,0.02064516129032258,0.01806451612903226,0.012903225806451613,0.00903225806451613,0.014193548387096775,0.015483870967741935,0.011612903225806452,0.012903225806451613,0.01032258064516129,0.014193548387096775,0.011612903225806452,0.015483870967741935,0.011612903225806452,0.014193548387096775,0.01032258064516129,0.014193548387096775,0.007741935483870968,0.015483870967741935,0.00903225806451613,0.01806451612903226,0.0,0.0,0.0,0.2709677419354839
lllr,0.09161290322580645,0.03741935483870968,0.08258064516129032,0.01032258064516129,0.02193548387096774,0.011612903225806452,0.011612903225806452,0.03096774193548387,0.01806451612903226,0.024516129032258065,0.03483870967741935,0.01032258064516129,0.016774193548387096,0.03096774193548387,0.011612903225806452,0.03354838709677419,0.011612903225806452,0.012903225806451613,0.016774193548387096,0.015483870967741935,0.014193548387096775,0.011612903225806452,0.01806451612903226,0.01806451612903226,0.015483870967741935,0.02193548387096774,0.011612903225806452,0.01935483870967742,0.016774193548387096,0.014193548387096775,0.014193548387096775,0.007741935483870968,0.016774193548387096,0.02193548387096774,0.01806451612903226,0.0,0.0,0.0,0.22451612903225807
llr,0.11146161934805468,0.050473186119873815,0.11146161934805468,0.014721345951629864,0.015772870662460567,0.019978969505783387,0.022082018927444796,0.046267087276550996,0.026288117770767613,0.023133543638275498,0.024185068349106203,0.023133543638275498,0.015772870662460567,0.033648790746582544,0.019978969505783387,0.033648790746582544,0.01892744479495268,0.023133543638275498,0.007360672975814932,0.016824395373291272,0.015772870662460567,0.011566771819137749,0.015772870662460567,0.022082018927444796,0.015772870662460567,0.017875920084121977,0.010515247108307046,0.014721345951629864,0.019978969505783387,0.013669821240799159,0.012618296529968454,0.013669821240799159,0.010515247108307046,0.010515247108307046,0.004206098843322818,0.0,0.0,0.0,0.13249211356466878
llrl,0.08121212121212121,0.04363636363636364,0.07636363636363637,0.020606060606060607,0.01696969696969697,0.020606060606060607,0.01090909090909091,0.02909090909090909,0.020606060606060607,0.01696969696969697,0.03272727272727273,0.01090909090909091,0.012121212121212121,0.030303030303030304,0.01696969696969697,0.020606060606060607,0.01090909090909091,0.02181818181818182,0.008484848484848486,0.01696969696969697,0.009696969696969697,0.006060606060606061,0.01696969696969697,0.01090909090909091,0.01696969696969697,0.012121212121212121,0.01090909090909091,0.01575757575757576,0.013333333333333334,0.01090909090909091,0.024242424242424242,0.01575757575757576,0.008484848484848486,0.01818181818181818,0.007272727272727273,0.0,0.0,0.0,0.28363636363636363
llrr,0.08363636363636363,0.04,0.08848484848484849,0.02181818181818182,0.01696969696969697,0.01696969696969697,0.013333333333333334,0.03151515151515152,0.03151515151515152,0.019393939393939394,0.037575757575757575,0.014545454545454545,0.01818181818181818,0.027878787878787878,0.01696969696969697,0.02666666666666667,0.01575757575757576,0.027878787878787878,0.012121212121212121,0.012121212121212121,0.01696969696969697,0.014545454545454545,0.01575757575757576,0.01575757575757576,0.01818181818181818,0.0048484848484848485,0.01575757575757576,0.01696969696969697,0.01696969696969697,0.012121212121212121,0.019393939393939394,0.012121212121212121,0.01818181818181818,0.013333333333333334,0.009696969696969697,0.0,0.0,0.0,0.20606060606060606
lr,0.13253012048192772,0.060240963855421686,0.14056224899598393,0.01706827309236948,0.018072289156626505,0.008032128514056224,0.007028112449799197,0.0642570281124498,0.03815261044176707,0.023092369477911646,0.05823293172690763,0.010040160642570281,0.01104417670682731,0.04317269076305221,0.030120481927710843,0.0391566265060241,0.014056224899598393,0.029116465863453816,0.0050200803212851405,0.018072289156626505,0.01706827309236948,0.018072289156626505,0.014056224899598393,0.01104417670682731,0.015060240963855422,0.014056224899598393,0.013052208835341365,0.01606425702811245,0.008032128514056224,0.014056224899598393,0.013052208835341365,0.010040160642570281,0.009036144578313253,0.009036144578313253,0.01104417670682731,0.0,0.0,0.0,0.040160642570281124
