0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
4.368400812149048,3.814862012863159,3.270400643348694,3.271721124649048,4.008740305900574,3.9060877561569214,4.259650468826294,5.776277303695679,4.94648289680481,5.653766632080078,3.2933316230773926,3.293733239173889,3.7381927967071533,3.432257652282715,,,,,,,,,,,,,
4.06311297416687,3.751938819885254,5.776277303695679,4.467690944671631,4.996574640274048,4.244772434234619,4.901047706604004,5.747941970825195,5.154745817184448,,,,,,,,,,,,,,,,,,
4.500176906585693,5.150976657867432,3.790750741958618,3.1121129989624023,4.278315782546997,4.078232526779175,4.777659177780151,5.071379661560059,4.717214822769165,5.4787609577178955,5.899322986602783,5.418370246887207,4.204515695571899,5.408064603805542,5.038440227508545,,,,,,,,,,,,
4.37260103225708,4.079775810241699,5.153780221939087,4.528837203979492,5.659898281097412,5.035072088241577,4.855411767959595,5.3836023807525635,4.444457530975342,4.433696031570435,4.11750864982605,4.898215293884277,3.1228368282318115,,,,,,,,,,,,,,
5.106359243392944,3.2923760414123535,3.303681969642639,3.860207200050354,3.9504929780960083,4.5037431716918945,4.092290282249451,5.3244428634643555,3.9462970495224,3.462589383125305,5.80096960067749,5.636691093444824,5.028512716293335,3.284490942955017,4.39961576461792,4.295979261398315,4.908071517944336,3.9301966428756714,5.6146080493927,5.330775260925293,,,,,,,
3.826841115951538,4.151095151901245,4.701795816421509,3.870756506919861,4.943740606307983,4.6145641803741455,5.693028926849365,4.324233770370483,4.051158905029297,4.554743051528931,5.413398265838623,4.519456624984741,4.484262943267822,5.149838209152222,4.078686952590942,,,,,,,,,,,,
4.114750862121582,3.4802647829055786,3.491082191467285,3.837875247001648,4.926903963088989,4.143803596496582,4.1249754428863525,5.09238338470459,4.756620168685913,3.8811380863189697,,,,,,,,,,,,,,,,,
4.259650468826294,3.291788101196289,3.303681969642639,4.454256534576416,4.988229036331177,3.768137812614441,3.4694048166275024,4.106420993804932,5.022807598114014,4.494459867477417,5.26244592666626,5.568063497543335,4.666679859161377,5.765305995941162,4.456316113471985,4.324291229248047,,,,,,,,,,,
4.425295114517212,4.150449275970459,5.0892417430877686,5.440028667449951,4.605488061904907,4.098503589630127,3.291613817214966,3.5270400047302246,3.8710938692092896,5.583499431610107,3.919494390487671,4.371814489364624,5.778075218200684,4.959136962890625,3.937620520591736,,,,,,,,,,,,
4.911015748977661,4.348528146743774,3.4971643686294556,3.862626552581787,3.5786826610565186,4.735602140426636,4.054703950881958,5.680169343948364,4.27426290512085,4.55006742477417,,,,,,,,,,,,,,,,,
4.285034418106079,3.6059707403182983,4.049436569213867,3.292539954185486,4.9268035888671875,4.3941285610198975,4.462156057357788,4.525420427322388,5.480306625366211,5.651394605636597,5.369233846664429,,,,,,,,,,,,,,,,
4.219714403152466,3.8680840730667114,5.133482456207275,5.583141803741455,3.8444210290908813,4.759265899658203,3.9449727535247803,3.9790884256362915,3.2161996364593506,4.106940984725952,,,,,,,,,,,,,,,,,
3.3897061347961426,4.015833616256714,3.6157925128936768,3.3944517374038696,4.130039215087891,4.24459981918335,4.934480667114258,4.7125794887542725,5.5649254322052,5.805138826370239,4.884845018386841,4.519278526306152,5.777592420578003,5.53922963142395,5.3979713916778564,4.84716272354126,4.180006265640259,3.9252952337265015,,,,,,,,,
4.759239673614502,4.6211302280426025,4.067192792892456,4.326331377029419,3.966059923171997,4.004129886627197,3.2828084230422974,3.4287060499191284,5.780066251754761,5.445852994918823,5.427459001541138,5.434308052062988,,,,,,,,,,,,,,,
4.3944244384765625,3.2920855283737183,5.005258560180664,5.228904724121094,4.13985800743103,4.087352991104126,5.634917974472046,5.41098427772522,4.20174765586853,4.545022010803223,,,,,,,,,,,,,,,,,
3.938567042350769,4.849848985671997,4.045542597770691,3.4591755867004395,4.688643932342529,5.353688478469849,5.633576154708862,3.4599180221557617,4.803125858306885,4.282280921936035,5.544336557388306,4.058416366577148,,,,,,,,,,,,,,,
4.301131725311279,3.932932734489441,4.234264612197876,4.046087861061096,4.466551303863525,4.791907787322998,5.506750106811523,4.890500783920288,4.423666954040527,7.14979100227356,3.977376699447632,3.790040612220764,3.549949526786804,4.648978233337402,,,,,,,,,,,,,
4.886089086532593,3.8680840730667114,4.139866828918457,4.111236572265625,5.711341381072998,5.6162824630737305,5.416704177856445,5.364654541015625,4.390505075454712,3.8957592248916626,3.484569549560547,3.6639456748962402,5.795223951339722,4.872917413711548,5.131116151809692,5.457441329956055,4.6588969230651855,4.1732988357543945,,,,,,,,,
4.114381551742554,4.1203131675720215,5.458599805831909,3.944112539291382,4.755295515060425,4.106267929077148,3.2744046449661255,3.5780240297317505,5.104587554931641,5.221287488937378,,,,,,,,,,,,,,,,,
4.402354717254639,3.8214032649993896,4.70416784286499,5.23276948928833,4.8761374950408936,3.8890167474746704,3.951645016670227,4.077286005020142,4.8982977867126465,5.4041430950164795,4.901856184005737,4.455995559692383,4.114890813827515,3.712061285972595,3.6520694494247437,,,,,,,,,,,,
3.9137256145477295,4.136811017990112,5.765047073364258,3.5270400047302246,5.002953290939331,4.116711854934692,4.146801710128784,3.7417476177215576,3.7421892881393433,6.339710712432861,4.297842264175415,4.940984487533569,4.030868291854858,4.443742036819458,4.004883050918579,,,,,,,,,,,,
4.098684549331665,3.4897197484970093,3.3021498918533325,5.284106969833374,4.719053268432617,5.634090185165405,5.501744270324707,5.457820892333984,5.713954210281372,,,,,,,,,,,,,,,,,,
4.489265203475952,4.49612283706665,5.401904344558716,4.103466749191284,3.944748044013977,6.033675670623779,5.513718843460083,5.974168300628662,4.306936025619507,6.158695936203003,4.298765420913696,3.921147346496582,3.0293240547180176,4.054703950881958,5.804332733154297,5.333195924758911,3.1991161108016968,3.2187081575393677,4.0334120988845825,3.9773484468460083,4.005286693572998,4.478128433227539,,,,,
4.114381551742554,3.3025914430618286,3.543922543525696,4.110186338424683,3.4567883014678955,3.799548864364624,3.725024700164795,5.71744704246521,4.778401851654053,6.602112531661987,5.313276290893555,,,,,,,,,,,,,,,,
3.790750741958618,3.211383819580078,4.759239673614502,3.8673213720321655,4.5394368171691895,4.159253716468811,5.808661222457886,4.446444034576416,4.768709897994995,3.59242045879364,4.119222402572632,5.8746654987335205,,,,,,,,,,,,,,,
4.054703950881958,3.6159794330596924,3.6406915187835693,5.457762718200684,5.249666213989258,4.765496253967285,5.060498476028442,4.8536834716796875,5.74037504196167,4.852216720581055,,,,,,,,,,,,,,,,,
4.0357905626297,3.8646961450576782,3.5471038818359375,3.562572956085205,4.114750862121582,4.967831134796143,4.453766584396362,4.129526853561401,4.991443395614624,5.775468349456787,3.995597004890442,5.184229135513306,4.22294807434082,,,,,,,,,,,,,,
4.751343011856079,4.135932683944702,3.870162844657898,4.664156198501587,5.591686964035034,5.886980772018433,5.492996692657471,5.5509655475616455,4.968338489532471,3.8217790126800537,4.2614898681640625,3.7442294359207153,5.670496702194214,4.669979095458984,4.891273021697998,5.808233976364136,,,,,,,,,,,
4.285971164703369,3.459181547164917,5.406785488128662,4.765535831451416,6.1377012729644775,5.293265104293823,4.650760650634766,4.96160888671875,5.383471965789795,,,,,,,,,,,,,,,,,,
4.119512557983398,3.9863312244415283,5.147016525268555,4.282280921936035,4.709568738937378,5.7991251945495605,3.7924314737319946,3.4826200008392334,3.484602451324463,3.0602678060531616,4.524497032165527,4.181658983230591,4.667498588562012,,,,,,,,,,,,,,
3.871387243270874,5.35672402381897,4.834856748580933,5.651089668273926,4.76965856552124,5.880254745483398,4.586490154266357,4.77631139755249,3.9354861974716187,5.405665874481201,4.433546543121338,,,,,,,,,,,,,,,,
4.953357934951782,3.8000799417495728,4.316751003265381,4.122457504272461,4.367711544036865,4.756167411804199,3.961951494216919,3.4591755867004395,4.256735563278198,4.201595783233643,5.2919487953186035,5.521229982376099,5.017096281051636,,,,,,,,,,,,,,
4.370426416397095,4.394052267074585,5.385191202163696,5.445817708969116,3.4883934259414673,5.039266347885132,3.642945647239685,3.694757342338562,2.628268241882324,4.3160645961761475,5.339697599411011,4.327075004577637,4.591861963272095,4.198248863220215,,,,,,,,,,,,,
5.482526540756226,4.769726276397705,3.941940188407898,5.480306625366211,5.358758926391602,5.0863142013549805,3.9301940202713013,3.208330512046814,3.2997777462005615,3.881024956703186,5.725914239883423,,,,,,,,,,,,,,,,
4.098684549331665,3.9734543561935425,6.233459234237671,5.457516193389893,4.90553617477417,4.314911603927612,5.71688175201416,4.671239852905273,4.4857378005981445,4.966125011444092,4.4655067920684814,4.561459064483643,5.222550868988037,5.267426013946533,5.2211761474609375,4.174465894699097,,,,,,,,,,,
4.113804340362549,3.8670746088027954,5.5509655475616455,5.772403717041016,4.816682815551758,5.162837505340576,5.3971521854400635,4.966052770614624,3.820802927017212,5.73387598991394,3.933965802192688,4.457881212234497,4.480197906494141,5.850461483001709,4.285682678222656,,,,,,,,,,,,
3.923210024833679,4.110730409622192,5.358011245727539,4.898507833480835,4.807210922241211,5.256704568862915,3.5613715648651123,4.4190404415130615,4.7984514236450195,4.215173721313477,5.807265520095825,3.894190549850464,5.8393635749816895,4.036571264266968,3.481703042984009,5.245748281478882,,,,,,,,,,,
4.052116632461548,3.291904330253601,3.290000796318054,4.8901894092559814,4.388416290283203,4.879831314086914,4.648056268692017,5.663537979125977,5.217546701431274,5.5479137897491455,4.937304258346558,4.267800569534302,6.983919620513916,,,,,,,,,,,,,,
4.001664161682129,3.2200698852539062,3.224799633026123,5.825392723083496,4.867278099060059,6.517682075500488,4.367851734161377,3.933965802192688,3.3017940521240234,5.3966569900512695,4.763661623001099,4.48981785774231,5.117238998413086,,,,,,,,,,,,,,
4.098262786865234,4.922552824020386,5.0352256298065186,5.323973178863525,5.646427392959595,5.761310577392578,5.355924606323242,3.457407593727112,3.2199665307998657,,,,,,,,,,,,,,,,,,
3.4587275981903076,3.244270443916321,3.2640470266342163,4.364759922027588,4.912109851837158,3.860207200050354,5.122923135757446,4.539238691329956,4.755295515060425,5.428277015686035,4.745451211929321,5.445852994918823,3.982820987701416,,,,,,,,,,,,,,
