0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
4.768254280090332,3.9904054403305054,4.426195859909058,4.440252304077148,4.234793424606323,4.2529456615448,4.5349204540252686,5.673139333724976,5.007548570632935,5.386441469192505,5.395475387573242,5.3853983879089355,5.498557806015015,4.194765090942383,4.414547681808472,,,,,,,,,,
5.706643104553223,4.937189817428589,5.552186012268066,4.137603521347046,4.476985692977905,4.927448749542236,4.456580400466919,5.034643173217773,5.6514081954956055,4.777244329452515,3.9607454538345337,5.517422437667847,4.920196294784546,4.490073919296265,5.019499063491821,3.757017135620117,,,,,,,,,
4.517023324966431,4.160455942153931,5.580653429031372,4.769621849060059,5.0976738929748535,5.005066633224487,5.372072219848633,4.907938003540039,5.533066511154175,,,,,,,,,,,,,,,,
5.145021915435791,4.405487060546875,4.407475471496582,4.016698360443115,4.287822961807251,4.550519227981567,4.512258052825928,4.484400987625122,5.611521244049072,5.328712224960327,4.088105201721191,4.778214454650879,4.487503290176392,4.1835081577301025,3.4021875262260437,4.045266151428223,5.450023651123047,4.395741701126099,4.66919469833374,,,,,,
4.461626052856445,3.642543315887451,3.6446770429611206,4.003689289093018,3.9708138704299927,3.9724565744400024,5.474567890167236,5.108124017715454,5.237271070480347,6.006147623062134,,,,,,,,,,,,,,,
4.353578090667725,3.9567731618881226,3.9631733894348145,5.305947780609131,4.675102233886719,4.863168716430664,4.600755929946899,4.63444709777832,5.954531192779541,,,,,,,,,,,,,,,,
4.206529974937439,4.394631624221802,4.015676975250244,5.499196290969849,4.932584285736084,5.959641933441162,5.092350006103516,4.945245027542114,4.720100402832031,4.96160888671875,4.871142625808716,5.220992565155029,,,,,,,,,,,,,
4.361620903015137,4.015676975250244,3.6442434787750244,3.645750641822815,4.75703501701355,4.7612879276275635,6.2769615650177,5.559289455413818,4.4067747592926025,4.300310134887695,,,,,,,,,,,,,,,
4.835721969604492,4.711206674575806,5.398803234100342,4.380677223205566,4.536176919937134,4.583199501037598,5.441924333572388,4.512661933898926,5.0335516929626465,5.011487722396851,3.921202063560486,5.0562626123428345,4.171662211418152,4.57748818397522,5.198371410369873,5.893695116043091,3.970018982887268,4.168517351150513,4.701060771942139,,,,,,
4.29836368560791,5.001092195510864,4.976535320281982,4.776248216629028,4.365509748458862,3.6088144779205322,4.460468053817749,5.298169374465942,4.617398977279663,4.288905620574951,4.318711996078491,4.778113842010498,,,,,,,,,,,,,
4.5416035652160645,3.9708138704299927,4.006839394569397,5.393218517303467,5.647706985473633,4.904588937759399,6.0320799350738525,5.215169191360474,,,,,,,,,,,,,,,,,
4.4274139404296875,5.212367057800293,4.150203466415405,4.830447196960449,4.463542222976685,5.054682016372681,4.103941440582275,3.7694023847579956,,,,,,,,,,,,,,,,,
4.431674242019653,5.014217376708984,5.264458179473877,4.553732633590698,4.127661943435669,3.970018982887268,3.9732120037078857,4.381525993347168,5.652827739715576,6.144977331161499,5.096741676330566,,,,,,,,,,,,,,
4.015676975250244,4.517454385757446,4.51797342300415,4.603885173797607,4.718374252319336,4.3923115730285645,4.216106176376343,5.440786123275757,5.469835042953491,4.809557199478149,5.186683177947998,,,,,,,,,,,,,,
4.270081281661987,4.116499662399292,3.9373074769973755,4.871228933334351,4.542127847671509,5.125174522399902,4.658983945846558,4.8419153690338135,5.243802547454834,5.016465187072754,4.466318368911743,4.35301399230957,5.3240966796875,5.699464321136475,4.601580381393433,5.413761615753174,5.510229110717773,3.3271398544311523,,,,,,,
4.465057849884033,3.7780404090881348,4.01639723777771,4.15173077583313,5.172998905181885,4.670772552490234,5.652905702590942,5.581996440887451,,,,,,,,,,,,,,,,,
5.0949952602386475,5.459263801574707,4.858344078063965,5.612237453460693,4.976238965988159,4.514480352401733,4.498650550842285,4.906107425689697,5.0183937549591064,4.389658689498901,4.789065599441528,4.3581531047821045,4.725262403488159,4.449474096298218,5.423626899719238,4.430457234382629,,,,,,,,,
