,S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs,leaf
p,0.151,0.091,0.165,0.007,0.007,0.006,0.004,0.128,0.041,0.059,0.08,0.005,0.003,0.037,0.068,0.056,0.003,0.004,0.002,0.008,0.002,0.007,0.01,0.003,0.005,0.007,0.002,0.003,0.002,0.01,0.006,0.002,0.008,0.007,0.001,0.0,0.0,0.0,0.0
l,0.151,0.068,0.15,0.022,0.015,0.014,0.013,0.11,0.038,0.036,0.031,0.01,0.008,0.044,0.057,0.043,0.008,0.009,0.006,0.013,0.009,0.006,0.016,0.007,0.008,0.015,0.005,0.009,0.011,0.01,0.008,0.007,0.014,0.015,0.007,0.0,0.0,0.0,0.007
ll,0.10775427995971802,0.03927492447129909,0.14803625377643503,0.022155085599194362,0.014098690835850957,0.017119838872104734,0.021148036253776436,0.059415911379657606,0.030211480362537766,0.025176233635448138,0.03726082578046324,0.013091641490433032,0.027190332326283987,0.04229607250755287,0.0433031218529708,0.023162134944612285,0.012084592145015106,0.012084592145015106,0.011077542799597181,0.021148036253776436,0.013091641490433032,0.013091641490433032,0.016112789526686808,0.014098690835850957,0.011077542799597181,0.025176233635448138,0.011077542799597181,0.010070493454179255,0.00906344410876133,0.02014098690835851,0.021148036253776436,0.017119838872104734,0.016112789526686808,0.014098690835850957,0.02014098690835851,0.0,0.0,0.0,0.041289023162134945
lll,0.08823529411764706,0.03466386554621849,0.13025210084033614,0.017857142857142856,0.015756302521008403,0.01995798319327731,0.01365546218487395,0.038865546218487396,0.01995798319327731,0.0273109243697479,0.03046218487394958,0.02100840336134454,0.012605042016806723,0.031512605042016806,0.026260504201680673,0.022058823529411766,0.014705882352941176,0.01995798319327731,0.012605042016806723,0.018907563025210083,0.015756302521008403,0.01365546218487395,0.012605042016806723,0.01365546218487395,0.01365546218487395,0.026260504201680673,0.011554621848739496,0.01995798319327731,0.014705882352941176,0.01050420168067227,0.023109243697478993,0.01365546218487395,0.012605042016806723,0.017857142857142856,0.01995798319327731,0.0,0.0,0.0,0.14390756302521007
llll,0.0638036809815951,0.01717791411042945,0.0834355828220859,0.018404907975460124,0.012269938650306749,0.0098159509202454,0.024539877300613498,0.018404907975460124,0.020858895705521473,0.029447852760736196,0.026993865030674847,0.014723926380368098,0.01717791411042945,0.033128834355828224,0.022085889570552148,0.012269938650306749,0.02822085889570552,0.014723926380368098,0.026993865030674847,0.023312883435582823,0.020858895705521473,0.015950920245398775,0.0098159509202454,0.012269938650306749,0.0098159509202454,0.015950920245398775,0.013496932515337423,0.015950920245398775,0.011042944785276074,0.022085889570552148,0.012269938650306749,0.0098159509202454,0.014723926380368098,0.012269938650306749,0.0196319018404908,0.0,0.0,0.0,0.26625766871165646
lllr,0.0834355828220859,0.029447852760736196,0.07975460122699386,0.015950920245398775,0.0098159509202454,0.025766871165644172,0.022085889570552148,0.024539877300613498,0.02822085889570552,0.015950920245398775,0.020858895705521473,0.018404907975460124,0.014723926380368098,0.026993865030674847,0.03190184049079755,0.018404907975460124,0.014723926380368098,0.0196319018404908,0.012269938650306749,0.01717791411042945,0.029447852760736196,0.023312883435582823,0.014723926380368098,0.011042944785276074,0.026993865030674847,0.023312883435582823,0.018404907975460124,0.015950920245398775,0.015950920245398775,0.0098159509202454,0.011042944785276074,0.020858895705521473,0.025766871165644172,0.015950920245398775,0.018404907975460124,0.0,0.0,0.0,0.18895705521472392
llr,0.10084033613445378,0.03991596638655462,0.10504201680672269,0.023109243697478993,0.015756302521008403,0.014705882352941176,0.018907563025210083,0.03046218487394958,0.022058823529411766,0.017857142857142856,0.029411764705882353,0.017857142857142856,0.012605042016806723,0.031512605042016806,0.0546218487394958,0.01995798319327731,0.02100840336134454,0.01365546218487395,0.015756302521008403,0.009453781512605041,0.02415966386554622,0.01365546218487395,0.022058823529411766,0.01995798319327731,0.011554621848739496,0.025210084033613446,0.01995798319327731,0.01050420168067227,0.018907563025210083,0.015756302521008403,0.01995798319327731,0.011554621848739496,0.025210084033613446,0.022058823529411766,0.018907563025210083,0.0,0.0,0.0,0.10609243697478991
llrl,0.06698002350176263,0.03760282021151586,0.08578143360752057,0.012925969447708578,0.01880141010575793,0.012925969447708578,0.01527614571092832,0.03290246768507638,0.01527614571092832,0.01880141010575793,0.03055229142185664,0.01880141010575793,0.012925969447708578,0.023501762632197415,0.02702702702702703,0.01645123384253819,0.01645123384253819,0.021151586368977675,0.012925969447708578,0.01527614571092832,0.022326674500587545,0.01527614571092832,0.012925969447708578,0.01762632197414806,0.023501762632197415,0.01880141010575793,0.01645123384253819,0.011750881316098707,0.01880141010575793,0.01527614571092832,0.010575793184488837,0.01410105757931845,0.01410105757931845,0.02702702702702703,0.021151586368977675,0.0,0.0,0.0,0.22796709753231492
llrr,0.07638072855464159,0.03172737955346651,0.09165687426556991,0.01880141010575793,0.012925969447708578,0.03055229142185664,0.0199764982373678,0.022326674500587545,0.024676850763807285,0.023501762632197415,0.022326674500587545,0.024676850763807285,0.024676850763807285,0.024676850763807285,0.03525264394829612,0.024676850763807285,0.01762632197414806,0.021151586368977675,0.008225616921269096,0.023501762632197415,0.01410105757931845,0.023501762632197415,0.025851938895417155,0.01762632197414806,0.023501762632197415,0.03407755581668625,0.01645123384253819,0.01762632197414806,0.005875440658049354,0.01645123384253819,0.01880141010575793,0.011750881316098707,0.01645123384253819,0.021151586368977675,0.01645123384253819,0.0,0.0,0.0,0.1410105757931845
lr,0.12386706948640483,0.05740181268882175,0.13997985901309165,0.014098690835850957,0.010070493454179255,0.01812688821752266,0.012084592145015106,0.05337361530715005,0.028197381671701913,0.021148036253776436,0.035246727089627394,0.016112789526686808,0.016112789526686808,0.0473313192346425,0.04632426988922457,0.03323262839879154,0.013091641490433032,0.021148036253776436,0.02014098690835851,0.014098690835850957,0.01812688821752266,0.016112789526686808,0.016112789526686808,0.014098690835850957,0.00906344410876133,0.021148036253776436,0.017119838872104734,0.017119838872104734,0.016112789526686808,0.007049345417925478,0.01812688821752266,0.015105740181268883,0.017119838872104734,0.021148036253776436,0.011077542799597181,0.0,0.0,0.0,0.02416918429003021
