Name,0%,25%,50%,75%,100%,Mean
RCP2.62025 first split,1.9847580790519714,3.179955929517746,3.802522897720337,4.370847284793854,7.31953501701355,3.8233212156295777
RCP2.62050 first split,2.561989665031433,4.001228213310242,4.124918699264526,4.485149621963501,6.567842960357666,4.255743490457535
RCP2.62075 first split,2.788048028945923,4.1048712730407715,4.4721843004226685,4.630690336227417,6.933743953704834,4.418866085290909
RCP2.62100 first split,3.4007712602615356,4.353233516216278,4.465057849884033,4.650460839271545,7.177056789398193,4.508377267122269
RCP8.52025 first split,2.1469669342041016,3.2039743661880493,3.7637364864349365,4.202446639537811,7.8708391189575195,3.7742210498452184
RCP8.52050 first split,2.5286104679107666,3.6281094551086426,4.1774938106536865,4.77942830324173,7.326076984405518,4.231425310969353
RCP8.52075 first split,2.940311074256897,4.232476651668549,4.705008029937744,4.873721599578857,7.376056432723999,4.535510645151138
RCP8.52100 first split,3.01325786113739,4.287354409694672,4.670214772224426,4.876549005508423,6.9975199699401855,4.567113312959671
