,S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs,leaf
p,0.151,0.11,0.119,0.004,0.008,0.009,0.004,0.11,0.041,0.072,0.089,0.008,0.001,0.029,0.058,0.074,0.01,0.021,0.002,0.019,0.002,0.002,0.005,0.002,0.01,0.003,0.004,0.008,0.0,0.009,0.004,0.004,0.003,0.002,0.003,0.0,0.0,0.0,0.0
l,0.146,0.096,0.146,0.012,0.008,0.007,0.014,0.1,0.022,0.042,0.066,0.01,0.01,0.034,0.03,0.067,0.005,0.026,0.007,0.017,0.01,0.005,0.01,0.005,0.007,0.005,0.009,0.006,0.01,0.021,0.008,0.009,0.01,0.005,0.009,0.0,0.0,0.0,0.006
ll,0.12977867203219315,0.07545271629778671,0.11267605633802817,0.014084507042253521,0.01609657947686117,0.018108651911468814,0.011066398390342052,0.08450704225352113,0.028169014084507043,0.03118712273641851,0.059356136820925554,0.013078470824949699,0.014084507042253521,0.02414486921529175,0.028169014084507043,0.05130784708249497,0.012072434607645875,0.02112676056338028,0.012072434607645875,0.013078470824949699,0.004024144869215292,0.01006036217303823,0.006036217303822937,0.01609657947686117,0.008048289738430584,0.011066398390342052,0.01609657947686117,0.007042253521126761,0.014084507042253521,0.015090543259557344,0.009054325955734407,0.013078470824949699,0.006036217303822937,0.014084507042253521,0.018108651911468814,0.0,0.0,0.0,0.06237424547283702
lll,0.11587982832618025,0.055793991416309016,0.09334763948497854,0.004291845493562232,0.006437768240343348,0.013948497854077254,0.012875536480686695,0.046137339055793994,0.018240343347639486,0.0203862660944206,0.0407725321888412,0.012875536480686695,0.012875536480686695,0.03755364806866953,0.018240343347639486,0.033261802575107295,0.006437768240343348,0.02682403433476395,0.016094420600858368,0.018240343347639486,0.018240343347639486,0.016094420600858368,0.017167381974248927,0.011802575107296138,0.009656652360515022,0.00536480686695279,0.02467811158798283,0.011802575107296138,0.019313304721030045,0.015021459227467811,0.011802575107296138,0.015021459227467811,0.011802575107296138,0.013948497854077254,0.015021459227467811,0.0,0.0,0.0,0.17274678111587982
llll,0.10116731517509728,0.029831387808041506,0.09987029831387809,0.018158236057068743,0.010376134889753566,0.010376134889753566,0.007782101167315175,0.0311284046692607,0.018158236057068743,0.018158236057068743,0.028534370946822308,0.014267185473411154,0.010376134889753566,0.02594033722438392,0.01556420233463035,0.02594033722438392,0.011673151750972763,0.016861219195849545,0.01297016861219196,0.011673151750972763,0.0038910505836575876,0.009079118028534372,0.011673151750972763,0.01297016861219196,0.011673151750972763,0.009079118028534372,0.01556420233463035,0.007782101167315175,0.016861219195849545,0.0038910505836575876,0.01297016861219196,0.01556420233463035,0.007782101167315175,0.00648508430609598,0.014267185473411154,0.0,0.0,0.0,0.3216601815823606
lllr,0.08300907911802853,0.055771725032425425,0.08819714656290532,0.018158236057068743,0.014267185473411154,0.014267185473411154,0.009079118028534372,0.0324254215304799,0.020752269779507133,0.023346303501945526,0.03372243839169909,0.01556420233463035,0.010376134889753566,0.038910505836575876,0.01556420233463035,0.023346303501945526,0.011673151750972763,0.01556420233463035,0.016861219195849545,0.011673151750972763,0.010376134889753566,0.018158236057068743,0.016861219195849545,0.014267185473411154,0.010376134889753566,0.014267185473411154,0.018158236057068743,0.016861219195849545,0.016861219195849545,0.019455252918287938,0.01297016861219196,0.023346303501945526,0.00648508430609598,0.01556420233463035,0.01297016861219196,0.0,0.0,0.0,0.2204928664072633
llr,0.11802575107296137,0.055793991416309016,0.10944206008583691,0.013948497854077254,0.017167381974248927,0.012875536480686695,0.009656652360515022,0.04721030042918455,0.015021459227467811,0.013948497854077254,0.043991416309012876,0.013948497854077254,0.013948497854077254,0.04184549356223176,0.02467811158798283,0.02682403433476395,0.01072961373390558,0.0203862660944206,0.0203862660944206,0.013948497854077254,0.017167381974248927,0.00536480686695279,0.019313304721030045,0.012875536480686695,0.01072961373390558,0.012875536480686695,0.019313304721030045,0.015021459227467811,0.009656652360515022,0.011802575107296138,0.023605150214592276,0.017167381974248927,0.017167381974248927,0.015021459227467811,0.016094420600858368,0.0,0.0,0.0,0.13304721030042918
llrl,0.09034653465346534,0.043316831683168314,0.09405940594059406,0.013613861386138614,0.012376237623762377,0.02103960396039604,0.006188118811881188,0.027227722772277228,0.01485148514851485,0.017326732673267328,0.013613861386138614,0.011138613861386138,0.009900990099009901,0.034653465346534656,0.011138613861386138,0.03341584158415842,0.018564356435643563,0.011138613861386138,0.009900990099009901,0.017326732673267328,0.013613861386138614,0.017326732673267328,0.011138613861386138,0.012376237623762377,0.012376237623762377,0.012376237623762377,0.012376237623762377,0.007425742574257425,0.009900990099009901,0.012376237623762377,0.019801980198019802,0.012376237623762377,0.01608910891089109,0.017326732673267328,0.0049504950495049506,0.0,0.0,0.0,0.297029702970297
llrr,0.09158415841584158,0.039603960396039604,0.07549504950495049,0.018564356435643563,0.01608910891089109,0.017326732673267328,0.013613861386138614,0.0297029702970297,0.01608910891089109,0.01485148514851485,0.028465346534653466,0.013613861386138614,0.017326732673267328,0.03712871287128713,0.013613861386138614,0.02103960396039604,0.009900990099009901,0.023514851485148515,0.01608910891089109,0.013613861386138614,0.011138613861386138,0.022277227722772276,0.013613861386138614,0.02103960396039604,0.018564356435643563,0.009900990099009901,0.011138613861386138,0.008663366336633664,0.01485148514851485,0.011138613861386138,0.006188118811881188,0.018564356435643563,0.018564356435643563,0.019801980198019802,0.018564356435643563,0.0,0.0,0.0,0.24876237623762376
lr,0.14386317907444668,0.06841046277665996,0.12173038229376258,0.028169014084507043,0.015090543259557344,0.007042253521126761,0.008048289738430584,0.08048289738430583,0.022132796780684104,0.02112676056338028,0.05130784708249497,0.015090543259557344,0.015090543259557344,0.04024144869215292,0.022132796780684104,0.05331991951710262,0.015090543259557344,0.012072434607645875,0.023138832997987926,0.02012072434607646,0.014084507042253521,0.009054325955734407,0.02012072434607646,0.009054325955734407,0.006036217303822937,0.011066398390342052,0.01609657947686117,0.009054325955734407,0.02112676056338028,0.014084507042253521,0.009054325955734407,0.013078470824949699,0.0030181086519114686,0.012072434607645875,0.015090543259557344,0.0,0.0,0.0,0.03420523138832998
