,S.temperature,diff.temperature,alpha.temperature,beta0_gsic.slr_brick,V0_gsic.slr_brick,n_gsic.slr_brick,Gs0_gsic.slr_brick,a_tee.slr_brick,a_simple.slr_brick,b_simple.slr_brick,alpha_simple.slr_brick,beta_simple.slr_brick,V0_simple.slr_brick,offset.Tgav_obs,sigma.Tgav_obs,rho.Tgav_obs,sigma.slr_gsic_obs,rho.slr_gsic_obs,sigma.slr_gis_obs,rho.slr_gis_obs,a_anto.slr_brick,b_anto.slr_brick,gamma_dais.slr_brick,alpha_dais.slr_brick,mu_dais.slr_brick,nu_dais.slr_brick,P0_dais.slr_brick,kappa_dais.slr_brick,f0_dais.slr_brick,h0_dais.slr_brick,c_dais.slr_brick,b0_dais.slr_brick,slope_dais.slr_brick,lambda_dais.slr_brick,Tcrit_dais.slr_brick,offset.ocheat_obs,sigma.ocheat_obs,rho.ocheat_obs,leaf
p,0.162,0.105,0.148,0.004,0.006,0.005,0.011,0.111,0.058,0.072,0.072,0.014,0.005,0.011,0.048,0.049,0.008,0.008,0.003,0.03,0.006,0.009,0.008,0.005,0.009,0.001,0.003,0.001,0.005,0.0,0.002,0.004,0.004,0.007,0.006,0.0,0.0,0.0,0.0
l,0.174,0.1,0.132,0.008,0.01,0.009,0.017,0.084,0.032,0.033,0.05,0.008,0.011,0.047,0.035,0.048,0.013,0.018,0.007,0.023,0.006,0.008,0.01,0.007,0.005,0.009,0.012,0.02,0.013,0.007,0.002,0.005,0.008,0.013,0.009,0.0,0.0,0.0,0.007
ll,0.1309164149043303,0.06143001007049345,0.14400805639476336,0.012084592145015106,0.016112789526686808,0.011077542799597181,0.021148036253776436,0.059415911379657606,0.02014098690835851,0.03121852970795569,0.032225579053373615,0.019133937562940583,0.017119838872104734,0.03927492447129909,0.04632426988922457,0.03121852970795569,0.010070493454179255,0.015105740181268883,0.008056394763343404,0.019133937562940583,0.016112789526686808,0.013091641490433032,0.00906344410876133,0.016112789526686808,0.010070493454179255,0.013091641490433032,0.022155085599194362,0.01812688821752266,0.021148036253776436,0.012084592145015106,0.008056394763343404,0.014098690835850957,0.00906344410876133,0.010070493454179255,0.011077542799597181,0.0,0.0,0.0,0.0513595166163142
lll,0.08598726114649681,0.040339702760084924,0.12314225053078556,0.022292993630573247,0.012738853503184714,0.009554140127388535,0.01592356687898089,0.04777070063694268,0.020169851380042462,0.02653927813163482,0.018046709129511677,0.018046709129511677,0.005307855626326964,0.03397027600849257,0.029723991507430998,0.021231422505307854,0.01592356687898089,0.010615711252653927,0.004246284501061571,0.012738853503184714,0.021231422505307854,0.01592356687898089,0.01167728237791932,0.012738853503184714,0.01592356687898089,0.012738853503184714,0.024416135881104035,0.024416135881104035,0.020169851380042462,0.014861995753715499,0.013800424628450107,0.01592356687898089,0.016985138004246284,0.016985138004246284,0.01167728237791932,0.0,0.0,0.0,0.1762208067940552
llll,0.08762886597938144,0.037371134020618556,0.07603092783505154,0.02190721649484536,0.00902061855670103,0.01288659793814433,0.02190721649484536,0.03608247422680412,0.014175257731958763,0.015463917525773196,0.020618556701030927,0.01675257731958763,0.007731958762886598,0.020618556701030927,0.02190721649484536,0.014175257731958763,0.01675257731958763,0.015463917525773196,0.015463917525773196,0.01288659793814433,0.015463917525773196,0.01288659793814433,0.006443298969072165,0.024484536082474227,0.019329896907216496,0.010309278350515464,0.02577319587628866,0.011597938144329897,0.01675257731958763,0.01675257731958763,0.011597938144329897,0.01288659793814433,0.014175257731958763,0.015463917525773196,0.011597938144329897,0.0,0.0,0.0,0.27963917525773196
lllr,0.08247422680412371,0.04768041237113402,0.07345360824742268,0.020618556701030927,0.00902061855670103,0.01288659793814433,0.027061855670103094,0.028350515463917526,0.024484536082474227,0.023195876288659795,0.015463917525773196,0.014175257731958763,0.014175257731958763,0.03479381443298969,0.01675257731958763,0.01804123711340206,0.01804123711340206,0.023195876288659795,0.014175257731958763,0.015463917525773196,0.01804123711340206,0.014175257731958763,0.01675257731958763,0.015463917525773196,0.014175257731958763,0.019329896907216496,0.02577319587628866,0.01675257731958763,0.029639175257731958,0.006443298969072165,0.01288659793814433,0.019329896907216496,0.00902061855670103,0.019329896907216496,0.011597938144329897,0.0,0.0,0.0,0.21778350515463918
llr,0.11358811040339703,0.0435244161358811,0.11146496815286625,0.018046709129511677,0.016985138004246284,0.010615711252653927,0.02335456475583864,0.04777070063694268,0.022292993630573247,0.025477707006369428,0.022292993630573247,0.021231422505307854,0.010615711252653927,0.036093418259023353,0.03397027600849257,0.020169851380042462,0.016985138004246284,0.014861995753715499,0.009554140127388535,0.01592356687898089,0.022292993630573247,0.018046709129511677,0.009554140127388535,0.022292993630573247,0.01910828025477707,0.01592356687898089,0.020169851380042462,0.024416135881104035,0.010615711252653927,0.01910828025477707,0.020169851380042462,0.013800424628450107,0.010615711252653927,0.013800424628450107,0.01910828025477707,0.0,0.0,0.0,0.10615711252653928
llrl,0.0855106888361045,0.030878859857482184,0.07838479809976247,0.0166270783847981,0.009501187648456057,0.009501187648456057,0.027315914489311165,0.035629453681710214,0.015439429928741092,0.014251781472684086,0.019002375296912115,0.020190023752969122,0.010688836104513063,0.030878859857482184,0.00831353919239905,0.014251781472684086,0.015439429928741092,0.021377672209026127,0.011876484560570071,0.019002375296912115,0.010688836104513063,0.021377672209026127,0.011876484560570071,0.020190023752969122,0.019002375296912115,0.014251781472684086,0.013064133016627079,0.019002375296912115,0.0166270783847981,0.011876484560570071,0.011876484560570071,0.014251781472684086,0.013064133016627079,0.0166270783847981,0.014251781472684086,0.0,0.0,0.0,0.27790973871733965
llrr,0.09263657957244656,0.035629453681710214,0.08432304038004751,0.020190023752969122,0.014251781472684086,0.009501187648456057,0.0166270783847981,0.032066508313539195,0.019002375296912115,0.021377672209026127,0.019002375296912115,0.015439429928741092,0.023752969121140142,0.021377672209026127,0.02494061757719715,0.014251781472684086,0.014251781472684086,0.007125890736342043,0.015439429928741092,0.021377672209026127,0.020190023752969122,0.020190023752969122,0.019002375296912115,0.023752969121140142,0.013064133016627079,0.014251781472684086,0.026128266033254157,0.028503562945368172,0.010688836104513063,0.017814726840855107,0.017814726840855107,0.027315914489311165,0.013064133016627079,0.013064133016627079,0.017814726840855107,0.0,0.0,0.0,0.19477434679334918
lr,0.14400805639476336,0.0553877139979859,0.1309164149043303,0.012084592145015106,0.013091641490433032,0.019133937562940583,0.022155085599194362,0.07754279959718026,0.03423967774420947,0.03927492447129909,0.03323262839879154,0.013091641490433032,0.010070493454179255,0.03726082578046324,0.032225579053373615,0.038267875125881166,0.008056394763343404,0.023162134944612285,0.008056394763343404,0.023162134944612285,0.010070493454179255,0.011077542799597181,0.010070493454179255,0.014098690835850957,0.016112789526686808,0.01812688821752266,0.010070493454179255,0.02416918429003021,0.007049345417925478,0.005035246727089627,0.010070493454179255,0.011077542799597181,0.013091641490433032,0.015105740181268883,0.011077542799597181,0.0,0.0,0.0,0.03927492447129909
lrl,0.11215932914046121,0.06184486373165619,0.10482180293501048,0.019916142557651992,0.013626834381551363,0.015723270440251572,0.011530398322851153,0.031446540880503145,0.012578616352201259,0.023060796645702306,0.02410901467505241,0.009433962264150943,0.011530398322851153,0.02830188679245283,0.02410901467505241,0.02410901467505241,0.019916142557651992,0.019916142557651992,0.016771488469601678,0.012578616352201259,0.01781970649895178,0.018867924528301886,0.007337526205450734,0.0220125786163522,0.014675052410901468,0.013626834381551363,0.013626834381551363,0.03773584905660377,0.013626834381551363,0.016771488469601678,0.012578616352201259,0.016771488469601678,0.023060796645702306,0.009433962264150943,0.015723270440251572,0.0,0.0,0.0,0.1488469601677149
lrll,0.07512315270935961,0.04310344827586207,0.08620689655172414,0.014778325123152709,0.020935960591133004,0.017241379310344827,0.012315270935960592,0.02586206896551724,0.019704433497536946,0.01847290640394089,0.013546798029556651,0.01847290640394089,0.006157635467980296,0.038177339901477834,0.023399014778325122,0.022167487684729065,0.019704433497536946,0.01847290640394089,0.012315270935960592,0.019704433497536946,0.01847290640394089,0.009852216748768473,0.013546798029556651,0.019704433497536946,0.019704433497536946,0.01600985221674877,0.022167487684729065,0.01847290640394089,0.017241379310344827,0.011083743842364532,0.012315270935960592,0.01600985221674877,0.023399014778325122,0.009852216748768473,0.01600985221674877,0.0,0.0,0.0,0.23029556650246305
lrlr,0.09852216748768473,0.0332512315270936,0.09359605911330049,0.022167487684729065,0.013546798029556651,0.009852216748768473,0.01600985221674877,0.02832512315270936,0.022167487684729065,0.01847290640394089,0.020935960591133004,0.023399014778325122,0.014778325123152709,0.027093596059113302,0.029556650246305417,0.01600985221674877,0.017241379310344827,0.03201970443349754,0.006157635467980296,0.020935960591133004,0.013546798029556651,0.019704433497536946,0.013546798029556651,0.027093596059113302,0.008620689655172414,0.014778325123152709,0.02832512315270936,0.019704433497536946,0.014778325123152709,0.019704433497536946,0.01600985221674877,0.01600985221674877,0.008620689655172414,0.022167487684729065,0.017241379310344827,0.0,0.0,0.0,0.17610837438423646
lrr,0.10482180293501048,0.04821802935010482,0.1090146750524109,0.02410901467505241,0.01781970649895178,0.016771488469601678,0.019916142557651992,0.041928721174004195,0.011530398322851153,0.03249475890985325,0.03039832285115304,0.016771488469601678,0.009433962264150943,0.03563941299790356,0.025157232704402517,0.027253668763102725,0.015723270440251572,0.023060796645702306,0.016771488469601678,0.027253668763102725,0.01781970649895178,0.02410901467505241,0.012578616352201259,0.018867924528301886,0.019916142557651992,0.01781970649895178,0.020964360587002098,0.008385744234800839,0.012578616352201259,0.011530398322851153,0.016771488469601678,0.016771488469601678,0.010482180293501049,0.018867924528301886,0.01781970649895178,0.0,0.0,0.0,0.10062893081761007
lrrl,0.08391608391608392,0.03613053613053613,0.08624708624708624,0.017482517482517484,0.013986013986013986,0.01048951048951049,0.017482517482517484,0.027972027972027972,0.016317016317016316,0.018648018648018648,0.013986013986013986,0.013986013986013986,0.016317016317016316,0.03613053613053613,0.02564102564102564,0.017482517482517484,0.022144522144522144,0.02097902097902098,0.01048951048951049,0.016317016317016316,0.017482517482517484,0.016317016317016316,0.015151515151515152,0.026806526806526808,0.015151515151515152,0.02097902097902098,0.02097902097902098,0.022144522144522144,0.008158508158508158,0.016317016317016316,0.015151515151515152,0.013986013986013986,0.022144522144522144,0.02097902097902098,0.01282051282051282,0.0,0.0,0.0,0.21328671328671328
lrrr,0.11072261072261072,0.038461538461538464,0.06526806526806526,0.013986013986013986,0.018648018648018648,0.015151515151515152,0.015151515151515152,0.030303030303030304,0.02097902097902098,0.024475524475524476,0.015151515151515152,0.022144522144522144,0.01282051282051282,0.018648018648018648,0.03496503496503497,0.017482517482517484,0.01282051282051282,0.018648018648018648,0.01282051282051282,0.018648018648018648,0.018648018648018648,0.026806526806526808,0.01048951048951049,0.024475524475524476,0.013986013986013986,0.02097902097902098,0.018648018648018648,0.023310023310023312,0.018648018648018648,0.01048951048951049,0.019813519813519812,0.017482517482517484,0.015151515151515152,0.01048951048951049,0.01048951048951049,0.0,0.0,0.0,0.20279720279720279
r,0.143,0.092,0.132,0.022,0.004,0.007,0.009,0.104,0.041,0.044,0.043,0.015,0.005,0.037,0.038,0.033,0.008,0.019,0.007,0.022,0.007,0.016,0.008,0.012,0.013,0.008,0.014,0.013,0.008,0.009,0.004,0.01,0.013,0.016,0.015,0.0,0.0,0.0,0.009
rl,0.13521695257315844,0.06861755802219979,0.13925327951564076,0.018163471241170535,0.011099899091826439,0.009081735620585268,0.012108980827447022,0.05953582240161453,0.02320887991927346,0.028254288597376387,0.039354187689202826,0.016145307769929364,0.014127144298688193,0.04641775983854692,0.033299697275479316,0.034308779011099896,0.022199798183652877,0.022199798183652877,0.008072653884964682,0.014127144298688193,0.015136226034308779,0.027245206861755803,0.009081735620585268,0.007063572149344097,0.018163471241170535,0.016145307769929364,0.014127144298688193,0.02320887991927346,0.013118062563067608,0.017154389505549948,0.010090817356205853,0.009081735620585268,0.008072653884964682,0.011099899091826439,0.020181634712411706,0.0,0.0,0.0,0.026236125126135216
rll,0.11295336787564766,0.05906735751295337,0.09430051813471503,0.014507772020725389,0.012435233160621761,0.014507772020725389,0.021761658031088083,0.04455958549222798,0.02383419689119171,0.02072538860103627,0.035233160621761656,0.015544041450777202,0.011398963730569948,0.029015544041450778,0.04248704663212435,0.031088082901554404,0.014507772020725389,0.014507772020725389,0.012435233160621761,0.013471502590673576,0.015544041450777202,0.015544041450777202,0.010362694300518135,0.013471502590673576,0.019689119170984457,0.008290155440414507,0.013471502590673576,0.027979274611398965,0.014507772020725389,0.008290155440414507,0.017616580310880828,0.010362694300518135,0.02072538860103627,0.012435233160621761,0.015544041450777202,0.0,0.0,0.0,0.1378238341968912
