0,1,2,3,4,5,6,7
2.1752341985702515,2.0766900777816772,4.448422431945801,4.159864902496338,,,,
2.8757153749465942,2.1081470251083374,2.2148815393447876,7.138405084609985,4.367276430130005,3.963695764541626,,
2.998285174369812,2.107911229133606,2.1751551628112793,4.405842065811157,,,,
2.843348741531372,2.1993414163589478,4.0535924434661865,3.9087796211242676,6.085844993591309,,,
3.2563925981521606,2.1500532627105713,6.146933317184448,4.3728766441345215,,,,
3.2012797594070435,2.150720715522766,4.784710168838501,,,,,
2.84521222114563,2.169785737991333,2.1794960498809814,2.079912781715393,5.685117244720459,3.8160927295684814,,
3.1947039365768433,2.1805135011672974,2.1081470251083374,6.27504825592041,4.651742458343506,5.94411301612854,,
3.195073366165161,2.1774353981018066,5.05292820930481,4.211362600326538,,,,
3.200906991958618,2.102020740509033,5.680848836898804,4.333463191986084,,,,
2.874230146408081,2.152204155921936,2.116246223449707,4.08203387260437,3.575431227684021,6.258053541183472,,
2.904786229133606,2.1081470251083374,3.4211995601654053,3.8695926666259766,,,,
3.1918089389801025,2.1752341985702515,,,,,,
2.8000906705856323,3.6304385662078857,,,,,,
3.200906991958618,2.3240272998809814,2.215888738632202,4.825542211532593,4.338562965393066,,,
3.1579370498657227,2.148122549057007,4.413163900375366,4.924923419952393,4.176731824874878,,,
2.846201181411743,2.1023800373077393,3.4392170906066895,3.9453707933425903,,,,
3.1677534580230713,2.16966712474823,4.91167688369751,6.365339756011963,,,,
3.1608692407608032,2.168608546257019,2.2969353199005127,3.916626214981079,,,,
2.5820482969284058,2.1608344316482544,4.084712266921997,6.48836874961853,3.6595041751861572,2.843348741531372,6.085844993591309,
3.181704878807068,2.1750558614730835,3.9322831630706787,4.176731824874878,,,,
2.8757848739624023,2.1023645401000977,1.5988546013832092,6.2263264656066895,4.358169317245483,5.927786350250244,,
3.2019717693328857,2.1608344316482544,6.48836874961853,4.357985258102417,,,,
2.84521222114563,2.1097205877304077,3.601508855819702,5.952606678009033,3.6304385662078857,,,
2.1023645401000977,3.6305164098739624,6.085844993591309,,,,,
3.196521520614624,2.154655933380127,5.211514949798584,4.363991737365723,,,,
2.9170979261398315,2.1017045974731445,4.19151759147644,3.8172742128372192,,,,
2.184932589530945,4.833330869674683,3.9643969535827637,,,,,
2.9982434511184692,2.148709297180176,4.06611967086792,4.657341003417969,4.411917209625244,,,
3.2019717693328857,2.102020740509033,4.07318377494812,,,,,
3.1918089389801025,2.1017045974731445,5.94486927986145,4.290405750274658,,,,
3.2019717693328857,2.152204155921936,4.81689190864563,5.682268381118774,,,,
2.9239721298217773,2.1641026735305786,4.03742527961731,6.543105602264404,4.073147296905518,5.93690824508667,,
2.184075355529785,1.9195258617401123,2.874634623527527,4.387272834777832,3.6304385662078857,,,
3.195073366165161,2.0766595602035522,3.843092441558838,3.9863321781158447,,,,
2.921611785888672,2.157569646835327,4.700437784194946,3.626379132270813,3.9507652521133423,,,
3.191162586212158,2.158817410469055,6.344292402267456,,,,,
2.164218783378601,6.27504825592041,3.630014419555664,3.0051859617233276,,,,
2.843281865119934,2.101520299911499,5.398929119110107,3.8145114183425903,6.6458587646484375,,,
2.2823002338409424,3.1831412315368652,3.8256462812423706,,,,,
2.84521222114563,1.9422315955162048,4.080495119094849,3.9204968214035034,,,,
3.0011489391326904,2.5126664638519287,2.2246373891830444,2.1034650802612305,6.576221227645874,3.5956345796585083,,
2.3371529579162598,2.106948494911194,4.248992443084717,,,,,
3.170136332511902,2.1017045974731445,4.626460313796997,5.682268381118774,4.310991048812866,,,
2.907502770423889,2.0453901290893555,,,,,,
2.148122549057007,3.9741955995559692,5.800410509109497,3.834784150123596,5.154468536376953,,,
3.1918089389801025,2.159765601158142,3.725312113761902,4.36371374130249,,,,
2.84521222114563,2.157323479652405,2.208006262779236,3.9579172134399414,4.286279678344727,,,
3.0682843923568726,2.2190513610839844,2.1200495958328247,4.097411870956421,,,,
2.9438700675964355,2.159564971923828,2.185243844985962,6.085976839065552,4.365631103515625,,,
3.1888229846954346,2.648693084716797,1.9274481534957886,2.16134774684906,5.077917575836182,4.372585296630859,,
2.102020740509033,6.271180629730225,,,,,,
2.84521222114563,2.059911012649536,2.163565754890442,3.5956345796585083,,,,
3.19640851020813,2.1881773471832275,5.077917575836182,4.863900423049927,4.279090881347656,,,
2.1641026735305786,3.2575584650039673,6.299793004989624,4.331394195556641,,,,
2.998285174369812,2.1683578491210938,6.27504825592041,3.6304385662078857,,,,
3.1918089389801025,2.159765601158142,4.165359020233154,,,,,
3.1819403171539307,2.1072522401809692,4.886157035827637,4.818591117858887,7.503209352493286,,,
3.20206356048584,2.168608546257019,2.102020740509033,4.833229064941406,,,,
3.200906991958618,2.1752341985702515,4.159864902496338,,,,,
3.2547062635421753,2.5820482969284058,2.1432363986968994,5.636767148971558,3.639902353286743,4.247348070144653,,
2.84521222114563,2.107279658317566,3.6148265600204468,6.245002508163452,3.7858779430389404,3.6991312503814697,,
3.0069973468780518,2.1621127128601074,4.414929628372192,3.9205172061920166,,,,
3.191162586212158,2.2823002338409424,2.0610251426696777,4.363991737365723,,,,
2.964969277381897,2.158817410469055,4.36371374130249,,,,,
2.8360118865966797,2.152204155921936,4.833229064941406,4.36371374130249,,,,
2.1603065729141235,6.543105602264404,3.761770248413086,,,,,
3.200906991958618,2.3914682865142822,2.152235269546509,5.682268381118774,4.031731605529785,,,
3.1733570098876953,2.1603065729141235,5.1927409172058105,6.184979200363159,,,,
2.9981495141983032,2.144558072090149,2.2148815393447876,4.053479433059692,4.363991737365723,,,
5.927833318710327,,,,,,,
2.845130681991577,2.1520628929138184,2.0754815340042114,3.9081809520721436,,,,
2.9435495138168335,2.1548728942871094,4.614480257034302,5.936861276626587,,,,
3.1924352645874023,2.1603065729141235,4.0616044998168945,,,,,
2.168608546257019,1.5988546013832092,4.617385625839233,4.351773023605347,4.505157947540283,,,
2.9239721298217773,2.184898853302002,2.173966646194458,4.253129005432129,3.6304385662078857,,,
2.143402099609375,2.297174096107483,3.8953280448913574,2.843013048171997,,,,
2.84521222114563,2.159460663795471,1.6707600355148315,4.073423624038696,4.357985258102417,,,
3.1657261848449707,2.1431884765625,4.832882404327393,,,,,
2.0766900777816772,4.838664770126343,3.7759138345718384,3.1300655603408813,,,,
3.0083130598068237,2.152235269546509,6.110980272293091,4.366523265838623,4.362981796264648,5.709607124328613,,
2.1879312992095947,6.48836874961853,,,,,,
3.202686071395874,2.1434500217437744,6.344292402267456,4.774784564971924,,,,
3.2012797594070435,2.164218783378601,5.693480730056763,4.022342205047607,,,,
2.84521222114563,2.102020740509033,2.1200495958328247,3.9125444889068604,3.5964767932891846,,,
2.921611785888672,2.0273618698120117,2.107507586479187,4.2530388832092285,4.366709232330322,3.9204968214035034,5.847318649291992,
2.843281865119934,2.107507586479187,3.185241937637329,3.6717246770858765,,,,
2.296547293663025,3.2385873794555664,5.927833318710327,3.629284620285034,,,,
2.9983410835266113,2.101545572280884,2.158817410469055,5.09863543510437,4.00458025932312,,,
3.195073366165161,2.2134225368499756,4.89141583442688,4.165359020233154,,,,
3.200906991958618,2.148122549057007,4.070505857467651,,,,,
2.866495728492737,2.148122549057007,4.081113338470459,3.201272487640381,3.764061689376831,,,
