Name,0%,25%,50%,75%,100%,Mean
RCP2.62025 all splits,1.463234782218933,2.299944043159485,2.947909355163574,4.214755296707153,9.468846321105957,3.4071854998154723
RCP2.62050 all splits,1.5932626724243164,2.4112260341644287,3.481481671333313,4.973381519317627,9.5938081741333,4.035565474345473
RCP2.62075 all splits,1.5638667941093445,2.4008597135543823,3.341103196144104,4.862460613250732,8.676785945892334,3.896390968769497
RCP2.62100 all splits,1.5371503829956055,2.511661410331726,3.3849682807922363,5.173912048339844,8.773452281951904,3.9324911211013456
RCP8.52025 all splits,1.2464284896850586,2.3120273649692535,2.9758883714675903,4.586299896240234,9.300253868103027,3.435914363617235
RCP8.52050 all splits,1.5141561031341553,2.5088751316070557,3.433659315109253,4.916661024093628,8.82806396484375,4.025270838328636
RCP8.52075 all splits,1.5800430178642273,2.434099793434143,3.181156635284424,4.725275039672852,8.6970853805542,3.7905239275566966
RCP8.52100 all splits,1.6179909706115723,2.482362389564514,3.386412501335144,4.871638774871826,8.445180416107178,3.8563610904258
