0,1,2,3,4,5,6,7,8,9,10
3.3984111547470093,2.4373412132263184,1.890153408050537,2.6806297302246094,5.046543598175049,4.250535726547241,5.856453895568848,6.575489282608032,,,
3.1228514909744263,2.35988986492157,1.862254023551941,4.3670995235443115,3.419504165649414,3.813221573829651,6.135904312133789,,,,
3.054373025894165,2.347071051597595,1.8907164335250854,1.8356468081474304,2.5898752212524414,4.0457494258880615,5.401871204376221,6.0841896533966064,3.962056517601013,,
3.411501169204712,2.4852064847946167,1.7678630352020264,2.8423686027526855,4.763585090637207,6.134544372558594,,,,,
3.050112247467041,2.3471498489379883,4.298743724822998,3.483605742454529,5.938909292221069,8.723066329956055,,,,,
3.3984111547470093,2.41821825504303,1.938776969909668,2.6995359659194946,4.752316236495972,6.1367223262786865,8.740444660186768,,,,
3.0525606870651245,2.3471498489379883,1.8627697229385376,2.6926584243774414,3.798871874809265,4.735602140426636,6.135904312133789,5.049908399581909,8.761868000030518,,
3.275212526321411,2.382951498031616,1.890153408050537,2.6802139282226562,4.752316236495972,6.1495325565338135,,,,,
3.13135826587677,2.3486435413360596,1.7094945907592773,2.711542844772339,4.750808238983154,6.161698579788208,,,,,
3.411501169204712,2.382951498031616,1.6854919791221619,2.699334740638733,4.8696558475494385,4.247018575668335,6.531936407089233,7.827743053436279,,,
3.386975884437561,2.41821825504303,1.7819879651069641,4.750912666320801,6.2340593338012695,7.668045997619629,,,,,
3.080212116241455,2.2747639417648315,1.8621703386306763,2.5427963733673096,2.5202674865722656,4.759239673614502,3.827266216278076,5.963713645935059,8.761868000030518,,
3.131837487220764,2.377529501914978,1.8908132910728455,4.760156869888306,3.6226603984832764,6.038945436477661,8.761868000030518,,,,
3.18860399723053,2.3767160177230835,2.0294653177261353,4.734441757202148,5.938909292221069,8.761868000030518,,,,,
3.3984111547470093,2.4047404527664185,1.8947794437408447,3.0080379247665405,4.868061542510986,3.937316060066223,6.0841896533966064,,,,
3.386060953140259,2.396742343902588,2.792323589324951,4.748234033584595,3.899611234664917,6.566504001617432,7.826986074447632,,,,
3.124786853790283,2.3454824686050415,1.900266945362091,4.467690944671631,3.491115689277649,5.37178635597229,8.12330436706543,,,,
2.3282920122146606,1.8985028266906738,1.6856043338775635,2.6995359659194946,4.86839485168457,3.399332284927368,2.5525944232940674,5.831958055496216,6.580039739608765,,
3.050429344177246,2.38102126121521,1.8624131679534912,4.734825134277344,3.485959053039551,5.862981557846069,7.7240705490112305,,,,
3.050112247467041,2.1381458044052124,1.7001661658287048,2.591643810272217,4.764158248901367,3.52114474773407,3.829570174217224,6.161698579788208,8.761868000030518,,
3.419504165649414,2.4188687801361084,1.8044803738594055,4.759239673614502,3.894371747970581,6.134544372558594,8.619833946228027,,,,
2.3471498489379883,1.8098918795585632,2.6974709033966064,3.1309438943862915,4.760156869888306,3.807184100151062,2.9282621145248413,6.2340593338012695,8.761868000030518,,
2.381757378578186,1.766952097415924,2.7596914768218994,2.9687564373016357,4.366663217544556,3.399332284927368,2.7538291215896606,5.050934791564941,8.48486852645874,,
3.3918646574020386,2.4713456630706787,2.76929247379303,4.750912666320801,5.924705266952515,,,,,,
