0,1,2,3,4,5,6,7,8,9,10
3.4114917516708374,2.5411219596862793,1.89028400182724,3.015464186668396,4.7428812980651855,3.84721302986145,6.221288442611694,,,,
3.31612765789032,2.104117751121521,2.525710105895996,2.7763309478759766,2.434099793434143,4.784275531768799,3.8604135513305664,6.1764233112335205,,,
3.0995105504989624,1.9187595844268799,2.437056303024292,2.5096216201782227,2.5317907333374023,4.766634702682495,3.538748621940613,5.793383836746216,7.523038625717163,,
3.115004301071167,1.940491497516632,2.5418976545333862,2.5317907333374023,4.611727714538574,3.84885036945343,5.96389365196228,7.265981912612915,,,
3.0940319299697876,1.9734058380126953,2.4610931873321533,2.2867499589920044,4.766634702682495,3.61577832698822,6.379358291625977,7.714016675949097,,,
3.1667693853378296,2.3634337186813354,1.9118444323539734,4.704525947570801,3.860275983810425,6.408118009567261,,,,,
3.115004301071167,1.97907155752182,2.566849708557129,4.725275039672852,3.5043816566467285,6.331049203872681,8.611742973327637,,,,
3.115461230278015,1.89028400182724,2.54668927192688,2.49969482421875,2.6261813640594482,4.67891001701355,3.464748740196228,6.107748985290527,7.434295654296875,,
3.1139276027679443,1.9734058380126953,2.3561558723449707,2.5485035181045532,4.747830152511597,3.51285183429718,6.231120824813843,7.130991458892822,,,
3.3891308307647705,2.104117751121521,2.5411219596862793,2.5626662969589233,4.771676540374756,3.890537977218628,6.234987258911133,,,,
3.3316287994384766,2.104117751121521,2.67917799949646,2.766702651977539,2.345873236656189,4.8494873046875,3.859335422515869,6.234987258911133,7.432014465332031,,
3.1448309421539307,2.0765132904052734,2.54668927192688,2.5569289922714233,2.0801331996917725,4.001780986785889,4.652667760848999,6.234987258911133,,,
3.417600393295288,2.49214768409729,1.9375600814819336,4.747830152511597,3.84885036945343,6.231120824813843,7.434295654296875,,,,
3.3695048093795776,2.1152724027633667,2.4651771783828735,2.7818328142166138,2.3560088872909546,4.704525947570801,3.8472665548324585,6.234987258911133,7.457614421844482,,
3.316491961479187,2.1174525022506714,1.8342702388763428,2.5457258224487305,2.71723210811615,2.349343419075012,4.67891001701355,3.882544755935669,6.462425470352173,7.434295654296875,
3.3979547023773193,2.0117032527923584,2.5411219596862793,2.5622799396514893,4.784275531768799,3.860275983810425,6.234987258911133,7.265981912612915,,,
2.479423403739929,1.9375600814819336,2.8552474975585938,3.51285183429718,4.747830152511597,3.8430618047714233,6.462425470352173,,,,
3.115461230278015,2.0812076330184937,2.628822922706604,2.345873236656189,4.747941493988037,3.540444493293762,4.062095880508423,6.234987258911133,7.432014465332031,,
3.0464993715286255,1.9187595844268799,2.3570826053619385,2.496360182762146,4.781873941421509,3.6141165494918823,6.234987258911133,7.432014465332031,,,
3.4085787534713745,2.1067419052124023,2.605847716331482,2.7720142602920532,2.4136557579040527,4.796853303909302,3.878895401954651,6.408118009567261,7.392705202102661,,
3.1448309421539307,1.9734058380126953,2.4371577501296997,2.5381327867507935,2.041929841041565,4.719213962554932,3.849722385406494,6.387717247009277,7.432014465332031,,
3.1433584690093994,1.9724300503730774,2.4651771783828735,2.6970638036727905,2.2358250617980957,4.765417814254761,3.6108497381210327,6.379358291625977,,,
3.0995105504989624,2.40127694606781,1.8269703388214111,4.626472473144531,3.5046316385269165,6.298685073852539,7.826986074447632,,,,
3.40387761592865,2.1132012605667114,2.544835686683655,2.7777514457702637,2.3494997024536133,4.8445048332214355,3.8477816581726074,6.234987258911133,7.536576986312866,,
