0,1,2,3,4,5,6,7,8,9,10
3.275212526321411,2.318248987197876,1.6812297701835632,2.680953860282898,4.782551527023315,3.9271888732910156,5.9426186084747314,7.3338236808776855,,,
3.3285105228424072,2.4281129837036133,1.7124866843223572,2.0879533290863037,2.832160711288452,4.904707670211792,3.8418463468551636,4.085040092468262,5.866510391235352,7.139936208724976,
3.3858991861343384,2.4964271783828735,1.9193596839904785,2.1220508813858032,2.850561261177063,3.0441958904266357,4.793288946151733,4.032802581787109,5.92240571975708,7.3338236808776855,
3.2564430236816406,2.401761770248413,1.975308895111084,1.7048335075378418,2.752564549446106,4.782551527023315,3.627165198326111,4.13188099861145,6.231120824813843,7.132585287094116,
3.3864853382110596,2.4902260303497314,1.8948900699615479,2.9128044843673706,4.782551527023315,4.003868818283081,4.110636234283447,5.934383153915405,7.911196708679199,,
3.417600393295288,2.495396614074707,1.9288596510887146,2.9136769771575928,4.8554368019104,3.8823522329330444,4.160009860992432,5.934383153915405,7.911196708679199,,
3.386060953140259,2.4964271783828735,1.8179413676261902,2.93350350856781,4.755377531051636,3.876067280769348,3.937316060066223,5.861274003982544,7.3338236808776855,,
3.386412501335144,2.3688143491744995,1.9405781626701355,1.682773470878601,2.821803092956543,2.9702093601226807,4.877172470092773,3.8697160482406616,5.887370347976685,7.420687675476074,
3.3285105228424072,2.4018588066101074,1.925305426120758,2.8311065435409546,4.88694953918457,4.062546491622925,3.865234375,5.922597646713257,7.4167563915252686,,
3.3054769039154053,2.364337921142578,1.9303139448165894,2.819217085838318,2.8311065435409546,4.782551527023315,3.8088845014572144,4.160009860992432,5.922597646713257,7.330295562744141,
3.40387761592865,2.4012608528137207,1.8077996969223022,2.0595054626464844,2.9190328121185303,2.8534536361694336,4.7428812980651855,3.860376000404358,5.834517955780029,7.132585287094116,
3.4153023958206177,2.401761770248413,1.8704626560211182,2.9189138412475586,2.8534536361694336,4.876832962036133,4.149165153503418,6.615508794784546,,,
3.4176642894744873,2.52401864528656,2.0597615242004395,2.9169939756393433,4.880508661270142,3.860376000404358,6.331049203872681,,,,
3.4006705284118652,2.433892607688904,1.9288596510887146,1.6812297701835632,3.0261698961257935,4.782551527023315,3.812620997428894,5.787160396575928,7.324652910232544,,
3.386412501335144,2.489202618598938,2.0538558959960938,2.818336009979248,4.777133941650391,3.8829962015151978,4.081650257110596,6.144855737686157,8.302241325378418,,
3.4166399240493774,2.519760251045227,2.0219004154205322,2.9137262105941772,4.916661024093628,3.81228768825531,6.144855737686157,7.134788990020752,,,
3.403769612312317,2.3504178524017334,1.930306851863861,2.6969661712646484,2.9050663709640503,4.902683258056641,4.0012123584747314,5.934383153915405,7.817899227142334,,
3.419947624206543,2.483936309814453,2.0105618238449097,1.6904086470603943,2.9172682762145996,4.980186223983765,3.8948192596435547,7.028262138366699,,,
3.4166399240493774,2.4902260303497314,2.010620355606079,2.8274751901626587,4.839252710342407,3.945259690284729,6.154249906539917,,,,
3.386412501335144,2.4964271783828735,1.8643025159835815,2.91947865486145,4.877172470092773,4.05124306678772,6.308549880981445,8.260555267333984,,,
3.256422758102417,2.377915620803833,1.930306851863861,2.7724366188049316,4.793288946151733,3.9067022800445557,6.231120824813843,7.105718374252319,,,
3.3729512691497803,2.5197701454162598,1.978449523448944,2.821471691131592,4.851557493209839,3.8596155643463135,6.139678001403809,,,,
3.415480852127075,2.5326908826828003,1.925436556339264,2.2600629329681396,2.9169939756393433,4.877172470092773,3.869295835494995,6.247075796127319,7.349480390548706,,
3.386412501335144,2.4018588066101074,1.9838474988937378,1.682773470878601,2.7724366188049316,2.847094178199768,5.028881549835205,3.9993863105773926,6.399789571762085,7.817899227142334,
3.275968313217163,2.366845726966858,1.8693971633911133,2.0775219202041626,2.7960540056228638,2.8306751251220703,4.749794006347656,3.867525100708008,5.861274003982544,7.139936208724976,
3.253651976585388,2.381714105606079,1.933931291103363,1.63951975107193,2.82213819026947,4.58686375617981,3.6441653966903687,5.887370347976685,7.817899227142334,,
3.3859879970550537,2.5326908826828003,2.030673861503601,2.8321821689605713,4.877172470092773,3.998236298561096,6.331049203872681,7.911196708679199,,,
3.1820026636123657,2.3504178524017334,1.978449523448944,2.695976972579956,2.8282742500305176,4.747830152511597,3.6441653966903687,3.9836143255233765,5.841912031173706,7.134788990020752,
3.419947624206543,2.401761770248413,1.933931291103363,2.821471691131592,2.8294293880462646,4.980092763900757,3.965214967727661,6.231120824813843,8.444632530212402,,
3.275212526321411,2.3615723848342896,1.9256357550621033,2.0595054626464844,2.821803092956543,2.8467330932617188,4.755377531051636,3.8110939264297485,4.032848834991455,5.938092470169067,7.4184064865112305
3.417600393295288,2.4902260303497314,1.9782124757766724,2.8023297786712646,5.151222467422485,3.9061036109924316,6.239356279373169,7.651381731033325,,,
3.386412501335144,2.420270085334778,1.933931291103363,2.793335795402527,4.824249982833862,3.8417582511901855,5.853735446929932,7.139936208724976,,,
3.415480852127075,2.4902260303497314,2.0219004154205322,2.821803092956543,4.782308578491211,3.8813198804855347,5.922597646713257,7.330295562744141,,,
3.4114917516708374,2.4902260303497314,1.8961131572723389,2.259319305419922,2.8274751901626587,4.822258472442627,3.8120546340942383,5.987175464630127,7.420687675476074,,
3.316491961479187,2.3972846269607544,1.9256357550621033,2.0674549341201782,2.850561261177063,2.8282742500305176,4.755377531051636,3.8137072324752808,5.938909292221069,7.432014465332031,
3.386412501335144,2.364575743675232,1.9303139448165894,2.832160711288452,2.7644035816192627,4.871638774871826,4.001991271972656,6.634605407714844,,,
3.3098666667938232,2.3555363416671753,1.9006744623184204,2.072689175605774,2.8321667909622192,2.9389368295669556,4.679049968719482,3.627165198326111,5.922597646713257,7.746124505996704,
3.417600393295288,2.377915620803833,1.9400383234024048,1.6796463131904602,2.8166619539260864,2.903028964996338,4.747830152511597,3.869295835494995,5.787160396575928,7.139936208724976,
3.2573286294937134,2.3642832040786743,1.933931291103363,1.6799607276916504,2.821471691131592,4.782551527023315,3.860376000404358,3.8648751974105835,5.834517955780029,7.139936208724976,
3.3834656476974487,2.4902260303497314,1.9839380383491516,1.6799607276916504,2.9102718830108643,4.880508661270142,3.860376000404358,6.231120824813843,7.420687675476074,,
3.386412501335144,2.4947543144226074,1.8639459609985352,2.9189138412475586,5.132209539413452,3.993848204612732,5.986248254776001,7.420687675476074,,,
3.415480852127075,2.380619764328003,1.7864617109298706,2.0593711137771606,2.8317031860351562,2.8294293880462646,4.782551527023315,4.004111051559448,5.861274003982544,7.3338236808776855,
3.4166399240493774,2.482362389564514,1.9254791140556335,2.0828365087509155,2.9678159952163696,4.871638774871826,3.853196620941162,6.231120824813843,,,
3.2743581533432007,2.381714105606079,1.8645055890083313,2.023938775062561,2.8318005800247192,4.7555437088012695,3.8754175901412964,5.934383153915405,7.778510808944702,,
3.386412501335144,2.3794643878936768,1.9193596839904785,2.9234038591384888,3.039235830307007,4.871638774871826,3.8134597539901733,6.231120824813843,7.353008508682251,,
3.3882049322128296,2.5067418813705444,2.0595054626464844,1.7810748219490051,4.778592109680176,4.015167713165283,5.887370347976685,7.911895513534546,,,
3.4176642894744873,2.4012608528137207,1.994546115398407,1.682773470878601,2.8157732486724854,2.8471559286117554,4.839252710342407,3.945259690284729,6.231120824813843,7.420687675476074,
3.4005789756774902,2.4891079664230347,2.058853268623352,1.7954646944999695,2.9169939756393433,4.929754972457886,3.86996066570282,5.92240571975708,7.330295562744141,,
3.415480852127075,2.52401864528656,1.9319456815719604,2.2522714138031006,2.9145989418029785,2.8923152685165405,4.782551527023315,3.864996552467346,5.829482078552246,7.434295654296875,
3.3864853382110596,2.4012608528137207,1.9880110621452332,2.821471691131592,2.9702093601226807,4.782551527023315,3.8829962015151978,5.862793445587158,7.420687675476074,,
3.3858262300491333,2.401761770248413,1.9316673278808594,1.6799607276916504,2.8010960817337036,2.8294293880462646,4.884609937667847,3.8120546340942383,5.938909292221069,,
3.274495840072632,2.355157732963562,1.9383248090744019,2.760436177253723,2.8294293880462646,4.67891001701355,3.8120546340942383,6.144855737686157,7.510089874267578,,
3.2765878438949585,2.423370361328125,1.9316673278808594,1.6799607276916504,4.7428812980651855,3.841564178466797,4.030754089355469,5.834517955780029,7.817899227142334,,
3.4166399240493774,2.397131562232971,1.8222330212593079,2.821803092956543,2.903220534324646,4.787925958633423,3.8839378356933594,5.922597646713257,8.29573392868042,,
3.305702328681946,2.4281129837036133,1.7864617109298706,2.023938775062561,2.808128833770752,2.8534536361694336,4.795868635177612,3.8648751974105835,5.834517955780029,7.4832611083984375,
3.387263774871826,2.4042818546295166,2.022014856338501,2.9145989418029785,2.94209361076355,5.125439882278442,3.869295835494995,4.350025177001953,7.323568820953369,5.834517955780029,
3.377164363861084,2.4957960844039917,1.864149034023285,2.0593711137771606,2.9895912408828735,4.734825134277344,3.812620997428894,4.110857963562012,5.887370347976685,7.129737138748169,
3.4645644426345825,2.4846808910369873,1.913027286529541,2.0733054876327515,2.821893095970154,2.8291996717453003,5.044110059738159,4.163660287857056,6.247075796127319,7.134788990020752,
3.415480852127075,2.4010590314865112,1.8130360841751099,2.072366237640381,2.821803092956543,4.974942207336426,4.049858093261719,5.9644615650177,7.3338236808776855,,
3.3858991861343384,2.5197701454162598,1.974019467830658,2.1533029079437256,2.9633634090423584,5.025662899017334,3.809117555618286,6.2263264656066895,7.420687675476074,,
3.4187968969345093,2.4957960844039917,1.9254791140556335,2.2522714138031006,2.9169939756393433,4.980186223983765,4.025923728942871,6.87700343132019,,,
3.3858262300491333,2.4902260303497314,1.9383248090744019,1.6799607276916504,2.9169939756393433,3.0129196643829346,4.749794006347656,3.853196620941162,6.195462703704834,7.139936208724976,
3.386412501335144,2.4948760271072388,2.062626361846924,2.9895912408828735,4.980186223983765,4.032802581787109,5.922597646713257,7.434295654296875,,,
3.2564430236816406,2.36737596988678,1.8178060054779053,2.0593711137771606,2.7329477071762085,4.679049968719482,3.8120546340942383,5.861274003982544,7.651381731033325,,
3.4137061834335327,2.380619764328003,1.817266583442688,2.0822553634643555,2.9120463132858276,2.83884596824646,4.782551527023315,3.880699396133423,5.92240571975708,7.651381731033325,
3.3864853382110596,2.4957960844039917,1.809736967086792,2.832160711288452,4.782308578491211,3.8113269805908203,4.062384366989136,5.922597646713257,7.888306617736816,,
3.417600393295288,2.3819825649261475,1.9802507758140564,2.762792944908142,2.8222367763519287,4.784985065460205,3.945259690284729,5.922597646713257,7.139936208724976,,
3.386060953140259,2.4834935665130615,1.9254791140556335,2.0772072076797485,2.8321821689605713,2.903028964996338,4.782551527023315,4.052205324172974,5.887370347976685,7.434295654296875,
3.4137061834335327,2.5067418813705444,2.062759280204773,2.768455147743225,4.877172470092773,4.015167713165283,6.231120824813843,7.911895513534546,,,
3.416396141052246,2.381030559539795,1.9316673278808594,2.7967031002044678,2.8223841190338135,4.7555437088012695,3.666680932044983,5.9644615650177,7.349480390548706,,
3.3859879970550537,2.3819825649261475,1.9303139448165894,1.673983633518219,2.7637468576431274,2.8694387674331665,4.974627494812012,4.082444906234741,6.144855737686157,8.11018419265747,
3.2818294763565063,2.3634414672851562,1.9323333501815796,2.672235608100891,4.782551527023315,3.8827790021896362,6.231120824813843,7.648472309112549,,,
3.33146870136261,2.390473484992981,1.8222330212593079,2.822224497795105,4.787925958633423,3.84885036945343,4.032130002975464,5.861274003982544,7.434295654296875,,
3.419947624206543,2.497342348098755,1.9061962962150574,2.251426577568054,2.819217085838318,4.763943195343018,3.8459668159484863,6.144855737686157,7.420687675476074,,
3.386412501335144,2.401761770248413,1.682773470878601,2.0719375610351562,2.821803092956543,2.903028964996338,4.877172470092773,3.86996066570282,4.031274080276489,5.9426186084747314,7.139936208724976
3.3980616331100464,2.4947543144226074,1.9323333501815796,2.1533029079437256,2.981893301010132,3.0261698961257935,5.0427632331848145,3.929366111755371,6.328977346420288,7.3338236808776855,
3.4137061834335327,2.3794643878936768,1.9411133527755737,1.6795246601104736,2.821471691131592,2.77632212638855,4.877172470092773,3.6441653966903687,4.160009860992432,5.922597646713257,7.817899227142334
3.386412501335144,2.433892607688904,1.978449523448944,1.673983633518219,2.8166619539260864,4.877172470092773,3.8697160482406616,5.938909292221069,8.124193668365479,,
3.386412501335144,2.381030559539795,1.6799607276916504,2.0684072971343994,2.7721855640411377,2.8294293880462646,5.02243971824646,3.86917507648468,6.311231374740601,8.29573392868042,
3.417600393295288,2.5245563983917236,1.8643025159835815,2.0879533290863037,2.9625089168548584,4.929299354553223,3.8482472896575928,4.1748878955841064,6.331049203872681,,
3.386412501335144,2.428023934364319,1.8639459609985352,2.0705623626708984,2.798141360282898,4.916661024093628,3.811341404914856,6.154249906539917,7.651381731033325,,
3.386412501335144,2.381714105606079,1.9658539295196533,1.682773470878601,2.798141360282898,2.9282621145248413,5.028881549835205,4.0810229778289795,6.231120824813843,7.139936208724976,
3.3864853382110596,2.401761770248413,1.682773470878601,2.032261610031128,2.8023297786712646,3.0133590698242188,4.710226535797119,4.015167713165283,6.3938000202178955,7.817899227142334,
3.386060953140259,2.381714105606079,1.933931291103363,2.7724080085754395,2.7344948053359985,4.67891001701355,3.8120546340942383,5.861274003982544,7.139936208724976,,
3.386412501335144,2.483936309814453,1.8633033633232117,2.140255570411682,2.832160711288452,2.8291996717453003,4.871121168136597,4.033310890197754,5.776277303695679,7.4184064865112305,
3.3865886926651,2.4018588066101074,1.9274911284446716,2.0595054626464844,2.808128833770752,2.830445408821106,4.877172470092773,4.051501274108887,5.922597646713257,7.139936208724976,
3.386412501335144,2.4011560678482056,1.9400383234024048,1.673983633518219,2.832160711288452,2.980277419090271,4.755377531051636,3.9281758069992065,5.887370347976685,7.3338236808776855,
3.2171032428741455,2.3892608880996704,1.9303139448165894,1.682773470878601,4.392303228378296,3.6275269985198975,5.834517955780029,7.134788990020752,,,
3.3858991861343384,2.483936309814453,1.9316673278808594,2.9145989418029785,2.8316853046417236,4.877172470092773,3.8829962015151978,4.0616044998168945,5.922597646713257,7.139936208724976,
3.313321590423584,2.3634414672851562,1.6977313160896301,2.8321821689605713,2.8291996717453003,4.709692001342773,3.6534589529037476,4.0304036140441895,6.2396368980407715,8.444632530212402,
3.4137061834335327,2.4902260303497314,2.058853268623352,2.8084827661514282,3.0129196643829346,4.877172470092773,3.86996066570282,5.922597646713257,7.434295654296875,,
3.386412501335144,2.4282314777374268,1.9405781626701355,2.8161829710006714,4.880508661270142,4.080620288848877,5.9644615650177,7.510089874267578,,,
3.3858991861343384,2.3509087562561035,1.9383248090744019,1.664171814918518,2.821803092956543,2.8445035219192505,4.880508661270142,3.84885036945343,3.888057827949524,5.93290376663208,7.651381731033325
3.4166399240493774,2.430059313774109,1.8643025159835815,2.0593711137771606,2.7721855640411377,2.8294293880462646,4.854897499084473,3.8682440519332886,3.8958781957626343,6.311231374740601,
3.305702328681946,2.380619764328003,1.925305426120758,1.673983633518219,2.790120005607605,2.982213258743286,4.749794006347656,3.626716732978821,3.988250732421875,5.861274003982544,7.911196708679199
3.417600393295288,2.401761770248413,1.9312055110931396,1.673983633518219,2.9190328121185303,2.9055742025375366,4.8784708976745605,3.8690932989120483,4.383877754211426,6.144855737686157,7.139936208724976
3.387263774871826,2.380619764328003,1.7124866843223572,2.7724080085754395,2.8295199871063232,4.871638774871826,3.8829962015151978,5.922597646713257,7.139936208724976,,
3.384980082511902,2.430059313774109,1.8706419467926025,2.023938775062561,2.818336009979248,2.9209431409835815,4.9046056270599365,3.9993380308151245,5.9695961475372314,7.817899227142334,
3.417600393295288,2.401761770248413,1.9312055110931396,2.8179293870925903,2.9687132835388184,4.986707448959351,4.083265066146851,6.195462703704834,7.648472309112549,,
3.4137061834335327,2.5197701454162598,1.9325687885284424,2.0889365673065186,2.808128833770752,3.0077186822891235,4.854897499084473,3.8813198804855347,4.217835426330566,6.313716411590576,7.3338236808776855
3.386412501335144,2.4802385568618774,2.010620355606079,1.6796463131904602,2.9625089168548584,2.8212486505508423,4.782308578491211,3.680229663848877,5.831405401229858,7.3338236808776855,
3.417600393295288,2.4957960844039917,1.8735104203224182,2.070425033569336,2.91947865486145,4.7428812980651855,3.869295835494995,5.938092470169067,8.109199523925781,,
3.419947624206543,2.3937416076660156,1.8651881217956543,2.058534026145935,2.821803092956543,2.8425631523132324,4.839252710342407,3.917323589324951,5.834517955780029,7.330295562744141,
3.3864216804504395,2.4834935665130615,1.8720632791519165,2.9168750047683716,4.749794006347656,4.003868818283081,6.309586048126221,,,,
3.2719541788101196,2.389451503753662,1.9316673278808594,1.6796463131904602,2.760436177253723,4.9066548347473145,3.7839760780334473,5.986248254776001,7.3338236808776855,,
3.386412501335144,2.433892607688904,1.931212604045868,1.697428584098816,2.8321821689605713,2.8467330932617188,4.851557493209839,3.8682440519332886,6.426543474197388,,
3.386060953140259,2.364575743675232,1.8319153785705566,2.0822553634643555,2.7722535133361816,3.010643482208252,4.871638774871826,3.84885036945343,5.938909292221069,7.139936208724976,
3.40387761592865,2.433892607688904,2.010620355606079,2.9234038591384888,2.8971564769744873,4.854897499084473,3.938117027282715,6.2263264656066895,7.911196708679199,,
3.286766529083252,2.309307813644409,1.9011894464492798,1.6796463131904602,2.8294293880462646,4.679049968719482,3.6276172399520874,3.9054336547851562,5.938909292221069,7.139936208724976,
3.3857086896896362,2.4957960844039917,1.9254791140556335,2.140774726867676,2.819217085838318,4.782551527023315,3.8120546340942383,6.328977346420288,,,
3.2719541788101196,2.3688143491744995,1.9303139448165894,1.697428584098816,2.8294293880462646,4.755377531051636,3.626557469367981,4.032130002975464,5.9426186084747314,7.817899227142334,
3.417600393295288,2.485859990119934,1.9744130969047546,2.9137262105941772,3.039235830307007,4.880508661270142,4.010260343551636,6.231120824813843,7.420687675476074,,
3.4166399240493774,2.490267276763916,1.9061962962150574,2.2548019886016846,2.9814584255218506,5.02243971824646,3.84885036945343,4.180727243423462,6.2263264656066895,,
3.2553032636642456,2.3586151599884033,1.918977677822113,2.6935606002807617,2.8161829710006714,4.679049968719482,3.813221573829651,5.887370347976685,7.128162622451782,,
