0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
3.0686033964157104,2.51632559299469,2.4457446336746216,2.168156862258911,3.005481719970703,2.6806750297546387,2.221955180168152,2.0386149883270264,2.316409111022949,5.228997468948364,3.4432601928710938,5.917629241943359,4.053479433059692,3.3656527996063232,3.4256277084350586,3.5584332942962646,4.28899073600769,5.269541263580322,6.16180157661438,,,,,,
3.0476537942886353,2.833323121070862,2.3246543407440186,2.708471655845642,2.8146549463272095,2.911912441253662,5.28635311126709,6.409185409545898,3.734130382537842,3.1414661407470703,3.0981844663619995,4.855857610702515,3.5830185413360596,4.144430637359619,,,,,,,,,,,
3.06120765209198,2.272467255592346,2.5574727058410645,2.493374466896057,2.7504403591156006,2.3193010091781616,5.308203458786011,7.137617826461792,3.746792793273926,3.327450752258301,4.1629743576049805,4.62190318107605,4.7236855030059814,4.199604511260986,3.836379289627075,4.3316614627838135,3.7299396991729736,,,,,,,,
3.0228488445281982,2.8333981037139893,2.6960779428482056,2.3041443824768066,2.513952136039734,3.8472665548324585,4.146872520446777,5.1615283489227295,5.230676889419556,5.237022876739502,4.719641923904419,3.5012643337249756,3.934149980545044,3.6172986030578613,3.833762764930725,,,,,,,,,,
3.011290192604065,2.847094178199768,2.683606505393982,2.9767415523529053,2.8713637590408325,2.1738415956497192,2.7274690866470337,4.870888710021973,4.44675350189209,7.83734393119812,5.3390052318573,3.473647713661194,3.86151921749115,3.133147358894348,3.104074716567993,4.816864490509033,4.820527076721191,5.352427244186401,3.7086292505264282,3.6770282983779907,,,,,
2.9212979078292847,2.115281343460083,1.970679759979248,3.630159378051758,4.8896803855896,3.8611284494400024,4.353748321533203,2.8700891733169556,3.6056604385375977,5.186482191085815,4.2885541915893555,5.793024063110352,,,,,,,,,,,,,
2.9679614305496216,2.151829481124878,2.4244428873062134,2.846535801887512,2.074453592300415,5.28635311126709,4.294362783432007,3.256423830986023,3.8019405603408813,4.285049676895142,3.7421892881393433,4.716256856918335,4.865934133529663,3.644468903541565,4.11125373840332,,,,,,,,,,
3.0112345218658447,2.847094178199768,2.7397639751434326,2.3012936115264893,2.979211926460266,5.163669109344482,4.302217245101929,3.254358410835266,3.7680857181549072,3.362579584121704,5.226211071014404,4.892834424972534,4.673549175262451,4.363525629043579,5.724884033203125,,,,,,,,,,
3.024173855781555,2.19106125831604,1.9462634921073914,2.434388279914856,2.715201735496521,2.6854734420776367,5.917629241943359,5.405627489089966,3.8622162342071533,6.463734865188599,4.561044454574585,,,,,,,,,,,,,,
2.877403974533081,3.9405317306518555,4.854881763458252,3.7564152479171753,5.039086818695068,3.3134264945983887,2.965486526489258,2.8188942670822144,2.3246543407440186,2.3000515699386597,1.8534173965454102,2.475925326347351,2.7329797744750977,4.644199371337891,3.8633337020874023,3.246300458908081,3.510964512825012,4.116653203964233,4.087120056152344,3.7719634771347046,,,,,
3.065659999847412,2.3635154962539673,2.6818761825561523,2.494225263595581,2.07859206199646,5.170672655105591,3.8657673597335815,3.2297405004501343,3.739439368247986,3.3667397499084473,5.2466230392456055,5.019065618515015,5.287875652313232,4.278446197509766,3.310944080352783,,,,,,,,,,
