Name,0%,25%,50%,75%,100%,Mean
SLR 2020 first split,2.0338295698165894,2.440463811159134,2.7877848744392395,2.9794459342956543,4.627276420593262,2.772153857946396
SLR 2025 first split,2.0073262453079224,2.3555074334144592,2.7366158962249756,2.871902346611023,5.958761692047119,2.6709018993377684
SLR 2030 first split,1.7542587518692017,2.395842581987381,3.254876136779785,3.2564815282821655,3.839801073074341,2.9479735016822817
SLR 2035 first split,1.9613149166107178,2.2997156381607056,3.2548763155937195,3.256420612335205,3.7366018295288086,2.938293548822403
SLR 2040 first split,2.091839075088501,2.72246253490448,3.195257306098938,3.2210440635681152,3.31950044631958,2.9655160868167876
SLR 2045 first split,2.090642213821411,2.763803869485855,2.8445594906806946,2.8709110021591187,3.6699928045272827,2.7730465006828307
SLR 2050 first split,2.1187381744384766,2.7090854346752167,2.961666464805603,2.9987951517105103,3.65256404876709,2.8596881687641145
SLR 2055 first split,2.0925164222717285,2.8360321819782257,2.9533021450042725,3.0004585087299347,3.6606316566467285,2.909473376274109
SLR 2060 first split,2.2553287744522095,3.002132296562195,3.0102862119674683,3.2502903044223785,3.6955666542053223,3.0568429338932037
SLR 2065 first split,2.2880560159683228,2.968499541282654,3.0686405897140503,3.2469429969787598,3.663068413734436,3.050468329191208
SLR 2070 first split,2.3389925956726074,2.9687224626541138,3.047376036643982,3.051739901304245,3.695358157157898,3.025058225393295
SLR 2075 first split,2.3197633028030396,2.9684429466724396,3.0035728812217712,3.0739004015922546,3.8732314109802246,2.9939235317707062
SLR 2080 first split,2.1894577741622925,2.8384298980236053,2.968357563018799,3.003613233566284,3.6440075635910034,2.9169930064678193
SLR 2085 first split,2.302433133125305,2.9677876234054565,2.9948443174362183,3.0655617713928223,4.277976751327515,2.9920571076869966
SLR 2090 first split,2.1032164096832275,2.9662595987319946,3.001082420349121,3.0476537942886353,4.302217245101929,2.9691923010349273
SLR 2095 first split,1.825188398361206,2.960904836654663,2.9767465591430664,3.065659999847412,3.6308815479278564,2.9240039199590684
SLR 2100 first split,2.0607340335845947,2.965622693300247,3.070541739463806,3.0966352820396423,6.120142698287964,3.0619386267662048
SLR 2105 first split,2.1521332263946533,3.005672812461853,3.0711034536361694,3.100982904434204,4.3172056674957275,2.9879413437843323
SLR 2110 first split,2.1521332263946533,2.912902593612671,3.0650006532669067,3.095201253890991,5.805749893188477,2.981270798444748
SLR 2115 first split,1.85626220703125,2.9058358669281006,2.986627459526062,3.0657527446746826,6.460209846496582,2.9670362949371336
SLR 2120 first split,1.9299424290657043,2.921198010444641,2.971444606781006,3.0954363346099854,5.14114236831665,2.965315042734146
SLR 2125 first split,1.912467360496521,2.964653968811035,3.0094411373138428,3.095395565032959,8.53482961654663,3.0578763055801392
SLR 2130 first split,2.130009651184082,2.6812413930892944,3.0650006532669067,3.0708975791931152,3.6103808879852295,2.8918342638015746
SLR 2135 first split,1.9425033926963806,2.746407240629196,2.964653968811035,3.096728801727295,3.7887940406799316,2.8801570826768876
SLR 2140 first split,1.7542587518692017,2.864781141281128,3.0412977933883667,3.072222948074341,4.3160645961761475,2.9433351695537566
SLR 2145 first split,2.15268337726593,2.746279716491699,3.0672346353530884,3.0970063507556915,3.8065356016159058,2.9510585284233093
SLR 2150 first split,1.868029534816742,2.6813830137252808,2.7856959104537964,3.0650006532669067,3.543099522590637,2.787456412911415
