0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
3.2564815282821655,2.299771308898926,2.6724458932876587,2.6870075464248657,2.4977492094039917,2.8699302673339844,3.053467869758606,2.9769738912582397,4.057436943054199,3.330453634262085,5.79840350151062,5.689996004104614,4.836810827255249,4.364152908325195,3.4487332105636597,6.337027311325073,,,,,,,,,,,,,,
3.204766869544983,2.6868635416030884,2.6513452529907227,2.11971378326416,3.7322582006454468,3.814883232116699,3.6122699975967407,4.0488972663879395,3.3209913969039917,3.513644576072693,5.92264461517334,4.3172056674957275,3.608356237411499,3.6629040241241455,4.456972360610962,4.115268230438232,4.329139709472656,4.820437431335449,,,,,,,,,,,,
2.994974374771118,2.3170300722122192,2.086156964302063,2.6867185831069946,2.9923152923583984,2.598808765411377,3.8160927295684814,3.264988660812378,3.4438130855560303,3.364301085472107,3.1445411443710327,3.1163450479507446,3.4486000537872314,4.3188934326171875,4.877256631851196,4.46446967124939,4.111241579055786,5.060994386672974,6.272239923477173,5.063960313796997,5.155553579330444,,,,,,,,,
3.0525606870651245,2.68738055229187,2.1213622093200684,2.8695567846298218,2.934161424636841,3.264721155166626,4.539519309997559,3.728828191757202,4.182763338088989,3.6094173192977905,3.2588101625442505,3.1944212913513184,3.555025577545166,3.9942195415496826,4.789804935455322,6.575489282608032,3.412879467010498,5.790997743606567,3.992770195007324,4.950075387954712,,,,,,,,,,
2.6872382164001465,2.1213622093200684,2.3246543407440186,2.3463655710220337,3.155548572540283,3.067110300064087,2.9194188117980957,3.8160927295684814,3.2482845783233643,2.653761148452759,2.94939386844635,3.471412420272827,4.323804616928101,6.19359278678894,5.037870168685913,4.151122331619263,5.323957681655884,4.08460259437561,5.1496686935424805,,,,,,,,,,,
3.2489150762557983,2.68738055229187,2.3246543407440186,2.135360598564148,2.940155863761902,2.9966312646865845,3.145906925201416,3.074152112007141,3.344682812690735,3.305160403251648,4.361521005630493,3.6180065870285034,3.526345729827881,3.9276742935180664,3.353425145149231,3.7165993452072144,3.41352915763855,5.938909292221069,4.424011468887329,,,,,,,,,,,
2.9437551498413086,2.687263607978821,2.376304268836975,2.1981899738311768,2.4819862842559814,4.334287166595459,3.2072256803512573,3.8334813117980957,3.610634684562683,4.765534400939941,4.642056465148926,3.930103898048401,3.484431505203247,3.8308768272399902,3.2702876329421997,3.535521388053894,3.0867888927459717,3.6459895372390747,4.277157783508301,3.7127182483673096,4.720309495925903,5.707244157791138,4.513150930404663,,,,,,,
2.2591490745544434,2.802133798599243,2.7373558282852173,3.2600075006484985,2.8534536361694336,3.875281572341919,4.657068729400635,4.661355018615723,3.0667009353637695,2.6805009841918945,3.01624858379364,3.264988660812378,4.46851372718811,3.60530161857605,4.01244330406189,3.267748475074768,3.562599778175354,2.967562198638916,4.4147632122039795,4.3172056674957275,,,,,,,,,,
3.003868579864502,2.317139506340027,2.795078158378601,2.7588711977005005,2.4819862842559814,3.899474859237671,3.0948463678359985,3.6122699975967407,4.891568422317505,4.839067459106445,3.250222682952881,3.8059749603271484,3.714185118675232,4.015175819396973,3.494287848472595,3.7680771350860596,4.853184700012207,4.11125373840332,3.4451100826263428,3.651949644088745,5.927786350250244,4.3545982837677,4.714587688446045,4.619255065917969,6.580409526824951,,,,,
3.003868579864502,2.5289493799209595,2.9035935401916504,2.9308829307556152,3.265766978263855,3.7322582006454468,4.323804616928101,3.9863098859786987,4.362981796264648,3.6122699975967407,3.6282951831817627,3.155548572540283,4.033515453338623,3.4210418462753296,6.331049203872681,4.660400152206421,4.618338346481323,5.227959871292114,5.32596755027771,2.2184001207351685,2.991581082344055,,,,,,,,,
