0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
3.543099522590637,2.9023263454437256,3.902002453804016,5.751359939575195,5.152709245681763,4.4539783000946045,5.478701829910278,2.7456436157226562,2.15268337726593,2.1072360277175903,2.4321738481521606,5.054622650146484,3.352330207824707,3.6357709169387817,4.60232400894165,3.5082263946533203,3.361997604370117,3.0829966068267822,4.9796226024627686,,,,
3.004206657409668,2.6733328104019165,2.1907291412353516,2.381225347518921,2.546117067337036,2.5467344522476196,2.5106524229049683,6.385921478271484,4.152004957199097,8.676785945892334,3.663464069366455,3.828010678291321,4.935816526412964,3.4987457990646362,3.1132071018218994,4.752984046936035,4.153032064437866,,,,,,
3.096604108810425,2.1911282539367676,2.4690006971359253,2.8659971952438354,3.523628354072571,5.089771509170532,3.6928153038024902,5.767770528793335,3.6874425411224365,5.02700662612915,5.234353303909302,3.8614816665649414,4.966623067855835,,,,,,,,,,
2.208820939064026,1.9433134198188782,2.5638697147369385,2.752381682395935,3.2907124757766724,2.903464674949646,3.775596261024475,3.147504210472107,2.6691739559173584,2.4838385581970215,2.8403000831604004,6.068798542022705,4.259726047515869,5.231663465499878,4.008927941322327,5.663813352584839,5.658304929733276,8.977972507476807,5.11617112159729,,,,
3.096728801727295,2.1958223581314087,2.3764313459396362,2.7675163745880127,2.807795286178589,2.651400327682495,2.67205011844635,2.946878433227539,5.15016508102417,3.6106603145599365,5.813327789306641,6.137932300567627,3.8347983360290527,5.234503984451294,3.603172183036804,5.959561586380005,3.370778441429138,3.726911187171936,5.27216100692749,,,,
3.096728801727295,2.15268337726593,2.897652268409729,2.5400445461273193,2.3207119703292847,2.6116530895233154,2.6478817462921143,3.959413766860962,7.751173257827759,3.763434648513794,6.57454252243042,5.228846788406372,3.666799306869507,5.9460976123809814,3.1136395931243896,4.125245571136475,5.19278359413147,4.798205614089966,3.4794371128082275,,,,
2.964653968811035,2.195585012435913,2.790224313735962,2.4373918771743774,2.8441641330718994,2.340344190597534,3.218764305114746,3.648639678955078,4.394321441650391,6.111152410507202,5.095402479171753,5.396212577819824,4.094161748886108,4.782111167907715,4.077185869216919,4.716143846511841,,,,,,,
2.775634527206421,2.7453216314315796,2.5400445461273193,2.164898157119751,3.775596261024475,3.133863687515259,3.237595796585083,2.8903067111968994,5.7975945472717285,6.0545408725738525,4.282851934432983,5.183915138244629,4.8034257888793945,3.7382150888442993,5.480459928512573,4.377065420150757,,,,,,,
2.773782968521118,2.1525737047195435,2.689869523048401,2.158655047416687,2.520856499671936,2.298035740852356,2.6267420053482056,8.53482961654663,4.870888710021973,5.806634187698364,3.526013970375061,3.8877639770507812,2.9469685554504395,2.8628122806549072,3.711712121963501,4.724755048751831,5.837038993835449,4.611595392227173,,,,,
3.1433111429214478,2.4936708211898804,2.184134364128113,2.5560587644577026,2.3247255086898804,2.898681163787842,2.363438606262207,2.8513630628585815,5.201971530914307,4.586274862289429,6.068798542022705,4.284306049346924,3.454698324203491,3.545934557914734,4.650587797164917,3.442831873893738,4.062386751174927,4.392303228378296,3.422519087791443,8.824343204498291,,,
3.0682843923568726,2.4716984033584595,2.2698802947998047,2.7221473455429077,2.8826613426208496,2.5566476583480835,2.421827793121338,2.1650900840759277,3.7656854391098022,3.552642822265625,4.0766847133636475,3.530166506767273,5.171141147613525,4.911431550979614,4.058140158653259,7.887549638748169,4.65407919883728,4.100841760635376,,,,,
2.746423363685608,2.3013477325439453,2.190642237663269,2.0552114248275757,2.5073812007904053,3.3862924575805664,3.545329451560974,3.6384247541427612,3.7854347229003906,3.2452847957611084,6.56867527961731,5.19278359413147,4.459217548370361,,,,,,,,,,
3.0051859617233276,2.183652400970459,2.4188207387924194,2.899013042449951,4.445001602172852,3.389043688774109,4.80512547492981,3.6203863620758057,4.284808874130249,4.886624574661255,3.6489336490631104,3.0948578119277954,2.7214183807373047,2.2484257221221924,2.5885931253433228,2.996954560279846,3.972485065460205,,,,,,
2.964653968811035,2.184134364128113,2.503152012825012,2.0556633472442627,2.717860698699951,2.2098885774612427,2.861494541168213,4.138482093811035,3.764899253845215,3.144392251968384,3.84687876701355,6.078869819641113,3.7897454500198364,6.944892406463623,3.672398090362549,4.52438759803772,4.659173965454102,4.076323509216309,4.569477081298828,3.8444494009017944,,,
3.129802107810974,1.9511353373527527,2.5557960271835327,2.427803158760071,2.6805518865585327,3.3948715925216675,3.8726853132247925,3.6047539710998535,3.400040030479431,4.1895692348480225,3.795274019241333,5.666376829147339,8.342280864715576,,,,,,,,,,
3.096604108810425,2.344062089920044,2.1911282539367676,2.3823859691619873,2.7655783891677856,2.694690227508545,7.850471258163452,3.8726853132247925,3.3996070623397827,3.5996872186660767,4.806093215942383,3.6630955934524536,4.549778699874878,3.496829032897949,5.196601867675781,5.666376829147339,8.937697410583496,,,,,,
3.1010072231292725,2.151612639427185,1.9434000849723816,2.7166781425476074,2.1819759607315063,2.5509448051452637,3.0953458547592163,4.075358152389526,4.030050039291382,5.757246494293213,5.436441659927368,3.7770066261291504,4.413833856582642,7.434905052185059,5.031166315078735,,,,,,,,
3.096458315849304,2.151829481124878,2.502646803855896,2.1888383626937866,2.819096326828003,2.3207119703292847,2.6311593055725098,4.453955411911011,6.103964805603027,4.84365701675415,3.6047539710998535,4.842159032821655,5.3895182609558105,3.777663826942444,8.342280864715576,4.100841760635376,,,,,,,
2.964653968811035,2.15268337726593,2.3752623796463013,2.443481683731079,2.8158762454986572,5.220057010650635,3.6172986030578613,3.376859664916992,3.3010345697402954,3.492483139038086,4.961007833480835,4.890681266784668,3.894804835319519,4.0825355052948,3.232285976409912,3.9304914474487305,7.4450812339782715,3.9546176195144653,4.049034118652344,4.320504426956177,,,
3.1009199619293213,2.3912100791931152,2.9849737882614136,2.491033673286438,2.872207522392273,2.7588229179382324,2.9058386087417603,2.3134021759033203,4.4370949268341064,5.234503984451294,6.78614616394043,3.7013461589813232,4.649505376815796,4.0766847133636475,3.6172986030578613,3.7376949787139893,4.217388391494751,,,,,,
2.3207062482833862,1.945053517818451,2.9192590713500977,2.773690700531006,2.4553712606430054,2.8935658931732178,3.541391968727112,2.811544895172119,6.3740317821502686,4.055203676223755,5.421867609024048,5.252706527709961,3.2926443815231323,5.216800212860107,3.9728282690048218,5.2994232177734375,3.2056727409362793,,,,,,
3.096604108810425,2.495437502861023,2.164318084716797,2.701925754547119,2.7433230876922607,4.306910037994385,5.696215867996216,5.759002923965454,4.100431442260742,4.0766847133636475,4.063488960266113,3.8894312381744385,3.2468979358673096,7.177253484725952,4.724755048751831,5.312069892883301,5.5802130699157715,,,,,,
2.8647260665893555,1.9419604539871216,2.2226823568344116,2.7912096977233887,2.3665363788604736,2.1088826656341553,3.486681580543518,3.051293969154358,3.8273686170578003,3.121993064880371,5.528284072875977,3.7709293365478516,5.192651271820068,6.356267690658569,,,,,,,,,
3.235500931739807,2.15268337726593,2.737784743309021,2.7078248262405396,2.3084079027175903,2.433397650718689,2.7407634258270264,2.8793938159942627,2.8820600509643555,2.3660693168640137,5.914150953292847,4.482346057891846,3.9505200386047363,5.626384735107422,3.8384517431259155,3.8848652839660645,4.165734529495239,,,,,,
3.100982904434204,2.729484796524048,2.382652521133423,2.7463170289993286,2.3911936283111572,2.26263964176178,2.775890588760376,6.757902145385742,3.5969619750976562,4.879363536834717,3.6630955934524536,6.0545408725738525,3.9230438470840454,3.2505624294281006,3.7535972595214844,3.9500513076782227,,,,,,,
2.466847777366638,2.184678077697754,1.751279890537262,3.328830122947693,2.4902186393737793,3.129802107810974,2.8615291118621826,3.7718558311462402,3.2942227125167847,3.08500337600708,3.0980640649795532,3.493799328804016,2.733409881591797,3.239790678024292,5.234353303909302,6.053888559341431,5.55912709236145,4.816744327545166,3.9152432680130005,3.5866682529449463,,,
3.100982904434204,2.031057834625244,2.2059015035629272,2.3081111907958984,2.464371919631958,2.733409881591797,2.501275420188904,2.847179889678955,4.836130857467651,3.3504072427749634,4.018893241882324,4.724755048751831,3.3846195936203003,6.45704984664917,3.8886688947677612,3.5565768480300903,4.370080947875977,4.419827699661255,8.662742614746094,,,,
2.6868635416030884,2.1689361333847046,1.9371893405914307,2.4803680181503296,4.473316192626953,4.311583757400513,2.8671528100967407,2.6938308477401733,3.8341000080108643,3.569246292114258,3.1006566286087036,2.850227952003479,2.4237536191940308,2.242440938949585,5.205988168716431,4.837423324584961,3.5389400720596313,3.5393285751342773,4.696229934692383,5.454721927642822,3.4564584493637085,8.779415130615234,3.5320475101470947
3.100982904434204,2.1995558738708496,2.456719398498535,2.892391800880432,2.496017336845398,2.3207119703292847,2.847179889678955,6.846876382827759,4.268116474151611,5.358758926391602,4.150120973587036,5.734135389328003,4.02890157699585,3.7712910175323486,,,,,,,,,
2.775566339492798,2.2440727949142456,2.5450435876846313,2.071418285369873,2.5400445461273193,3.8614816665649414,3.187846302986145,5.910946607589722,4.893921136856079,6.456921815872192,5.507590293884277,,,,,,,,,,,,
2.7990562915802,2.750570058822632,2.9059470891952515,3.195387363433838,2.1911282539367676,2.0586538314819336,1.7495905756950378,2.4087026119232178,3.0708975791931152,2.380521535873413,4.011168956756592,4.615452289581299,3.6214239597320557,4.724755048751831,3.469789981842041,2.3397223949432373,3.7704368829727173,3.4387401342391968,4.614599227905273,,,,
2.9662595987319946,2.15268337726593,2.438101291656494,2.3911936283111572,2.830939292907715,2.427717447280884,2.3207119703292847,2.7936123609542847,5.223329067230225,4.385632038116455,3.6956580877304077,3.4688990116119385,4.649505376815796,4.629248380661011,3.864243268966675,3.8583160638809204,4.193005323410034,4.027519702911377,6.299440383911133,3.778350830078125,4.100841760635376,,
3.0682843923568726,2.1381582021713257,2.3969969749450684,2.0119237899780273,2.917325973510742,2.6594318151474,2.9988690614700317,6.012923002243042,4.649696350097656,3.514307141304016,3.7923251390457153,3.8482213020324707,3.7059425115585327,5.02700662612915,,,,,,,,,
3.096728801727295,2.3911936283111572,2.8999968767166138,2.8659971952438354,4.6444714069366455,6.057230472564697,3.894940495491028,3.3504072427749634,3.6203863620758057,6.540632724761963,5.879534482955933,3.5045779943466187,5.689918041229248,9.107120513916016,3.9556959867477417,5.163150072097778,4.391146898269653,4.733633995056152,,,,,
2.7780879735946655,2.1911282539367676,2.452604055404663,2.5400445461273193,5.220207691192627,8.509081363677979,4.896458625793457,3.1021060943603516,3.7736172676086426,4.741846561431885,5.177814483642578,3.894804835319519,3.4185597896575928,4.358988285064697,2.350557327270508,3.4488126039505005,3.8517653942108154,2.957419276237488,4.958298444747925,,,,
2.903139352798462,2.326335310935974,2.569206714630127,2.104759693145752,2.9733846187591553,2.773690700531006,3.246529698371887,3.8566572666168213,5.4193902015686035,4.260178327560425,3.784052610397339,3.663068413734436,5.801311731338501,,,,,,,,,,
2.7342987060546875,2.4057472944259644,2.1911282539367676,2.39410400390625,2.2694151401519775,4.293334722518921,3.4181712865829468,4.724269866943359,3.6396403312683105,3.2013484239578247,3.0708975791931152,5.059216022491455,3.9500513076782227,5.691276550292969,4.636403322219849,,,,,,,,
2.80546236038208,2.195585012435913,1.8800272941589355,2.559831738471985,4.131329774856567,3.7946778535842896,2.815046191215515,2.986627459526062,3.0696941614151,4.306326389312744,5.224174737930298,3.5163947343826294,3.0505446195602417,4.419223308563232,5.562734127044678,,,,,,,,
3.068132996559143,2.4934566020965576,2.1995558738708496,2.8896076679229736,2.350557327270508,3.780235528945923,3.402411937713623,4.7865986824035645,3.851512312889099,3.6439993381500244,3.3374311923980713,5.097702503204346,4.193030118942261,4.085040092468262,3.4653881788253784,5.548497438430786,3.7712910175323486,4.781914710998535,4.419827699661255,,,,
3.096728801727295,2.1907291412353516,2.751384973526001,2.513653039932251,2.6922472715377808,2.6629074811935425,2.193533420562744,2.214525580406189,3.852731466293335,5.39232063293457,5.234503984451294,3.771586775779724,4.970319509506226,3.668983578681946,3.494349718093872,3.4298654794692993,3.6438746452331543,8.977972507476807,4.122670888900757,5.998746871948242,,,
2.5814911127090454,3.196521520614624,2.1823387145996094,3.112789273262024,2.813679814338684,2.4356608390808105,2.4915125370025635,2.9646170139312744,3.905509829521179,3.8571534156799316,2.614921450614929,3.7076231241226196,4.001257419586182,3.622799277305603,4.893028497695923,4.412362575531006,,,,,,,
2.9183038473129272,2.19037401676178,2.316184639930725,2.844777822494507,3.775596261024475,3.0784205198287964,2.479491353034973,3.54177987575531,2.5056540966033936,3.5763012170791626,2.5400445461273193,3.1706948280334473,2.9490331411361694,3.8360034227371216,,,,,,,,,
2.899424195289612,2.669257879257202,2.15268337726593,2.342918872833252,2.5014801025390625,3.8649768829345703,4.586175203323364,6.474945306777954,3.505810499191284,3.1311709880828857,6.107391119003296,3.15461003780365,3.4960769414901733,3.4395467042922974,4.1838696002960205,4.975111484527588,,,,,,,
2.106918215751648,2.1746546030044556,2.681825041770935,2.4502854347229004,2.0448464155197144,2.918918013572693,3.491785168647766,2.9389960765838623,3.894940495491028,3.1041187047958374,2.6890593767166138,5.223329067230225,5.2994232177734375,3.9500513076782227,8.977972507476807,4.623197317123413,4.462992429733276,,,,,,
3.061237335205078,2.1525737047195435,2.6602163314819336,2.732226014137268,2.86731493473053,4.137406349182129,8.201582908630371,3.5474945306777954,3.248633623123169,4.8781492710113525,4.613354444503784,5.337116956710815,9.28403615951538,3.9486751556396484,4.782111167907715,,,,,,,,
2.735476493835449,2.46778666973114,2.139939069747925,2.3487004041671753,2.0907719135284424,2.385925769805908,3.7733761072158813,3.383452892303467,4.412307977676392,5.085487365722656,5.344438791275024,5.184173822402954,4.6859376430511475,3.181672215461731,5.137786626815796,2.8102779388427734,4.630534887313843,4.077185869216919,5.104971885681152,4.35043740272522,,,
