0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
3.215932250022888,2.6868635416030884,2.1650900840759277,2.827471613883972,2.8716187477111816,2.7094571590423584,3.629837155342102,3.906355857849121,3.6294105052948,4.327481031417847,4.341223239898682,3.932249903678894,4.770884990692139,3.9021228551864624,4.205256700515747,4.884037971496582,4.848551988601685,,,,,,,,,,,,,,,,
2.687756657600403,2.3242270946502686,2.4451379776000977,3.261158585548401,2.873793601989746,2.9718143939971924,4.264481067657471,3.869119644165039,3.6414084434509277,4.052257537841797,3.3461121320724487,2.954829216003418,3.4718881845474243,2.821395993232727,4.453747749328613,4.837355136871338,3.556250214576721,3.2589575052261353,4.188530921936035,4.089827299118042,5.780591726303101,2.947725534439087,3.765360474586487,3.3902090787887573,5.113261699676514,3.811153769493103,6.344227075576782,,,,,,
3.1584084033966064,2.8020753860473633,2.441683292388916,2.9578685760498047,3.41810405254364,3.698026657104492,3.6344521045684814,4.06650972366333,3.6637970209121704,3.91539466381073,4.75427770614624,4.056668043136597,5.49834942817688,7.69786524772644,7.16437840461731,6.636818170547485,4.77337908744812,4.514082193374634,6.148762464523315,3.84726881980896,3.6771024465560913,4.280210971832275,6.2207019329071045,,,,,,,,,,
2.9440581798553467,2.262142777442932,2.389131188392639,2.600772500038147,2.924441337585449,4.4289915561676025,3.8389841318130493,3.5159767866134644,3.3803489208221436,3.7299396991729736,3.4606865644454956,3.7354094982147217,3.018843650817871,4.194778680801392,3.4669618606567383,4.575336933135986,4.878968715667725,4.833997488021851,4.91432523727417,4.564053058624268,6.314692497253418,,,,,,,,,,,,
3.6296435594558716,3.4974502325057983,2.5786725282669067,2.737737536430359,2.8296689987182617,2.9972180128097534,2.793375015258789,2.7811092138290405,4.4264349937438965,4.872378587722778,4.108631372451782,6.591274738311768,3.5844130516052246,3.0549246072769165,3.5743919610977173,2.8460177183151245,3.2056727409362793,4.880657196044922,4.0562379360198975,6.542953252792358,5.948296785354614,2.235633373260498,2.1653889417648315,2.9290242195129395,,,,,,,,,
3.4591113328933716,4.577772378921509,4.341586589813232,6.349684715270996,8.73149061203003,3.761071801185608,2.943571448326111,3.2332721948623657,2.741716504096985,2.5315358638763428,3.2014474868774414,3.2661818265914917,4.4494123458862305,4.815881729125977,6.400304317474365,6.244349241256714,5.173323631286621,4.056763768196106,4.167889714241028,4.234800577163696,4.1473681926727295,2.288843512535095,3.196902871131897,2.948334813117981,3.0741679668426514,,,,,,,,
3.2564815282821655,2.512010335922241,2.748432159423828,2.3802157640457153,2.6868209838867188,5.210438966751099,3.6295372247695923,4.291555881500244,3.7011340856552124,4.539996862411499,3.8037530183792114,4.883749485015869,3.5154027938842773,3.892248749732971,3.811411142349243,3.95288348197937,3.5555121898651123,3.8407390117645264,6.594682931900024,5.154249906539917,,,,,,,,,,,,,
3.2048367261886597,2.7379831075668335,2.2001901865005493,2.5548131465911865,2.9470516443252563,4.413163900375366,3.4523051977157593,3.5592764616012573,4.871535778045654,4.288817644119263,4.808833837509155,4.033856391906738,4.832882404327393,3.6434625387191772,3.664355158805847,4.4792609214782715,4.315564155578613,4.133866548538208,3.7225258350372314,4.029268503189087,4.4741599559783936,6.272161245346069,5.412984371185303,,,,,,,,,,
3.157073736190796,2.6910420656204224,2.1653889417648315,2.844822406768799,3.570942759513855,3.8699917793273926,3.626786947250366,4.940850496292114,3.6320436000823975,3.643505334854126,3.204651951789856,3.812472701072693,3.307660460472107,3.579443097114563,3.738038659095764,5.780591726303101,4.4029786586761475,4.027263402938843,4.949889183044434,4.728652238845825,4.048208951950073,3.5516982078552246,6.350682973861694,,,,,,,,,,
2.732197403907776,2.3531490564346313,2.3665714263916016,3.5906906127929688,3.01643168926239,3.11255943775177,4.287516832351685,3.367433547973633,3.063625454902649,3.452122449874878,3.907532811164856,5.210076570510864,5.363492012023926,6.390483379364014,3.1828958988189697,3.558359980583191,4.355207204818726,3.7517155408859253,2.949256181716919,3.0201317071914673,3.672192335128784,3.3775686025619507,2.9933770895004272,3.830604672431946,4.409203767776489,4.947720289230347,5.767788887023926,3.2314077615737915,5.070709943771362,4.879560470581055,,,
2.245864152908325,3.5976322889328003,2.9193344116210938,3.3721131086349487,2.9441416263580322,4.83432149887085,3.0712966918945312,3.6947145462036133,3.02173388004303,3.5238150358200073,3.934757113456726,3.591251254081726,3.8317666053771973,3.1203017234802246,3.633954644203186,3.6418176889419556,2.8233782052993774,3.713467001914978,3.4168189764022827,4.005654573440552,3.843795657157898,4.282568454742432,6.139678001403809,,,,,,,,,,
3.265766978263855,2.924020767211914,2.299646019935608,2.904665946960449,2.6220442056655884,2.9047402143478394,2.996170401573181,2.674738645553589,4.24835729598999,5.541334390640259,5.728051424026489,4.282974720001221,3.3731908798217773,3.731267213821411,3.487359642982483,4.87631630897522,4.132628440856934,3.709710717201233,5.173323631286621,5.005296468734741,5.870729207992554,,,,,,,,,,,,
3.2514004707336426,3.002859592437744,3.014469623565674,2.9224064350128174,2.497686982154846,3.1506474018096924,2.848934769630432,2.7135339975357056,2.967085599899292,3.8961806297302246,3.8624181747436523,3.4223023653030396,3.374446988105774,4.965457916259766,3.7659612894058228,3.6172046661376953,3.262848734855652,4.045417070388794,4.28272557258606,4.871515989303589,4.247460842132568,6.56273078918457,5.1899237632751465,5.8214240074157715,3.9468201398849487,3.5918689966201782,3.6179758310317993,4.835953950881958,3.0258291959762573,2.2555140256881714,2.3454203605651855,3.9929455518722534,
3.494144558906555,2.2997156381607056,3.177030920982361,2.784999966621399,3.880029559135437,3.202032446861267,2.7832813262939453,4.764829158782959,2.9138448238372803,3.687741994857788,4.361521005630493,3.403323531150818,3.006985902786255,3.776899814605713,4.216476678848267,4.0847086906433105,3.5610026121139526,3.0150214433670044,3.8617523908615112,3.2545323371887207,4.8773627281188965,5.749850511550903,5.84230637550354,6.397186994552612,4.916548013687134,5.84442663192749,4.7971885204315186,,,,,,
3.2928329706192017,3.214909791946411,2.609232187271118,2.4416069984436035,3.1011639833450317,3.675267457962036,3.331042766571045,3.2048842906951904,2.687611222267151,2.467281222343445,2.8839935064315796,2.937558650970459,3.7421430349349976,3.8522839546203613,4.298544645309448,3.459437131881714,4.890411615371704,3.373047709465027,3.707912564277649,4.138291120529175,3.956317186355591,6.5075743198394775,,,,,,,,,,,
3.256420612335205,2.6995043754577637,2.9031323194503784,2.8202078342437744,2.261191964149475,2.892672538757324,3.198788285255432,2.943946361541748,2.546668767929077,2.6891061067581177,3.222483992576599,6.164354085922241,4.438678979873657,3.813027858734131,8.158388614654541,5.214541435241699,5.793039083480835,4.087777376174927,3.652024269104004,3.8189014196395874,4.3590919971466064,4.01984441280365,3.9427542686462402,4.884469032287598,3.816561698913574,4.252211570739746,4.861156702041626,6.346757650375366,,,,,
3.264988660812378,2.6930865049362183,2.783113956451416,2.924459218978882,3.6394726037979126,3.0417715311050415,4.466558933258057,3.842519521713257,3.611661434173584,3.3077242374420166,3.0972737073898315,3.428376793861389,2.7877979278564453,2.6705851554870605,3.3127334117889404,3.1525741815567017,4.681333541870117,3.8889224529266357,4.164317607879639,4.181736707687378,4.686782121658325,6.19359278678894,6.582289457321167,5.236821413040161,4.761861562728882,2.991581082344055,2.258356213569641,,,,,,
3.0475176572799683,2.4416136741638184,2.8693536520004272,2.4659162759780884,2.671863079071045,3.0126922130584717,4.855789422988892,3.294597029685974,4.0159752368927,3.7067644596099854,4.140676975250244,3.7477976083755493,3.6419475078582764,4.058867931365967,3.4751574993133545,3.776899814605713,3.821133255958557,3.882967948913574,4.880023241043091,6.390411853790283,6.351638317108154,5.022294521331787,,,,,,,,,,,
3.215532064437866,2.732197403907776,2.3176000118255615,3.0216777324676514,2.8644654750823975,3.041678786277771,2.983275055885315,3.6905938386917114,4.097908973693848,3.674264430999756,3.6154284477233887,3.5697447061538696,4.363174676895142,4.776094436645508,6.19359278678894,3.878125786781311,9.17252492904663,,,,,,,,,,,,,,,,
2.9181318283081055,2.4692094326019287,2.2060532569885254,2.2595103979110718,3.275285243988037,3.2955374717712402,2.853371500968933,3.512015461921692,3.23502516746521,3.7899134159088135,3.7025498151779175,4.4024128913879395,3.8210642337799072,2.7907551527023315,5.243122816085815,3.784052610397339,3.8759266138076782,7.2772057056427,4.655610084533691,3.1297305822372437,4.412764072418213,4.563814163208008,4.147974967956543,3.9974464178085327,4.295033693313599,4.768824815750122,2.991897225379944,5.562178134918213,6.2563722133636475,4.496437072753906,5.167226076126099,,
3.6429121494293213,2.5314100980758667,2.1935083866119385,2.9383565187454224,3.2616586685180664,2.9919852018356323,3.166762590408325,3.337672472000122,2.967687249183655,2.8732075691223145,2.8965929746627808,2.4623701572418213,3.2232896089553833,3.2792078256607056,3.211782693862915,4.065320730209351,4.4389894008636475,4.431377649307251,4.054423570632935,4.928146600723267,4.753098011016846,4.858782768249512,3.834240674972534,4.638863563537598,6.935519218444824,,,,,,,,
2.262142777442932,2.6938310861587524,2.9696812629699707,3.3243744373321533,2.7541234493255615,2.994974374771118,2.694338083267212,2.9167319536209106,3.0689269304275513,4.281927824020386,3.0423694849014282,3.069904088973999,4.87665581703186,3.284652352333069,3.0535069704055786,3.886963725090027,3.5778974294662476,3.3829345703125,3.3387718200683594,4.267928123474121,3.327836275100708,3.8810925483703613,4.475522041320801,3.9448472261428833,6.536349058151245,4.990234613418579,6.405524969100952,5.608316659927368,4.975727081298828,,,,
3.2482845783233643,2.9039376974105835,2.731704592704773,2.6729995012283325,3.1277334690093994,2.9950897693634033,4.837260484695435,4.053048849105835,3.8485777378082275,3.570733070373535,4.401806354522705,4.08460259437561,3.818221688270569,3.324217915534973,4.5831804275512695,6.575489282608032,5.172903776168823,,,,,,,,,,,,,,,,
2.546443462371826,2.8292325735092163,3.6408398151397705,3.2943187952041626,4.428147792816162,3.281844139099121,3.2819252014160156,3.806135892868042,3.702232241630554,3.222197413444519,3.0517115592956543,3.3002647161483765,3.292152762413025,4.859741687774658,4.641307830810547,4.046552419662476,3.9790884256362915,5.662531614303589,,,,,,,,,,,,,,,
3.256339192390442,2.55594801902771,2.210153341293335,2.943424105644226,3.0143635272979736,2.9527909755706787,2.917310118675232,3.221646308898926,3.6925058364868164,3.2689112424850464,5.823446750640869,4.184196949005127,4.915950059890747,3.3353614807128906,4.594971418380737,6.177471876144409,3.689120054244995,4.343957185745239,3.8605507612228394,7.093483924865723,4.877256631851196,4.781890630722046,,,,,,,,,,,
3.217182159423828,2.954759955406189,2.8534536361694336,3.126628875732422,2.529470682144165,2.8769943714141846,2.453217029571533,2.999106287956238,4.834772825241089,4.2932305335998535,3.587073802947998,4.002159237861633,3.3315056562423706,3.860690712928772,6.0011866092681885,3.6000386476516724,4.329812288284302,5.0803093910217285,4.174762964248657,3.462258219718933,3.626062273979187,3.253265380859375,4.843663215637207,4.777659177780151,,,,,,,,,
3.588096261024475,2.7319748401641846,2.6745434999465942,2.4568992853164673,2.9635356664657593,3.0509780645370483,3.2003239393234253,3.2189301252365112,3.304895520210266,3.2067254781723022,2.9710344076156616,3.1456942558288574,3.195232391357422,4.89141583442688,4.77437424659729,4.665424108505249,3.9346405267715454,3.8490915298461914,6.125567436218262,5.0494384765625,7.075533390045166,7.696082830429077,,,,,,,,,,,
2.8040435314178467,2.164318084716797,3.2786160707473755,3.9227439165115356,3.547727942466736,3.023190140724182,3.5226675271987915,3.842519521713257,2.8406360149383545,3.057881236076355,3.1464496850967407,3.558359980583191,4.414369821548462,4.930742502212524,3.9520013332366943,4.180363655090332,4.973521947860718,6.355745315551758,6.272344350814819,4.107969045639038,,,,,,,,,,,,,
2.750988483428955,2.3919442892074585,3.4821054935455322,2.942238450050354,4.296269416809082,3.284652352333069,3.2681329250335693,3.608178496360779,3.0869948863983154,4.851885557174683,5.2911646366119385,3.670854926109314,3.6060187816619873,2.9915801286697388,3.3170368671417236,3.1066466569900513,5.830572605133057,3.8546385765075684,6.9591896533966064,5.357317924499512,3.7638309001922607,6.272239923477173,3.5405447483062744,,,,,,,,,,
3.25712788105011,2.864660382270813,3.122837781906128,3.781533718109131,2.745068073272705,3.4129414558410645,3.2923262119293213,5.414561986923218,4.110743284225464,4.885399103164673,4.89942193031311,3.842519521713257,2.967902660369873,2.5372300148010254,2.9559792280197144,3.630073070526123,3.2971588373184204,3.3245190382003784,5.780591726303101,4.742621898651123,4.802947998046875,4.8990797996521,4.910941123962402,4.809372901916504,,,,,,,,,
2.704847812652588,2.2981109619140625,2.1653889417648315,4.092444181442261,2.896817445755005,2.7673282623291016,3.5159459114074707,2.9285553693771362,3.292402982711792,2.803728938102722,4.111171245574951,2.850290060043335,4.965457916259766,3.9585040807724,3.4505391120910645,3.741463780403137,2.679476499557495,3.285991907119751,4.225201368331909,3.6857621669769287,4.032120108604431,5.254410743713379,5.101818799972534,5.638612270355225,5.759558916091919,3.721399188041687,4.198874235153198,6.34668231010437,3.976614475250244,,,,
3.8642865419387817,2.866312861442566,5.903645992279053,2.5659141540527344,3.601200819015503,2.8986005783081055,4.845172643661499,4.400268077850342,2.742111921310425,2.4416136741638184,3.244067072868347,3.318630814552307,2.755974292755127,2.94573438167572,2.7569557428359985,3.259415626525879,3.2339731454849243,2.9915390014648438,3.1773619651794434,3.8210642337799072,4.045417070388794,4.2505364418029785,5.332047700881958,5.186683177947998,5.132198333740234,6.0937440395355225,4.857959985733032,,,,,,
3.267692804336548,3.738322377204895,3.381796956062317,3.702232241630554,2.7683005332946777,3.2845382690429688,3.26520574092865,3.22215473651886,3.358280897140503,3.4512715339660645,2.531999349594116,2.9695407152175903,3.1604771614074707,3.4305334091186523,6.4709153175354,5.228904724121094,5.270196437835693,4.568742036819458,4.890907526016235,3.8407751321792603,4.1462225914001465,6.272344350814819,4.990234613418579,7.94002628326416,5.204742193222046,,,,,,,,
3.2653865814208984,3.1091688871383667,2.8032928705215454,3.4665945768356323,3.878759264945984,3.64380145072937,2.5304112434387207,3.0470714569091797,2.992687940597534,3.2626612186431885,5.547001361846924,5.910225868225098,4.28973126411438,4.604417324066162,4.784423351287842,5.103524446487427,4.268999338150024,3.8176366090774536,4.770861387252808,5.838365077972412,4.475594997406006,,,,,,,,,,,,
3.2048367261886597,2.6870075464248657,2.1647820472717285,2.4781665802001953,3.5592764616012573,4.361620903015137,3.451547384262085,4.425092935562134,4.598588466644287,3.702687978744507,5.020890951156616,4.448177099227905,4.175876617431641,3.567570447921753,5.926221132278442,4.373863935470581,4.284192323684692,3.8535584211349487,3.3685237169265747,4.799296140670776,,,,,,,,,,,,,
3.3255056142807007,4.770649075508118,3.9871606826782227,4.072737455368042,3.3652316331863403,3.467101812362671,3.3505085706710815,2.2997156381607056,3.0584381818771362,3.3508923053741455,2.967413306236267,3.758026123046875,2.9535725116729736,3.722265362739563,2.690994143486023,3.4402525424957275,3.662765860557556,3.1956599950790405,3.284652352333069,4.834771156311035,2.978681445121765,3.652633547782898,5.337749481201172,3.7903075218200684,5.2137110233306885,4.823758363723755,5.053440093994141,3.9433608055114746,6.197641134262085,5.368059158325195,,,
3.255320191383362,2.956849694252014,2.4470752477645874,2.316179394721985,2.6833823919296265,2.8410550355911255,2.804297924041748,2.588792085647583,4.844861745834351,3.9011878967285156,3.708943724632263,3.6770979166030884,4.0771777629852295,3.788798213005066,3.915380358695984,3.503584623336792,5.4861674308776855,5.214484214782715,5.6132848262786865,,,,,,,,,,,,,,
2.6892729997634888,2.9332462549209595,2.331917643547058,2.4343831539154053,2.7373558282852173,3.0823298692703247,3.011362314224243,3.2793943881988525,4.111171245574951,3.1816062927246094,3.2976609468460083,3.542901635169983,4.851079702377319,4.091888189315796,3.7607011795043945,3.166381597518921,4.892834424972534,3.5607670545578003,4.048208951950073,5.106278657913208,5.611181735992432,5.930178642272949,,,,,,,,,,,
3.255320191383362,2.6745434999465942,2.261111855506897,2.9439868927001953,3.13507878780365,3.561706304550171,3.7673259973526,4.509454727172852,4.997961044311523,4.880023241043091,3.390763282775879,3.408228278160095,3.6250895261764526,4.425642013549805,3.6026504039764404,3.475067615509033,3.449907422065735,3.7867093086242676,4.876832962036133,4.100054979324341,4.574916124343872,5.206732511520386,5.715710639953613,,,,,,,,,,
3.5880050659179688,2.7886948585510254,2.4458673000335693,2.773435354232788,3.1475802659988403,2.9462499618530273,3.2383511066436768,3.433748960494995,3.4476300477981567,3.2981334924697876,2.977970838546753,4.072604656219482,4.890411615371704,4.345573902130127,4.363841772079468,4.234046936035156,3.803602695465088,3.9575605392456055,4.118908882141113,3.971559524536133,4.865934133529663,6.351638317108154,5.347336530685425,6.377380847930908,,,,,,,,,
2.5729883909225464,3.0567182302474976,3.7422741651535034,3.194938540458679,2.730273127555847,2.6022406816482544,2.053130328655243,4.3545982837677,3.638722777366638,3.6442434787750244,2.9480665922164917,2.6505686044692993,3.538253426551819,3.560602068901062,3.0551379919052124,2.939870834350586,3.1720077991485596,4.28272557258606,3.9886362552642822,5.212255477905273,6.000206232070923,3.795465111732483,4.761561393737793,3.8102872371673584,4.889899015426636,,,,,,,,
3.215932250022888,2.687611222267151,2.5629594326019287,2.9857234954833984,2.8732075691223145,2.917118787765503,3.0057778358459473,3.6947145462036133,4.890907526016235,3.357927441596985,3.748294472694397,3.6282291412353516,3.5960588455200195,3.9824719429016113,3.834433913230896,4.128366231918335,5.079436540603638,5.933151960372925,4.981910705566406,,,,,,,,,,,,,,
2.9591740369796753,2.5162513256073,3.498367428779602,2.9439868927001953,2.686732292175293,2.4454381465911865,2.470983862876892,3.077965497970581,3.950438141822815,3.546509027481079,3.4672467708587646,3.558098316192627,3.030496120452881,4.804063320159912,4.653430461883545,5.292395830154419,3.601357936859131,3.5006444454193115,3.6543678045272827,3.959694027900696,3.779616951942444,6.291872978210449,4.884037971496582,4.349221229553223,5.07330846786499,3.892191171646118,4.4828338623046875,4.89008355140686,5.765145301818848,,,,
2.8056358098983765,2.2619651556015015,2.8986552953720093,2.434597134590149,2.578628182411194,2.6933637857437134,3.894190549850464,4.7781853675842285,5.470539331436157,4.363174676895142,3.593328595161438,3.2019145488739014,2.6857659816741943,3.6905938386917114,4.4657042026519775,3.9681396484375,4.87665581703186,3.898018479347229,4.403346300125122,3.539314866065979,3.81872296333313,3.823184609413147,4.17217755317688,2.947440505027771,3.895866274833679,6.272239923477173,4.904356002807617,5.781383991241455,6.322219610214233,,,,
3.220797300338745,2.8779456615448,2.805783271789551,2.923291325569153,2.983102798461914,2.666577935218811,3.1290547847747803,2.1531455516815186,2.818627715110779,4.097890377044678,3.637174129486084,3.823184609413147,4.89008355140686,3.6979095935821533,3.370336890220642,4.564222812652588,3.8021411895751953,4.70584774017334,6.2240424156188965,,,,,,,,,,,,,,
3.064117908477783,2.701884627342224,3.247937321662903,2.8844085931777954,3.292402982711792,4.045417070388794,2.994974374771118,2.56070613861084,2.9622009992599487,2.4454381465911865,2.814260721206665,2.4659162759780884,4.080207347869873,3.377451777458191,3.6026611328125,3.844640374183655,4.437129974365234,3.8909980058670044,4.871535778045654,3.813027858734131,3.4454458951950073,2.882031798362732,3.982886791229248,3.7437491416931152,3.788410186767578,6.272239923477173,6.348664999008179,,,,,,
3.065659999847412,2.955723524093628,2.967860221862793,2.7927231788635254,2.856860876083374,2.441775321960449,2.4546276330947876,2.7924529314041138,3.978915572166443,3.299715042114258,4.7924230098724365,4.134644031524658,3.713467001914978,6.196584463119507,3.8481210470199585,3.330637574195862,3.229850649833679,3.5933812856674194,3.6771024465560913,4.666905879974365,4.77631139755249,3.2179996967315674,5.041171550750732,7.106341123580933,5.353253364562988,,,,,,,,
2.657138228416443,2.469093084335327,2.689149856567383,2.6904343366622925,2.903139352798462,3.2360665798187256,4.0219444036483765,3.0472795963287354,3.8928877115249634,4.877172470092773,3.404621720314026,3.737465739250183,3.6530309915542603,3.7326217889785767,3.9970144033432007,6.591489791870117,4.915949583053589,5.544084072113037,5.910227060317993,6.405524969100952,,,,,,,,,,,,,
3.892248749732971,3.1241567134857178,3.5228047370910645,6.326849699020386,4.876855850219727,5.216501235961914,2.848555564880371,2.725619077682495,3.043737292289734,3.2610448598861694,4.384183883666992,3.665656566619873,3.7887940406799316,3.0115978717803955,3.01624858379364,3.296310305595398,4.0783305168151855,5.753546237945557,4.061978340148926,4.862279415130615,5.152780055999756,4.556380987167358,2.655070185661316,2.45882248878479,2.986647605895996,,,,,,,,
2.4458487033843994,2.4465115070343018,2.8753254413604736,2.967687249183655,4.281730651855469,3.862151026725769,2.5396721363067627,3.40911865234375,2.825575113296509,3.0575865507125854,3.082641124725342,3.626338481903076,4.336144924163818,3.7253228425979614,4.1592676639556885,3.309082269668579,4.867050886154175,4.212653160095215,3.919791579246521,4.715996742248535,5.8778626918792725,6.2240424156188965,6.582289457321167,4.885193109512329,,,,,,,,,
3.768891453742981,2.728249669075012,2.994259834289551,2.7697864770889282,2.601195454597473,2.385972499847412,2.6138463020324707,3.3862311840057373,3.256420612335205,3.5882874727249146,3.4229103326797485,3.7127182483673096,4.5270140171051025,4.984684944152832,3.8467854261398315,4.841431379318237,4.979011535644531,4.285276651382446,5.882623195648193,4.139980792999268,5.441664934158325,4.359378814697266,6.331291675567627,4.842890977859497,5.930178642272949,2.2407543659210205,2.74565851688385,3.1700494289398193,,,,,
3.775596261024475,2.751671552658081,2.441775321960449,3.225750207901001,3.257714033126831,3.0121281147003174,3.5163947343826294,4.4024128913879395,4.89008355140686,4.01792848110199,3.8768516778945923,4.598928928375244,4.4532201290130615,5.095056772232056,6.337685585021973,3.0237494707107544,,,,,,,,,,,,,,,,,
2.743293881416321,2.7773395776748657,2.329793334007263,2.3718377351760864,2.9454933404922485,3.2748098373413086,3.122537851333618,4.213028907775879,2.647901177406311,3.344443440437317,3.8427258729934692,2.8636128902435303,2.9977145195007324,2.897628426551819,6.434278249740601,4.89040732383728,6.2941343784332275,4.628902912139893,4.008424520492554,4.1773903369903564,4.880581855773926,3.927317976951599,5.369064092636108,4.668055534362793,5.722772836685181,,,,,,,,
2.694338083267212,2.262142777442932,4.271514415740967,3.388621687889099,3.4159088134765625,2.7365535497665405,3.2991926670074463,3.0776137113571167,4.031731605529785,3.266184687614441,3.431337594985962,2.971622586250305,4.9148149490356445,5.98133397102356,5.001236200332642,5.150022506713867,3.2207157611846924,,,,,,,,,,,,,,,,
2.674442410469055,2.299771308898926,3.257418155670166,3.5314701795578003,3.689962863922119,2.9682393074035645,3.326114773750305,3.215050458908081,2.950534701347351,4.324228286743164,4.63315749168396,3.737504482269287,4.452259302139282,4.003350138664246,4.424104928970337,4.314245939254761,4.363841772079468,6.331190347671509,5.105412006378174,4.604663133621216,5.9702208042144775,6.571716070175171,,,,,,,,,,,
