0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
3.255320191383362,2.591225028038025,3.0027549266815186,3.0342272520065308,2.6124848127365112,2.0934526920318604,2.7766412496566772,4.1470558643341064,3.939602255821228,4.402216672897339,4.241122007369995,6.374619483947754,5.037518739700317,4.87813138961792,3.9630991220474243,3.549497961997986,3.6389784812927246,6.344000816345215,,,,,,,,,,,,
2.9765684604644775,2.5811383724212646,2.5075141191482544,2.8593138456344604,2.319988489151001,2.110160231590271,2.8993899822235107,2.8636257648468018,2.53593111038208,4.079148769378662,3.259174942970276,3.7852061986923218,3.418027400970459,3.3176848888397217,3.3987927436828613,5.4334917068481445,5.271323204040527,4.363483428955078,6.415439605712891,4.6668877601623535,5.780591726303101,3.480122685432434,,,,,,,,
2.9768004417419434,2.30614697933197,2.617704153060913,2.5746935606002808,2.6539855003356934,2.855055332183838,2.627401351928711,2.538109064102173,4.021752834320068,3.1043707132339478,3.1790190935134888,3.292232394218445,6.403992176055908,4.225425958633423,5.348398685455322,3.5114383697509766,6.513197422027588,,,,,,,,,,,,,
2.9452743530273438,2.2605711221694946,2.7766412496566772,3.894579291343689,3.1848427057266235,3.263969659805298,3.3218181133270264,5.236821413040161,6.18803596496582,4.917936086654663,4.230881452560425,4.284487724304199,3.0517115592956543,3.494025707244873,6.1649010181427,5.211361408233643,6.356267690658569,,,,,,,,,,,,,
2.9581596851348877,2.1865063905715942,2.604167938232422,2.6080950498580933,2.376304268836975,4.164033889770508,3.2428619861602783,3.3646451234817505,3.653677463531494,3.7299396991729736,3.7472753524780273,5.808392286300659,3.9630991220474243,3.5224132537841797,3.499956250190735,5.7098236083984375,,,,,,,,,,,,,,
2.9677735567092896,2.6536113023757935,2.1650900840759277,2.5758557319641113,2.660118341445923,2.6892729997634888,2.319988489151001,2.6177157163619995,3.771970748901367,2.9970725774765015,3.262389302253723,6.1990742683410645,4.392720460891724,4.1470558643341064,5.154249906539917,4.2653374671936035,3.520079493522644,3.66615092754364,6.739312410354614,,,,,,,,,,,
2.2617950439453125,2.8622844219207764,2.874359965324402,2.1597366333007812,3.100501298904419,3.0263376235961914,3.2699304819107056,2.723008155822754,4.291856050491333,4.026270389556885,3.160125732421875,3.633052706718445,2.939858913421631,2.6235934495925903,3.8467423915863037,6.1990742683410645,5.254670143127441,3.460749387741089,5.529795408248901,3.467702269554138,6.048992872238159,5.246732711791992,3.58659029006958,6.356267690658569,,,,,,
3.6122699975967407,2.84521222114563,5.779874563217163,5.059560298919678,2.1864348649978638,2.6790573596954346,2.6740247011184692,3.8464900255203247,2.9100316762924194,2.8592418432235718,2.615740180015564,2.740157127380371,2.9123265743255615,3.057280659675598,5.254410743713379,5.029699087142944,5.154273271560669,6.412184476852417,,,,,,,,,,,,
3.5694905519485474,2.7168636322021484,2.7044191360473633,5.609652757644653,5.259444236755371,6.019834756851196,5.536812782287598,4.27692723274231,2.9452743530273438,2.1877338886260986,2.577569365501404,2.503974676132202,2.6502755880355835,2.4003175497055054,4.182540416717529,3.2606440782546997,4.0829267501831055,3.4756640195846558,3.854055881500244,3.875695586204529,3.4120032787323,3.8414413928985596,5.780591726303101,3.839543104171753,3.4582918882369995,,,,,
2.967587471008301,2.2533111572265625,2.621944546699524,2.802874207496643,2.4728243350982666,3.7487534284591675,4.251535177230835,3.5945839881896973,3.4069403409957886,3.58495032787323,5.016661882400513,5.1173694133758545,5.026937246322632,4.780982732772827,5.792482614517212,,,,,,,,,,,,,,,
3.0098196268081665,2.2605711221694946,2.855055332183838,2.6248174905776978,2.5258095264434814,2.845348596572876,2.1158695220947266,4.02298903465271,3.2563987970352173,3.51667320728302,3.875767946243286,3.6717971563339233,5.420119762420654,4.501686096191406,4.211330890655518,5.103947162628174,5.834517955780029,5.004978895187378,,,,,,,,,,,,
2.7677959203720093,2.1877338886260986,2.7372599840164185,2.599891781806946,2.6300978660583496,3.7718558311462402,3.13921058177948,2.9558480978012085,4.899838924407959,4.098578929901123,4.441240549087524,3.495050549507141,2.6945302486419678,4.124578475952148,5.780591726303101,5.2681357860565186,,,,,,,,,,,,,,
