0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
3.19510018825531,2.189519762992859,1.9833308458328247,2.8357683420181274,2.448380947113037,2.6272047758102417,2.7195212841033936,4.332713603973389,4.150469541549683,3.7752106189727783,3.570379614830017,3.7723987102508545,2.786966919898987,2.3489476442337036,4.609052658081055,3.366761326789856,,,,,,,,
3.4523006677627563,2.988039255142212,3.2729709148406982,2.2832446098327637,2.6734750270843506,3.070653557777405,2.8310320377349854,6.046004295349121,4.053877353668213,3.662938356399536,1.9874287247657776,2.1147254705429077,2.836449146270752,2.2626787424087524,2.5677342414855957,3.6991976499557495,2.0531104803085327,3.1316487789154053,3.826577067375183,3.2652206420898438,2.764999270439148,2.9923373460769653,5.330097913742065,
2.8360118865966797,2.2744776010513306,2.2038813829421997,2.1079190969467163,3.992515444755554,4.216860055923462,4.297770738601685,3.168501853942871,3.6688841581344604,3.239809513092041,3.5977452993392944,3.413937568664551,5.136463165283203,4.375576972961426,5.4201819896698,3.9363714456558228,,,,,,,,
2.737355947494507,2.2567331790924072,2.0969550609588623,3.839616298675537,2.944540858268738,6.978314638137817,4.180437088012695,4.140834093093872,3.402666687965393,4.0700623989105225,3.5626145601272583,3.246641516685486,3.091689348220825,2.990745186805725,3.414749264717102,6.415439605712891,4.922897100448608,,,,,,,
3.1899187564849854,2.2572309970855713,2.8546650409698486,2.8190696239471436,2.856924533843994,2.173648715019226,2.0822653770446777,3.0118837356567383,2.658084750175476,2.4819005727767944,3.0840752124786377,2.2678110599517822,2.736302375793457,2.8519694805145264,4.711478233337402,4.003523826599121,4.169323921203613,3.366968035697937,3.616328716278076,4.196711301803589,5.234503984451294,,,
2.81687593460083,1.9833308458328247,1.8781905770301819,2.6470147371292114,2.7282148599624634,2.4601091146469116,2.626336693763733,2.6239001750946045,2.2950665950775146,2.354710817337036,3.5333664417266846,6.446265459060669,4.312044858932495,4.15130615234375,3.782220721244812,3.464983105659485,4.7487475872039795,5.698580741882324,,,,,,
3.1910349130630493,2.4912426471710205,2.352002263069153,1.9946876764297485,2.2815271615982056,3.000063896179199,2.170683264732361,1.9714191555976868,4.4076080322265625,3.443879723548889,3.672848105430603,4.468722581863403,3.470227003097534,3.645037293434143,3.7835336923599243,7.95850396156311,5.416689395904541,3.8129935264587402,3.3826972246170044,4.0731587409973145,,,,
2.840584635734558,2.174193024635315,2.4520474672317505,3.5339666604995728,3.0722289085388184,2.9877891540527344,7.8806421756744385,4.4183924198150635,4.338685989379883,4.362981796264648,3.4987995624542236,3.7913601398468018,3.498744010925293,7.95850396156311,5.131982803344727,3.5533987283706665,4.062478542327881,,,,,,,
2.7178183794021606,2.0529913902282715,1.9833308458328247,2.156399130821228,2.2724193334579468,5.632574796676636,3.165483236312866,6.391373634338379,3.954466223716736,4.15130615234375,3.505928874015808,3.3720563650131226,3.5163947343826294,3.4953454732894897,3.4235363006591797,2.904133915901184,6.449223756790161,,,,,,,
3.0740814208984375,3.7730555534362793,3.0853421688079834,2.27092444896698,1.6846468448638916,2.9012832641601562,2.56246018409729,2.7885433435440063,2.823563814163208,4.229764461517334,3.4766193628311157,3.905949831008911,2.8797881603240967,3.0195910930633545,4.102110147476196,3.440717101097107,3.1095792055130005,5.62860894203186,,,,,,
2.107279658317566,3.0408473014831543,2.439351201057434,4.164666175842285,3.369040846824646,7.400066614151001,3.754746437072754,3.1199129819869995,3.244056463241577,2.945659875869751,3.2151414155960083,4.165359020233154,2.98914110660553,3.7752106189727783,3.562074899673462,3.711944580078125,5.234503984451294,7.95850396156311,,,,,,
3.0740814208984375,2.582559108734131,3.7219618558883667,2.248002767562866,2.0529913902282715,2.1762102842330933,2.772750973701477,3.589224696159363,2.737868547439575,2.4366685152053833,3.9176615476608276,3.672192335128784,3.1331781148910522,3.011971354484558,3.3215439319610596,4.011535882949829,6.431278944015503,4.965398788452148,3.800858497619629,,,,,
2.7178956270217896,1.9866592288017273,2.4957305192947388,2.340138077735901,2.4605274200439453,3.1392284631729126,3.6955666542053223,2.8873393535614014,3.0691384077072144,4.158619403839111,,,,,,,,,,,,,,
2.7904146909713745,2.7260202169418335,2.3391698598861694,2.1037594079971313,2.078948497772217,2.5212156772613525,2.7510277032852173,2.536370635032654,1.7595388889312744,1.9892881512641907,6.858964681625366,3.540654182434082,3.9616044759750366,3.0711121559143066,3.817191481590271,5.802833795547485,3.6500747203826904,3.1122671365737915,3.340271472930908,,,,,
1.9866592288017273,3.651822090148926,2.687611222267151,2.1088826656341553,2.6452293395996094,2.447638154029846,2.886637568473816,2.7168575525283813,6.491609334945679,3.890295624732971,3.573773503303528,4.349091291427612,2.562126040458679,4.104978561401367,3.819855809211731,3.376623511314392,4.9811484813690186,,,,,,,
2.734446406364441,2.0529913902282715,2.1601911783218384,6.444550037384033,3.960492968559265,5.261335372924805,3.176705241203308,3.460047721862793,3.0619877576828003,3.6719415187835693,3.2283778190612793,3.3585928678512573,4.669315576553345,6.464571714401245,4.985121488571167,,,,,,,,,
2.788724660873413,2.0529913902282715,2.352944254875183,2.137726068496704,2.7746676206588745,2.5109816789627075,2.170683264732361,3.166183352470398,3.994146466255188,6.707669496536255,6.197641134262085,4.15130615234375,3.4232091903686523,3.3866297006607056,3.383671760559082,7.13923716545105,4.655632019042969,,,,,,,
2.7344948053359985,2.396899938583374,2.6911556720733643,2.3257707357406616,2.1014665365219116,2.034093499183655,2.5117266178131104,2.111823558807373,3.624659299850464,3.4389760494232178,3.419541597366333,2.904181718826294,4.5884177684783936,4.009472131729126,4.370370626449585,4.9227824211120605,,,,,,,,
2.0529913902282715,3.047226071357727,2.0619362592697144,2.156399130821228,2.4683557748794556,2.339526057243347,2.7445485591888428,2.685118794441223,3.6078975200653076,3.285225987434387,2.8370741605758667,2.1406034231185913,2.9094157218933105,6.419544696807861,4.128832101821899,3.959991216659546,4.606364011764526,,,,,,,
2.998070001602173,2.389872908592224,2.265037417411804,1.9833308458328247,2.824521780014038,2.8735235929489136,2.4004794359207153,2.7178183794021606,7.134328126907349,3.6042627096176147,4.318663597106934,4.152860403060913,3.5121235847473145,3.3277119398117065,3.824098587036133,6.449223756790161,4.81403374671936,3.2325586080551147,3.7968090772628784,,,,,
2.8920845985412598,2.742394208908081,2.059542179107666,2.2660133838653564,2.6978490352630615,2.9184842109680176,4.3901989459991455,3.8074569702148438,3.7195513248443604,3.903784990310669,2.736235499382019,4.0526509284973145,3.3585928678512573,7.507849931716919,,,,,,,,,,
2.2736369371414185,2.1052722930908203,2.7142276763916016,2.5011277198791504,3.992441415786743,3.246641516685486,2.863672137260437,3.52114474773407,2.396899938583374,2.8071786165237427,3.378689765930176,2.244329810142517,3.3768012523651123,2.6868072748184204,6.306904554367065,3.8567254543304443,4.0527753829956055,3.643651604652405,3.9797654151916504,7.631747245788574,7.557233572006226,5.164467096328735,,
3.5556622743606567,3.5718514919281006,2.2965497970581055,1.9830347299575806,3.2706063985824585,2.8724145889282227,3.0120688676834106,2.936614155769348,3.679747462272644,2.6093441247940063,2.749820828437805,2.7420226335525513,3.59965443611145,3.2636330127716064,3.3849475383758545,3.7937734127044678,5.1429784297943115,4.147974967956543,5.397158145904541,3.8141705989837646,,,,
2.957383394241333,2.8190696239471436,2.381416082382202,2.26461923122406,2.1014665365219116,1.9830347299575806,2.631363034248352,2.3702123165130615,2.4604616165161133,3.776296377182007,3.5760563611984253,5.1714231967926025,4.346306800842285,5.943190813064575,6.661311149597168,3.1463247537612915,4.44405460357666,3.5708611011505127,,,,,,
2.478517770767212,1.9769035577774048,2.110160231590271,3.4860455989837646,2.0517536401748657,3.565212607383728,3.0099629163742065,6.306904554367065,3.582797408103943,2.396899938583374,2.7302953004837036,2.684976816177368,2.957241654396057,3.2600767612457275,3.64845871925354,4.996368646621704,4.587610721588135,7.517092943191528,5.164139747619629,,,,,
3.2218451499938965,2.810312032699585,1.7662425637245178,3.0610013008117676,2.988248109817505,2.1593711376190186,2.082512855529785,2.0295655727386475,3.0365488529205322,2.6734750270843506,2.6911298036575317,2.5871201753616333,3.7724181413650513,4.003468990325928,6.431278944015503,3.276270866394043,4.149847030639648,4.576582908630371,3.7764323949813843,,,,,
6.732039213180542,3.0761791467666626,3.7812315225601196,2.172496199607849,2.270570755004883,2.7426403760910034,2.5112152099609375,3.7011111974716187,3.1950730085372925,3.020511031150818,3.323408603668213,6.486582040786743,6.071075916290283,4.4672651290893555,7.666406154632568,3.7498730421066284,6.419008016586304,4.8034257888793945,,,,,,
3.2469475269317627,2.26461923122406,2.1037594079971313,2.117237687110901,2.1406034231185913,2.158903121948242,2.8947232961654663,2.7591984272003174,2.3322463035583496,2.7600220441818237,2.6166493892669678,6.175608158111572,3.879904270172119,4.335099697113037,4.152860403060913,3.306471347808838,5.708763837814331,3.921523332595825,,,,,,
2.0546936988830566,2.5521764755249023,2.7178956270217896,2.061766743659973,2.6419204473495483,1.9732896089553833,3.0761791467666626,4.098247289657593,3.4738494157791138,3.1443289518356323,2.698176383972168,6.427173852920532,4.157027006149292,4.602633476257324,3.633857488632202,4.978003978729248,4.741798400878906,3.9242405891418457,4.094465017318726,,,,,
2.2965497970581055,1.9866592288017273,2.2391878366470337,3.2017468214035034,2.7148853540420532,3.1673139333724976,2.474886894226074,2.9072476625442505,2.7550909519195557,3.9806644916534424,3.7072629928588867,3.671474814414978,3.1398366689682007,3.234782338142395,2.6885865926742554,3.321020722389221,3.2388466596603394,3.578763008117676,5.706028699874878,3.8164881467819214,4.8034257888793945,,,
