0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
3.2133814096450806,2.299999713897705,2.076899290084839,2.4523026943206787,2.9214651584625244,5.100723743438721,3.9633049964904785,6.516152381896973,4.057709455490112,5.649545431137085,4.9173643589019775,4.931839942932129,3.7723987102508545,6.159790277481079,5.065976619720459,4.89528751373291,3.4519588947296143,,,,,,,,,,,,,
3.0115978717803955,2.301197648048401,2.1690261363983154,2.085093140602112,2.17465603351593,2.855392336845398,2.5939518213272095,2.4736489057540894,2.4596575498580933,2.971661925315857,2.948334813117981,4.198145389556885,3.5803492069244385,3.985267400741577,3.219359874725342,3.1368597745895386,3.5344213247299194,3.720432758331299,3.1744831800460815,3.8106133937835693,5.775584936141968,5.5728795528411865,4.271228313446045,5.335094213485718,6.6157238483428955,5.295299530029297,4.85854434967041,4.7606284618377686,4.21595311164856,8.285817861557007
3.0115771293640137,2.300224542617798,2.0973410606384277,2.118771195411682,2.051061749458313,2.848323106765747,2.6392862796783447,2.6015855073928833,2.3649574518203735,4.0431647300720215,3.81451416015625,3.7087674140930176,3.8555408716201782,6.412223815917969,4.183594703674316,5.773092746734619,,,,,,,,,,,,,,
2.299599051475525,2.1753334999084473,2.662101149559021,3.146419644355774,2.8021183013916016,2.685874581336975,2.513219714164734,3.05044162273407,2.119072198867798,5.085958480834961,4.6426169872283936,3.7889446020126343,3.791364073753357,3.8490915298461914,3.4424333572387695,4.445293188095093,4.132624864578247,3.49851655960083,3.3677035570144653,6.985404968261719,,,,,,,,,,
3.040681838989258,2.0961501598358154,2.7559633255004883,2.225981593132019,2.7597581148147583,2.1187490224838257,2.9949276447296143,2.8810315132141113,2.8941463232040405,2.503373622894287,4.197371482849121,3.894305109977722,3.216432809829712,3.296073317527771,5.185560941696167,7.573284864425659,6.202221632003784,5.236568450927734,3.976518988609314,5.487552165985107,4.207034587860107,3.4438153505325317,3.8254196643829346,3.5142500400543213,3.2679859399795532,5.567659616470337,4.857074499130249,,,
2.84521222114563,2.3118995428085327,2.094684600830078,2.097192645072937,1.9690420627593994,2.8018869161605835,3.6321598291397095,4.5754101276397705,3.7889446020126343,2.9438700675964355,3.0734710693359375,5.186598777770996,5.517013311386108,3.6487371921539307,4.193119525909424,3.01318097114563,3.6475629806518555,4.981719493865967,5.983774900436401,,,,,,,,,,,
2.955723524093628,2.356664299964905,2.053718090057373,2.396630644798279,3.792325019836426,6.986979007720947,5.996947288513184,3.9754273891448975,4.040506839752197,3.3911393880844116,4.928262710571289,4.600565195083618,5.789863348007202,,,,,,,,,,,,,,,,,
2.933920383453369,2.097192645072937,1.7822154760360718,2.548402786254883,2.303340196609497,2.7385871410369873,3.792117118835449,3.1690027713775635,3.284311890602112,3.2533897161483765,5.641152858734131,6.120090007781982,4.604641437530518,5.970826864242554,5.257951259613037,4.539179801940918,5.136878967285156,4.072429180145264,4.014723777770996,4.666458606719971,4.646918296813965,,,,,,,,,
3.254531979560852,2.300224542617798,2.09533429145813,2.1206799745559692,2.7943044900894165,2.5137672424316406,2.791144013404846,3.176838517189026,2.7703399658203125,2.533443570137024,2.3394535779953003,4.750643968582153,4.1218581199646,5.680848836898804,6.626999855041504,3.6814987659454346,4.198145389556885,3.434006690979004,3.8521578311920166,5.764173269271851,,,,,,,,,,
3.191162586212158,2.113503336906433,2.8458919525146484,2.4508655071258545,2.09533429145813,2.785696268081665,2.7873133420944214,4.444920539855957,6.896622180938721,4.791475296020508,3.328403115272522,3.544447422027588,4.38181209564209,5.477396726608276,4.739588499069214,5.789863348007202,,,,,,,,,,,,,,
2.840584635734558,2.095181703567505,2.556718349456787,2.504596471786499,2.417841672897339,3.7912200689315796,3.4825762510299683,3.0252777338027954,4.44348931312561,5.324167966842651,5.764173269271851,4.416725158691406,4.892845392227173,,,,,,,,,,,,,,,,,
2.8849111795425415,2.354928493499756,2.0966105461120605,2.347962975502014,2.7640910148620605,2.4784364700317383,3.062261462211609,2.4591104984283447,3.2556408643722534,2.7894493341445923,2.7231885194778442,3.075384497642517,4.390714883804321,5.098985910415649,4.808027744293213,3.696357488632202,5.694610118865967,4.086556434631348,3.644750237464905,4.521322011947632,3.6288145780563354,7.123163461685181,,,,,,,,
