0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
3.255046010017395,2.178597331047058,2.857216954231262,2.8278985023498535,2.793304681777954,2.567749261856079,2.594498038291931,2.9332462549209595,8.11045503616333,4.584547996520996,3.702687978744507,8.689266204833984,4.7357704639434814,4.124343633651733,3.5903961658477783,3.438364863395691,5.730992555618286,5.52097749710083,,,,,,,,,,,,,,
3.255046010017395,2.369289755821228,2.4915125370025635,2.6857481002807617,4.361368417739868,3.8463834524154663,3.673497796058655,3.9304620027542114,3.99715793132782,3.702759861946106,3.8332746028900146,5.505223035812378,5.812844753265381,5.44029974937439,6.100553750991821,2.298842191696167,2.1185474395751953,2.7677081823349,2.7049554586410522,,,,,,,,,,,,,
2.8039833307266235,2.28172767162323,2.2487109899520874,2.518195867538452,3.5807788372039795,3.06358003616333,3.0965521335601807,3.25209379196167,2.589733600616455,3.0496060848236084,2.8451963663101196,2.4725100994110107,4.8302741050720215,3.8906519412994385,4.228463411331177,3.809249758720398,6.247628927230835,5.130661487579346,3.534198522567749,3.699629306793213,,,,,,,,,,,,
2.738429307937622,2.2881579399108887,2.859936833381653,2.834734797477722,2.262142777442932,3.289857268333435,2.9433867931365967,2.8879127502441406,2.4735487699508667,3.542415738105774,4.734441757202148,3.7134586572647095,4.060669183731079,3.650587797164917,3.795748710632324,3.8268303871154785,3.288346290588379,6.525623083114624,6.107748985290527,,,,,,,,,,,,,
2.121615171432495,2.7375441789627075,2.8681790828704834,3.2581067085266113,2.7581084966659546,2.4139093160629272,3.8021411895751953,2.9072866439819336,3.382109761238098,2.9511717557907104,2.892369270324707,2.9642339944839478,3.9583197832107544,4.759687423706055,4.447127103805542,5.501492261886597,5.85664439201355,,,,,,,,,,,,,,,
2.441503167152405,2.298113465309143,3.691918969154358,2.752809762954712,2.94410240650177,3.259515643119812,2.60076642036438,3.5845807790756226,3.8042893409729004,3.234499931335449,3.905691981315613,3.675197124481201,3.204766869544983,3.182020425796509,3.7908068895339966,,,,,,,,,,,,,,,,,
3.2564815282821655,2.4458673000335693,2.4231925010681152,2.067044258117676,2.8351131677627563,3.1880993843078613,2.67201030254364,2.861488103866577,4.197640895843506,5.616030931472778,3.5797336101531982,3.9278968572616577,4.145586013793945,3.6172640323638916,3.4680731296539307,5.055442810058594,7.1405510902404785,5.797520637512207,,,,,,,,,,,,,,
2.2997130155563354,2.2318681478500366,2.097192645072937,2.7627298831939697,3.155548572540283,2.452078104019165,3.1889379024505615,2.6532835960388184,3.0362050533294678,3.849510908126831,4.135133504867554,2.8058212995529175,3.6065328121185303,3.298708915710449,2.9443355798721313,3.218767285346985,2.998073935508728,3.8113269805908203,5.558550596237183,5.498086929321289,4.283182859420776,4.909850597381592,5.930144309997559,5.456498146057129,5.180023431777954,5.871014356613159,4.783294677734375,,,,,
3.2482845783233643,2.8629627227783203,2.4458673000335693,2.2981109619140625,2.1761422157287598,2.4056437015533447,2.280105233192444,2.7999706268310547,4.8167948722839355,3.6497628688812256,3.8870867490768433,3.8020005226135254,4.199604511260986,3.619763731956482,4.609687328338623,3.95288348197937,5.081446647644043,7.293771028518677,5.64516019821167,,,,,,,,,,,,,
2.247824788093567,2.9072866439819336,2.7656331062316895,3.646057963371277,2.7277721166610718,2.2840529680252075,4.434391975402832,2.843462824821472,3.5180978775024414,3.291665196418762,3.4677999019622803,2.7526904344558716,2.8331459760665894,3.210382342338562,5.024032831192017,5.336743593215942,4.756082057952881,3.7055227756500244,6.091258764266968,,,,,,,,,,,,,
3.255046010017395,2.403050184249878,2.0581897497177124,2.6942535638809204,2.8059710264205933,2.8363828659057617,2.475401759147644,4.189789295196533,3.8754045963287354,5.411507844924927,3.681931257247925,3.530624508857727,4.767118215560913,7.169771194458008,4.783294677734375,5.098546743392944,3.7001616954803467,3.635219097137451,3.732733964920044,,,,,,,,,,,,,
2.805321216583252,2.09533429145813,2.713887929916382,2.441683292388916,2.1699527502059937,2.687094211578369,3.8950204849243164,3.012561798095703,2.8944647312164307,4.168177604675293,3.2585173845291138,3.023811101913452,3.4679574966430664,4.754579305648804,4.738247394561768,3.977924108505249,6.110057830810547,3.5784603357315063,4.442267656326294,3.616328716278076,4.422755002975464,5.08626914024353,,,,,,,,,,
3.2502646446228027,2.503635883331299,2.153847575187683,2.7476612329483032,2.8029998540878296,2.918381452560425,2.8244740962982178,3.019391179084778,3.1762884855270386,4.148835182189941,3.9170143604278564,3.7710628509521484,3.4676433801651,5.95900821685791,5.101983070373535,7.1405510902404785,5.481483221054077,5.652807235717773,6.071089506149292,,,,,,,,,,,,,
2.419827938079834,2.116722345352173,3.2892158031463623,2.8485631942749023,3.6343746185302734,2.9592678546905518,3.254394054412842,2.535239815711975,2.807042360305786,4.146478652954102,3.817330837249756,3.4014577865600586,2.676377296447754,3.7373467683792114,3.5840944051742554,3.0472795963287354,6.34186315536499,5.498086929321289,6.825501203536987,6.227534770965576,5.48406195640564,,,,,,,,,,,
3.2514004707336426,2.8337016105651855,2.2997156381607056,2.0943154096603394,2.091135621070862,2.832664370536804,2.687094211578369,2.923178195953369,2.9363646507263184,2.6290669441223145,5.0934529304504395,3.7157838344573975,4.415846824645996,4.739588499069214,3.754746437072754,4.405487060546875,3.4696210622787476,4.079714298248291,3.2734179496765137,6.552818059921265,,,,,,,,,,,,
3.255046010017395,2.419827938079834,2.273048520088196,2.3962345123291016,2.857216954231262,3.08047091960907,2.898601770401001,2.826179265975952,2.652257204055786,2.605799674987793,2.871052861213684,4.4414262771606445,3.745680093765259,3.685515284538269,3.4906797409057617,4.302969932556152,4.130888938903809,4.414743900299072,5.970777988433838,4.836955785751343,5.910946607589722,,,,,,,,,,,
