0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2.9629000425338745,2.294442057609558,2.8648855686187744,2.4770219326019287,2.3509774208068848,3.77227520942688,3.371037006378174,7.137617826461792,4.598919868469238,4.8781492710113525,4.13112735748291,3.8418697118759155,3.127381682395935,,,,,,,,,,,,,,,,,,
2.7251555919647217,2.3734450340270996,2.2136207818984985,2.109958529472351,2.478479743003845,3.26095974445343,3.8434951305389404,2.959287643432617,2.9966312646865845,3.2736501693725586,5.45070481300354,4.784219264984131,3.849840998649597,2.9442574977874756,4.153066635131836,3.0385894775390625,4.871121168136597,,,,,,,,,,,,,,
2.9768041372299194,2.3597699403762817,2.5723570585250854,2.7291276454925537,2.5378538370132446,3.9370150566101074,3.2597060203552246,3.556849956512451,3.2783474922180176,5.416010141372681,5.084049224853516,5.957252740859985,5.198049068450928,4.206388473510742,4.964235305786133,5.449007511138916,4.748386859893799,,,,,,,,,,,,,,
3.2563925981521606,2.288633346557617,3.094890594482422,2.955612540245056,3.0660918951034546,2.7381536960601807,2.87885057926178,2.597982168197632,2.1387678384780884,4.140834093093872,3.773679494857788,4.475647687911987,5.383113622665405,4.007848739624023,4.9781107902526855,,,,,,,,,,,,,,,,
2.7274484634399414,2.3042064905166626,2.6262500286102295,2.1106112003326416,2.4818291664123535,2.4826440811157227,3.566787362098694,3.258707880973816,3.194819688796997,3.611927032470703,5.952434539794922,5.562959432601929,5.7760350704193115,6.960430860519409,3.576165795326233,3.06597363948822,4.816864490509033,,,,,,,,,,,,,,
3.047376036643982,2.7530548572540283,1.8364776372909546,2.5778311491012573,2.612933039665222,3.753036141395569,3.078631281852722,5.0934529304504395,4.834772825241089,3.9641613960266113,5.930225610733032,4.008545637130737,3.7000997066497803,5.030158758163452,4.787694692611694,5.170234441757202,,,,,,,,,,,,,,,
2.339833378791809,3.2722033262252808,2.9434722661972046,2.7324843406677246,2.0896172523498535,3.3319005966186523,2.7583752870559692,2.9687185287475586,2.4741275310516357,3.3790669441223145,3.55204439163208,5.222990036010742,3.475992441177368,3.5323846340179443,3.113079309463501,3.3189196586608887,2.5605061054229736,3.2831366062164307,2.6726574897766113,2.3113433122634888,2.9139128923416138,5.7952189445495605,5.160259246826172,3.965399146080017,3.877796173095703,3.952516794204712,4.361681938171387,4.21978759765625,4.79610276222229,5.0326457023620605,3.917302370071411
2.3389925956726074,3.151228427886963,2.2542951107025146,2.9194449186325073,2.609692692756653,2.9494839906692505,3.220821261405945,2.7636353969573975,2.686716318130493,2.2643778324127197,5.860967636108398,4.1136744022369385,3.8779854774475098,6.491536378860474,4.1582465171813965,4.492597579956055,4.3633482456207275,5.34943699836731,3.9153159856796265,4.043944478034973,3.552553653717041,,,,,,,,,,
3.2563925981521606,2.3734450340270996,2.7372429370880127,2.684116840362549,1.945053517818451,2.9442574977874756,3.0086472034454346,2.7367849349975586,4.8896803855896,4.219700336456299,3.776927947998047,4.3235085010528564,4.597480535507202,4.141359329223633,3.614387631416321,5.863880157470703,5.712223529815674,6.322219610214233,,,,,,,,,,,,,
2.9768041372299194,2.3678154945373535,2.320232629776001,2.7682050466537476,2.6097947359085083,5.7952189445495605,4.007982492446899,3.7684381008148193,3.620400071144104,3.1447458267211914,3.7279675006866455,3.6390758752822876,3.251142978668213,3.5807321071624756,3.1658495664596558,3.202032446861267,4.768847942352295,4.870072603225708,4.982122182846069,,,,,,,,,,,,
3.255320191383362,2.5307981967926025,2.1692087650299072,2.3890222311019897,2.7389696836471558,3.059881567955017,2.720023512840271,6.490809202194214,5.711798667907715,6.251460790634155,4.130690097808838,3.7663718461990356,5.638036727905273,5.07015061378479,3.9149909019470215,4.248359203338623,5.028958559036255,4.27038049697876,,,,,,,,,,,,,
3.02227520942688,2.2536591291427612,2.3411728143692017,2.7702858448028564,3.774353265762329,4.139195442199707,7.0178444385528564,5.654078006744385,4.258801698684692,3.381352663040161,3.3170801401138306,3.723615884780884,3.4678527116775513,3.100501298904419,4.516087293624878,5.058268070220947,4.415584087371826,,,,,,,,,,,,,,
2.9504199028015137,2.190789222717285,2.8295199871063232,2.392624855041504,2.087913990020752,4.252781867980957,2.9879297018051147,3.3038501739501953,5.237022876739502,4.767118215560913,4.853095769882202,4.9148149490356445,6.960430860519409,,,,,,,,,,,,,,,,,,
