0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2.8210984468460083,2.1753334999084473,2.565393328666687,2.350598692893982,2.967687249183655,3.2376492023468018,4.322999477386475,2.817418098449707,2.522530198097229,2.3867580890655518,2.4122687578201294,5.0834126472473145,4.543232679367065,3.776296377182007,7.047677278518677,5.5175721645355225,4.732369422912598,3.626786947250366,2.9493207931518555,2.882309913635254,7.0196332931518555,4.217643737792969,4.808895826339722,5.4861674308776855,4.832387924194336,,,,,,,
2.8043508529663086,2.1492968797683716,2.2795233726501465,4.059689283370972,3.242116093635559,3.5219199657440186,3.0199304819107056,7.122554540634155,5.341486215591431,4.605179071426392,,,,,,,,,,,,,,,,,,,,,,
3.1918022632598877,2.5880271196365356,2.175355553627014,2.0338295698165894,2.8857868909835815,2.9184911251068115,2.512837767601013,2.1883323192596436,2.4965251684188843,3.1781104803085327,2.752560615539551,4.18369197845459,3.618238687515259,3.773794412612915,3.6905860900878906,3.519679069519043,3.8405035734176636,5.185560941696167,9.239834785461426,5.4220592975616455,4.5367090702056885,5.327186346054077,,,,,,,,,,
2.299771308898926,2.022373080253601,2.0334620475769043,2.8268775939941406,2.317086935043335,3.890238881111145,3.068783760070801,2.5595502853393555,2.476896286010742,2.8860584497451782,2.7153600454330444,3.1108895540237427,3.582797408103943,3.3756600618362427,2.814260721206665,2.800458550453186,5.0834126472473145,5.820831060409546,4.808323621749878,5.85672926902771,3.8189014196395874,3.858248472213745,,,,,,,,,,
3.220797300338745,2.2820576429367065,2.0338295698165894,2.060518980026245,3.033060908317566,3.046592593193054,2.837486147880554,2.869147539138794,2.8429962396621704,2.512080192565918,2.339875817298889,4.830240249633789,4.595507621765137,4.456584215164185,3.499443531036377,4.291533470153809,3.7311441898345947,3.9485360383987427,4.2505364418029785,4.508538484573364,7.116621971130371,5.066789627075195,5.85672926902771,,,,,,,,,
2.793108105659485,2.093382954597473,2.274527430534363,2.022373080253601,2.4727495908737183,4.182913303375244,3.72558331489563,3.35167133808136,3.2995100021362305,2.9401278495788574,3.1553120613098145,3.1158764362335205,3.3160502910614014,3.5322346687316895,6.932760238647461,5.683443069458008,6.358937740325928,,,,,,,,,,,,,,,
3.218976378440857,2.3519885540008545,2.1017045974731445,2.0295655727386475,2.426772952079773,2.95001482963562,2.772979497909546,2.710429072380066,5.162883996963501,5.068913459777832,3.8324859142303467,3.6771024465560913,6.577780485153198,4.889778137207031,5.071367263793945,5.764173269271851,4.277157783508301,,,,,,,,,,,,,,,
3.220797300338745,2.342965245246887,2.0203486680984497,2.023156762123108,2.8726764917373657,2.7448482513427734,2.886162757873535,2.7526904344558716,5.0834126472473145,8.059818267822266,4.06733250617981,3.3816195726394653,3.5057352781295776,5.764173269271851,,,,,,,,,,,,,,,,,,
2.871870994567871,2.1754380464553833,1.9961310029029846,2.5291091203689575,2.4682244062423706,6.82737398147583,4.449754476547241,4.232487201690674,4.123496770858765,3.259000778198242,3.3467870950698853,3.5219199657440186,3.5126670598983765,3.101898193359375,3.410585403442383,5.1015167236328125,6.932760238647461,6.346757650375366,4.810033798217773,4.966265439987183,,,,,,,,,,,,
2.2743529081344604,2.0339385271072388,3.003988265991211,2.7210835218429565,2.9550442695617676,2.7180237770080566,3.220797300338745,2.970236897468567,2.917208194732666,2.6435407400131226,4.420770645141602,3.598151206970215,3.9754958152770996,3.791364073753357,3.4491679668426514,7.122554540634155,5.543607711791992,3.382648229598999,7.422847509384155,4.257742166519165,,,,,,,,,,,,
3.215932250022888,2.281930446624756,2.093382954597473,2.687611222267151,3.0069140195846558,2.895023226737976,2.7178183794021606,3.115945339202881,5.092586278915405,4.104939579963684,5.073110342025757,4.074067115783691,3.7111247777938843,3.7135872840881348,3.8315112590789795,3.886685013771057,3.5554968118667603,4.018258333206177,3.469991683959961,5.908554315567017,,,,,,,,,,,,
3.220797300338745,2.1751551628112793,2.0539591312408447,2.967413544654846,2.880885362625122,2.926957368850708,2.8254857063293457,2.466468930244446,2.997920870780945,2.5194928646087646,2.760492444038391,2.6447049379348755,3.1541110277175903,5.097376108169556,6.778998613357544,4.2574684619903564,4.807185649871826,5.411337375640869,4.173505544662476,3.5385783910751343,4.063129663467407,6.325238943099976,,,,,,,,,,
2.299771308898926,2.0040231347084045,3.3938488960266113,2.7182143926620483,2.6693668365478516,3.433748960494995,2.9449390172958374,3.457384943962097,3.4942433834075928,3.3114497661590576,2.8371082544326782,3.403635263442993,3.735904574394226,3.124548554420471,2.873948335647583,2.8317888975143433,3.8339792490005493,3.6369768381118774,6.3399269580841064,4.451538324356079,3.3989107608795166,4.405473947525024,,,,,,,,,,
3.220797300338745,2.175355553627014,2.0966105461120605,2.1146007776260376,2.5243853330612183,2.8059651851654053,2.3772809505462646,2.3516565561294556,3.1068084239959717,4.493406057357788,6.377380847930908,4.878990888595581,3.4588778018951416,4.058255195617676,3.5356550216674805,4.760448455810547,5.1480841636657715,,,,,,,,,,,,,,,
2.8051319122314453,2.1653889417648315,2.0773515701293945,2.038652181625366,2.3515260219573975,2.541211485862732,2.3406885862350464,2.5168137550354004,3.6305365562438965,2.9344489574432373,3.172985315322876,2.891102433204651,5.318027496337891,7.02899169921875,6.491609334945679,5.472882509231567,6.085844993591309,4.810173749923706,4.5768022537231445,5.562331438064575,,,,,,,,,,,,
2.840584635734558,2.02248752117157,2.3559290170669556,2.742073178291321,2.1710957288742065,2.2849994897842407,3.6455774307250977,3.636746406555176,3.259000778198242,4.069748640060425,3.873674750328064,3.4984089136123657,2.8681461811065674,3.4014577865600586,6.604750394821167,4.813908815383911,5.549511432647705,4.051934242248535,3.564478635787964,3.009090542793274,4.473252296447754,,,,,,,,,,,
3.2547062635421753,2.272848606109619,2.033138394355774,2.530403971672058,2.6973869800567627,2.793366551399231,2.564988613128662,2.7502946853637695,4.166366815567017,5.9504406452178955,4.581536531448364,4.055644869804382,5.999392032623291,4.198839426040649,3.9223371744155884,3.835620403289795,3.7603617906570435,5.749855279922485,,,,,,,,,,,,,,
3.255046010017395,2.1754380464553833,2.02248752117157,2.6953078508377075,2.782091736793518,2.8375930786132812,2.710429072380066,2.3019235134124756,2.5901286602020264,2.8360886573791504,5.081225872039795,7.085986852645874,5.119801044464111,4.268366813659668,3.7539608478546143,3.3826793432235718,3.777663826942444,3.67594838142395,3.777988076210022,4.78621768951416,5.124010324478149,,,,,,,,,,,
3.216614842414856,2.340003728866577,2.02248752117157,2.878713011741638,3.1570791006088257,2.5793516635894775,3.0236213207244873,2.730543613433838,2.697853207588196,2.8659971952438354,2.512764811515808,4.390259027481079,3.6360795497894287,3.68302583694458,3.5124891996383667,3.5193984508514404,3.6457719802856445,3.3084264993667603,6.735482692718506,6.358937740325928,,,,,,,,,,,,
2.300224542617798,2.02248752117157,2.9124635457992554,3.2236862182617188,2.7112340927124023,2.61360239982605,2.5154190063476562,2.6514370441436768,4.16487455368042,3.808225154876709,3.403635263442993,2.797024130821228,3.435580611228943,3.5022826194763184,3.587159276008606,3.9644787311553955,5.1318652629852295,6.938849687576294,,,,,,,,,,,,,,
3.2022231817245483,2.020909070968628,2.6823575496673584,2.136597514152527,2.7178183794021606,2.493967890739441,4.356142997741699,3.9371269941329956,4.20853590965271,3.425847887992859,3.5799282789230347,3.72659695148468,3.6477129459381104,6.39184308052063,5.692559480667114,,,,,,,,,,,,,,,,,
