0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
3.230990767478943,4.761260986328125,4.7253594398498535,3.6393227577209473,4.981626033782959,6.412855863571167,4.037966728210449,3.0761191844940186,3.1025840044021606,4.878116846084595,5.856088399887085,6.358657598495483,,,,,,,,,,,,,,,
3.05728280544281,3.871222972869873,4.474679708480835,3.0102732181549072,4.542121648788452,3.8169723749160767,3.5678982734680176,4.1200525760650635,4.966419696807861,4.193022727966309,3.55961537361145,5.263707876205444,5.155618906021118,4.446880340576172,5.976837158203125,4.907508611679077,,,,,,,,,,,
3.5844309329986572,2.9676859378814697,3.3621723651885986,3.220059037208557,4.654294967651367,4.283766508102417,3.885004758834839,4.917455196380615,3.9875892400741577,5.893028974533081,5.961899042129517,5.418370246887207,,,,,,,,,,,,,,,
4.704715967178345,3.0413503646850586,3.2331658601760864,3.215004324913025,6.549612522125244,4.746897220611572,3.318630814552307,3.380073666572571,2.9501094818115234,3.6343746185302734,3.10305655002594,4.2732110023498535,4.729180097579956,3.3762588500976562,3.8731573820114136,3.7382349967956543,6.206303596496582,4.469742298126221,6.083942174911499,,,,,,,,
3.1827425956726074,3.4251190423965454,3.656219244003296,3.7906534671783447,4.163914203643799,3.916833281517029,3.5314263105392456,4.916695594787598,4.737396478652954,4.056036949157715,5.394798755645752,3.8041281700134277,3.449498176574707,4.0759336948394775,4.526866674423218,3.9265451431274414,4.75542140007019,4.766801834106445,,,,,,,,,
2.902834177017212,2.883041739463806,3.25717830657959,3.4607625007629395,4.725213289260864,5.0714428424835205,5.929194450378418,4.707054138183594,3.028192639350891,4.150064706802368,4.427990198135376,5.945811748504639,4.496318578720093,3.9576265811920166,4.696210622787476,4.237649917602539,3.429465651512146,3.1588836908340454,3.924691915512085,4.310583114624023,4.390945911407471,,,,,,
3.069358706474304,3.2245771884918213,4.037168264389038,4.460161447525024,4.739641189575195,5.076472520828247,4.576651334762573,3.5159459114074707,4.046887636184692,6.376833200454712,3.2695553302764893,4.384020805358887,4.492695569992065,3.6547104120254517,,,,,,,,,,,,,
2.7405635118484497,3.542676568031311,4.153011322021484,4.348473310470581,3.4999172687530518,4.088348865509033,6.456309795379639,3.4388915300369263,3.8950204849243164,4.350234031677246,2.966150641441345,4.972820520401001,5.40025782585144,,,,,,,,,,,,,,
5.518615007400513,3.948163866996765,3.3863130807876587,5.090224027633667,3.5241669416427612,6.258053541183472,7.175208330154419,7.902819871902466,4.373454570770264,2.9752519130706787,4.203518867492676,3.971887469291687,4.555952548980713,3.1763241291046143,3.2571558952331543,5.193453788757324,,,,,,,,,,,
5.520721197128296,5.131141185760498,4.218940019607544,4.052562236785889,3.7114139795303345,3.0757627487182617,4.528690338134766,3.2581827640533447,4.100916266441345,3.3048611879348755,3.308004140853882,3.60453200340271,4.4405577182769775,4.226072311401367,4.49015212059021,4.4887800216674805,4.860296964645386,4.041007995605469,6.045468807220459,4.531030654907227,5.065412282943726,5.697729110717773,4.352742910385132,,,,
