0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
3.201324224472046,2.2617950439453125,2.4357547760009766,2.783815622329712,2.072606325149536,2.7230730056762695,2.9836474657058716,7.076890707015991,3.326943874359131,4.993389368057251,3.8717085123062134,4.692360877990723,3.6538889408111572,3.4173728227615356,,,,,,,,,
3.040166139602661,2.5117266178131104,2.270233631134033,2.1077992916107178,3.2062348127365112,3.298144817352295,6.992807149887085,3.1333640813827515,4.141422271728516,3.69382643699646,2.225198745727539,2.5288143157958984,2.975976586341858,4.3644795417785645,,,,,,,,,
2.738211512565613,3.621646523475647,3.3731895685195923,3.1396178007125854,3.546038866043091,3.573154091835022,3.26992666721344,2.901748776435852,3.1514252424240112,2.5709517002105713,5.051218748092651,9.069048881530762,7.051494598388672,3.0811548233032227,,,,,,,,,
4.088789939880371,4.204993963241577,2.696106195449829,2.121929407119751,3.445744276046753,3.3206026554107666,3.008032202720642,3.0277862548828125,5.076472520828247,6.974711179733276,4.638824939727783,3.023910164833069,4.311525344848633,6.1503660678863525,3.7025421857833862,7.464049577713013,,,,,,,
2.273410201072693,2.441775321960449,3.0331969261169434,2.838589668273926,2.89187490940094,4.233407258987427,4.660870790481567,2.873642683029175,5.455971956253052,5.157151222229004,,,,,,,,,,,,,
4.086709976196289,5.185569763183594,2.645680069923401,3.045719027519226,3.3790208101272583,3.085984230041504,5.438104629516602,3.3044238090515137,2.6199933290481567,3.8759331703186035,3.2017478942871094,3.3047027587890625,2.0586843490600586,7.151532173156738,3.3775359392166138,,,,,,,,
3.7734084129333496,3.3646777868270874,2.550313949584961,2.738896608352661,3.281695008277893,,,,,,,,,,,,,,,,,,
3.2478137016296387,2.801862597465515,2.2724982500076294,2.479607939720154,2.4719878435134888,2.589882254600525,2.699483036994934,3.416981816291809,4.657105445861816,5.009254455566406,3.453904151916504,4.155579566955566,,,,,,,,,,,
3.247660517692566,2.2510844469070435,2.7420116662979126,2.7930407524108887,3.1266063451766968,2.5544910430908203,2.871052861213684,6.8669538497924805,5.075910329818726,4.160773754119873,4.9074318408966064,3.5852047204971313,2.0517536401748657,2.719826817512512,,,,,,,,,
2.3236619234085083,3.631576895713806,3.9690258502960205,4.095336198806763,2.7845473289489746,2.8091412782669067,,,,,,,,,,,,,,,,,
3.014689326286316,4.26513409614563,2.457289934158325,2.8940120935440063,3.531435251235962,4.212480783462524,3.559445381164551,2.3868225812911987,2.6870839595794678,5.647379398345947,2.73833966255188,5.26343035697937,3.3737818002700806,3.6888535022735596,3.931897282600403,,,,,,,,
