0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
3.4453076124191284,3.0106407403945923,3.8079622983932495,2.6931185722351074,2.5447012186050415,3.2575786113739014,4.643306016921997,5.600515365600586,4.718104362487793,7.368194818496704,6.343751907348633,,,,,,,,,,,,,,,
3.1944645643234253,3.981719136238098,5.800623416900635,3.3002512454986572,2.546443462371826,2.0301756262779236,4.281721353530884,3.7264740467071533,3.5408300161361694,4.422513484954834,7.0079185962677,3.0507471561431885,2.8355361223220825,4.878282785415649,4.8008575439453125,3.9845980405807495,,,,,,,,,,
3.4553728103637695,5.514228582382202,7.151532173156738,4.7994771003723145,6.008594036102295,4.861443042755127,4.2156853675842285,4.488769054412842,3.748294472694397,5.357993125915527,4.748697757720947,4.925688743591309,4.674370288848877,3.811751365661621,2.5465532541275024,,,,,,,,,,,
3.5523446798324585,2.5036447048187256,3.212217688560486,3.2766560316085815,3.976623773574829,7.317884922027588,5.474630832672119,6.1411004066467285,4.976460933685303,4.511056661605835,5.481648683547974,,,,,,,,,,,,,,,
2.5778311491012573,3.054476261138916,3.072382926940918,4.231822729110718,3.98319149017334,5.1836326122283936,3.082913041114807,3.791638970375061,3.3939130306243896,4.092243194580078,5.576061964035034,,,,,,,,,,,,,,,
5.365578651428223,4.494147300720215,3.7662535905838013,5.362503528594971,4.997791528701782,2.9696322679519653,3.420203685760498,3.423757791519165,3.6954822540283203,,,,,,,,,,,,,,,,,
4.105123996734619,3.6438475847244263,3.8017555475234985,3.5394179821014404,3.626276969909668,5.7750632762908936,6.390411853790283,5.49480128288269,4.263895750045776,5.390794277191162,2.9504642486572266,,,,,,,,,,,,,,,
5.632670640945435,3.7776942253112793,3.5358285903930664,4.494882583618164,2.951444149017334,2.694165587425232,2.6908798217773438,3.009216547012329,3.3241302967071533,3.1400508880615234,3.539686679840088,3.496927499771118,5.12938380241394,6.061300992965698,5.852924346923828,3.5204726457595825,3.846874475479126,3.645760178565979,2.476135730743408,,,,,,,
3.250546097755432,4.8912413120269775,6.69260311126709,3.733622193336487,2.6867185831069946,2.8401474952697754,4.84215521812439,5.889235019683838,3.3445212841033936,4.123075246810913,4.918518781661987,,,,,,,,,,,,,,,
3.41838538646698,3.086245894432068,3.2861168384552,5.845425128936768,7.0592429637908936,3.826216697692871,6.138859987258911,3.9109320640563965,3.344873309135437,,,,,,,,,,,,,,,,,
2.683341860771179,5.137027263641357,3.8980642557144165,4.780595779418945,2.899522542953491,5.694610118865967,5.710569143295288,3.590114116668701,3.865445613861084,4.100857734680176,2.723278045654297,3.179762840270996,4.660264015197754,2.4511786699295044,2.5567718744277954,2.411099433898926,3.72697377204895,2.3553102016448975,,,,,,,,
3.5371623039245605,2.572255253791809,2.5661531686782837,2.838434338569641,2.8040435314178467,3.0816776752471924,6.366124391555786,4.2730607986450195,4.120425701141357,3.864567756652832,,,,,,,,,,,,,,,,
2.560232400894165,3.5332529544830322,8.122773170471191,2.907718062400818,3.568605899810791,4.432368755340576,3.5922247171401978,4.092243194580078,5.181971311569214,4.929619312286377,6.400675535202026,,,,,,,,,,,,,,,
3.0876824855804443,2.99967098236084,4.2814764976501465,3.308467984199524,3.9139766693115234,3.699368715286255,3.9623202085494995,4.544121026992798,5.146224737167358,9.000869274139404,5.930178642272949,5.833792686462402,6.334143877029419,,,,,,,,,,,,,
2.6721627712249756,2.5977734327316284,3.1339765787124634,3.9543957710266113,4.116082668304443,2.9237455129623413,5.9505884647369385,3.5866851806640625,4.398550987243652,2.849752426147461,3.0254958868026733,4.66257381439209,3.786904215812683,6.67626166343689,,,,,,,,,,,,
3.283546805381775,2.8107463121414185,4.088944673538208,3.9810174703598022,5.0787928104400635,4.802634954452515,5.375565528869629,5.148756980895996,5.0403337478637695,4.829178094863892,6.850351572036743,3.058237075805664,5.210777759552002,3.317424774169922,3.0441079139709473,2.623055577278137,3.5410088300704956,5.469794750213623,,,,,,,,
3.3007378578186035,3.167047142982483,2.7932376861572266,4.091697692871094,4.7218241691589355,4.335552215576172,7.055732250213623,3.70239794254303,6.633505582809448,4.201286315917969,7.232427358627319,3.5003445148468018,3.745935320854187,3.257826089859009,4.197988033294678,4.459769010543823,5.723275661468506,,,,,,,,,
3.630996346473694,2.5480557680130005,2.825737237930298,3.114744186401367,4.413118839263916,4.541718482971191,5.980550527572632,4.878282785415649,,,,,,,,,,,,,,,,,,
3.7364052534103394,2.694844961166382,3.1982109546661377,3.4984288215637207,6.669643402099609,5.442217588424683,3.735814690589905,6.133016109466553,4.252652406692505,4.1702916622161865,3.78312611579895,4.608509540557861,5.437555313110352,,,,,,,,,,,,,
4.134827375411987,4.794182300567627,3.707587957382202,2.8757153749465942,3.3826401233673096,3.3457380533218384,2.5434237718582153,4.957351922988892,6.152371644973755,3.491443395614624,2.5914329290390015,3.076427936553955,2.8429962396621704,2.85532283782959,2.85693097114563,2.845025897026062,4.042340517044067,3.688231587409973,3.8496512174606323,6.1104278564453125,6.007996320724487,,,,,
2.5574166774749756,2.781824231147766,2.7885756492614746,2.5910433530807495,3.3981796503067017,3.6528161764144897,4.060277223587036,6.006837368011475,5.781634092330933,5.214186429977417,5.449291706085205,3.6629040241241455,2.8376744985580444,6.849869966506958,,,,,,,,,,,,
3.779219627380371,2.6854772567749023,2.968357563018799,2.577511429786682,2.3529417514801025,2.7811529636383057,3.181165337562561,2.7803133726119995,7.427935361862183,4.336008071899414,4.194498538970947,6.991507053375244,,,,,,,,,,,,,,
3.2352397441864014,3.244983673095703,3.7334816455841064,2.679051637649536,3.06120765209198,5.2366063594818115,4.552662134170532,4.255098104476929,2.9455313682556152,2.3016443252563477,4.799297571182251,4.816415309906006,,,,,,,,,,,,,,
2.767352819442749,3.391832113265991,2.411099433898926,3.866065263748169,5.464131593704224,2.8010852336883545,2.72810435295105,3.501402497291565,4.675947189331055,4.07878565788269,,,,,,,,,,,,,,,,
2.502633213996887,2.2000319957733154,3.2534523010253906,5.472773790359497,3.6086965799331665,5.198773145675659,5.15537166595459,5.283376216888428,4.201286315917969,6.389935731887817,4.050975561141968,,,,,,,,,,,,,,,
3.98319149017334,5.072602033615112,4.874284505844116,7.045789003372192,3.738942503929138,2.9865225553512573,2.4520936012268066,2.763932228088379,4.085630893707275,3.8592467308044434,5.017230272293091,5.254430055618286,4.337798357009888,4.231266498565674,3.9833998680114746,,,,,,,,,,,
3.2240774631500244,3.0028706789016724,3.66645348072052,3.002141237258911,3.981407403945923,2.841161370277405,5.981530427932739,3.306392192840576,2.790257453918457,3.8793495893478394,3.9395744800567627,6.093121767044067,3.8709970712661743,4.787292242050171,4.070502519607544,3.7673927545547485,4.663363933563232,3.4595195055007935,6.392316579818726,,,,,,,
3.6705069541931152,3.26959764957428,2.7575865983963013,3.299923300743103,2.7804239988327026,4.418044090270996,3.805834174156189,3.554956793785095,4.450888395309448,4.070573568344116,5.417486190795898,,,,,,,,,,,,,,,
3.4978902339935303,2.65924334526062,3.57059109210968,2.6938308477401733,2.6001538038253784,3.0731011629104614,3.511841297149658,2.8422755002975464,6.320852994918823,6.093989372253418,6.256205797195435,3.8096797466278076,4.088348865509033,2.875768780708313,4.920638084411621,3.914705991744995,5.534727573394775,,,,,,,,,
8.040148735046387,4.080965995788574,3.8328983783721924,4.202966690063477,5.849450588226318,3.787158727645874,5.727927207946777,3.9399420022964478,3.280029296875,2.454864263534546,3.318086862564087,4.908870697021484,2.744853138923645,,,,,,,,,,,,,
2.742164373397827,2.403090476989746,3.5257155895233154,4.935076713562012,3.9447474479675293,4.042046785354614,6.140887975692749,3.1278563737869263,3.9923053979873657,3.5364869832992554,7.439723014831543,3.5966955423355103,3.5475919246673584,3.4284563064575195,4.419395685195923,,,,,,,,,,,
3.1919667720794678,2.6686816215515137,3.5109869241714478,3.817674160003662,3.7164511680603027,3.299830436706543,3.3034932613372803,6.359173774719238,2.835445284843445,3.7902239561080933,2.710429072380066,3.466578483581543,2.9266568422317505,,,,,,,,,,,,,
4.228973150253296,2.946797490119934,5.060821533203125,3.3454301357269287,4.154567003250122,3.84833562374115,6.389935731887817,4.533090591430664,,,,,,,,,,,,,,,,,,
3.0082114934921265,3.8919142484664917,3.6056604385375977,5.711798667907715,4.294463396072388,4.380734205245972,5.636971473693848,4.877365589141846,6.878471612930298,5.136658191680908,,,,,,,,,,,,,,,,
2.41457736492157,2.8488664627075195,5.905791282653809,5.414867877960205,4.132538318634033,3.5063546895980835,2.7504403591156006,,,,,,,,,,,,,,,,,,,
2.8040435314178467,2.158655047416687,3.8079622983932495,2.6015830039978027,3.4589579105377197,3.2356992959976196,5.3218395709991455,5.62504768371582,4.023353457450867,6.00797963142395,,,,,,,,,,,,,,,,
3.539953589439392,2.9576719999313354,2.8059710264205933,3.0068029165267944,2.636379361152649,4.294046640396118,5.821712493896484,6.237713813781738,5.418670177459717,6.5038323402404785,,,,,,,,,,,,,,,,
4.855250120162964,3.85805606842041,6.992876052856445,2.97609543800354,2.9024763107299805,4.1301209926605225,3.628692388534546,6.481832027435303,4.385376453399658,4.884453773498535,3.8105130195617676,5.960449934005737,3.886078953742981,2.8544024229049683,3.5441715717315674,3.1859676837921143,5.07923436164856,3.6486940383911133,,,,,,,,
5.975054979324341,3.510095000267029,4.366583347320557,6.9859349727630615,3.9632222652435303,4.728652238845825,3.0200084447860718,3.7011643648147583,4.461820125579834,7.0282087326049805,4.320702791213989,2.9647518396377563,3.53949773311615,4.234345436096191,5.092048406600952,2.601195454597473,3.769288659095764,2.780497670173645,2.436188578605652,2.899458408355713,,,,,,
2.4053618907928467,3.006985902786255,3.7831640243530273,5.1772682666778564,3.2728347778320312,3.817221999168396,5.9137961864471436,3.26099956035614,3.7878317832946777,2.7104064226150513,3.5257580280303955,4.038020372390747,6.234682083129883,4.544814825057983,5.914637565612793,4.614456415176392,,,,,,,,,,
2.529936194419861,3.8641494512557983,2.944253444671631,4.091771841049194,3.276398539543152,3.0782394409179688,2.630618929862976,3.8179813623428345,3.6094173192977905,6.383514642715454,5.535608768463135,,,,,,,,,,,,,,,
2.864371418952942,8.203475952148438,6.438977003097534,4.421154022216797,4.141396999359131,6.137932300567627,6.489649534225464,4.1937267780303955,4.20156455039978,4.590204238891602,3.959349751472473,,,,,,,,,,,,,,,
3.5371623039245605,2.7291276454925537,3.1714491844177246,3.296747922897339,3.3564525842666626,2.6804122924804688,3.001911163330078,5.638098239898682,4.929754972457886,3.7512041330337524,3.9372878074645996,6.33859920501709,5.414916038513184,,,,,,,,,,,,,
3.1773314476013184,2.9052720069885254,2.6531842947006226,2.8060115575790405,4.1242053508758545,6.00797963142395,5.28635311126709,4.970319509506226,3.495898127555847,3.6749212741851807,3.3657658100128174,,,,,,,,,,,,,,,
3.7645548582077026,2.637728452682495,2.8450359106063843,3.225257158279419,2.7766441106796265,2.5024983882904053,2.419798970222473,2.3665220737457275,3.659181237220764,3.1110035181045532,2.91033136844635,3.350680351257324,6.404314994812012,7.1757729053497314,4.552662134170532,3.880018472671509,5.9857189655303955,5.181971311569214,5.998746871948242,,,,,,,
3.3195513486862183,2.7683005332946777,4.587798595428467,3.5357861518859863,2.9315555095672607,2.989091396331787,2.9605098962783813,2.7232662439346313,2.411518096923828,6.370798349380493,4.389642715454102,4.0154664516448975,,,,,,,,,,,,,,
3.011290192604065,3.4532344341278076,2.4046823978424072,3.2179362773895264,4.1746134757995605,4.925688743591309,3.9031195640563965,2.89580762386322,4.5612218379974365,5.917359352111816,3.3000335693359375,2.7607758045196533,3.805001139640808,4.21141505241394,3.2948719263076782,,,,,,,,,,,
4.898988485336304,6.008594036102295,3.956382632255554,2.2066924571990967,2.436095118522644,3.5344775915145874,4.754580736160278,4.721587181091309,5.212986707687378,,,,,,,,,,,,,,,,,
3.0341659784317017,2.536579966545105,2.158655047416687,2.7803666591644287,2.631203532218933,4.55468225479126,5.9680421352386475,4.791475296020508,4.717941999435425,3.826391577720642,4.168922185897827,4.2917160987854,6.496880769729614,3.4973398447036743,5.330901622772217,4.46332573890686,4.175964117050171,,,,,,,,,
2.656128764152527,3.552208662033081,3.166036009788513,3.6442586183547974,4.80512547492981,4.247166633605957,2.961900234222412,3.7687454223632812,4.432577133178711,4.010667681694031,7.709577560424805,,,,,,,,,,,,,,,
