0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
2.0217831134796143,2.3579906225204468,2.8632071018218994,3.2392160892486572,3.052465558052063,3.518159031867981,4.225843191146851,3.840149760246277,4.844174146652222,2.9573659896850586,4.175907135009766,4.249160051345825,4.6109700202941895,,,,,,,,,,,
6.231664180755615,3.0221132040023804,3.919618248939514,5.381315469741821,3.9571341276168823,3.0012240409851074,2.6001538038253784,4.844473123550415,3.2387354373931885,4.53448224067688,3.7952992916107178,2.5789027214050293,3.672957181930542,3.1788986921310425,2.4122111797332764,4.320384502410889,,,,,,,,
2.955960512161255,2.175883412361145,2.4289658069610596,3.3496384620666504,4.71626615524292,5.448629856109619,5.451531410217285,4.42034912109375,2.918302893638611,2.1889772415161133,3.579933285713196,,,,,,,,,,,,,
3.2547723054885864,4.948590040206909,5.5488502979278564,3.3693653345108032,2.956384778022766,2.8726764917373657,2.120826840400696,4.396622896194458,3.6746113300323486,3.527597665786743,3.522046685218811,3.9159449338912964,3.67245090007782,2.3953269720077515,2.6921064853668213,,,,,,,,,
1.9880334734916687,3.5725804567337036,2.518129825592041,2.8401999473571777,3.112076997756958,6.152371644973755,4.6636152267456055,3.38178288936615,4.678919076919556,4.926905870437622,4.075480937957764,3.249804377555847,3.155975818634033,5.662933588027954,2.962605834007263,3.57941734790802,,,,,,,,
2.114912748336792,2.531915545463562,2.121634364128113,2.2633548974990845,2.4235527515411377,2.9732139110565186,3.362762451171875,2.5840827226638794,2.84409761428833,3.1784569025039673,6.222135066986084,5.510990619659424,3.832865357398987,7.017267942428589,4.298051595687866,4.071392059326172,5.884343385696411,3.9831165075302124,3.8064178228378296,,,,,
6.1764233112335205,2.8528027534484863,2.497658848762512,2.5266683101654053,4.63315749168396,9.069048881530762,5.3105034828186035,2.0217329263687134,2.866939425468445,2.0231106281280518,3.2725846767425537,2.7002758979797363,2.2352689504623413,3.0800052881240845,3.5357449054718018,2.8610416650772095,3.98439884185791,3.5116357803344727,4.22545313835144,3.9449923038482666,2.518047332763672,,,
3.1839396953582764,2.500513434410095,2.5591065883636475,2.8738142251968384,2.368730902671814,2.1747649908065796,2.84414541721344,4.892308473587036,4.274064302444458,5.416179895401001,4.4156413078308105,4.334423542022705,2.800526738166809,2.8700891733169556,3.4479928016662598,3.9079418182373047,2.680248260498047,,,,,,,
3.6725836992263794,3.189253807067871,2.554126262664795,2.364293694496155,3.1828209161758423,2.3727811574935913,3.134930372238159,2.5251104831695557,3.0179216861724854,2.7954896688461304,2.3393301963806152,4.389429092407227,4.602325916290283,5.754440546035767,6.64214015007019,2.6392533779144287,,,,,,,,
5.431151390075684,3.5055543184280396,4.257581949234009,3.156274437904358,2.9137890338897705,2.0504488945007324,2.6118967533111572,3.6080981492996216,4.216911554336548,3.0139455795288086,2.91248619556427,2.5036906003952026,5.170905113220215,3.6749460697174072,3.5180777311325073,3.1988030672073364,2.723528027534485,5.861274003982544,7.527535915374756,,,,,
