0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
5.642725467681885,2.4412721395492554,2.1719566583633423,1.9805294871330261,2.7803752422332764,3.071612238883972,3.2249468564987183,2.9428240060806274,3.1117154359817505,3.9716230630874634,5.1388256549835205,2.687938094139099,3.9422008991241455,3.0965521335601807,3.1173253059387207,3.3351744413375854,5.800812244415283,4.186221599578857,,,,,,,,,,,,,,,,,
2.5599358081817627,6.986979007720947,2.9983410835266113,8.5538911819458,3.59965443611145,2.7230730056762695,2.510707139968872,2.5217175483703613,2.5800259113311768,2.3235747814178467,3.2900075912475586,3.2210177183151245,3.4701610803604126,2.906454563140869,5.05292820930481,4.960290908813477,4.913472414016724,4.189433336257935,7.806030750274658,3.630201578140259,3.682054042816162,4.262855768203735,5.353629112243652,4.240774631500244,,,,,,,,,,,
3.2015362977981567,2.4406427145004272,2.652914047241211,2.348025918006897,2.54002583026886,2.5088090896606445,2.815578579902649,2.7787461280822754,2.614418387413025,2.0849725008010864,2.6978625059127808,2.105016827583313,1.854948878288269,2.2905709743499756,2.2903988361358643,4.621089458465576,4.266749143600464,4.986178636550903,3.5865678787231445,3.271915912628174,3.4371187686920166,7.510089874267578,3.622652769088745,3.4919066429138184,4.0986268520355225,3.782041072845459,5.513261079788208,8.273176193237305,,,,,,,
2.661636710166931,2.19121515750885,3.6838093996047974,2.60516893863678,2.8887048959732056,2.3420830965042114,2.295620322227478,2.196455240249634,3.8191964626312256,3.2339507341384888,5.750543594360352,4.200843095779419,4.149989604949951,3.5124891996383667,3.6733042001724243,3.5464318990707397,9.199105739593506,5.298016309738159,6.031194686889648,3.373316168785095,5.12123703956604,3.897931694984436,3.1211997270584106,2.2243934869766235,3.763671636581421,3.2530765533447266,5.050877094268799,4.2455503940582275,4.632572412490845,4.36506986618042,,,,,
2.1732417345046997,1.9847862124443054,2.344891309738159,2.82128369808197,3.0396279096603394,3.0977994203567505,2.6082851886749268,3.2048842906951904,2.603589653968811,7.290986061096191,5.225679874420166,8.920458793640137,3.7111796140670776,4.000641942024231,4.073388576507568,3.9746304750442505,4.212146997451782,7.84541916847229,5.26203727722168,,,,,,,,,,,,,,,,
2.8363858461380005,2.153847575187683,2.115003824234009,2.4605274200439453,2.761625289916992,2.7967658042907715,2.6953412294387817,3.6409815549850464,3.529917001724243,3.549535036087036,3.2603096961975098,3.6011983156204224,3.393646478652954,3.256503939628601,7.862397193908691,4.785305738449097,3.8227696418762207,4.615452289581299,6.425118446350098,3.926622986793518,4.7261857986450195,5.192792654037476,6.032899379730225,,,,,,,,,,,,
3.0341659784317017,2.306203246116638,2.2462620735168457,2.1223015785217285,2.618157148361206,2.9728097915649414,2.4672329425811768,2.926435708999634,2.7022416591644287,3.3011786937713623,4.887885570526123,5.261872291564941,3.733031988143921,7.404860258102417,5.150045871734619,3.6409815549850464,3.7145739793777466,8.006389617919922,4.585423707962036,3.3804991245269775,3.694879412651062,5.017080545425415,,,,,,,,,,,,,
3.862389326095581,3.2072914838790894,2.5617350339889526,2.539570689201355,2.6615148782730103,3.8877639770507812,4.598560094833374,3.874199628829956,8.006389617919922,3.9111533164978027,2.794214129447937,2.5132384300231934,1.9525328278541565,2.1472357511520386,2.380164384841919,4.907245874404907,4.025048851966858,3.223166584968567,3.8945319652557373,2.904097557067871,2.9044634103775024,3.3919636011123657,4.149088382720947,4.019609332084656,3.5950770378112793,5.511595726013184,,,,,,,,,
2.8722753524780273,1.9807143807411194,2.399924397468567,2.4172985553741455,2.1238224506378174,2.2014172077178955,2.6312267780303955,2.6432074308395386,2.50135600566864,2.3452024459838867,2.7742273807525635,6.935673713684082,3.9425324201583862,3.6478934288024902,4.503093957901001,4.66838812828064,4.307323455810547,4.669213771820068,3.303845524787903,3.4672203063964844,3.3731839656829834,4.349318981170654,3.3361427783966064,5.745642185211182,,,,,,,,,,,
2.7872954607009888,2.0487903356552124,2.5271620750427246,2.577454090118408,2.1770840883255005,2.6029752492904663,2.6338906288146973,5.364732027053833,5.3859899044036865,3.5178940296173096,3.8237959146499634,3.384204387664795,7.794263124465942,3.2000128030776978,3.7354625463485718,3.5395936965942383,3.8711405992507935,3.436545491218567,3.5809491872787476,,,,,,,,,,,,,,,,
