0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
3.2564815282821655,2.7458192110061646,2.1219431161880493,2.531999349594116,2.5392909049987793,4.614589214324951,3.848057985305786,3.6253846883773804,4.059922456741333,3.7607011795043945,3.975545883178711,3.503768801689148,6.37799859046936,5.184089660644531,6.145819187164307,,,,,,,,,,,,,,,,,,,,,
3.256936550140381,2.466120958328247,3.110913038253784,3.7747912406921387,4.765020847320557,8.561710834503174,2.8246959447860718,3.1899540424346924,3.3555816411972046,2.8534536361694336,3.280500292778015,2.7165396213531494,3.3438286781311035,4.2500834465026855,3.957039952278137,3.1676801443099976,3.653212308883667,3.7831084728240967,5.549280881881714,4.842976331710815,4.871515989303589,3.619715452194214,,,,,,,,,,,,,,
2.7319748401641846,2.2981109619140625,2.515684485435486,2.449135899543762,2.5595502853393555,2.572988510131836,3.366321086883545,3.406991481781006,3.948520064353943,3.720210075378418,3.250222682952881,3.5092746019363403,2.819183349609375,3.247749447822571,2.9357417821884155,3.289088249206543,4.8719706535339355,4.833780527114868,4.463623046875,3.721150279045105,4.896944999694824,3.687283754348755,5.220622539520264,5.506144762039185,6.378868341445923,6.009921073913574,4.145586013793945,4.925716876983643,5.188695669174194,3.2969714403152466,,,,,,
3.0681766271591187,2.445320248603821,3.383351683616638,3.177030920982361,2.8265390396118164,2.6726574897766113,3.485936164855957,3.291896343231201,4.341586589813232,2.9705787897109985,3.3867160081863403,3.7966026067733765,3.2813085317611694,3.9506510496139526,3.739528179168701,4.124399423599243,6.345954418182373,4.449833631515503,4.792576313018799,4.6742236614227295,,,,,,,,,,,,,,,,
3.2574450969696045,2.4625223875045776,2.121929407119751,3.1545010805130005,2.5324302911758423,2.9464075565338135,2.8693536520004272,2.5699979066848755,3.023521900177002,4.870425701141357,3.7261353731155396,4.104120969772339,3.9281736612319946,3.416822910308838,3.6261792182922363,4.543655157089233,3.82712185382843,3.440162420272827,6.225398540496826,,,,,,,,,,,,,,,,,
3.267483949661255,2.7457869052886963,2.376304268836975,4.0986857414245605,3.415821671485901,3.9728641510009766,3.6409549713134766,3.384692072868347,3.932731032371521,4.030004382133484,3.750314474105835,3.813471794128418,6.538657188415527,4.114808559417725,4.453385591506958,4.412362575531006,5.0634987354278564,4.765726089477539,6.2480387687683105,3.1365582942962646,2.9593840837478638,2.8522573709487915,,,,,,,,,,,,,,
3.2829415798187256,2.9461073875427246,2.1799944043159485,2.94523823261261,3.950438141822815,3.8413699865341187,3.6797088384628296,3.7926000356674194,3.0069332122802734,3.5493316650390625,3.196047306060791,4.89058518409729,4.6820642948150635,4.4161696434021,4.73478364944458,4.6247100830078125,4.626027345657349,4.027263402938843,5.922156095504761,6.655472993850708,5.95849871635437,4.787473440170288,,,,,,,,,,,,,,
3.2575371265411377,2.8296689987182617,3.189787983894348,2.8059710264205933,2.719775080680847,2.93684184551239,3.036713123321533,2.924020767211914,4.056260585784912,3.34304141998291,3.943734049797058,4.940839767456055,4.817077398300171,3.707975745201111,3.2937679290771484,4.701496601104736,3.8105039596557617,3.681113362312317,4.35573410987854,3.950566291809082,4.987328290939331,4.695501804351807,3.4724314212799072,6.425118446350098,4.7487475872039795,5.008893966674805,5.772033452987671,,,,,,,,,
3.268484950065613,2.691340684890747,4.580217599868774,3.4709877967834473,4.0418970584869385,3.673044443130493,2.8879127502441406,3.0297216176986694,4.297088384628296,6.286731243133545,4.47451639175415,3.267483949661255,2.9440581798553467,2.5304112434387207,2.187658905982971,2.451559901237488,3.1965075731277466,6.033503770828247,4.420655965805054,3.53127658367157,3.785225987434387,4.167963027954102,4.512882709503174,2.963991165161133,3.4935377836227417,2.3530917167663574,,,,,,,,,,
3.5899776220321655,2.687567949295044,3.507012367248535,2.1557257175445557,2.5396727323532104,2.6355197429656982,3.1944488286972046,3.0855010747909546,3.512071371078491,3.422472357749939,3.485936164855957,3.7299396991729736,3.7925679683685303,3.4140443801879883,3.0268276929855347,3.453839659690857,3.090566635131836,4.435899972915649,5.135058641433716,4.536808967590332,6.425118446350098,3.9873889684677124,4.151212930679321,,,,,,,,,,,,,
