0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
3.5133079290390015,2.6732096672058105,2.395659565925598,2.780404210090637,2.9935059547424316,3.1706231832504272,3.1572155952453613,2.723352313041687,3.3401089906692505,3.086177706718445,4.2813029289245605,4.443906307220459,4.221132278442383,3.6781281232833862,3.8078752756118774,5.107363224029541,3.824265480041504,4.886759042739868,4.039607048034668,6.0827343463897705,5.497515439987183,,,,,,,,,,,,,,,,,,
3.5129553079605103,3.0714516639709473,3.1572155952453613,3.256511688232422,2.8763924837112427,3.01116943359375,2.5373066663742065,5.964641571044922,4.984684944152832,3.8854763507843018,3.7708417177200317,4.480785608291626,4.760056972503662,4.173505544662476,3.670583486557007,5.851029396057129,4.9641900062561035,4.884864807128906,3.843136429786682,,,,,,,,,,,,,,,,,,,,
3.215932250022888,2.6906538009643555,2.9979652166366577,4.363739252090454,3.4299581050872803,4.08655571937561,3.849034309387207,3.5210481882095337,4.458866596221924,6.205572605133057,4.739944219589233,4.449833631515503,3.818993330001831,5.782101154327393,4.4728593826293945,,,,,,,,,,,,,,,,,,,,,,,,
3.2044308185577393,2.9560149908065796,2.8492431640625,2.0437926054000854,3.8662606477737427,5.790997743606567,4.3336021900177,4.64776349067688,4.197442054748535,4.007649898529053,5.250239372253418,4.98656153678894,4.738581657409668,3.551921844482422,3.4744062423706055,3.8525174856185913,3.275889277458191,3.642984390258789,3.4143201112747192,5.648435354232788,,,,,,,,,,,,,,,,,,,
3.2155250310897827,2.6741737127304077,3.1828209161758423,2.7710459232330322,3.814793586730957,3.2909969091415405,4.5235302448272705,3.8565540313720703,4.591814756393433,5.98972749710083,4.188574314117432,4.117873430252075,4.63315749168396,5.725722551345825,4.128221273422241,3.4498363733291626,3.7529821395874023,4.056692361831665,3.7626049518585205,3.478737235069275,4.937084913253784,6.361438035964966,4.277954339981079,3.652480125427246,6.373429775238037,,,,,,,,,,,,,,
3.215932250022888,2.7943084239959717,2.6952794790267944,2.391677737236023,4.774242162704468,4.059298038482666,3.374829411506653,4.565104246139526,3.5878074169158936,3.7594218254089355,3.7019248008728027,4.999894857406616,8.24093246459961,5.500770568847656,6.307809829711914,5.790680885314941,,,,,,,,,,,,,,,,,,,,,,,
3.257403612136841,2.811914563179016,2.36737596988678,2.5914316177368164,3.089529871940613,3.173746705055237,4.252063035964966,3.7733123302459717,3.2725844383239746,5.895574569702148,5.001236200332642,3.5906500816345215,5.964641571044922,6.955862283706665,4.500522613525391,4.092938184738159,3.6280758380889893,3.266801357269287,3.844179153442383,3.8734244108200073,5.789175033569336,4.748446226119995,,,,,,,,,,,,,,,,,
3.122537851333618,2.6735960245132446,2.2001901865005493,3.6282448768615723,4.478117227554321,3.833028554916382,3.6175278425216675,4.11088228225708,3.524203658103943,3.5651369094848633,3.1717947721481323,3.3677055835723877,4.38148832321167,3.581901431083679,4.269323110580444,4.070081949234009,3.783934712409973,2.9888216257095337,3.49491810798645,3.7619969844818115,3.977039337158203,4.449833631515503,5.981609582901001,4.957366704940796,4.798068046569824,4.730942726135254,,,,,,,,,,,,,
3.071011543273926,2.687263607978821,2.568016767501831,2.8102684020996094,2.825234055519104,4.110186338424683,4.0294578075408936,3.3103333711624146,3.7604382038116455,3.0980125665664673,2.9973684549331665,3.2155250310897827,3.4588778018951416,3.274621844291687,3.2535446882247925,4.181736707687378,4.962636470794678,4.063249111175537,5.782238483428955,5.048041105270386,5.909098386764526,,,,,,,,,,,,,,,,,,
3.196061611175537,2.6735960245132446,3.1828367710113525,2.9959174394607544,2.6884589195251465,2.6843149662017822,3.0535154342651367,4.720196485519409,4.054845094680786,3.8739097118377686,4.154616355895996,3.303492307662964,3.7442468404769897,3.853863000869751,3.931441068649292,6.0827343463897705,3.7793498039245605,5.948182821273804,4.881342172622681,4.136246919631958,4.40440559387207,3.6276544332504272,3.3984251022338867,4.349757671356201,4.366709232330322,3.871956467628479,5.798161268234253,,,,,,,,,,,,
5.959829807281494,4.11348295211792,3.7752106189727783,3.2978122234344482,5.021008491516113,4.125620126724243,3.2133530378341675,3.2309279441833496,5.148756980895996,6.125895977020264,3.4953129291534424,3.5221028327941895,2.687263607978821,3.2860502004623413,3.217635989189148,4.33653712272644,3.808128237724304,4.042613744735718,3.0542279481887817,3.035225749015808,3.8887189626693726,3.6867705583572388,4.960858583450317,4.676008701324463,3.792520761489868,4.357675075531006,3.85796320438385,5.072299480438232,,,,,,,,,,,
2.348353147506714,3.668981909751892,2.9553967714309692,2.958199620246887,2.794175148010254,2.3919442892074585,3.181386947631836,3.356218457221985,3.270240068435669,3.2753546237945557,3.461606502532959,4.110095500946045,3.7874330282211304,4.449833631515503,3.7499579191207886,3.188353419303894,3.9950900077819824,3.713305950164795,4.926653861999512,5.061973571777344,5.781383991241455,3.965803861618042,,,,,,,,,,,,,,,,,
3.434742569923401,2.790382146835327,4.0578413009643555,4.413163900375366,3.220395803451538,3.08750581741333,2.8374438285827637,3.8736770153045654,3.5787795782089233,4.775468826293945,4.060925722122192,5.600989580154419,3.738942503929138,5.155864715576172,6.015388250350952,4.958928346633911,4.110069513320923,3.0542279481887817,4.890028476715088,6.250355958938599,5.789175033569336,,,,,,,,,,,,,,,,,,
3.122537851333618,2.572255253791809,3.4499770402908325,3.243610382080078,3.4663589000701904,3.238117218017578,3.011056900024414,3.0872323513031006,3.3685243129730225,4.181736707687378,2.8526968955993652,3.284177303314209,3.2706903219223022,3.222498893737793,3.791702151298523,4.867829084396362,3.7508962154388428,5.627785682678223,4.755636930465698,4.64704442024231,4.951314926147461,3.8498235940933228,3.8899441957473755,5.122416257858276,5.654078006744385,,,,,,,,,,,,,,
2.903436064720154,3.560405731201172,3.8341474533081055,3.2605597972869873,2.6509209871292114,3.7202084064483643,3.3221447467803955,5.093362331390381,4.340449810028076,4.117660760879517,4.200242757797241,3.4856451749801636,3.4719369411468506,5.957225322723389,4.914803981781006,4.356386661529541,5.794644832611084,3.3571430444717407,4.596865892410278,3.105189561843872,3.0773340463638306,5.7733190059661865,4.357642412185669,,,,,,,,,,,,,,,,
2.794144034385681,3.255638360977173,3.2595962285995483,3.0773593187332153,4.179160833358765,3.890275239944458,3.528584122657776,3.858869791030884,3.5048561096191406,4.4404401779174805,3.6086615324020386,2.9337072372436523,4.2500739097595215,4.449833631515503,5.620927333831787,5.785423040390015,4.9585652351379395,3.9773876667022705,4.83999228477478,3.7820651531219482,5.786921977996826,,,,,,,,,,,,,,,,,,
3.256511688232422,2.9039376974105835,2.7299551963806152,2.99325168132782,2.6878397464752197,4.062177658081055,4.896950721740723,4.215802192687988,4.737978935241699,3.485936164855957,4.426036357879639,4.100050210952759,3.67035174369812,4.1254472732543945,4.716926097869873,3.639430046081543,3.320691227912903,6.481259346008301,5.314616918563843,6.261078357696533,,,,,,,,,,,,,,,,,,,
3.0735470056533813,2.8958154916763306,2.9809478521347046,3.247749447822571,3.0167672634124756,4.3692920207977295,4.380251884460449,4.9148149490356445,3.8805248737335205,3.8441693782806396,4.238651752471924,4.228075861930847,3.0937432050704956,4.052843332290649,3.841965913772583,3.6124762296676636,4.032248616218567,4.3819122314453125,6.9786317348480225,5.964641571044922,5.270066976547241,5.396006345748901,,,,,,,,,,,,,,,,,
3.259726881980896,2.6741737127304077,3.000476598739624,3.073914408683777,4.056036949157715,3.766739845275879,3.478476643562317,3.4335981607437134,5.474266290664673,5.137906789779663,5.554295778274536,5.811928987503052,4.652411699295044,3.3307347297668457,3.7874330282211304,3.715568780899048,3.8078837394714355,6.349684715270996,4.894366502761841,,,,,,,,,,,,,,,,,,,,
3.7053638696670532,2.3954275846481323,3.5424675941467285,2.6960779428482056,3.4604580402374268,3.2195130586624146,2.951507806777954,3.255492329597473,3.2253174781799316,4.044090509414673,6.219079256057739,5.1310460567474365,4.776846170425415,4.42266058921814,4.007649898529053,4.066376686096191,4.438984394073486,4.930247068405151,5.790717840194702,5.3831236362457275,3.0472795963287354,2.6514370441436768,2.6601126194000244,2.8464585542678833,4.062026500701904,4.513150930404663,4.286289930343628,,,,,,,,,,,,
3.2928329706192017,3.367838740348816,2.9753024578094482,2.6389344930648804,3.0386539697647095,3.755828619003296,3.9443994760513306,3.48644757270813,5.236764907836914,3.773566722869873,2.798840641975403,2.9966474771499634,3.619625210762024,2.963900327682495,3.276039481163025,3.3199217319488525,3.49835205078125,3.4683191776275635,4.504529237747192,4.108829498291016,5.971271514892578,4.084212064743042,4.574952602386475,4.30720067024231,4.84270167350769,7.339117050170898,,,,,,,,,,,,,
3.257403612136841,2.6516982316970825,2.299646019935608,2.994409441947937,4.870405912399292,3.7372504472732544,3.8159464597702026,4.6849071979522705,4.453014373779297,4.364152908325195,3.8904290199279785,3.7842743396759033,3.3520699739456177,3.782148599624634,3.7598979473114014,3.5534493923187256,4.015271425247192,3.5307812690734863,4.176708698272705,5.689996004104614,5.785386085510254,5.98009729385376,5.060307264328003,,,,,,,,,,,,,,,,
3.2574450969696045,2.827617883682251,2.6735960245132446,2.842557907104492,3.1018341779708862,3.047424077987671,4.83439826965332,3.76665461063385,3.527322292327881,3.4632495641708374,4.126462936401367,4.170634508132935,3.499139428138733,4.360263347625732,4.083817720413208,4.061731576919556,3.7724238634109497,3.57016122341156,6.328977346420288,,,,,,,,,,,,,,,,,,,,
3.2564836740493774,2.6516982316970825,4.776833772659302,3.7322582006454468,3.834506869316101,4.754064083099365,4.090641260147095,3.7505435943603516,4.188915252685547,4.521956205368042,4.057374954223633,3.812700390815735,7.021677732467651,4.9173643589019775,5.887370347976685,6.180137634277344,,,,,,,,,,,,,,,,,,,,,,,
4.3399434089660645,3.2741355895996094,3.5180777311325073,2.8121914863586426,4.985705614089966,4.269323110580444,6.5250608921051025,2.635300397872925,2.9212979078292847,3.0357152223587036,2.294430732727051,3.343506097793579,2.6921640634536743,2.650943875312805,3.546119213104248,4.24453330039978,3.236517906188965,3.0024343729019165,2.9962579011917114,3.2547723054885864,4.153611183166504,3.4463201761245728,6.0827343463897705,4.8694422245025635,5.118980646133423,,,,,,,,,,,,,,
2.993573307991028,2.6911004781723022,2.99921452999115,3.5720837116241455,3.6346746683120728,3.175572991371155,3.323001503944397,4.112015962600708,3.3248558044433594,3.5292751789093018,3.0872331857681274,3.778032660484314,3.576292395591736,4.25763463973999,5.981609582901001,4.89372706413269,4.552842140197754,,,,,,,,,,,,,,,,,,,,,,
3.464869737625122,2.8335649967193604,2.6870839595794678,3.0506253242492676,3.2779582738876343,2.913655996322632,4.4264349937438965,4.489426851272583,4.893921136856079,4.0815160274505615,3.6709450483322144,3.6843526363372803,4.3711631298065186,4.709555625915527,4.496458530426025,4.52718710899353,4.790911674499512,5.781383991241455,,,,,,,,,,,,,,,,,,,,,
3.2574450969696045,2.8527121543884277,2.620436668395996,2.972915291786194,2.2825026512145996,2.6899657249450684,4.13830041885376,3.7666198015213013,3.316437602043152,3.613250732421875,4.527995586395264,3.8515431880950928,3.4715075492858887,4.284028053283691,4.421933174133301,4.083394765853882,6.591489791870117,4.668055534362793,6.391323089599609,4.219805717468262,5.6959686279296875,,,,,,,,,,,,,,,,,,
3.2564836740493774,2.994974374771118,2.726136803627014,2.7333004474639893,2.496293306350708,3.2249975204467773,4.738235950469971,4.750620126724243,3.3578723669052124,3.743128538131714,3.9033350944519043,4.894366502761841,6.2520012855529785,5.389446020126343,5.774083137512207,4.143853545188904,5.228904724121094,4.75467848777771,4.021759510040283,3.7813719511032104,3.7598979473114014,,,,,,,,,,,,,,,,,,
3.3976818323135376,2.872693419456482,3.7067644596099854,2.9966694116592407,3.2538902759552,4.1382646560668945,3.4836472272872925,3.215932250022888,2.794176459312439,2.4417320489883423,3.767659306526184,3.312112808227539,3.6564669609069824,4.866467237472534,4.237711668014526,4.285971164703369,4.944050073623657,4.309173107147217,4.5790345668792725,3.844179153442383,4.699822664260864,3.4711599349975586,4.889718532562256,7.920676231384277,,,,,,,,,,,,,,,
3.236517906188965,2.694338083267212,2.1593360900878906,2.9984683990478516,3.3509509563446045,4.46851372718811,3.6953686475753784,3.6836063861846924,4.718047380447388,4.854963064193726,4.4585044384002686,3.207714080810547,5.536277770996094,3.7453770637512207,4.766225814819336,6.472057342529297,5.811928987503052,3.5429136753082275,3.0398101806640625,4.575611114501953,4.194339752197266,,,,,,,,,,,,,,,,,,
3.702062964439392,2.7092864513397217,3.3210045099258423,4.878990888595581,6.571716070175171,3.2564836740493774,2.6509209871292114,2.9947142601013184,3.424681305885315,4.187834024429321,3.745417833328247,4.140963077545166,3.64261257648468,3.215050458908081,5.789175033569336,4.536105155944824,4.571953296661377,,,,,,,,,,,,,,,,,,,,,,
3.2570478916168213,2.788621425628662,2.9956640005111694,4.091388463973999,3.9480509757995605,4.2314441204071045,3.5473814010620117,3.3333194255828857,3.4569921493530273,3.734130382537842,3.358280897140503,2.6505686044692993,2.7662078142166138,3.703713893890381,4.836810827255249,4.158902645111084,4.092627763748169,4.42266058921814,3.909515142440796,5.79840350151062,5.910227060317993,4.982440948486328,5.953045845031738,5.130932807922363,,,,,,,,,,,,,,,
2.6959644556045532,2.391827940940857,3.0735470056533813,3.4622093439102173,3.7064321041107178,3.83149790763855,3.010649561882019,3.033060908317566,3.880029559135437,3.733880400657654,4.3410913944244385,3.9480509757995605,4.866467237472534,4.020318269729614,5.024887561798096,5.658783912658691,3.8048397302627563,3.183056354522705,3.4103505611419678,4.242687702178955,4.601585865020752,5.008350610733032,4.3725316524505615,4.9148149490356445,6.605181694030762,,,,,,,,,,,,,,
2.9962157011032104,2.43850040435791,3.519107460975647,4.104240655899048,3.3810237646102905,3.205667495727539,3.2593111991882324,2.730543613433838,4.037806868553162,2.9203994274139404,4.799297571182251,3.7142038345336914,5.469136953353882,5.910227060317993,3.1958619356155396,4.303319692611694,3.2644909620285034,4.135125160217285,3.468869686126709,5.025779485702515,3.404621720314026,5.803449630737305,4.937084913253784,3.8075008392333984,4.36068868637085,4.052905082702637,,,,,,,,,,,,,
