0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
3.057488441467285,3.2587313652038574,2.5775610208511353,3.885004758834839,3.222110629081726,4.398812294006348,3.011373996734619,5.029014587402344,7.094533205032349,5.153852701187134,4.775226593017578,3.3247119188308716,5.540235996246338,3.8768736124038696,3.1034271717071533,5.038369417190552,4.050459861755371,5.077087879180908,6.313055992126465,4.632990121841431,3.7891013622283936,2.6502132415771484,3.259507179260254,4.860807657241821,4.412288665771484,3.6072514057159424,3.893594741821289,3.3555063009262085,2.712390422821045,3.2611918449401855,4.7647600173950195,4.189561367034912,4.577954530715942,3.499801278114319,3.6007882356643677,,
3.464988350868225,3.0161319971084595,2.8059710264205933,3.252236247062683,2.651553511619568,3.2543742656707764,2.8362313508987427,3.0417295694351196,3.558834671974182,3.9859291315078735,4.734441757202148,3.7474972009658813,4.275934457778931,3.768891453742981,3.986321806907654,3.674504518508911,4.041384935379028,6.138799667358398,5.072917938232422,,,,,,,,,,,,,,,,,,
3.6588902473449707,2.943946361541748,2.646663188934326,2.391677737236023,2.7504231929779053,3.039217948913574,3.471815347671509,3.6133099794387817,3.156609296798706,3.004003405570984,3.472670793533325,3.4287253618240356,4.890907526016235,4.737468957901001,4.265688180923462,4.006346225738525,6.343564510345459,5.700953006744385,5.749850511550903,4.981856822967529,5.120672941207886,4.829262971878052,4.296159267425537,,,,,,,,,,,,,,
2.6911004781723022,3.32501482963562,3.8208314180374146,3.292980194091797,2.7140004634857178,3.837527871131897,3.8210642337799072,4.319134473800659,4.878126382827759,4.993721008300781,4.10908842086792,5.228904724121094,4.848551988601685,3.75468647480011,8.425684928894043,4.00219988822937,3.0026620626449585,3.6746100187301636,4.889899015426636,4.051278829574585,4.819161415100098,4.31366229057312,5.078967094421387,7.383307695388794,5.700483322143555,,,,,,,,,,,,
2.612955331802368,2.618014335632324,2.77053165435791,3.690210223197937,3.259415626525879,4.0025928020477295,3.229012608528137,3.9147714376449585,3.6407864093780518,3.0032081604003906,3.816344141960144,6.247689723968506,4.848551988601685,4.669076919555664,4.669554233551025,,,,,,,,,,,,,,,,,,,,,,
3.0705373287200928,3.057488441467285,3.327681064605713,3.8887189626693726,3.2713414430618286,4.027263402938843,3.761334776878357,3.346350908279419,3.3502970933914185,3.1411362886428833,2.4458673000335693,2.8459696769714355,3.36897349357605,3.5660704374313354,2.8256245851516724,3.0203933715820312,3.4779775142669678,5.927786350250244,4.197544574737549,5.466959714889526,5.113056898117065,5.1610424518585205,4.059922456741333,4.891765594482422,6.269629716873169,4.878682613372803,7.020863056182861,,,,,,,,,,
2.9562772512435913,3.122537851333618,3.6062259674072266,3.6513925790786743,4.384290933609009,3.954946756362915,3.097371459007263,3.84726881980896,4.0847086906433105,3.509621500968933,3.820771336555481,3.224784255027771,6.138859987258911,5.081655025482178,4.404130935668945,4.593297719955444,4.367048978805542,7.025159120559692,2.5560587644577026,3.2497284412384033,3.002078413963318,3.699911594390869,4.414855718612671,,,,,,,,,,,,,,
3.7483266592025757,3.0073379278182983,3.048348903656006,2.849007725715637,2.3673352003097534,2.7085591554641724,3.003173589706421,3.1768428087234497,3.6875921487808228,3.3418421745300293,3.5187970399856567,3.473072648048401,2.8511786460876465,4.4086620807647705,5.76837944984436,4.839067459106445,4.225708961486816,5.494060039520264,5.151159048080444,4.318842887878418,3.869265556335449,5.1496686935424805,4.8547399044036865,4.853026390075684,3.996083617210388,6.4387266635894775,4.547929048538208,,,,,,,,,,
3.4672203063964844,2.803475260734558,4.066736221313477,3.929368019104004,4.209484338760376,3.672192335128784,2.537838578224182,3.3869904279708862,3.3614684343338013,3.277408242225647,3.024336099624634,4.877256631851196,4.52653956413269,4.6426990032196045,3.7880630493164062,5.596714735031128,6.067885875701904,5.810443878173828,,,,,,,,,,,,,,,,,,,
2.694338083267212,3.091786742210388,2.551817297935486,3.3242403268814087,3.225435256958008,3.2940125465393066,3.2748197317123413,3.544373393058777,4.4404401779174805,3.47505521774292,3.863603115081787,2.6588200330734253,3.478250741958618,4.049926280975342,2.9327385425567627,3.6304385662078857,3.6783320903778076,6.467773914337158,5.65774130821228,5.34122896194458,4.167550563812256,3.748294472694397,2.9612627029418945,2.9372382164001465,3.4581412076950073,3.522343397140503,4.28272557258606,4.0751237869262695,4.8669655323028564,5.886505603790283,5.164309740066528,4.134145736694336,4.817577123641968,4.294783592224121,4.4149699211120605,,
3.223974585533142,2.6904343366622925,2.4977492094039917,3.4736255407333374,3.834506869316101,3.4557923078536987,5.5647337436676025,4.402444124221802,3.714082360267639,4.7400994300842285,3.96601402759552,3.7508962154388428,5.744214057922363,4.022166728973389,4.4884912967681885,2.993573307991028,2.70949923992157,3.740107536315918,3.467896580696106,3.7441853284835815,,,,,,,,,,,,,,,,,
3.791191816329956,2.994974374771118,2.4977492094039917,3.4387106895446777,3.730407476425171,3.480470895767212,3.2930569648742676,3.1889379024505615,3.640095353126526,3.263820171356201,5.176478624343872,4.4713921546936035,4.657623052597046,6.154795169830322,4.251080513000488,4.977018117904663,4.721182823181152,7.273924350738525,5.789175033569336,5.694056749343872,,,,,,,,,,,,,,,,,
3.257403612136841,2.7347960472106934,2.4937779903411865,2.968843102455139,2.7107220888137817,3.1438539028167725,2.9237430095672607,4.6426990032196045,3.8299700021743774,5.711341381072998,4.168022155761719,3.3387374877929688,3.6338772773742676,5.844766855239868,4.511357307434082,4.310880422592163,3.6170687675476074,3.848841667175293,4.356489896774292,5.964641571044922,6.482200384140015,5.157112121582031,,,,,,,,,,,,,,,
3.6005988121032715,3.003369688987732,2.6911004781723022,3.3514630794525146,2.6735960245132446,3.0250933170318604,3.2748045921325684,3.354183793067932,4.383011341094971,4.413163900375366,4.449833631515503,4.880581855773926,5.021780729293823,6.048385858535767,6.146305799484253,4.919584274291992,5.101818799972534,4.430273532867432,4.5790345668792725,4.126488924026489,4.549362421035767,6.107748985290527,4.883441209793091,,,,,,,,,,,,,,
3.7742587327957153,2.651555299758911,3.2821749448776245,3.247814655303955,6.110057830810547,4.515567302703857,5.76837944984436,4.964470148086548,6.263483762741089,7.134860992431641,3.196868419647217,2.366638660430908,2.9638733863830566,2.7276620864868164,4.212910175323486,3.642543315887451,3.76028835773468,5.09032416343689,5.0226829051971436,4.461330890655518,4.293382406234741,7.000706434249878,5.755938529968262,3.4261977672576904,2.741041898727417,4.658233404159546,5.088477373123169,,,,,,,,,,
2.613298177719116,2.501396059989929,3.866549015045166,3.2104380130767822,2.8787460327148438,4.30479621887207,3.2419533729553223,3.8156124353408813,3.1803317070007324,3.5760481357574463,3.4306228160858154,2.8501698970794678,3.2703315019607544,3.602417230606079,3.193816065788269,4.511264801025391,5.092586278915405,4.5615599155426025,4.887118101119995,4.466259479522705,4.914897680282593,,,,,,,,,,,,,,,,
3.065659999847412,2.7389360666275024,2.991821050643921,2.8375930786132812,3.9112157821655273,4.058352470397949,3.8617918491363525,4.369958877563477,4.217450857162476,3.771970748901367,3.0720328092575073,3.473373293876648,3.4355982542037964,2.8331459760665894,2.730543613433838,3.1572976112365723,6.2396368980407715,4.33239221572876,4.8540215492248535,5.1972877979278564,4.697075366973877,4.9310142993927,,,,,,,,,,,,,,,
3.257575511932373,2.646626830101013,2.8921505212783813,4.0743725299835205,3.634453296661377,3.8466784954071045,3.3427586555480957,5.046228647232056,4.489426851272583,5.499039173126221,5.914414644241333,4.917211532592773,4.416223049163818,4.712387561798096,5.788962125778198,5.557865858078003,5.057291269302368,6.210886240005493,,,,,,,,,,,,,,,,,,,
3.0978493690490723,2.531816601753235,3.8256115913391113,3.2115180492401123,3.77227520942688,3.5162497758865356,3.055515170097351,3.052836298942566,3.564754009246826,3.74123215675354,4.490314483642578,4.885648727416992,4.727601528167725,4.0165698528289795,6.18803596496582,5.218510627746582,6.298190116882324,4.839429616928101,4.262803554534912,4.1270599365234375,5.168856382369995,,,,,,,,,,,,,,,,
3.31950044631958,2.801821708679199,3.256376266479492,4.87405252456665,3.8434951305389404,3.663329243659973,4.0717151165008545,3.534306287765503,3.949919819831848,3.954787492752075,5.095056772232056,6.795245409011841,4.128558874130249,4.091615200042725,5.0558953285217285,4.475647687911987,3.574035406112671,3.7565202713012695,6.282680511474609,4.894366502761841,,,,,,,,,,,,,,,,,
2.672057628631592,3.1561052799224854,3.404062271118164,4.243978261947632,3.66237735748291,3.7678487300872803,4.208597898483276,3.4869625568389893,3.260721445083618,4.196131706237793,3.7753806114196777,3.4900258779525757,3.7935705184936523,3.0121512413024902,5.308402061462402,4.481818437576294,5.990029335021973,4.7298595905303955,4.391937494277954,4.897443771362305,4.4980316162109375,,,,,,,,,,,,,,,,
3.259726881980896,2.803475260734558,3.1090484857559204,3.7352004051208496,3.2186481952667236,2.6168256998062134,2.743176221847534,3.358280897140503,4.864009857177734,3.747738242149353,3.574035406112671,3.9611833095550537,4.011436462402344,4.012052297592163,5.095056772232056,7.014119386672974,5.082314729690552,5.23335075378418,5.154445171356201,3.0227681398391724,3.6759718656539917,3.253372311592102,,,,,,,,,,,,,,,
3.2574450969696045,2.7767436504364014,2.7753803730010986,2.8059651851654053,2.8103134632110596,3.1519668102264404,3.823184609413147,4.3029749393463135,3.963695764541626,5.1913371086120605,4.798194169998169,6.549173831939697,6.936481952667236,4.965457916259766,4.723872423171997,3.389160394668579,4.032139539718628,4.3691370487213135,3.900828242301941,4.010396242141724,3.6597782373428345,3.3175203800201416,4.842198133468628,6.282680511474609,4.514704465866089,,,,,,,,,,,,
2.6911004781723022,2.44024920463562,3.228576421737671,3.2545363903045654,4.233432054519653,3.3507670164108276,3.6595041751861572,2.9929676055908203,3.8210642337799072,4.94821572303772,3.8225581645965576,4.002089977264404,4.478660821914673,5.952434539794922,5.465519428253174,5.60068941116333,5.091326951980591,4.119590997695923,4.848551988601685,6.242990970611572,5.449010372161865,5.780591726303101,,,,,,,,,,,,,,,
2.803475260734558,3.1587111949920654,3.898939371109009,3.6596171855926514,2.963950037956238,3.2547723054885864,4.458866596221924,4.125332832336426,3.256339192390442,2.8016982078552246,2.3919442892074585,2.471847653388977,4.295189619064331,5.055160999298096,6.9391889572143555,5.849450588226318,4.40536093711853,3.667797088623047,4.59911847114563,4.960728645324707,3.8309953212738037,3.310796022415161,5.117163896560669,6.285085916519165,,,,,,,,,,,,,
4.410006284713745,3.283614993095398,3.9552042484283447,3.3002647161483765,4.6134912967681885,4.739716053009033,8.385409832000732,4.82937479019165,2.6817264556884766,2.502633213996887,3.089378595352173,3.616328716278076,3.7347341775894165,2.730543613433838,3.5200501680374146,3.0446900129318237,3.3961278200149536,3.9859291315078735,4.8541882038116455,5.09032416343689,4.4389894008636475,5.152709245681763,4.641501188278198,3.967447876930237,4.410965442657471,6.538834810256958,4.268426895141602,4.843592882156372,6.448143720626831,,,,,,,,
