Name,0%,25%,50%,75%,100%,Mean
SLR 2020 all splits,1.6588424444198608,2.8717406690120697,3.51711505651474,4.362974643707275,9.835715293884277,3.7971593285711625
SLR 2025 all splits,1.6684244275093079,2.8724333345890045,3.524960160255432,4.420694053173065,9.852346897125244,3.812065353437814
SLR 2030 all splits,1.6740590333938599,2.94221830368042,3.6227059364318848,4.624502420425415,9.748269081115723,3.920631456190436
SLR 2035 all splits,1.7021290063858032,2.9911232590675354,3.699615240097046,4.77034866809845,9.758036136627197,4.005915068727741
SLR 2040 all splits,2.01536762714386,3.0257528126239777,3.80785071849823,4.75005716085434,9.725910186767578,4.055560410007584
SLR 2045 all splits,2.0827000737190247,3.170779824256897,3.989414691925049,4.947720289230347,9.59917163848877,4.1996639489001515
SLR 2050 all splits,1.9576332569122314,3.3014283180236816,4.0915915966033936,5.015387773513794,9.763435363769531,4.31183839746977
SLR 2055 all splits,2.115066170692444,3.3312464356422424,4.05330890417099,5.150271475315094,9.847826957702637,4.365174655285147
SLR 2060 all splits,2.027152121067047,3.30059015750885,3.9936341047286987,5.155864715576172,9.872275352478027,4.294987351993905
SLR 2065 all splits,2.0321069955825806,3.2366443872451782,3.9433467388153076,4.958698749542236,9.87662124633789,4.215564484364638
SLR 2070 all splits,2.063167929649353,3.1964844167232513,3.940154254436493,4.984958291053772,9.396535873413086,4.205710526738848
SLR 2075 all splits,1.9662203788757324,3.196290612220764,3.967445492744446,5.156720876693726,9.714041233062744,4.257421317778403
SLR 2080 all splits,2.007144331932068,3.086109161376953,3.8444494009017944,5.088248014450073,9.69329833984375,4.170315337260633
SLR 2085 all splits,1.9985837936401367,3.1369611024856567,3.936729073524475,4.973220944404602,9.638463973999023,4.188946927693368
SLR 2090 all splits,1.9807897806167603,3.1343952417373657,3.962547779083252,4.979093551635742,9.358996391296387,4.231113402655269
SLR 2095 all splits,2.040621817111969,3.1429802775382996,3.968704104423523,4.895745158195496,9.449516773223877,4.198226185786571
SLR 2100 all splits,1.9835541248321533,3.100501298904419,3.8290675282478333,4.816583871841431,9.69329833984375,4.1391945813884545
SLR 2105 all splits,2.007144331932068,3.086695075035095,3.9787858724594116,4.924083948135376,9.54876708984375,4.215543814102696
SLR 2110 all splits,1.9142356514930725,3.1164591312408447,3.9933013916015625,4.981967568397522,9.59917163848877,4.25843124675351
SLR 2115 all splits,2.053273558616638,3.1643372178077698,3.9996535778045654,4.953283429145813,9.763435363769531,4.250167476179697
SLR 2120 all splits,1.843719244003296,3.1828481554985046,4.027366042137146,5.126700222492218,9.737954139709473,4.2824437116962555
SLR 2125 all splits,1.9536077976226807,3.131271719932556,3.949117362499237,4.954280853271484,9.754704475402832,4.175676135605059
SLR 2130 all splits,1.937104880809784,3.123932361602783,4.021339416503906,5.071813941001892,9.730310440063477,4.290992429053293
SLR 2135 all splits,1.9050214290618896,3.065659999847412,3.84726881980896,4.930299162864685,9.588826656341553,4.152745964217732
SLR 2140 all splits,1.8227340579032898,3.0856765508651733,3.95349782705307,4.935908198356628,9.712867259979248,4.224408251227326
SLR 2145 all splits,1.8773323893547058,3.132496565580368,3.923759937286377,4.907347917556763,9.53883409500122,4.155492502012674
SLR 2150 all splits,1.8398534059524536,3.1907302141189575,3.980220079421997,4.974182844161987,9.438548564910889,4.24980013378286
