0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
2.904092788696289,2.602852940559387,2.2132712602615356,4.077588438987732,3.6877559423446655,3.361783027648926,2.467368960380554,3.1725956201553345,2.2872356176376343,2.3208377361297607,5.980666399002075,4.833332061767578,2.982535481452942,4.112946033477783,3.5888456106185913,3.8441693782806396,4.2885541915893555,3.969096302986145,,,,,,,,,,,,,,,,,
3.322162389755249,2.306203246116638,2.7503817081451416,3.133695125579834,3.022320866584778,3.816877841949463,3.4540975093841553,2.506617307662964,2.6225078105926514,3.195881724357605,3.2099218368530273,6.3740317821502686,7.84541916847229,4.249508857727051,5.783637762069702,5.267770051956177,,,,,,,,,,,,,,,,,,,
2.1313222646713257,2.374954342842102,2.075329542160034,2.4162970781326294,3.0579512119293213,2.6824469566345215,3.1629669666290283,2.8611921072006226,4.166463851928711,3.1136525869369507,2.4838385581970215,6.611267805099487,5.6421802043914795,5.005075931549072,4.284005403518677,5.4281768798828125,4.132768511772156,4.370278835296631,5.303811311721802,5.649791717529297,3.527883768081665,2.7544968128204346,4.6611573696136475,3.752534866333008,,,,,,,,,,,
3.096458315849304,2.1995558738708496,1.9453213214874268,2.849326968193054,2.8822683095932007,2.5144978761672974,2.721495032310486,3.8096797466278076,4.946783781051636,4.8896803855896,4.480876684188843,4.155035018920898,4.094717741012573,4.03694486618042,4.6360931396484375,5.192651271820068,3.5008355379104614,,,,,,,,,,,,,,,,,,
3.2330517768859863,3.3679513931274414,2.2085143327713013,2.192328691482544,2.061374068260193,2.9446654319763184,2.9286049604415894,4.2639853954315186,2.91636061668396,3.171459436416626,8.482357025146484,5.149405002593994,4.799140930175781,2.8595705032348633,3.9429346323013306,3.3379093408584595,4.896597623825073,4.097707986831665,4.416673421859741,5.965096950531006,5.380341529846191,4.8792033195495605,5.583558797836304,3.11618173122406,,,,,,,,,,,
3.1046754121780396,2.5575164556503296,2.060230851173401,2.9755722284317017,2.1007213592529297,2.2742362022399902,2.772463083267212,3.3073947429656982,2.5374104976654053,4.127641201019287,5.097335338592529,3.762337327003479,3.473748564720154,2.589787006378174,5.5324554443359375,3.527883768081665,2.884473443031311,,,,,,,,,,,,,,,,,,
2.1953227519989014,2.8628122806549072,3.051293969154358,2.6467370986938477,2.5573049783706665,4.307381629943848,3.3287296295166016,4.4983415603637695,5.065777540206909,3.9550464153289795,2.9974443912506104,3.4486602544784546,4.78891921043396,4.145968198776245,3.5170953273773193,5.208065032958984,3.9145818948745728,3.834240674972534,3.2626482248306274,,,,,,,,,,,,,,,,
2.5224173069000244,2.2743980884552,2.4149229526519775,2.0793431997299194,3.197413921356201,2.6470000743865967,3.6434412002563477,3.3088866472244263,3.350711464881897,2.9559913873672485,3.248288631439209,3.9307773113250732,3.5369343757629395,4.827529668807983,3.402411937713623,8.509081363677979,5.4521989822387695,4.614033937454224,5.512165069580078,5.604455947875977,4.4474122524261475,5.48669171333313,,,,,,,,,,,,,
3.0462963581085205,2.3180956840515137,2.5904773473739624,2.8120819330215454,5.525039911270142,4.250198125839233,3.5496238470077515,4.13883638381958,5.246990203857422,3.6789581775665283,5.092146158218384,3.5759600400924683,,,,,,,,,,,,,,,,,,,,,,,
3.205667495727539,2.968496322631836,3.770764470100403,2.3556928634643555,2.9179697036743164,3.5240321159362793,3.6745247840881348,4.806625843048096,3.270805239677429,5.643404960632324,3.0564016103744507,4.045336008071899,5.153572082519531,4.722416162490845,3.8017184734344482,3.303194522857666,4.358243465423584,,,,,,,,,,,,,,,,,,
3.0978493690490723,2.217692017555237,2.962380051612854,2.41457736492157,2.917830228805542,4.797170400619507,3.831631064414978,4.351734638214111,4.321741819381714,8.819171905517578,5.509213447570801,3.291770100593567,4.473866939544678,,,,,,,,,,,,,,,,,,,,,,
3.215932250022888,2.8283894062042236,2.5355708599090576,2.743010640144348,2.896099090576172,6.743814706802368,4.258317232131958,4.5076000690460205,3.917691230773926,4.668576717376709,5.463554382324219,3.499956250190735,3.842053771018982,3.320792317390442,4.230842351913452,5.630315065383911,4.8639585971832275,3.0259857177734375,2.6868072748184204,2.692320227622986,2.7976845502853394,2.195585012435913,2.0076996088027954,2.356915593147278,2.029814600944519,4.162087678909302,3.870779275894165,,,,,,,,
3.0051859617233276,2.209260940551758,2.56306791305542,2.8679882287979126,2.6714420318603516,2.418658494949341,2.7530583143234253,2.717860698699951,4.677468538284302,4.280577659606934,3.2219648361206055,4.377673864364624,5.6666789054870605,5.029607057571411,6.652118682861328,5.262766599655151,3.8379467725753784,5.442318439483643,5.181373834609985,,,,,,,,,,,,,,,,
3.0978493690490723,2.8777390718460083,2.2536427974700928,2.788586139678955,2.8522526025772095,2.2831735610961914,4.837439060211182,3.6233326196670532,6.977169990539551,5.369693756103516,4.117948055267334,4.158729314804077,4.880431652069092,3.238921880722046,3.3693912029266357,4.189942121505737,,,,,,,,,,,,,,,,,,,
3.129802107810974,2.401393175125122,2.774204969406128,2.4189802408218384,2.9600189924240112,2.2939836978912354,2.4339518547058105,2.698567748069763,2.490423083305359,5.821712493896484,3.349276900291443,4.815416097640991,3.5057926177978516,5.80309796333313,4.38022780418396,5.411389589309692,5.087456703186035,4.358435869216919,4.854938268661499,3.5385783910751343,4.609913110733032,,,,,,,,,,,,,,
2.4650492668151855,2.8065764904022217,2.8272485733032227,2.987565279006958,2.865201950073242,6.780808448791504,5.634226560592651,5.4882307052612305,3.580688714981079,4.061227798461914,3.2781883478164673,3.7092478275299072,3.834300994873047,3.596223473548889,2.671918749809265,3.524237275123596,,,,,,,,,,,,,,,,,,,
3.0978493690490723,2.817688465118408,2.5568325519561768,2.584381937980652,2.726185441017151,2.218010902404785,2.7699328660964966,2.510894536972046,2.9218605756759644,3.852731466293335,6.72365927696228,4.968892812728882,8.546996116638184,3.8856465816497803,4.275289297103882,6.584273099899292,4.893028497695923,3.7643648386001587,3.5231581926345825,3.722856283187866,4.292635440826416,,,,,,,,,,,,,,
3.222968339920044,4.227722644805908,3.6490663290023804,6.652118682861328,4.779752254486084,6.6803247928619385,3.7261102199554443,2.990641713142395,2.5312659740448,2.3480262756347656,2.0744197368621826,3.1530033349990845,3.2021313905715942,4.839067459106445,4.5410730838775635,4.897443771362305,,,,,,,,,,,,,,,,,,,
3.231995105743408,4.80353045463562,6.3751304149627686,2.404706835746765,2.893851399421692,4.0766847133636475,3.0878031253814697,2.8191570043563843,2.3865346908569336,2.127513289451599,2.855074167251587,2.754332661628723,3.213025450706482,5.804119825363159,3.9697479009628296,4.0056010484695435,3.691437244415283,3.197240114212036,2.3077462911605835,5.629128694534302,5.449095964431763,4.62651801109314,4.112702369689941,4.675145149230957,5.663813352584839,4.290175199508667,,,,,,,,,
2.567202925682068,2.209260940551758,2.735150456428528,3.195069193840027,3.2251226902008057,2.297723889350891,3.2979543209075928,5.130467176437378,4.818467378616333,3.61381459236145,2.51945161819458,4.247563362121582,3.7882750034332275,3.4671518802642822,3.4628400802612305,2.9235445261001587,3.8434388637542725,2.812718987464905,3.4888699054718018,2.9853053092956543,4.565332412719727,,,,,,,,,,,,,,
3.1009199619293213,2.6897218227386475,2.3556928634643555,2.1265588998794556,2.921488881111145,2.4219906330108643,2.269154667854309,5.159780979156494,3.4614107608795166,3.662076473236084,4.006192207336426,3.41663658618927,3.193789839744568,3.613531470298767,5.359339714050293,4.680490493774414,3.5163947343826294,3.533238649368286,3.791520833969116,3.5845965147018433,4.20156455039978,5.04141092300415,,,,,,,,,,,,,
2.333868980407715,3.0945868492126465,2.568682312965393,3.3852444887161255,2.4785465002059937,3.5329900979995728,3.0405783653259277,2.652854561805725,2.3999353647232056,4.275834083557129,5.140054225921631,3.6181607246398926,5.150022506713867,3.858204483985901,4.619133234024048,3.847626566886902,,,,,,,,,,,,,,,,,,,
4.895854234695435,3.1154844760894775,2.6311442852020264,3.162423849105835,2.4642809629440308,2.0115500688552856,2.7458029985427856,2.347267270088196,3.4970226287841797,3.0368765592575073,3.257381319999695,3.0711612701416016,5.208983421325684,3.9582417011260986,7.806030750274658,7.534513473510742,6.079381942749023,3.880123019218445,4.703019857406616,2.9263092279434204,3.705866575241089,2.9493778944015503,3.3175203800201416,,,,,,,,,,,,
2.801193594932556,2.208772659301758,2.552375316619873,2.1650900840759277,1.9572622776031494,3.839415669441223,3.296401262283325,5.840287446975708,4.809854507446289,4.134036302566528,4.006192207336426,3.1639277935028076,3.5244927406311035,3.9428539276123047,3.4710309505462646,3.2593045234680176,3.2155250310897827,5.382400035858154,4.369368553161621,4.455460786819458,,,,,,,,,,,,,,,
3.0978493690490723,2.2244971990585327,2.3532183170318604,2.5600292682647705,2.846415638923645,2.4917538166046143,2.8675286769866943,2.3103251457214355,3.8221395015716553,3.171515464782715,3.3929688930511475,4.404318809509277,4.367344379425049,4.144227743148804,5.153572082519531,4.1090967655181885,,,,,,,,,,,,,,,,,,,
3.005614757537842,2.476447582244873,2.5073812007904053,4.109344959259033,3.571280002593994,6.685498476028442,4.978950023651123,4.145619511604309,4.034244656562805,4.488674879074097,5.659066438674927,3.451282262802124,2.631551504135132,3.5334423780441284,3.8422056436538696,3.227129578590393,5.6398820877075195,7.329142332077026,6.350682973861694,,,,,,,,,,,,,,,,
2.9678159952163696,2.5472408533096313,2.1798452138900757,2.488631844520569,2.139939069747925,2.5079457759857178,2.3207119703292847,2.4372071027755737,6.767087697982788,5.899291753768921,4.112018585205078,5.599562644958496,4.819403409957886,4.884043455123901,3.891699433326721,3.58828866481781,4.811383485794067,5.143826484680176,4.415560245513916,,,,,,,,,,,,,,,,
