0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
3.7043880224227905,3.3072718381881714,3.3901426792144775,5.687675952911377,6.3938000202178955,3.8980939388275146,6.139678001403809,4.262107849121094,3.6414084434509277,2.7816381454467773,2.466168761253357,3.5846952199935913,5.7408225536346436,4.552411317825317,,,,,,,,,,,,,,,
4.711647033691406,3.838744640350342,2.320913791656494,3.3296908140182495,6.376452684402466,4.083420753479004,5.423168897628784,3.7631378173828125,3.5571483373641968,5.855163812637329,5.9504406452178955,3.6691668033599854,4.730426549911499,,,,,,,,,,,,,,,,
3.2716974020004272,3.9923737049102783,4.856957912445068,3.915164589881897,6.403992176055908,4.756880521774292,3.874898314476013,2.540985107421875,3.6150944232940674,4.831165075302124,4.62193751335144,5.474567890167236,3.749394416809082,,,,,,,,,,,,,,,,
3.8497737646102905,2.9799212217330933,2.9687283039093018,2.934134840965271,3.2088664770126343,6.419544696807861,5.024419069290161,4.531301975250244,8.514526128768921,4.4791669845581055,,,,,,,,,,,,,,,,,,,
3.474044680595398,2.3323923349380493,2.7464945316314697,2.5620535612106323,6.372061729431152,3.55204439163208,3.034581422805786,4.024391174316406,4.369630336761475,5.3813722133636475,6.775490760803223,3.410093069076538,6.118065118789673,,,,,,,,,,,,,,,,
3.229624032974243,2.597705841064453,2.5870137214660645,4.3002331256866455,6.46205472946167,4.717549085617065,9.408108234405518,4.380608797073364,3.9829577207565308,6.1773645877838135,3.067472815513611,2.8294845819473267,3.3414692878723145,4.715921401977539,,,,,,,,,,,,,,,
3.869839906692505,2.191529870033264,3.3519939184188843,2.8493802547454834,4.3330241441726685,6.042706489562988,6.436436414718628,3.4666014909744263,5.610911846160889,4.83505916595459,3.8855520486831665,7.3837785720825195,4.403042316436768,5.9426186084747314,,,,,,,,,,,,,,,
3.869839906692505,2.1937912702560425,3.4941776990890503,6.107748985290527,3.9278608560562134,4.871474266052246,3.731606125831604,4.624352931976318,5.164232492446899,7.127701759338379,5.3611204624176025,6.120142698287964,7.312178134918213,,,,,,,,,,,,,,,,
3.942083239555359,3.049235224723816,3.2816253900527954,3.766916275024414,2.6988872289657593,6.486683368682861,5.003664255142212,8.630790710449219,6.634539365768433,6.376452684402466,4.287142753601074,4.963430404663086,4.83439826965332,4.835494041442871,,,,,,,,,,,,,,,
3.020664930343628,2.7754517793655396,2.605445623397827,2.187195062637329,2.624863028526306,4.778088808059692,3.539154052734375,3.2272292375564575,4.301199913024902,3.9468201398849487,3.8792120218276978,3.033463478088379,3.7656211853027344,8.136874198913574,4.758283376693726,6.011340141296387,6.197641134262085,6.013709783554077,5.36899733543396,,,,,,,,,,
3.77400541305542,2.782154679298401,2.573147177696228,3.4520918130874634,3.0820810794830322,2.926514506340027,3.3698372840881348,5.246201515197754,4.870405912399292,3.8136463165283203,4.676296710968018,3.9758663177490234,4.056650876998901,7.089317083358765,6.668180465698242,3.9958080053329468,5.133460521697998,4.252296686172485,5.199903249740601,5.481032848358154,5.966486930847168,,,,,,,,
2.803013324737549,2.5606769323349,4.449349880218506,3.4982962608337402,3.568114161491394,5.636829853057861,3.755977988243103,4.825644016265869,4.1202638149261475,3.9319509267807007,4.5474936962127686,5.409989833831787,3.4644771814346313,3.730223774909973,3.0773870944976807,5.3235249519348145,3.8767073154449463,4.187368869781494,5.486672401428223,,,,,,,,,,
4.053479433059692,6.452604055404663,6.58204460144043,3.6438262462615967,2.8376007080078125,3.5966862440109253,2.632771134376526,6.37921404838562,4.832104444503784,4.178400278091431,4.442329168319702,4.6205034255981445,3.967721939086914,4.674027919769287,4.412362575531006,4.501274585723877,,,,,,,,,,,,,
3.1325860023498535,3.597320556640625,3.8697160482406616,5.75312066078186,4.173654079437256,4.096947431564331,4.083993673324585,3.6042609214782715,2.773221731185913,3.4511204957962036,8.136874198913574,4.308561086654663,3.8948428630828857,5.993457555770874,4.174750566482544,6.137630224227905,6.002192974090576,3.5282481908798218,,,,,,,,,,,
3.780376672744751,2.7717632055282593,2.25877845287323,3.1167473793029785,7.130991458892822,5.5307862758636475,5.418370246887207,5.003664255142212,4.997695684432983,5.394371032714844,4.856957912445068,3.3688613176345825,4.304915428161621,5.9426186084747314,4.230485200881958,4.951447486877441,,,,,,,,,,,,,
3.9087796211242676,2.780476689338684,2.9452743530273438,3.1430448293685913,2.704750657081604,4.9258739948272705,5.579890489578247,8.525752067565918,6.3231587409973145,4.444867849349976,6.640611410140991,,,,,,,,,,,,,,,,,,
3.7928242683410645,2.5630732774734497,3.017801523208618,2.9868788719177246,2.495956540107727,5.360268831253052,5.862701654434204,4.041683912277222,6.099836587905884,4.653519153594971,6.150933504104614,4.612013578414917,,,,,,,,,,,,,,,,,
3.250240445137024,3.099140763282776,2.7236831188201904,5.737981557846069,4.292546987533569,4.323556423187256,4.016710638999939,3.774229407310486,4.090608358383179,3.4772061109542847,4.929355144500732,5.792482614517212,3.8578152656555176,4.267447471618652,4.834772825241089,,,,,,,,,,,,,,
2.799612045288086,2.851622462272644,3.2075802087783813,3.3258705139160156,6.148961305618286,3.951975107192993,4.44946813583374,4.704327344894409,3.569794535636902,3.638701558113098,3.5851049423217773,6.719744920730591,8.120036602020264,,,,,,,,,,,,,,,,
