0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
4.036374092102051,3.1768428087234497,4.549243211746216,8.087663650512695,3.6298481225967407,3.228576421737671,2.9985955953598022,3.2778687477111816,3.1028175354003906,3.7839475870132446,4.225276947021484,4.838379621505737,4.727601528167725,4.167968273162842,5.052434682846069,4.984978199005127,,,,,,,,,
3.0661646127700806,3.194380044937134,3.5606329441070557,3.2425355911254883,4.154037714004517,4.106872797012329,3.2260228395462036,3.8551822900772095,4.8898606300354,4.5151708126068115,3.9031195640563965,4.301195383071899,6.0944602489471436,4.97257399559021,5.26971435546875,6.364104270935059,,,,,,,,,
2.939390778541565,3.613766670227051,3.706996440887451,3.259639859199524,3.1768428087234497,4.088320732116699,3.721299648284912,3.9971370697021484,4.422250032424927,3.213677763938904,4.899757385253906,4.193514585494995,5.384116888046265,5.402644872665405,4.451714992523193,5.1085052490234375,6.896622180938721,4.542121648788452,4.031420946121216,5.034599781036377,4.698990821838379,,,,
3.814141869544983,3.2285799980163574,3.5540062189102173,3.7011449337005615,4.897346019744873,4.844693899154663,3.9859291315078735,4.682745456695557,6.926172494888306,6.162979364395142,,,,,,,,,,,,,,,
3.6441653966903687,2.856983780860901,3.2462196350097656,3.2828675508499146,3.2866841554641724,3.73544180393219,4.153732657432556,4.121737718582153,4.41424822807312,3.795785665512085,4.327481031417847,3.7559438943862915,4.167514801025391,2.8048489093780518,4.971586227416992,4.261677265167236,3.0965065956115723,4.231024742126465,6.514453887939453,6.107748985290527,4.579094886779785,,,,
3.6438262462615967,2.9677735567092896,3.217182159423828,3.1768428087234497,4.283180236816406,4.762778997421265,4.487321853637695,4.324045658111572,4.08437967300415,4.965916156768799,5.43522047996521,8.630164623260498,5.993847370147705,4.823343276977539,4.857653856277466,7.7338831424713135,7.285113334655762,5.7999656200408936,,,,,,,
4.199877977371216,3.851626992225647,3.2714494466781616,3.308005213737488,3.892151951789856,3.734168291091919,3.103179693222046,4.86465048789978,6.139678001403809,5.324617862701416,8.677448749542236,3.2260228395462036,,,,,,,,,,,,,
3.5954874753952026,3.1770665645599365,2.9677735567092896,3.5159629583358765,3.4835182428359985,3.915774941444397,4.454732179641724,5.062937259674072,4.165191173553467,4.1147496700286865,4.097590804100037,6.788185358047485,6.458481788635254,4.757042169570923,6.228619813919067,,,,,,,,,,
4.086556434631348,3.368778347969055,3.269638776779175,3.0427736043930054,3.810539126396179,6.30273962020874,4.89325213432312,5.216501235961914,4.5315446853637695,5.181287527084351,4.301126003265381,4.138920783996582,4.586146354675293,4.889270305633545,8.796522617340088,6.817278861999512,,,,,,,,,
3.331290364265442,2.9444624185562134,3.854907274246216,2.9807634353637695,4.062899827957153,4.3790295124053955,3.471001982688904,4.27303671836853,3.875489830970764,3.6172986030578613,4.974102020263672,4.470635414123535,6.313347578048706,6.359596014022827,4.367002248764038,4.195111274719238,5.246420621871948,,,,,,,,
