0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
3.1564592123031616,2.6616638898849487,6.426851272583008,4.848551988601685,3.4013662338256836,2.191063404083252,3.0649890899658203,2.555700182914734,3.010416865348816,2.8704150915145874,3.207714080810547,8.038958549499512,3.634339451789856,7.307638645172119,4.822590112686157,5.110151052474976,4.026623249053955,,,,,,,,,,,,
2.5219656229019165,3.1691997051239014,2.632253050804138,2.4486032724380493,3.2021313905715942,4.347829580307007,3.6434412002563477,3.6741766929626465,4.216860055923462,2.7350994348526,2.1777526140213013,3.784029006958008,3.721856713294983,4.862211465835571,3.1081042289733887,4.925297737121582,5.157151222229004,,,,,,,,,,,,
2.3984875679016113,2.9791611433029175,3.759288191795349,2.2352079153060913,2.2956509590148926,3.5011943578720093,2.9437551498413086,6.560266017913818,3.757153272628784,4.335922956466675,4.835320472717285,5.406144142150879,3.5684616565704346,5.154468536376953,3.5708760023117065,2.9404128789901733,2.7801005840301514,4.4994096755981445,4.808220386505127,,,,,,,,,,
2.1979886293411255,3.8622313737869263,3.051918148994446,3.8695143461227417,2.5558000802993774,4.659133195877075,7.395068407058716,3.599574327468872,3.684510588645935,3.644877314567566,2.830472469329834,2.3050997257232666,3.245419979095459,2.8406360149383545,2.4979811906814575,,,,,,,,,,,,,,
3.2545323371887207,2.5429248809814453,2.4693888425827026,2.470982074737549,2.86562442779541,2.1975393295288086,6.992807149887085,5.558724880218506,3.790476441383362,3.2814427614212036,4.490363836288452,3.8105039596557617,6.578392505645752,3.8964046239852905,4.915619611740112,,,,,,,,,,,,,,
3.4119547605514526,2.9683263301849365,2.8454796075820923,3.917131543159485,7.505618572235107,7.212719202041626,3.6651971340179443,3.3947192430496216,2.876234769821167,2.651190757751465,2.1788201332092285,2.4214208126068115,4.789515256881714,3.757927656173706,4.277157783508301,,,,,,,,,,,,,,
2.153847575187683,2.751950263977051,3.2381651401519775,4.203162431716919,2.7805103063583374,2.861656069755554,4.287989854812622,4.036803364753723,3.024199962615967,2.955921173095703,3.720116972923279,3.9064438343048096,3.5552380084991455,3.673974633216858,3.4438904523849487,5.792536020278931,8.912604808807373,6.426851272583008,4.597738981246948,,,,,,,,,,
3.474271535873413,2.666474223136902,3.1943339109420776,2.5608136653900146,3.3344266414642334,3.1858439445495605,2.352582812309265,2.3789817094802856,2.245385766029358,2.9102972745895386,5.792799472808838,3.7316017150878906,5.2280638217926025,3.574898362159729,3.7920634746551514,3.845710873603821,4.34228253364563,6.774140357971191,,,,,,,,,,,
3.247749447822571,2.871859908103943,2.9695475101470947,2.979837656021118,2.8947150707244873,2.1975393295288086,5.177627325057983,4.3584511280059814,3.6557862758636475,5.072969436645508,4.278845310211182,4.056624054908752,4.1270856857299805,6.990696907043457,,,,,,,,,,,,,,,
2.888655662536621,2.191063404083252,2.760881185531616,2.9819754362106323,3.5447922945022583,2.480859160423279,2.177966833114624,4.363174676895142,3.1811636686325073,3.7535054683685303,5.535351514816284,3.279112458229065,3.6525959968566895,3.202885389328003,3.4571646451950073,2.934828281402588,3.8595155477523804,3.2859379053115845,5.821770429611206,5.199029445648193,5.71243953704834,5.934383153915405,4.763657808303833,,,,,,
3.474044680595398,2.646275043487549,2.153847575187683,2.957454562187195,2.293078064918518,4.209936141967773,3.82588267326355,4.2266764640808105,5.163870096206665,8.652202129364014,4.230122327804565,4.165191173553467,,,,,,,,,,,,,,,,,
3.357339024543762,2.153847575187683,2.8430752754211426,2.855883479118347,2.371208906173706,3.505694270133972,6.093989372253418,6.8127195835113525,4.964234113693237,5.051218748092651,3.3563748598098755,3.8468395471572876,3.662938356399536,2.971535086631775,5.787659645080566,4.133979082107544,4.606675148010254,4.25388240814209,3.7159998416900635,,,,,,,,,,
3.230316996574402,2.191324830055237,3.024436116218567,2.5562210083007812,3.0552799701690674,3.6632587909698486,4.182987689971924,4.774906635284424,4.368622779846191,4.250148057937622,6.012059926986694,5.1844162940979,,,,,,,,,,,,,,,,,
2.8875951766967773,2.2859108448028564,3.2605597972869873,3.8939465284347534,3.3157830238342285,3.400607466697693,3.213804602622986,4.820644378662109,3.784888505935669,3.662938356399536,2.991079568862915,3.1467429399490356,4.149813175201416,4.021207928657532,6.135438442230225,6.415439605712891,7.001799821853638,5.255796194076538,3.484311819076538,4.981626033782959,3.6070092916488647,7.425496339797974,,,,,,,
2.853691816329956,2.427363872528076,5.7782673835754395,3.7930290699005127,3.20207679271698,4.7053062915802,4.807767868041992,3.844740152359009,3.931057333946228,3.26447856426239,3.3093414306640625,7.169771194458008,5.56743049621582,,,,,,,,,,,,,,,,
3.9215437173843384,2.9217110872268677,3.2301963567733765,3.346252679824829,6.101914167404175,4.67491888999939,2.9517515897750854,2.6952794790267944,2.238435387611389,3.242527723312378,3.047726631164551,4.122145891189575,3.5385783910751343,2.9864392280578613,5.61751389503479,4.370870590209961,3.8605493307113647,,,,,,,,,,,,
2.396112561225891,2.175600528717041,2.280119299888611,3.509748339653015,2.9947478771209717,2.636151075363159,3.514845371246338,3.5956066846847534,3.1990498304367065,2.7308422327041626,2.8286781311035156,6.208945989608765,4.979203701019287,3.7827068567276,4.827582359313965,5.811813116073608,4.628316164016724,3.6397624015808105,,,,,,,,,,,
3.1971651315689087,2.8872902393341064,2.1788201332092285,3.0625498294830322,2.6920381784439087,5.02689528465271,5.928419351577759,5.0751731395721436,3.538366198539734,3.3628902435302734,3.81182861328125,3.763685464859009,,,,,,,,,,,,,,,,,
2.524101972579956,3.5555994510650635,3.66290819644928,3.283009886741638,5.831405401229858,3.656956434249878,2.78059983253479,3.318180561065674,5.422093152999878,4.6845903396606445,6.970776557922363,5.873038053512573,7.0893213748931885,3.153573155403137,2.198182225227356,2.9104357957839966,3.1971651315689087,3.476846218109131,4.28443169593811,2.370293080806732,,,,,,,,,
3.195257306098938,2.954829216003418,2.1531503200531006,2.479126453399658,2.1849915981292725,2.868891477584839,2.537838578224182,4.21338677406311,3.6943098306655884,4.034008741378784,6.986863613128662,6.409185409545898,4.34040904045105,5.237974166870117,,,,,,,,,,,,,,,
3.056090831756592,2.175883412361145,3.5882333517074585,3.2582837343215942,3.552396535873413,3.3747559785842896,2.779504418373108,4.136311769485474,4.0653674602508545,3.5979408025741577,5.8177244663238525,3.2310445308685303,3.245716691017151,4.7860426902771,3.756830334663391,3.147611975669861,,,,,,,,,,,,,
2.6516982316970825,3.2356979846954346,3.439798593521118,3.569769501686096,3.39911150932312,5.694234609603882,4.559619426727295,5.088774681091309,2.8058212995529175,3.7134586572647095,3.9454565048217773,4.921098470687866,4.237782001495361,4.646274089813232,4.08074426651001,7.026681900024414,6.577927112579346,,,,,,,,,,,,
3.195257306098938,2.6877623796463013,2.9547377824783325,2.198182225227356,3.084087371826172,2.3892489671707153,5.314197778701782,4.846194267272949,6.332444429397583,4.728696346282959,4.2371275424957275,3.9425803422927856,3.9496654272079468,,,,,,,,,,,,,,,,
3.634455680847168,2.8294622898101807,3.4001195430755615,3.298138976097107,2.855517625808716,2.356604814529419,2.1974552869796753,2.738821506500244,3.469722032546997,5.83872127532959,5.138781309127808,4.321935653686523,6.675600290298462,4.8858020305633545,4.2170398235321045,5.33209753036499,,,,,,,,,,,,,
2.651553511619568,2.9571707248687744,3.4318363666534424,2.302417278289795,3.7023041248321533,3.535572648048401,3.0215132236480713,4.795088529586792,4.406059980392456,5.192651271820068,,,,,,,,,,,,,,,,,,,
3.065659999847412,2.191324830055237,1.7212727665901184,2.8695943355560303,2.845973014831543,4.256896018981934,3.1726303100585938,3.536495804786682,3.660864233970642,2.7350994348526,2.1886872053146362,4.890719175338745,4.28783106803894,3.3866233825683594,5.195272922515869,5.131656885147095,5.709607124328613,4.179685592651367,4.137102365493774,3.922098398208618,,,,,,,,,
3.220797300338745,2.94378125667572,2.2000319957733154,2.9277970790863037,2.83157217502594,2.9769738912582397,5.800410509109497,4.651492118835449,4.295809984207153,4.289728403091431,3.388592004776001,4.323203802108765,4.810997009277344,5.056843280792236,3.807029366493225,5.2280638217926025,4.30814266204834,6.580346345901489,3.9507652521133423,3.2850953340530396,3.294660210609436,4.21752667427063,4.135891675949097,3.656829595565796,,,,,
2.8731606006622314,3.9532907009124756,3.3593844175338745,3.373857617378235,3.4442137479782104,2.2467154264450073,5.569163084030151,5.608351230621338,4.309082746505737,3.741676688194275,3.253490686416626,2.308280825614929,2.4425127506256104,4.2551586627960205,5.380823373794556,,,,,,,,,,,,,,
2.8726295232772827,2.480859160423279,2.0417723655700684,3.659157395362854,4.675499439239502,3.8991020917892456,3.93225359916687,3.8382773399353027,3.399540066719055,5.702462434768677,6.008357048034668,3.3294904232025146,4.054435968399048,5.134018659591675,7.090985298156738,3.06358003616333,,,,,,,,,,,,,
3.477316737174988,2.153847575187683,2.6115376949310303,3.26064133644104,3.3376141786575317,2.9559792280197144,2.8733253479003906,2.8001290559768677,2.5222065448760986,4.422930717468262,5.304169416427612,5.348911285400391,3.511369824409485,4.567361354827881,,,,,,,,,,,,,,,
3.1713638305664062,2.17869234085083,2.9437551498413086,2.9807944297790527,2.9146071672439575,2.571552038192749,3.780224919319153,5.812269687652588,4.3041956424713135,3.180737257003784,4.858865737915039,3.8874047994613647,4.830669641494751,4.278351783752441,,,,,,,,,,,,,,,
3.2547062635421753,2.176123023033142,2.8731606006622314,2.352163553237915,2.9437049627304077,4.102108955383301,3.601336717605591,6.115800619125366,5.185569763183594,3.6606316566467285,3.929098129272461,4.043581485748291,4.785292387008667,3.2961342334747314,3.7876203060150146,,,,,,,,,,,,,,
3.2547062635421753,2.85693097114563,2.6997241973876953,2.178929567337036,2.7636890411376953,6.095969200134277,5.627300024032593,4.355129957199097,3.534679412841797,3.8967506885528564,3.512204885482788,3.850997805595398,4.127678632736206,,,,,,,,,,,,,,,,
3.197240114212036,2.779607653617859,3.0805588960647583,2.175982713699341,2.9559792280197144,2.864187240600586,2.4190852642059326,3.056306838989258,4.578353643417358,4.790351629257202,3.4571646451950073,4.847354888916016,5.808021068572998,7.489940404891968,5.728803873062134,,,,,,,,,,,,,,
3.217039704322815,2.868891477584839,8.60633659362793,4.24453330039978,7.496500253677368,4.671736240386963,3.7138246297836304,3.743898034095764,5.7599403858184814,5.161752939224243,3.6944994926452637,,,,,,,,,,,,,,,,,,
2.86331045627594,2.1914730072021484,4.21338677406311,3.0876824855804443,3.7577863931655884,3.5501099824905396,3.637095332145691,5.313683032989502,5.878431797027588,4.7738776206970215,4.983527898788452,4.578251600265503,,,,,,,,,,,,,,,,,
3.2387354373931885,2.342965245246887,2.175883412361145,3.0038697719573975,2.6110265254974365,2.8730303049087524,7.409818410873413,6.027600526809692,3.7999138832092285,4.371057033538818,3.624407649040222,3.9469515085220337,5.82218337059021,4.580979108810425,3.7966026067733765,3.931664228439331,,,,,,,,,,,,,
2.173852562904358,2.1770795583724976,3.283581852912903,2.3919888734817505,4.165675640106201,3.5605568885803223,3.7682878971099854,3.1971651315689087,2.8782262802124023,2.1979886293411255,3.0908901691436768,3.6508148908615112,3.2943187952041626,7.544938564300537,5.814567565917969,4.608419895172119,5.648133039474487,5.174300909042358,4.78999137878418,,,,,,,,,,
3.6441653966903687,2.739365339279175,2.3389570713043213,2.882404088973999,2.942984104156494,2.7248404026031494,3.16780161857605,3.2303539514541626,3.346174955368042,4.202462673187256,4.830945014953613,4.620661497116089,4.380786418914795,,,,,,,,,,,,,,,,
2.9685356616973877,2.4977521896362305,2.543514847755432,2.807006597518921,2.8959577083587646,2.437333106994629,3.963695764541626,4.470370769500732,4.2663116455078125,3.5122486352920532,4.276864767074585,3.989939332008362,5.356408596038818,3.462137818336487,3.8602243661880493,3.65826416015625,5.600391626358032,4.907245874404907,,,,,,,,,,,
3.1440614461898804,5.262919902801514,3.231747031211853,2.291669249534607,3.703908681869507,3.210657238960266,3.653910279273987,3.125791311264038,3.325985908508301,3.2523752450942993,6.772024631500244,4.965317487716675,4.100261926651001,6.09058141708374,,,,,,,,,,,,,,,
3.256511688232422,2.175778865814209,2.9687836170196533,2.8502583503723145,2.873261332511902,3.1367653608322144,3.0469919443130493,4.8302741050720215,4.564053058624268,3.603376269340515,3.6688841581344604,3.4773802757263184,7.430358171463013,6.415439605712891,5.771332502365112,,,,,,,,,,,,,,
2.6909679174423218,4.25503134727478,5.831271648406982,3.540603280067444,2.9239721298217773,3.207714080810547,2.686630964279175,2.697909712791443,3.4545366764068604,2.395901918411255,3.0258936882019043,3.086456060409546,5.702462434768677,3.9710129499435425,5.455971956253052,4.831874847412109,5.117163896560669,,,,,,,,,,,,
3.043992757797241,2.4115840196609497,3.049812436103821,2.8722941875457764,3.5388200283050537,2.4271398782730103,3.5242159366607666,3.874034881591797,3.1236687898635864,2.24470055103302,2.8620671033859253,2.9602208137512207,6.454237222671509,4.272580146789551,6.907574653625488,3.6801971197128296,3.6019177436828613,5.315343141555786,4.814893960952759,3.938367247581482,4.29999566078186,4.564330816268921,4.595921754837036,3.408712148666382,5.5174620151519775,5.9734296798706055,,,
3.195257306098938,2.8031439781188965,2.858773946762085,2.156083583831787,2.6451709270477295,2.4735372066497803,4.570590496063232,4.138933181762695,3.8893438577651978,3.9581634998321533,4.722130537033081,6.493455171585083,3.708401679992676,4.099734544754028,3.317238688468933,5.163324594497681,3.617342710494995,3.8748313188552856,,,,,,,,,,,
3.2482845783233643,2.176123023033142,2.743139386177063,2.7248404026031494,2.9183075428009033,2.453162908554077,2.7779693603515625,3.6631288528442383,3.603376269340515,5.784893989562988,5.9422760009765625,3.8967506885528564,5.110046863555908,6.97759747505188,3.3867732286453247,4.211061716079712,,,,,,,,,,,,,
2.2481006383895874,3.633009910583496,5.821770429611206,4.595507621765137,4.2866010665893555,3.597403883934021,4.728942632675171,2.885351777076721,2.687611222267151,2.3616777658462524,2.158928632736206,3.9407365322113037,2.6963865756988525,4.075542449951172,3.063362240791321,6.059781551361084,,,,,,,,,,,,,
3.220621943473816,2.175982713699341,3.132920503616333,2.8396259546279907,2.9879857301712036,4.204146146774292,3.627122640609741,3.5118799209594727,3.470777988433838,3.596479296684265,5.125388860702515,6.922983884811401,7.276973247528076,5.7032389640808105,5.258694887161255,4.933196544647217,,,,,,,,,,,,,
3.2547062635421753,2.176123023033142,2.9552336931228638,2.9146398305892944,2.9067870378494263,5.049746751785278,3.6662458181381226,5.693305015563965,4.353234052658081,4.489236831665039,3.431553602218628,3.2951793670654297,4.099836111068726,5.313018560409546,4.081669092178345,7.249626159667969,5.872978687286377,8.922151565551758,,,,,,,,,,,
2.1914730072021484,2.423452138900757,3.063625454902649,3.1770665645599365,2.840584635734558,5.5581769943237305,4.851593255996704,3.6690313816070557,4.4125542640686035,4.294095993041992,9.02562427520752,4.457981824874878,3.469703197479248,4.580944776535034,,,,,,,,,,,,,,,
3.228987693786621,2.3328707218170166,3.571629762649536,2.7379831075668335,2.728647470474243,4.216314792633057,2.803520679473877,2.814557194709778,3.2724030017852783,3.0818997621536255,6.086427211761475,4.871515989303589,5.552186012268066,5.027360677719116,,,,,,,,,,,,,,,
2.886830687522888,2.2516279220581055,2.23282527923584,3.6441653966903687,2.94591224193573,2.8472564220428467,4.691796064376831,3.705552101135254,4.8563292026519775,5.960371971130371,7.017325401306152,,,,,,,,,,,,,,,,,,
