0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
3.2000471353530884,2.6485774517059326,2.92333984375,2.7959762811660767,2.977751851081848,4.083817720413208,3.3649386167526245,3.6979095935821533,3.302826166152954,3.0237494707107544,3.052836298942566,3.371322989463806,3.3459845781326294,4.674121379852295,5.0097496509552,5.073772668838501,4.707054138183594,4.136567831039429,5.172903776168823,4.8334386348724365,4.111004114151001,3.9911179542541504,4.131769418716431,4.383556604385376,3.8698384761810303,,,,,,,,,,,
3.2564815282821655,2.299771308898926,2.9845452308654785,2.8059710264205933,2.968298077583313,2.9504733085632324,3.154142379760742,3.549881935119629,3.8160927295684814,3.6485071182250977,3.689854145050049,4.4392523765563965,4.524664402008057,4.140869855880737,4.880023241043091,3.9346405267715454,3.9216272830963135,3.993728756904602,5.10559606552124,5.028337717056274,4.3507959842681885,6.125567436218262,,,,,,,,,,,,,,
2.9440581798553467,2.4615660905838013,2.672805070877075,2.3312313556671143,3.225442051887512,4.004028916358948,2.953862190246582,3.177030920982361,3.501529097557068,3.280721664428711,4.766431570053101,3.5149219036102295,3.9488627910614014,5.21099591255188,5.039099216461182,6.477218389511108,7.164158582687378,4.373809814453125,3.06358003616333,2.866922378540039,3.686684012413025,5.857769727706909,4.692562103271484,4.725762605667114,,,,,,,,,,,,
3.6126961708068848,2.6993902921676636,2.953043222427368,3.309445858001709,3.0764050483703613,3.224784255027771,3.382325768470764,4.045417070388794,4.345573902130127,6.268731355667114,5.173415422439575,3.8136777877807617,3.7050015926361084,4.7813427448272705,4.291233539581299,6.425118446350098,5.053982973098755,7.064458847045898,6.9591896533966064,3.261732339859009,3.4991763830184937,3.291137218475342,2.938544273376465,,,,,,,,,,,,,
2.4458673000335693,3.2728333473205566,3.0453838109970093,2.639946222305298,2.9040558338165283,2.5564005374908447,3.065485119819641,3.068452835083008,5.1234519481658936,4.071492910385132,3.9934786558151245,4.396137952804565,4.045417070388794,2.6745434999465942,3.3204221725463867,2.90256667137146,3.475367546081543,3.084052801132202,3.3260966539382935,3.3920496702194214,3.225481867790222,3.365154504776001,5.222630739212036,4.394416570663452,4.6972434520721436,5.686124801635742,5.669179439544678,6.436460018157959,5.96389365196228,,,,,,,
2.9553967714309692,4.289052963256836,3.32055127620697,2.805757761001587,2.390732526779175,2.530978560447693,3.3206108808517456,2.966361403465271,3.197338581085205,4.11058235168457,4.345479488372803,4.855250120162964,2.837159276008606,3.320753335952759,3.276599407196045,3.1326303482055664,4.024391174316406,3.017368197441101,6.102485418319702,6.341610908508301,6.333415985107422,,,,,,,,,,,,,,,
3.19640851020813,2.790484309196472,2.8058212995529175,2.8425631523132324,2.3669931888580322,2.543010711669922,3.015649914741516,2.8827733993530273,4.855250120162964,3.737850785255432,4.054845094680786,4.283766508102417,4.782390594482422,3.5654133558273315,3.4701610803604126,3.2419533729553223,4.142460346221924,3.3012083768844604,4.569697141647339,3.7057390213012695,7.813507795333862,6.333415985107422,5.625939607620239,,,,,,,,,,,,,
3.2564815282821655,2.659799337387085,2.285470962524414,2.6978496313095093,3.20424222946167,2.950556516647339,2.966819167137146,4.871515989303589,3.549881935119629,3.3756572008132935,3.669631242752075,4.423125267028809,3.835060715675354,4.307499170303345,4.2500550746917725,4.033856391906738,6.148961305618286,5.111922979354858,6.34290623664856,4.940695524215698,5.910225868225098,,,,,,,,,,,,,,,
3.3196521997451782,3.0264374017715454,2.4690006971359253,2.6587599515914917,3.077576160430908,2.9947142601013184,2.967827081680298,3.018825054168701,3.0742214918136597,3.0097427368164062,4.28619122505188,4.197220325469971,4.919723033905029,4.619924783706665,3.6797674894332886,3.9825589656829834,3.7324705123901367,3.812425136566162,4.08095383644104,3.356929063796997,4.587703704833984,5.927786350250244,4.1500489711761475,,,,,,,,,,,,,
2.694810152053833,2.5682179927825928,2.94523823261261,3.5086170434951782,4.4792609214782715,4.053479433059692,3.0542279481887817,3.761155605316162,5.104152679443359,4.441105604171753,4.886664390563965,4.670429229736328,4.46523904800415,4.937084913253784,6.265129089355469,6.30923056602478,,,,,,,,,,,,,,,,,,,,
3.215932250022888,2.5382086038589478,2.1219431161880493,2.4707632064819336,2.966819167137146,3.047819137573242,2.8532735109329224,2.57206392288208,3.0920557975769043,4.836810827255249,3.7478854656219482,3.8413699865341187,4.576727390289307,4.042870283126831,5.795178651809692,5.515726804733276,7.621781826019287,,,,,,,,,,,,,,,,,,,
2.708904504776001,3.875146746635437,3.2701815366744995,2.9553967714309692,2.9583266973495483,3.1066466569900513,3.3063679933547974,2.989811897277832,3.4420496225357056,3.668046474456787,3.957447052001953,4.8561623096466064,3.259078860282898,4.776833772659302,4.700899362564087,6.34290623664856,3.259639859199524,2.2982635498046875,2.9340932369232178,3.871222972869873,3.3555063009262085,2.5312659740448,2.848735213279724,4.521868467330933,5.588200330734253,7.520951986312866,4.1147496700286865,4.891825914382935,3.886189103126526,2.8693536520004272,,,,,,
3.448175311088562,2.751950263977051,2.3761426210403442,3.1433111429214478,2.753216505050659,3.3932902812957764,3.3183586597442627,4.1985838413238525,4.770217180252075,3.897404193878174,4.163425445556641,4.155340671539307,4.202834963798523,4.0846946239471436,6.225398540496826,5.910227060317993,5.271090507507324,3.0204060077667236,,,,,,,,,,,,,,,,,,
