Name,0%,25%,50%,75%,100%,Mean
SLR 2020 first split,1.9856132864952087,2.400809347629547,2.7872954607009888,3.1910349130630493,8.72886037826538,2.9787513053417207
SLR 2030 first split,1.7772283554077148,2.353882282972336,2.7453359365463257,3.2482845783233643,6.903808355331421,2.824121490240097
SLR 2040 first split,2.022576332092285,2.51857852935791,2.966959297657013,3.255046010017395,4.615341663360596,2.948797332286835
SLR 2050 first split,2.0896172523498535,2.831623286008835,3.001204192638397,3.6588902473449707,4.81203556060791,3.1654637537002563
SLR 2060 first split,2.064590334892273,2.8752377927303314,3.1969321966171265,3.631487548351288,5.1985924243927,3.223121464729309
SLR 2070 first split,1.94951593875885,2.959386885166168,3.2332953214645386,3.5335926711559296,5.427459001541138,3.207584698200226
SLR 2080 first split,2.0321178436279297,2.8640233278274536,3.0954363346099854,3.215532064437866,6.6775243282318115,3.066445876121521
SLR 2090 first split,1.9342496395111084,2.935213267803192,3.0662660002708435,3.1832929849624634,8.296551704406738,3.1818221673965454
SLR 2100 first split,1.9453213214874268,2.912216693162918,3.0651735067367554,3.1236873269081116,6.701243877410889,3.032308883666992
SLR 2110 first split,2.0801823139190674,2.923151820898056,3.024349331855774,3.1303513944149017,8.559715270996094,3.1620302991867066
SLR 2120 first split,1.940044343471527,2.9641841650009155,3.0485788583755493,3.213556855916977,6.1387999057769775,3.1410295565128328
SLR 2130 first split,1.8673257231712341,2.8781378865242004,3.0706775188446045,3.2564815282821655,7.565091133117676,3.1878896992206576
SLR 2140 first split,1.9462634921073914,2.690639019012451,3.092854917049408,3.19014436006546,6.722514629364014,3.051447159767151
SLR 2150 first split,1.8623164296150208,2.793648213148117,3.0594927072525024,3.1821482181549072,6.986979007720947,3.0195146839618685
