0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
4.098899602890015,3.0035325288772583,3.458911180496216,3.184805750846863,3.425925135612488,3.7074637413024902,3.217039704322815,3.8814620971679688,3.9432672262191772,3.8503721952438354,3.9340531826019287,6.922510385513306,5.0111985206604,4.909335374832153,6.170714616775513,5.324380874633789,6.415439605712891,5.004205226898193,5.436772108078003,6.0719053745269775,,,,,,,
3.8792120218276978,3.332452178001404,3.8373231887817383,3.3243340253829956,3.5345170497894287,3.4502062797546387,3.643452525138855,2.9661056995391846,4.738581657409668,4.504749059677124,3.9740750789642334,4.1212992668151855,7.9563188552856445,6.482227563858032,6.57936429977417,5.611607313156128,,,,,,,,,,,
3.7258297204971313,4.034669876098633,4.87665581703186,4.110235691070557,4.178436517715454,3.8548845052719116,3.2334870100021362,3.681931257247925,4.749905347824097,6.376833200454712,,,,,,,,,,,,,,,,,
3.1686161756515503,3.5631463527679443,4.480876684188843,4.077510595321655,4.101512432098389,3.681931257247925,3.2113258838653564,5.076930999755859,4.8696277141571045,5.469136953353882,4.825938701629639,5.856164216995239,6.575489282608032,6.090350151062012,4.509459972381592,4.284635782241821,,,,,,,,,,,
3.4740095138549805,2.9845452308654785,3.3256715536117554,3.5972779989242554,3.862310767173767,3.479888081550598,4.9185471534729,3.794657349586487,4.536418437957764,3.941786527633667,4.784125566482544,6.333730697631836,5.699610471725464,3.2272497415542603,,,,,,,,,,,,,
5.119809627532959,3.3547849655151367,3.5808589458465576,4.47278904914856,3.868203282356262,6.194111347198486,6.359315872192383,4.436376094818115,3.7890576124191284,3.264721155166626,3.309584379196167,4.3187713623046875,3.995420813560486,5.162680387496948,4.942813396453857,4.231024742126465,4.863384485244751,5.076472520828247,4.211828947067261,5.9874842166900635,5.557304382324219,3.47132670879364,3.184805750846863,3.5022599697113037,4.309708833694458,4.545022010803223,
4.032435655593872,3.205531120300293,3.5159459114074707,3.4666014909744263,4.665963172912598,6.290115118026733,5.3844709396362305,6.528834104537964,5.781493663787842,4.827438592910767,4.16770601272583,4.186943292617798,6.161698579788208,,,,,,,,,,,,,,
3.259726881980896,3.74794340133667,3.583670973777771,3.006985902786255,4.101781129837036,6.410308361053467,3.5684616565704346,2.9737932682037354,4.434401512145996,5.085335969924927,4.1301209926605225,4.999894857406616,4.256155729293823,3.269691228866577,5.124833583831787,4.16770601272583,4.033316612243652,3.462077498435974,6.2301928997039795,5.171747207641602,4.739748239517212,5.052776575088501,,,,,
3.569759964942932,3.265766978263855,4.291555881500244,4.108471870422363,3.3249897956848145,3.5033830404281616,4.958928346633911,6.433810234069824,7.6515350341796875,6.366545677185059,,,,,,,,,,,,,,,,,
3.8548845052719116,2.678208827972412,3.2149304151535034,3.2466598749160767,3.498745560646057,4.834485292434692,4.0206780433654785,4.367596387863159,4.460161447525024,4.4779746532440186,4.622675895690918,4.5798070430755615,4.829849004745483,3.864673376083374,4.859436988830566,6.258334159851074,6.266587495803833,5.046849012374878,,,,,,,,,
4.0898542404174805,3.2282116413116455,3.003369688987732,3.45815646648407,3.6543350219726562,3.7178122997283936,4.449958801269531,6.375617742538452,4.623351812362671,4.224984169006348,5.418422698974609,8.02704381942749,6.139617681503296,4.71389102935791,4.549105644226074,,,,,,,,,,,,
3.216957449913025,2.98276948928833,4.110212326049805,3.4502062797546387,3.8528902530670166,4.038108587265015,3.2456823587417603,3.572065234184265,5.269172668457031,4.402734279632568,4.452265024185181,4.230371713638306,3.662765860557556,4.136381149291992,3.7167450189590454,6.333730697631836,4.341275453567505,5.236055850982666,5.771827936172485,,,,,,,,
4.082444906234741,3.4512157440185547,3.4567339420318604,3.2562432289123535,3.718980312347412,4.600920915603638,6.425118446350098,4.871474266052246,8.634129047393799,4.450107097625732,6.79142951965332,,,,,,,,,,,,,,,,
3.9704771041870117,3.256422758102417,3.585113048553467,3.4587193727493286,4.298743724822998,5.019736289978027,4.105519771575928,5.430843353271484,4.715799331665039,6.326997518539429,6.364999771118164,5.2348785400390625,,,,,,,,,,,,,,,
3.2465513944625854,3.128438115119934,4.090670347213745,4.766431570053101,4.119597911834717,3.607131838798523,4.195748805999756,4.024180889129639,3.6647714376449585,4.542121648788452,4.777693033218384,6.415439605712891,5.5011961460113525,5.093151092529297,4.895803689956665,,,,,,,,,,,,
3.264988660812378,3.1810861825942993,4.310583114624023,3.8813713788986206,4.2016870975494385,3.885227084159851,4.291555881500244,4.0986857414245605,4.539609670639038,6.328760623931885,4.920233488082886,5.081138849258423,5.210853815078735,4.449833631515503,6.171738147735596,7.299693584442139,,,,,,,,,,,
4.182748794555664,3.45815646648407,2.965691924095154,3.585113048553467,3.7347817420959473,4.434396743774414,5.851489067077637,4.4156999588012695,4.972937107086182,6.645803451538086,6.415692567825317,6.065428256988525,3.2272497415542603,4.234180450439453,,,,,,,,,,,,,
3.847424030303955,3.228359341621399,3.000795602798462,3.633656620979309,3.544373393058777,3.502792716026306,4.972820520401001,4.454831838607788,4.551295518875122,3.9740750789642334,4.089161396026611,5.408574104309082,6.419544696807861,4.999081611633301,,,,,,,,,,,,,
