0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
3.0476537942886353,2.5054420232772827,2.3715490102767944,2.6720454692840576,2.739029884338379,2.6146429777145386,3.7858779430389404,3.9579131603240967,5.071848630905151,5.771103382110596,7.171128749847412,5.181178092956543,4.624587774276733,3.7752106189727783,3.2863320112228394,4.966265439987183,4.798205614089966,,,,,,,,,,,,,,,
3.8389917612075806,2.8228402137756348,3.337541103363037,4.295243978500366,2.5586031675338745,3.106685519218445,4.373809814453125,3.094582200050354,2.6121102571487427,3.0393139123916626,3.2612524032592773,3.3933956623077393,2.7040860652923584,4.302969932556152,4.324894189834595,4.531212091445923,5.801311731338501,4.380734443664551,3.652234196662903,,,,,,,,,,,,,
3.2330517768859863,4.368701696395874,3.8384517431259155,3.875410318374634,3.0476537942886353,2.26147723197937,2.7178183794021606,2.9321316480636597,2.4896856546401978,2.215620756149292,2.303350806236267,7.128904342651367,3.7476966381073,3.1920584440231323,3.286377429962158,4.87405252456665,4.307218313217163,,,,,,,,,,,,,,,
5.237022876739502,3.460412859916687,2.518195867538452,3.4165406227111816,3.5303776264190674,2.913941740989685,4.705066680908203,2.9117555618286133,3.077383518218994,4.31972599029541,3.725618600845337,3.0598931312561035,3.7425976991653442,3.9562363624572754,3.6687697172164917,3.1848567724227905,6.59162712097168,4.199309825897217,3.5122170448303223,5.229863405227661,,,,,,,,,,,,
3.0507471561431885,2.577457070350647,2.91923451423645,4.021339416503906,3.838449478149414,3.364024519920349,3.1661853790283203,6.5620036125183105,4.23894739151001,5.3596601486206055,4.586273431777954,4.174333095550537,4.5288121700286865,3.267042398452759,3.729692220687866,3.589967727661133,3.2954628467559814,4.295909404754639,3.8085561990737915,3.771691918373108,3.3744001388549805,5.857557058334351,,,,,,,,,,
3.3963347673416138,4.346554279327393,3.0661673545837402,2.5636225938796997,2.843510866165161,2.9642382860183716,2.5195754766464233,2.20830500125885,3.747738242149353,3.2321659326553345,4.007748246192932,3.5350226163864136,3.4726407527923584,4.392966032028198,5.9632954597473145,,,,,,,,,,,,,,,,,
3.06867778301239,2.3674535751342773,2.68738055229187,5.3557515144348145,4.587610721588135,6.0594871044158936,3.954946756362915,3.5733433961868286,3.2732878923416138,4.658855199813843,4.015032529830933,5.787160396575928,4.72461724281311,4.949956893920898,4.068042278289795,4.699534177780151,3.8309035301208496,,,,,,,,,,,,,,,
3.2366234064102173,1.9376306533813477,2.2507901191711426,2.7310162782669067,2.2513773441314697,2.8627939224243164,2.9828901290893555,3.0023337602615356,2.829637885093689,4.428564071655273,3.8917341232299805,8.50497031211853,5.412242889404297,5.702727317810059,5.952434539794922,5.910946607589722,4.150325536727905,3.7846693992614746,3.6120834350585938,,,,,,,,,,,,,
2.68738055229187,2.577457070350647,2.3022903203964233,3.3677035570144653,3.5899239778518677,3.152815818786621,3.545596957206726,3.868630290031433,4.267209768295288,4.6662373542785645,4.643886089324951,3.5854462385177612,5.953545331954956,4.523873567581177,3.6694259643554688,3.8192124366760254,,,,,,,,,,,,,,,,
4.862211465835571,3.576016068458557,3.5782220363616943,4.397997617721558,3.580060839653015,5.4977805614471436,5.569119215011597,2.3480262756347656,4.777294635772705,5.264625787734985,2.7361083030700684,2.202255368232727,3.4068490266799927,2.953479528427124,2.830871343612671,4.423338890075684,3.4609726667404175,5.277074098587036,2.601545810699463,3.7248817682266235,3.276686191558838,2.7603057622909546,4.894521474838257,,,,,,,,,
