0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
3.5240485668182373,2.9461013078689575,4.288858652114868,4.837439060211182,5.6245810985565186,5.238863468170166,4.251810789108276,3.9912041425704956,5.00946044921875,5.9956464767456055,,,,,,,,,,,,
2.9212979078292847,3.1543508768081665,2.2608914375305176,3.719508647918701,2.937276840209961,4.192188739776611,4.136803388595581,3.8088877201080322,5.274308204650879,4.783635377883911,5.542589902877808,4.444674730300903,8.059818267822266,,,,,,,,,
3.520922541618347,2.673540949821472,2.711125373840332,6.195462703704834,4.905351400375366,4.349895477294922,3.8133485317230225,4.2347612380981445,4.390497446060181,4.940256595611572,4.076820731163025,,,,,,,,,,,
2.158349394798279,2.715201735496521,2.882100820541382,3.100158214569092,5.863659143447876,3.791940212249756,4.131904602050781,3.3123327493667603,4.08992600440979,4.380766868591309,4.010107517242432,4.527669668197632,2.4466689825057983,4.126629829406738,,,,,,,,
2.6600946187973022,4.5412092208862305,4.10710072517395,4.42284631729126,3.4419164657592773,2.989566445350647,4.850973606109619,3.483848214149475,4.973307132720947,3.980569005012512,3.8725204467773438,3.7163195610046387,6.419635534286499,2.5956950187683105,,,,,,,,
3.134029507637024,4.470052123069763,9.069048881530762,7.53870415687561,4.0999720096588135,4.837439060211182,3.7717736959457397,6.849034309387207,5.918576240539551,,,,,,,,,,,,,
2.94591224193573,2.2608914375305176,2.9317448139190674,3.8039989471435547,3.8618913888931274,3.539686679840088,6.789963722229004,4.451339244842529,7.489594221115112,3.4278488159179688,5.832189321517944,4.704327344894409,4.83430552482605,4.251805067062378,4.011103630065918,,,,,,,
4.490148544311523,3.920459747314453,3.729692220687866,5.800864219665527,3.5320820808410645,5.44542121887207,3.6509052515029907,3.338606595993042,4.902720212936401,,,,,,,,,,,,,
5.696215867996216,5.464220762252808,4.081075191497803,2.561142683029175,2.6428502798080444,3.2052637338638306,2.7107220888137817,3.479996085166931,2.839899778366089,3.906262993812561,2.7756385803222656,5.184142589569092,5.940890550613403,5.801048517227173,,,,,,,,
4.076028347015381,2.899465799331665,2.5487136840820312,2.1298071146011353,2.7695953845977783,3.539686679840088,3.332937240600586,8.559715270996094,5.825490951538086,8.099114656448364,6.400675535202026,4.883986949920654,,,,,,,,,,
3.711672782897949,2.720315933227539,2.1692087650299072,3.205902338027954,6.658423185348511,5.237022876739502,5.738353252410889,4.30704402923584,3.8861461877822876,3.972640872001648,4.907347917556763,4.125620365142822,6.060462236404419,4.422499418258667,,,,,,,,
3.3646628856658936,6.100292921066284,3.5820854902267456,4.905351400375366,8.52439832687378,3.0476537942886353,3.4001721143722534,4.9236414432525635,3.7356544733047485,3.3012083768844604,,,,,,,,,,,,
2.987852454185486,3.5332953929901123,3.499173641204834,3.6207704544067383,5.82218337059021,3.256339192390442,4.106203079223633,5.780591726303101,4.921646595001221,4.311960458755493,6.111191749572754,,,,,,,,,,,
3.135426163673401,2.2608914375305176,3.666786551475525,3.062208652496338,3.739152431488037,2.715201735496521,3.95288348197937,1.87391859292984,4.134827375411987,5.146204948425293,6.683230400085449,5.882902383804321,4.089244365692139,4.926905870437622,5.216839551925659,,,,,,,
4.0815160274505615,2.591943860054016,3.030625820159912,2.86525559425354,3.761786937713623,3.8322629928588867,3.659181237220764,2.9616228342056274,3.5250377655029297,6.0728535652160645,4.907347917556763,4.839067459106445,2.1630537509918213,2.8878543376922607,5.023783206939697,,,,,,,
4.286261558532715,2.751950263977051,3.519710063934326,3.5657931566238403,2.8251349925994873,6.095086574554443,5.653691291809082,5.314465284347534,3.6629040241241455,3.226134777069092,2.8648266792297363,2.9116450548171997,5.369991779327393,4.726658344268799,4.587798595428467,5.194930791854858,4.13302206993103,3.4751328229904175,,,,
2.695976972579956,4.01535165309906,6.093989372253418,3.7607011795043945,3.011290192604065,3.06766939163208,4.195321798324585,4.907347917556763,4.477139949798584,2.840787172317505,3.122169613838196,4.017417907714844,5.779521465301514,6.220094442367554,,,,,,,,
4.272824287414551,2.507612943649292,7.370496988296509,3.7505141496658325,2.753210186958313,4.422949314117432,4.227765321731567,5.980054616928101,5.242022752761841,4.848788022994995,5.288361310958862,,,,,,,,,,,
4.134827375411987,3.3330944776535034,3.1411362886428833,4.936535835266113,4.017470121383667,5.452121257781982,2.6270118951797485,3.2956976890563965,4.303135633468628,6.634265184402466,3.778898596763611,5.242353677749634,3.2979929447174072,5.853012323379517,,,,,,,,
3.1971651315689087,2.601195454597473,4.564722776412964,7.048689365386963,4.417235851287842,4.021124005317688,5.940890550613403,5.623129606246948,4.301796913146973,3.660570740699768,5.12690806388855,6.392316579818726,5.138312816619873,,,,,,,,,
3.8537399768829346,2.714442491531372,3.3012083768844604,3.279204487800598,3.081344962120056,3.086387276649475,2.523532271385193,6.9916090965271,5.799962997436523,5.259673118591309,4.336008071899414,5.054357051849365,4.068966388702393,4.945408821105957,4.477516174316406,4.499263763427734,6.421398639678955,,,,,
3.644264817237854,2.5919090509414673,2.1291818618774414,3.2295292615890503,4.262107849121094,6.3437299728393555,3.897683262825012,4.152284860610962,3.709097385406494,3.9453030824661255,,,,,,,,,,,,
3.0565247535705566,2.5517009496688843,2.5919090509414673,2.2369707822799683,2.1276347637176514,2.848772406578064,2.8393843173980713,5.1330718994140625,3.738942503929138,3.238595128059387,3.9616165161132812,3.983729600906372,4.147745609283447,4.209976673126221,3.926171660423279,4.175487041473389,4.4435505867004395,4.46332573890686,,,,
2.7821450233459473,3.1446765661239624,3.952884078025818,3.4550583362579346,5.237022876739502,3.255740761756897,4.271353006362915,3.7827389240264893,8.094460010528564,,,,,,,,,,,,,
3.5339927673339844,2.775634527206421,2.1043381690979004,2.220926523208618,2.4459362030029297,3.2934006452560425,3.2937679290771484,2.9258018732070923,3.5714714527130127,7.021677732467651,4.158208608627319,4.051114439964294,4.873558759689331,4.710109710693359,5.796982526779175,2.7983275651931763,4.109945774078369,2.744621992111206,3.459810972213745,6.004241704940796,5.097113370895386,
3.520922541618347,2.8522826433181763,2.1647820472717285,4.785106897354126,4.244176626205444,4.936535835266113,7.432495832443237,5.142391681671143,4.301125526428223,3.878851294517517,,,,,,,,,,,,
2.5606876611709595,2.9958349466323853,3.6441867351531982,2.6646233797073364,3.217324137687683,3.265647292137146,5.692972898483276,4.858595609664917,3.776739478111267,6.088363170623779,4.419296979904175,3.999132990837097,4.123690128326416,4.8526763916015625,4.435255289077759,4.816864490509033,3.2056727409362793,4.071658611297607,7.906692743301392,4.9390974044799805,4.021339416503906,
3.520554304122925,2.2842596769332886,3.2014561891555786,2.402753472328186,2.9902307987213135,2.9241727590560913,5.9234373569488525,4.3594138622283936,4.078855037689209,4.134036540985107,4.795088529586792,7.954435348510742,4.853045701980591,6.392316579818726,3.9585074186325073,4.473866939544678,6.161003112792969,,,,,
3.7643224000930786,2.7709572315216064,2.9156012535095215,6.112448215484619,4.983812093734741,5.940890550613403,6.020500183105469,4.489625453948975,8.286039590835571,6.422016382217407,3.7961230278015137,,,,,,,,,,,
2.9212979078292847,2.4536105394363403,3.5333698987960815,4.664160251617432,5.9552271366119385,9.10671091079712,7.377051830291748,7.031663179397583,5.509433746337891,6.1672046184539795,4.0915915966033936,3.360122799873352,4.728094577789307,3.729809045791626,,,,,,,,
4.489625453948975,6.9861955642700195,6.167589426040649,3.8126100301742554,2.9973303079605103,2.3207521438598633,2.7617231607437134,2.71545672416687,3.9336607456207275,3.2035175561904907,5.329639434814453,5.199328899383545,4.038199305534363,4.167362928390503,3.3620874881744385,4.938492298126221,4.064480423927307,6.380863666534424,5.422452688217163,6.263804912567139,,
3.0830310583114624,2.73783016204834,2.3187308311462402,2.584282398223877,4.302968740463257,3.6893588304519653,3.721186637878418,6.09581184387207,4.003188371658325,5.255319833755493,,,,,,,,,,,,
2.7678130865097046,2.591730833053589,2.1437145471572876,3.5449228286743164,5.93140983581543,4.9692089557647705,3.697829484939575,4.880213737487793,2.886711001396179,4.1242053508758545,3.5454400777816772,4.83087682723999,,,,,,,,,,
2.6938308477401733,2.3397010564804077,2.344691514968872,2.5270047187805176,2.0425657629966736,2.2748074531555176,3.3076188564300537,3.031141996383667,5.780591726303101,4.713349103927612,4.906695604324341,6.101914167404175,3.535322070121765,4.791226387023926,4.296172142028809,5.237022876739502,5.753089666366577,5.549797296524048,,,,
3.536238431930542,2.8534536361694336,3.185396432876587,2.769212484359741,2.3207062482833862,2.62109375,2.696076273918152,4.881876230239868,6.062630653381348,4.125480890274048,8.02704381942749,5.911103010177612,5.351419448852539,4.088348865509033,4.184394836425781,5.16370415687561,4.330888509750366,,,,,
2.329116940498352,3.3210519552230835,2.7617231607437134,3.673079490661621,2.597043752670288,2.583436965942383,5.8474671840667725,4.426261901855469,3.048812985420227,4.043581485748291,6.084050416946411,2.873607039451599,5.2251811027526855,6.732112407684326,5.524839401245117,6.9921534061431885,,,,,,
3.1974496841430664,2.603946089744568,2.846397042274475,2.8496323823928833,8.267818450927734,4.394629716873169,5.240764141082764,4.016899585723877,4.096308946609497,6.365248680114746,,,,,,,,,,,,
2.3319084644317627,2.7963900566101074,3.0066734552383423,4.0749616622924805,3.438348889350891,6.995049476623535,6.58204460144043,4.610641717910767,5.514228582382202,7.55104660987854,4.891845703125,,,,,,,,,,,
4.490025043487549,5.974668025970459,3.3131613731384277,3.008704900741577,2.6216944456100464,3.9048688411712646,4.379335880279541,6.449223756790161,3.8893654346466064,3.850008964538574,3.991791009902954,6.372535228729248,,,,,,,,,,
2.9665982723236084,3.5122512578964233,3.923767328262329,3.358328938484192,5.297342538833618,6.188507556915283,3.809160590171814,4.6456990242004395,4.9026288986206055,7.335868835449219,,,,,,,,,,,,
3.561120867729187,8.530628681182861,4.83087682723999,5.67670750617981,4.233752965927124,2.2788314819335938,4.8094587326049805,4.24048638343811,4.081075191497803,3.9137518405914307,4.187868595123291,,,,,,,,,,,
3.520923137664795,3.4740570783615112,2.951444149017334,3.077246069908142,2.2560681104660034,4.907347917556763,6.492300033569336,7.821735620498657,4.858595609664917,4.339218616485596,4.912322282791138,7.12517523765564,5.12690806388855,3.225562572479248,2.086404800415039,4.7457475662231445,5.763983488082886,,,,,
3.719508647918701,2.73099684715271,2.651078462600708,2.2352689504623413,5.6093220710754395,5.775346755981445,4.666358709335327,6.54230260848999,4.883610963821411,5.448751211166382,4.735231637954712,4.365339994430542,,,,,,,,,,
2.2600139379501343,2.5871517658233643,4.244176626205444,9.309794425964355,5.080418586730957,5.483353137969971,6.390483379364014,5.711798667907715,3.7212483882904053,3.202786087989807,3.887382388114929,5.3291425704956055,,,,,,,,,,
3.7878317832946777,2.7622876167297363,2.2836579084396362,3.608506441116333,3.1427536010742188,6.151424884796143,4.1242053508758545,5.156948804855347,7.547889232635498,5.598717927932739,6.150249004364014,5.755362033843994,5.707552671432495,8.056171417236328,3.9047728776931763,2.012439727783203,3.060402035713196,3.056090831756592,,,,
3.135012984275818,4.374089002609253,5.27073335647583,4.46033787727356,5.094111919403076,3.7702351808547974,2.546443462371826,2.7855050563812256,3.1484920978546143,2.517139434814453,3.114110231399536,3.3008581399917603,5.153609275817871,4.345141887664795,,,,,,,,
3.9799731969833374,3.061412811279297,2.8486328125,7.316230773925781,5.920625448226929,4.881876230239868,2.342931866645813,3.1217334270477295,2.130557656288147,3.7505141496658325,3.2117254734039307,2.9653189182281494,3.349349617958069,4.081075191497803,4.816513538360596,,,,,,,
3.7818683385849,3.013922333717346,2.805969476699829,2.396391272544861,2.2698484659194946,3.04728627204895,3.314167022705078,3.475326418876648,3.1148287057876587,3.5801068544387817,2.996360421180725,2.853812098503113,5.8297929763793945,4.940851926803589,7.231755495071411,4.1483314037323,,,,,,
3.2012354135513306,2.574917197227478,2.9220935106277466,2.7978585958480835,3.6429121494293213,3.3258994817733765,6.090350151062012,4.303325891494751,4.13308572769165,4.097373962402344,3.9209811687469482,4.83260178565979,6.046236038208008,5.244683027267456,,,,,,,,
3.196868419647217,2.911842107772827,5.863659143447876,3.651984453201294,4.149228572845459,5.55322003364563,3.483848214149475,4.801651239395142,3.56516432762146,7.0663371086120605,4.089244365692139,4.440376281738281,4.936535835266113,4.101359724998474,7.377233982086182,,,,,,,
3.705336570739746,2.7108124494552612,2.131255269050598,2.371150016784668,3.60183584690094,3.003341317176819,3.1979576349258423,3.54177987575531,4.6458141803741455,4.25235915184021,6.981867074966431,5.676403284072876,4.347867012023926,6.753843784332275,,,,,,,,
3.9254159927368164,2.192591071128845,4.7110676765441895,5.632670640945435,6.743825435638428,3.057313084602356,3.7585954666137695,4.650714874267578,5.935524940490723,4.137742519378662,4.386718988418579,3.5205819606781006,,,,,,,,,,
3.2968437671661377,2.725320339202881,2.742841362953186,9.069048881530762,4.096843004226685,7.359510898590088,5.569446802139282,4.027804851531982,6.2396368980407715,3.6873923540115356,4.477516174316406,7.060192346572876,7.115988492965698,6.417489290237427,,,,,,,,
3.333479881286621,3.707587957382202,2.991708993911743,5.570973873138428,4.66846489906311,3.991791009902954,2.937276840209961,4.857074499130249,3.2907453775405884,4.9361982345581055,4.817107677459717,4.020856618881226,4.453065872192383,,,,,,,,,
3.520922541618347,2.166896939277649,2.682868719100952,2.613298177719116,2.8933573961257935,6.1417555809021,4.3099524974823,4.121244430541992,4.881876230239868,8.798453330993652,4.012584924697876,6.233033657073975,5.588979482650757,,,,,,,,,
5.130213499069214,5.825777053833008,4.107324838638306,6.085844993591309,4.668289422988892,4.110554218292236,3.099140763282776,4.161401033401489,3.5341274738311768,2.31805419921875,2.3286359310150146,2.6370683908462524,2.638020873069763,2.721211314201355,7.00217604637146,4.517074346542358,4.261679172515869,,,,,
3.5523446798324585,2.782154679298401,3.3216179609298706,2.1981899738311768,5.683886528015137,6.0685389041900635,4.474139451980591,4.0847086906433105,3.8094321489334106,3.6914467811584473,5.1856396198272705,5.290585994720459,6.064036130905151,4.474035739898682,4.5013206005096436,5.759558916091919,,,,,,
2.9263954162597656,2.8040435314178467,3.7297585010528564,2.5755457878112793,4.746450662612915,5.9552271366119385,3.711544394493103,4.0774781703948975,5.971299648284912,4.3022308349609375,4.248307943344116,5.842344284057617,5.275421380996704,,,,,,,,,
3.705336570739746,2.8020753860473633,6.039190769195557,5.351626396179199,8.389664649963379,5.910946607589722,4.22759485244751,5.500622272491455,4.590269088745117,,,,,,,,,,,,,
7.817525386810303,4.374758005142212,3.6630871295928955,3.008062958717346,2.067620038986206,2.127513289451599,4.0847086906433105,3.714946150779724,3.8007296323776245,3.379855513572693,3.5338404178619385,4.9692089557647705,5.581650733947754,2.721372604370117,4.907347917556763,4.345840692520142,5.236568450927734,5.278944730758667,,,,
3.196563482284546,2.579122304916382,2.25923228263855,2.5131996870040894,6.079381942749023,4.134251594543457,3.2790638208389282,4.125420928001404,3.8165109157562256,5.03190803527832,3.6154485940933228,6.358937740325928,4.153765439987183,4.932733774185181,8.208603620529175,,,,,,,
3.537218451499939,2.7108124494552612,2.6334803104400635,2.2855303287506104,3.2575403451919556,6.090350151062012,3.5667920112609863,5.908431529998779,4.131741285324097,5.208065032958984,4.912304401397705,,,,,,,,,,,
3.2012354135513306,2.7678130865097046,2.5060060024261475,7.001881122589111,4.8954150676727295,5.465653657913208,4.086556434631348,3.5500097274780273,3.828335165977478,4.739168882369995,4.446368932723999,,,,,,,,,,,
2.1679035425186157,3.006985902786255,3.7656441926956177,2.6735960245132446,3.2226521968841553,2.758872151374817,4.46197247505188,6.090350151062012,4.474035739898682,4.509405136108398,5.166559219360352,4.310837507247925,3.660570740699768,4.199970483779907,4.600304365158081,,,,,,,
2.716668486595154,4.044069170951843,4.865810394287109,4.0847086906433105,3.313322067260742,3.1006566286087036,5.6797566413879395,6.358937740325928,4.907347917556763,,,,,,,,,,,,,
3.1971651315689087,2.9263954162597656,2.378498911857605,3.1688371896743774,4.490927219390869,5.237022876739502,5.910946607589722,3.961264491081238,3.448043942451477,5.259673118591309,4.673046112060547,4.881876230239868,4.217643737792969,6.408417224884033,,,,,,,,
2.6293779611587524,2.775634527206421,3.794922709465027,3.663068413734436,5.828232288360596,6.07700514793396,5.224174737930298,3.906650185585022,4.2444987297058105,4.433452606201172,4.796215534210205,6.420183181762695,,,,,,,,,,
3.5240485668182373,2.6023359298706055,3.2079514265060425,7.299156427383423,4.816724538803101,5.256115674972534,4.645791530609131,4.93631649017334,6.613690137863159,,,,,,,,,,,,,
3.773566722869873,2.820824384689331,2.7675622701644897,2.4596304893493652,3.2706716060638428,8.547490119934082,5.617962598800659,9.066391468048096,4.004054427146912,4.629926443099976,3.9911179542541504,5.678375005722046,3.82600474357605,4.8927083015441895,5.242353677749634,,,,,,,
3.0248310565948486,2.5919090509414673,2.117917537689209,2.631203532218933,3.1222665309906006,4.014422178268433,3.0588074922561646,9.737954139709473,6.886291980743408,4.186896324157715,4.7218499183654785,5.590012788772583,6.013972759246826,3.7496389150619507,8.484123229980469,5.403187036514282,5.949225187301636,,,,,
4.273134708404541,2.783106803894043,3.2907453775405884,4.904537200927734,3.7919448614120483,2.6010076999664307,3.717647910118103,4.548823595046997,4.671703338623047,4.899702787399292,6.948992967605591,3.342202067375183,2.9766536951065063,5.224975109100342,3.982451319694519,4.5958428382873535,,,,,,
2.9973303079605103,2.6337987184524536,2.6767810583114624,5.140054225921631,4.864289283752441,4.090670347213745,4.002336263656616,4.3716371059417725,6.403992176055908,5.2251811027526855,3.9629188776016235,3.5318045616149902,5.980054616928101,5.777776718139648,4.020856618881226,,,,,,,
3.5702598094940186,3.2501769065856934,2.7288726568222046,2.768766403198242,2.7273216247558594,3.002829432487488,2.895550012588501,2.5891722440719604,3.070350170135498,5.815446138381958,5.231663465499878,4.0867979526519775,4.766064882278442,4.904537200927734,3.9848448038101196,,,,,,,
3.142004132270813,2.8016982078552246,3.7605106830596924,4.913875579833984,4.195321798324585,4.8662824630737305,6.24738621711731,5.210723400115967,5.316535949707031,,,,,,,,,,,,,
4.083817720413208,2.8020753860473633,3.3123327493667603,3.5821863412857056,2.9888216257095337,5.9504406452178955,5.112992286682129,6.926812410354614,4.846282243728638,4.9236414432525635,4.329275131225586,5.715627908706665,,,,,,,,,,
4.134827375411987,8.973996639251709,5.220360040664673,5.322540998458862,5.6093220710754395,4.761561393737793,2.6825993061065674,4.288174629211426,4.023020505905151,8.094460010528564,4.946042537689209,4.081075191497803,3.968872904777527,5.182820796966553,2.897976875305176,,,,,,,
3.0248310565948486,2.9263954162597656,2.2000014781951904,6.1308534145355225,3.4350301027297974,3.699621319770813,4.795851945877075,3.972640872001648,4.020823955535889,,,,,,,,,,,,,
2.6572484970092773,3.4436908960342407,2.56306791305542,3.0124377012252808,4.446420431137085,6.987280607223511,4.461963176727295,4.0927464962005615,4.63707160949707,3.082938313484192,3.529890537261963,4.636403322219849,4.905351400375366,4.593038082122803,,,,,,,,
3.7803313732147217,2.8059710264205933,2.130557656288147,3.3008581399917603,2.4026917219161987,6.233847379684448,6.0135886669158936,4.5142905712127686,8.798453330993652,5.777401685714722,4.858595609664917,4.078855037689209,3.852689504623413,5.2251811027526855,3.8260525465011597,,,,,,,
4.462662220001221,5.67670750617981,4.972583770751953,3.0086073875427246,4.935076713562012,3.893594741821289,4.770571231842041,3.6914879083633423,3.295240879058838,3.697986602783203,3.988205313682556,3.6237388849258423,3.9607197046279907,5.863937139511108,6.959984302520752,,,,,,,
3.4550583362579346,2.775634527206421,2.6560603380203247,2.7035666704177856,4.437697649002075,4.088454961776733,5.461514711380005,3.8631922006607056,4.138933181762695,4.625043630599976,4.888458728790283,,,,,,,,,,,
2.546443462371826,3.0939730405807495,3.537218451499939,4.770571231842041,9.1294527053833,5.993337631225586,3.9641923904418945,3.053744912147522,5.980054616928101,3.9791347980499268,4.498582601547241,2.83436119556427,5.910225868225098,6.428229093551636,,,,,,,,
3.2077560424804688,2.448447823524475,2.112771153450012,3.534305453300476,5.930225610733032,7.335868835449219,5.390120267868042,3.7541770935058594,3.433984637260437,2.7572855949401855,3.9795784950256348,4.006680130958557,3.902342677116394,5.1769373416900635,6.085844993591309,,,,,,,
4.415593147277832,6.100292921066284,4.498216152191162,5.733737230300903,4.077306270599365,3.263969659805298,6.4105634689331055,6.58204460144043,4.214481830596924,2.546443462371826,4.550683975219727,3.296310305595398,4.252743482589722,,,,,,,,,
3.1591432094573975,2.149587869644165,2.2738314867019653,2.717860698699951,4.979093551635742,6.946423292160034,4.982122182846069,3.705552101135254,4.497968912124634,5.935524940490723,4.012584924697876,3.5054601430892944,3.3397539854049683,4.826250076293945,6.131479263305664,,,,,,,
3.6955666542053223,2.7819191217422485,2.572615385055542,3.2991302013397217,3.162155270576477,3.459385633468628,2.5601340532302856,2.7883403301239014,8.450373649597168,4.907347917556763,5.393509864807129,3.8613858222961426,5.888978481292725,7.677221059799194,4.333939790725708,4.069811582565308,4.536936283111572,4.763014793395996,8.202752113342285,,,
3.101509690284729,2.601195454597473,3.3147640228271484,5.191803693771362,9.066391468048096,4.8547399044036865,6.389385461807251,3.624377131462097,7.402579069137573,4.07878565788269,5.550254583358765,4.3468146324157715,,,,,,,,,,
2.3569881916046143,2.1653858423233032,3.4597208499908447,3.189159393310547,3.893594741821289,4.803350925445557,3.9155476093292236,4.359696388244629,3.439231753349304,3.919663906097412,6.800616264343262,,,,,,,,,,,
2.9969245195388794,2.5914329290390015,3.862821102142334,4.803194284439087,4.264653921127319,4.838466644287109,5.662939071655273,3.867645502090454,3.3104360103607178,3.5592963695526123,6.400675535202026,4.636403322219849,5.224975109100342,7.0077807903289795,,,,,,,,
3.520922541618347,3.3632627725601196,2.9654481410980225,3.0299071073532104,3.3353434801101685,3.010823369026184,3.2852271795272827,5.840054988861084,4.403555870056152,5.216839551925659,4.309323310852051,3.7476216554641724,4.219428062438965,4.816513538360596,,,,,,,,
2.810457468032837,3.2116183042526245,2.545788526535034,3.59560489654541,3.9155476093292236,5.20502495765686,3.8818137645721436,4.076028347015381,3.4789817333221436,3.5695443153381348,6.518112421035767,5.8597283363342285,2.8403241634368896,3.867645502090454,3.2968283891677856,,,,,,,
5.638574123382568,6.039423227310181,3.479744553565979,2.99847674369812,3.07331919670105,2.7262156009674072,3.2729122638702393,2.8379178047180176,4.899765253067017,4.123502135276794,3.9928613901138306,3.882596254348755,4.907347917556763,3.180324673652649,3.9788841009140015,,,,,,,
2.767940878868103,2.338040351867676,2.46002733707428,3.246975302696228,2.859936833381653,3.7353380918502808,3.073152780532837,5.6797566413879395,5.696215867996216,6.995049476623535,3.8943724632263184,2.718429207801819,3.5715622901916504,3.3012083768844604,3.529436469078064,4.945408821105957,4.207892894744873,6.419635534286499,,,,
2.7811529636383057,2.9212979078292847,2.343013286590576,2.735125422477722,4.528004169464111,6.149266004562378,8.52439832687378,5.0424277782440186,4.820370674133301,4.077574253082275,3.5358285903930664,2.9949276447296143,5.237022876739502,3.4964035749435425,5.190054178237915,4.154774188995361,,,,,,
3.1858547925949097,2.768766403198242,2.2744635343551636,2.631203532218933,3.9221315383911133,7.335868835449219,5.200415849685669,4.782561540603638,3.759547710418701,3.4998250007629395,4.305434942245483,3.9667450189590454,,,,,,,,,,
2.130009651184082,4.4737935066223145,3.547197937965393,3.895910859107971,3.436811327934265,6.112448215484619,4.839067459106445,5.401074647903442,4.374758005142212,5.092204809188843,5.055330276489258,,,,,,,,,,,
3.630996346473694,3.5341073274612427,2.695976972579956,2.3207119703292847,2.5397231578826904,3.1493005752563477,2.8429962396621704,6.095086574554443,5.7966554164886475,3.8929301500320435,,,,,,,,,,,,
2.7991697788238525,3.002153992652893,2.9261314868927,3.593662977218628,3.1340863704681396,2.7551189661026,3.413078188896179,5.5421130657196045,3.62701416015625,4.075358152389526,7.434905052185059,6.418036937713623,6.365548610687256,3.417642593383789,,,,,,,,
5.536277770996094,3.9353137016296387,3.8962762355804443,2.112771153450012,3.2181116342544556,3.7474223375320435,3.367465615272522,4.024774551391602,5.222195625305176,,,,,,,,,,,,,
3.768891453742981,2.6938308477401733,3.0833901166915894,3.115447163581848,2.849326968193054,6.2257561683654785,4.830173492431641,6.0685389041900635,4.834744930267334,5.227404832839966,6.35722017288208,3.9960590600967407,4.004459857940674,,,,,,,,,
2.9080811738967896,3.219435691833496,5.065243482589722,4.0482563972473145,3.8973690271377563,3.765162229537964,4.218613862991333,3.7037185430526733,5.538529396057129,5.529257297515869,,,,,,,,,,,,
