0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
2.977928042411804,2.927901864051819,3.187981128692627,3.0642271041870117,3.849992275238037,5.884939193725586,3.632429361343384,3.5552380084991455,4.1999123096466064,3.7129666805267334,3.494294285774231,,,,,,,,,,
3.707910180091858,2.6738505363464355,2.158655047416687,2.3769586086273193,3.135012984275818,2.5348562002182007,3.315230965614319,5.2057390213012695,4.08134913444519,4.30748987197876,4.572279214859009,8.389664649963379,4.101224184036255,4.1576244831085205,,,,,,,
2.6738505363464355,2.5073812007904053,2.116033434867859,4.712662220001221,3.9123200178146362,3.719508647918701,2.9669054746627808,3.3940893411636353,4.610641717910767,4.55144476890564,3.9051177501678467,4.9047324657440186,6.743536949157715,5.767770528793335,6.392316579818726,,,,,,
4.838466644287109,2.694915533065796,2.14918315410614,2.5361844301223755,4.133636236190796,3.9262890815734863,2.7892744541168213,3.0911744832992554,3.739583969116211,4.104351997375488,6.352501392364502,6.0955564975738525,3.154745936393738,3.0141870975494385,5.545153856277466,5.1890716552734375,6.47137188911438,,,,
3.19640851020813,2.5084071159362793,4.132991313934326,3.854497194290161,3.8225817680358887,4.012584924697876,4.131556510925293,6.137439966201782,4.5116424560546875,5.412766933441162,5.19449257850647,4.36413836479187,5.512398958206177,5.766279458999634,,,,,,,
2.6868635416030884,5.616671323776245,3.2401840686798096,3.2739315032958984,2.717860698699951,5.085714340209961,3.4858919382095337,2.4956517219543457,4.345672369003296,6.121006965637207,4.051406621932983,4.524986505508423,4.104248762130737,3.4559948444366455,3.208682060241699,4.133446455001831,,,,,
3.5475953817367554,3.116860270500183,3.0517115592956543,2.9939606189727783,3.086387276649475,8.636062622070312,9.113901138305664,6.079381942749023,4.388219594955444,4.3354761600494385,4.490927219390869,5.235764503479004,5.94096565246582,4.155709505081177,5.387180328369141,6.951165676116943,,,,,
2.8114609718322754,2.4491851329803467,2.2768436670303345,7.293047904968262,5.237022876739502,5.048460960388184,4.715370416641235,3.5357861518859863,3.2731564044952393,4.961174011230469,4.741992473602295,,,,,,,,,,
3.7563916444778442,2.807534694671631,3.132569193840027,2.3378723859786987,3.7157641649246216,7.854506015777588,4.7235846519470215,3.9567900896072388,,,,,,,,,,,,,
3.8654991388320923,3.0990160703659058,2.68738055229187,2.1692087650299072,3.208636522293091,4.801072120666504,4.101275444030762,3.9216012954711914,6.64214015007019,6.774140357971191,,,,,,,,,,,
