0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
3.702062964439392,3.1166110038757324,2.3669931888580322,2.5991153717041016,2.773983359336853,2.963713049888611,2.5315358638763428,3.5672171115875244,3.6487653255462646,4.836810827255249,4.359015464782715,4.136803388595581,4.59231424331665,4.2860267162323,5.910946607589722,,,,,,,,,,,,,,,,,,,
3.1583878993988037,3.592360258102417,3.9647598266601562,3.2850135564804077,3.049207925796509,3.8707116842269897,5.026001453399658,5.495514869689941,5.017549753189087,4.819901943206787,4.378377914428711,2.94497013092041,2.299646019935608,3.2446075677871704,3.6842650175094604,3.286389708518982,4.372035264968872,3.0241787433624268,2.7970629930496216,4.020495414733887,3.5575450658798218,3.203080177307129,2.9098758697509766,3.297107458114624,3.5361803770065308,4.8696277141571045,6.162920951843262,4.722007751464844,5.013155460357666,,,,,
2.8329156637191772,3.36138916015625,3.1434441804885864,2.6766332387924194,4.440702676773071,3.809426188468933,3.4268784523010254,4.518517017364502,3.8029701709747314,2.9452794790267944,3.5342373847961426,3.2446075677871704,3.2624353170394897,4.4494123458862305,6.194803714752197,4.446864128112793,4.002453446388245,5.20939826965332,4.172407865524292,6.2301928997039795,4.019063949584961,,,,,,,,,,,,,
3.80329430103302,3.2552566528320312,3.0266425609588623,3.223441004753113,3.3440009355545044,3.474872350692749,2.496293306350708,3.251446485519409,3.1710039377212524,3.3880735635757446,4.8898606300354,4.8696277141571045,4.13239860534668,4.059816360473633,4.3742804527282715,4.1878502368927,5.959829807281494,4.971890449523926,6.1417555809021,2.5699979066848755,2.1510682106018066,3.6794955730438232,2.996789574623108,3.7492945194244385,3.095416784286499,3.128600597381592,2.8519294261932373,,,,,,,
3.2585173845291138,2.531999349594116,2.4686336517333984,2.309652805328369,3.1156779527664185,2.9035564661026,3.1545010805130005,2.844992160797119,3.1601821184158325,2.782346248626709,4.740487098693848,3.826451539993286,3.4486000537872314,3.6532267332077026,4.434041738510132,3.2986570596694946,4.1462225914001465,3.433433771133423,5.835070610046387,5.603457927703857,,,,,,,,,,,,,,
2.3246543407440186,2.8406360149383545,3.113201141357422,2.4896856546401978,4.107133865356445,3.4663589000701904,3.015649914741516,4.371080636978149,4.869283437728882,3.697967052459717,3.699110984802246,4.8101630210876465,4.660573482513428,4.166303396224976,3.535122513771057,4.909335374832153,5.085148811340332,3.634455680847168,5.854052782058716,,,,,,,,,,,,,,,
3.2585173845291138,2.7699334621429443,2.6459453105926514,2.297399401664734,2.4915125370025635,2.553337812423706,2.989811897277832,3.177263617515564,4.719841003417969,3.792520761489868,3.652545928955078,3.9513697624206543,3.37977933883667,3.886963725090027,4.018397808074951,5.203317165374756,6.328977346420288,5.168446063995361,,,,,,,,,,,,,,,,
2.9656152725219727,3.4175726175308228,3.191514015197754,3.0504177808761597,3.2456172704696655,3.2602710723876953,2.853371500968933,3.6414049863815308,3.706282377243042,3.4509999752044678,3.350016474723816,3.2575371265411377,2.8432787656784058,2.940698742866516,4.527867317199707,3.8308768272399902,3.818244457244873,3.0535069704055786,3.684352159500122,4.941542863845825,4.724624156951904,3.8149659633636475,4.734898090362549,4.226579427719116,5.793170928955078,6.646707773208618,,,,,,,,
3.1334091424942017,2.531999349594116,2.995781898498535,2.6721103191375732,3.7729992866516113,3.8544076681137085,4.0986857414245605,3.236517906188965,3.1904793977737427,3.0067999362945557,2.7522482872009277,3.4167232513427734,3.7415294647216797,3.465206265449524,3.817413568496704,4.046442031860352,3.7191559076309204,3.670531392097473,4.659128665924072,5.9426186084747314,4.87405252456665,4.4061994552612305,5.790680885314941,5.731255769729614,5.0616326332092285,5.003849267959595,,,,,,,,
3.702062964439392,2.8354490995407104,2.9904268980026245,3.119805932044983,3.2430028915405273,3.513900399208069,2.901309609413147,3.1115944385528564,3.6341687440872192,3.342729687690735,2.9803606271743774,2.391623616218567,3.3545095920562744,3.1236687898635864,4.844861745834351,4.029017925262451,6.226653814315796,6.573662996292114,,,,,,,,,,,,,,,,
3.220852851867676,2.8058212995529175,2.822451591491699,3.6969411373138428,4.593722105026245,3.045098662376404,3.861017346382141,2.728022575378418,3.95288348197937,3.048348903656006,3.2618300914764404,4.430100917816162,4.46139669418335,4.870405912399292,4.320275545120239,4.039602518081665,3.2548388242721558,3.8052738904953003,6.936481952667236,,,,,,,,,,,,,,,
3.277408242225647,3.2581868171691895,2.6087206602096558,4.086008548736572,3.2644165754318237,3.320058226585388,2.7373558282852173,3.665735602378845,3.792659640312195,3.1549569368362427,3.664401650428772,3.008053779602051,3.2382227182388306,4.557148694992065,3.8731974363327026,5.11293363571167,3.8562458753585815,3.092668294906616,3.6969367265701294,4.285529851913452,4.139078855514526,5.79840350151062,6.8459320068359375,4.623379945755005,5.590546131134033,4.156258702278137,4.042162656784058,5.33038854598999,,,,,,
2.963950037956238,2.7452996969223022,2.299710512161255,2.4909403324127197,3.160054326057434,3.296479105949402,2.9697046279907227,4.325384616851807,3.7536193132400513,4.379655122756958,3.452376961708069,3.792520761489868,3.0121512413024902,2.8982564210891724,3.6307023763656616,3.4035578966140747,4.324045658111572,5.792482614517212,4.775468826293945,4.1147496700286865,4.142215967178345,4.1626222133636475,4.975336313247681,4.094777345657349,,,,,,,,,,
3.817246198654175,2.817418098449707,3.585031032562256,3.280760645866394,4.201229572296143,4.324155569076538,2.6740247011184692,3.0283071994781494,3.7872931957244873,4.198910474777222,3.26151704788208,3.4105963706970215,5.198774099349976,4.659128665924072,6.156277894973755,2.5548131465911865,2.9464681148529053,3.1319351196289062,4.324045658111572,,,,,,,,,,,,,,,
3.2465513944625854,2.6939268112182617,2.375968337059021,2.8120373487472534,2.793304681777954,3.326788067817688,4.306446552276611,4.532662868499756,3.8335134983062744,4.37962794303894,3.0373767614364624,4.734326124191284,3.5273046493530273,3.8206732273101807,4.325796842575073,8.181048393249512,4.943740606307983,5.815209865570068,4.690746784210205,3.900828242301941,3.197068691253662,2.445320248603821,2.638214588165283,,,,,,,,,,,
