0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
2.468001127243042,3.0106189250946045,3.546517491340637,2.9449390172958374,3.6340794563293457,3.6405504941940308,6.063328981399536,4.913372039794922,5.57579493522644,2.98328697681427,2.686544418334961,3.4959527254104614,3.496829032897949,3.6853429079055786,4.121474981307983,3.9203497171401978,7.516055583953857,6.303342342376709,4.493675231933594,5.198071479797363,5.421020030975342,,,,,,,,,,
3.4748531579971313,5.402044057846069,3.7104246616363525,2.451385736465454,2.1555436849594116,2.9455790519714355,4.171585440635681,2.4964804649353027,2.9528011083602905,2.3371829986572266,2.9535045623779297,3.828346371650696,3.2821584939956665,4.0771777629852295,3.141547203063965,3.406693458557129,4.833932638168335,4.616099119186401,4.487973690032959,4.146607160568237,5.217486143112183,,,,,,,,,,
2.966083526611328,2.4021522998809814,2.0768908262252808,2.858080267906189,6.388040065765381,4.482955694198608,3.9704771041870117,5.9232847690582275,4.046882390975952,3.0953458547592163,3.656794548034668,3.2561475038528442,3.0398850440979004,4.270442485809326,5.153780221939087,3.843283534049988,,,,,,,,,,,,,,,
3.096728801727295,2.402055263519287,1.9822355508804321,2.573761463165283,2.939641833305359,2.7090659141540527,2.055842876434326,2.7113648653030396,5.514228582382202,3.655610203742981,7.424787282943726,3.862121105194092,3.6556133031845093,3.1639108657836914,4.404318809509277,6.371933698654175,3.4702095985412598,5.2692999839782715,,,,,,,,,,,,,
3.0398850440979004,2.2447985410690308,2.108873963356018,2.467651128768921,2.493784546852112,2.4374618530273438,2.3212562799453735,2.794469714164734,5.927735328674316,5.347750663757324,5.863659143447876,3.175766110420227,3.3104097843170166,3.7176939249038696,6.361275672912598,3.9552388191223145,,,,,,,,,,,,,,,
3.4766370058059692,5.63627815246582,3.825545907020569,2.5818830728530884,2.7423897981643677,3.0241669416427612,3.7406338453292847,3.1122525930404663,2.6703739166259766,2.1691129207611084,2.530222773551941,2.4372211694717407,2.467651128768921,3.0708975791931152,3.9091577529907227,4.567327260971069,5.371470212936401,3.82813823223114,4.791626691818237,8.118562698364258,4.030012130737305,,,,,,,,,,
2.5477304458618164,2.3844048976898193,1.9462634921073914,2.9094735383987427,2.6502519845962524,3.028391480445862,2.9394627809524536,3.152594208717346,2.81434965133667,5.5668370723724365,3.8071330785751343,3.5916248559951782,4.397669076919556,3.8859723806381226,5.392762660980225,8.006857633590698,5.8058271408081055,,,,,,,,,,,,,,
2.569319725036621,2.3736653327941895,1.9822355508804321,2.967016816139221,3.528415322303772,5.783697605133057,5.685251951217651,4.419398069381714,3.750247001647949,3.300804853439331,3.0680042505264282,2.4458072185516357,3.4526416063308716,3.034867763519287,4.80896520614624,4.066196441650391,6.8231446743011475,5.020249605178833,4.821688175201416,,,,,,,,,,,,
2.2385759353637695,3.1175085306167603,2.1312596797943115,3.003006100654602,2.3115073442459106,2.5476378202438354,3.052685856819153,3.1778476238250732,3.903576135635376,5.7890894412994385,2.8989819288253784,4.581427097320557,3.5626983642578125,3.95802640914917,4.3656017780303955,3.8133989572525024,3.7333678007125854,6.780450105667114,4.8185389041900635,4.810997009277344,,,,,,,,,,,
2.48799729347229,2.2077839374542236,3.072921872138977,3.0320950746536255,2.9425872564315796,3.307627320289612,3.852731466293335,2.796861171722412,6.152371644973755,4.491994619369507,4.868510961532593,4.178708076477051,6.41714882850647,4.59542179107666,2.886117935180664,3.6584266424179077,3.802133083343506,5.359339714050293,4.320986747741699,,,,,,,,,,,,
