0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
3.287032961845398,2.6731709241867065,2.788581609725952,3.0913575887680054,2.7305532693862915,2.213447391986847,2.289864420890808,2.890855073928833,2.9613951444625854,2.3468316793441772,2.874856472015381,2.7230730056762695,3.9622247219085693,4.437938690185547,5.253374099731445,3.8816040754318237,3.549066662788391,5.82639217376709,7.125396251678467,5.212298631668091,6.0349016189575195,4.293623208999634,4.831927299499512,4.749194622039795,4.142990350723267,3.349396824836731,6.886771202087402,,,,,,,,,,,,,,,
2.750988483428955,2.191324830055237,2.2241050004959106,2.005707621574402,3.165483236312866,3.6681336164474487,3.77400541305542,3.4008679389953613,3.4209760427474976,2.8979843854904175,2.5764797925949097,3.2290769815444946,3.215050458908081,3.1313170194625854,2.42214035987854,4.3247644901275635,5.562704801559448,5.0015928745269775,5.853424787521362,4.307807683944702,4.32700514793396,7.011536598205566,4.783373594284058,3.932731032371521,5.026510000228882,,,,,,,,,,,,,,,,,
2.964371085166931,2.4569172859191895,2.444748878479004,3.160519599914551,2.742073178291321,2.726893901824951,2.1530789136886597,2.734554409980774,3.4006059169769287,3.653212308883667,3.243637442588806,3.952433466911316,4.6027867794036865,4.834485292434692,6.491609334945679,4.25620174407959,3.775596261024475,3.0182600021362305,3.250425100326538,3.0712673664093018,2.924893379211426,4.0826311111450195,4.609913110733032,5.002819299697876,,,,,,,,,,,,,,,,,,
2.356664299964905,3.3853015899658203,2.71707022190094,3.2015109062194824,2.856616497039795,3.0426056385040283,2.2352689504623413,3.652947187423706,2.572149395942688,4.28959321975708,4.11922287940979,4.799297571182251,4.51128625869751,3.5181645154953003,2.8058212995529175,9.130725383758545,6.803264141082764,5.8214240074157715,3.988606810569763,3.881588935852051,3.5428792238235474,2.8882144689559937,3.971692442893982,,,,,,,,,,,,,,,,,,,
3.195671796798706,2.7231321334838867,2.405736804008484,2.2868069410324097,2.4715919494628906,3.775596261024475,3.284142255783081,3.2816240787506104,4.963847637176514,6.109238862991333,4.749905347824097,4.194768190383911,4.021339416503906,4.667723894119263,6.57817530632019,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.279966354370117,2.9642339944839478,5.485595941543579,4.614124298095703,3.709097385406494,3.668326258659363,3.423665761947632,3.9428025484085083,4.9936230182647705,5.661015510559082,4.492449760437012,4.063642263412476,2.5799312591552734,2.796689987182617,2.2648109197616577,3.531270384788513,3.6282448768615723,2.7584890127182007,2.997266173362732,3.3309688568115234,2.3752721548080444,2.666858196258545,4.817003488540649,4.826964378356934,3.708609104156494,5.564831733703613,4.696784257888794,,,,,,,,,,,,,,,
2.144795775413513,3.2669386863708496,3.314394950866699,2.510241985321045,2.852372884750366,3.747738242149353,3.4127144813537598,4.158795118331909,6.504948377609253,4.611752271652222,4.108260154724121,4.962106466293335,3.216182589530945,2.1653858423233032,2.546359419822693,3.6208009719848633,2.5092016458511353,3.2280603647232056,4.830503940582275,4.249792098999023,5.714439868927002,4.984884738922119,,,,,,,,,,,,,,,,,,,,
3.255046010017395,2.3509087562561035,2.775123357772827,3.1828209161758423,3.1853121519088745,2.9951984882354736,3.10284161567688,2.727570056915283,3.244574189186096,2.8845094442367554,2.722593069076538,2.975143551826477,3.343045949935913,3.4015707969665527,5.632343530654907,4.164373874664307,4.846287727355957,5.317087411880493,6.057415723800659,9.203729629516602,6.113723039627075,3.8164801597595215,3.301300525665283,3.3695536851882935,3.8375972509384155,5.2137110233306885,3.9603313207626343,,,,,,,,,,,,,,,
2.274527430534363,2.165140748023987,2.9343502521514893,3.3641661405563354,2.397239565849304,2.6653300523757935,3.7525092363357544,2.69251811504364,2.5886799097061157,3.2644704580307007,3.244943380355835,3.0532732009887695,3.180499792098999,4.580277442932129,4.097044944763184,4.4656901359558105,3.983307957649231,4.137551546096802,4.757961273193359,6.9786317348480225,5.192010164260864,4.138196706771851,,,,,,,,,,,,,,,,,,,,
3.2482845783233643,2.299771308898926,2.819786787033081,3.060321569442749,2.778514862060547,2.765631079673767,3.0472795963287354,2.753326177597046,3.430282235145569,5.839510202407837,3.7775553464889526,3.3056432008743286,4.847264051437378,5.590588331222534,4.283716678619385,3.758254885673523,4.660400152206421,4.75286078453064,3.862186312675476,3.5861587524414062,4.031618237495422,,,,,,,,,,,,,,,,,,,,,
3.282759666442871,2.280073046684265,3.863726019859314,8.635290384292603,3.669631242752075,2.7200335264205933,2.4084420204162598,2.446760416030884,2.2476961612701416,3.1930638551712036,3.550554633140564,3.3607966899871826,3.2478774785995483,2.8039488792419434,2.783749222755432,3.0752103328704834,5.7128825187683105,4.930785417556763,5.437391757965088,5.646018028259277,4.4892542362213135,4.070275545120239,5.615558385848999,,,,,,,,,,,,,,,,,,,
3.0147082805633545,2.1526308059692383,3.4155014753341675,2.1088826656341553,3.0325522422790527,3.3222914934158325,2.9476267099380493,3.094259023666382,2.872775077819824,3.9555954933166504,3.6168330907821655,4.374953746795654,5.454158306121826,3.8481210470199585,3.5475919246673584,3.7993557453155518,3.0676634311676025,3.020501732826233,3.698476195335388,2.919288158416748,4.816724538803101,,,,,,,,,,,,,,,,,,,,,
3.145969033241272,2.2982635498046875,2.7316956520080566,2.6498407125473022,2.2476961612701416,2.9624271392822266,2.9165239334106445,2.3718358278274536,2.7748976945877075,4.175280809402466,4.598072290420532,4.069132328033447,3.86375892162323,5.900089979171753,4.0004308223724365,3.4231743812561035,3.5800451040267944,4.4405083656311035,4.583199501037598,3.828745126724243,3.5639986991882324,4.2385475635528564,4.630534887313843,4.912364482879639,,,,,,,,,,,,,,,,,,
2.1793547868728638,2.299646019935608,3.2626686096191406,2.8058255910873413,2.481607437133789,1.8103002309799194,4.2848570346832275,4.0207154750823975,3.264626145362854,3.477463126182556,3.653574228286743,3.6681336164474487,2.5428096055984497,3.92138934135437,3.8330498933792114,3.369667887687683,2.3912577629089355,3.5263004302978516,4.479063510894775,5.019736289978027,5.150667667388916,4.787719964981079,4.806328058242798,4.425835371017456,6.29044771194458,,,,,,,,,,,,,,,,,
3.6638659238815308,2.7426403760910034,2.8058212995529175,2.21834135055542,2.7322436571121216,5.455017566680908,3.2890124320983887,2.6981648206710815,2.0846243500709534,2.8053523302078247,5.356096267700195,6.955862283706665,3.3848236799240112,3.9506510496139526,5.225836992263794,5.223838567733765,4.082052946090698,3.831921935081482,2.7961586713790894,3.0883647203445435,3.4131476879119873,6.0924458503723145,4.7550976276397705,6.905043601989746,3.264462113380432,3.037899613380432,3.3141775131225586,,,,,,,,,,,,,,,
2.9440581798553467,2.46568500995636,2.7448410987854004,2.58567214012146,2.5823878049850464,2.866851806640625,2.346055746078491,2.7696242332458496,2.695573091506958,2.2949987649917603,4.248947381973267,3.2495834827423096,4.9353930950164795,6.0290422439575195,3.5107452869415283,5.632343530654907,4.532753229141235,3.6970914602279663,5.1015167236328125,4.345989227294922,4.35801887512207,5.349193096160889,3.2578307390213013,3.937712073326111,3.6709375381469727,6.482227563858032,4.063642263412476,3.8698718547821045,,,,,,,,,,,,,,
2.9497584104537964,2.7332135438919067,2.3467767238616943,2.299999713897705,2.2159029245376587,2.7669211626052856,4.091857194900513,3.275993227958679,3.410392165184021,3.527373194694519,3.924339771270752,3.55212664604187,2.9960373640060425,7.905805349349976,4.756746768951416,5.059113502502441,4.667843580245972,5.263707876205444,3.2382748126983643,3.5101585388183594,3.645737409591675,3.8767346143722534,5.033692836761475,3.291083335876465,3.6168264150619507,3.353665590286255,6.626599550247192,,,,,,,,,,,,,,,
2.775634527206421,2.191303014755249,2.498179793357849,2.5990378856658936,2.2959482669830322,3.2260607481002808,3.264721155166626,4.490927219390869,3.40132474899292,3.1607587337493896,3.6588902473449707,3.13015878200531,3.3196521997451782,3.2523752450942993,3.03409743309021,3.240400195121765,5.815209865570068,4.4020795822143555,4.044780969619751,4.422160863876343,7.087474584579468,5.664788246154785,4.297846794128418,,,,,,,,,,,,,,,,,,,
3.255046010017395,2.5613553524017334,2.112990617752075,2.7669211626052856,2.8890130519866943,3.8441591262817383,3.460665702819824,6.782010078430176,4.476732492446899,4.249908924102783,5.021260738372803,3.9050322771072388,6.5854973793029785,3.412297010421753,3.56622314453125,4.292669057846069,4.749194622039795,3.5243090391159058,3.264705181121826,8.273176193237305,,,,,,,,,,,,,,,,,,,,,,
3.2482845783233643,2.300224542617798,2.0986918210983276,2.877336859703064,2.3678373098373413,2.843336820602417,2.743874192237854,2.9397597312927246,2.338730812072754,4.089871644973755,3.8822853565216064,3.457384943962097,3.720535159111023,3.869201421737671,3.7104982137680054,3.8103107213974,3.711293578147888,4.490927219390869,5.347124099731445,4.7823498249053955,5.312494516372681,6.402367115020752,4.112528085708618,6.504373550415039,,,,,,,,,,,,,,,,,,
2.591668725013733,2.274527430534363,1.869145691394806,2.309010624885559,3.2133814096450806,3.1858497858047485,2.865587830543518,3.5168336629867554,3.7955418825149536,3.2574809789657593,3.4322251081466675,2.7820825576782227,2.7592625617980957,3.496804118156433,2.856560468673706,4.4156365394592285,3.5150744915008545,5.632343530654907,4.496038198471069,8.505669116973877,4.816744327545166,5.76507043838501,4.745507478713989,6.125567436218262,4.031028509140015,,,,,,,,,,,,,,,,,
3.394527316093445,2.43523371219635,2.7226332426071167,2.4070186614990234,4.019205689430237,3.8110554218292236,2.9740933179855347,3.884233832359314,2.884191870689392,3.913147449493408,3.845906972885132,4.4585041999816895,3.830736994743347,6.0920610427856445,3.2613478899002075,2.3015416860580444,2.326019287109375,2.396928906440735,2.7472856044769287,3.0043535232543945,2.5878708362579346,2.8397090435028076,2.7215232849121094,2.2727798223495483,5.97717809677124,3.8805636167526245,4.096933126449585,6.67191743850708,3.555775284767151,4.268468618392944,5.1015167236328125,4.362981796264648,3.317199468612671,4.647843599319458,4.892338037490845,3.9114410877227783,3.39946186542511,5.5889973640441895,6.478402853012085,,,
3.257555365562439,2.8864479064941406,3.157564163208008,2.6078691482543945,2.265037417411804,2.423681616783142,3.17447566986084,2.481990098953247,2.5536683797836304,3.3872934579849243,4.4607460498809814,5.138116121292114,4.256661653518677,6.402367115020752,4.760804653167725,3.7126117944717407,4.515944480895996,3.4006975889205933,3.831377148628235,5.131070375442505,2.1786290407180786,2.713669776916504,2.2376458644866943,2.8306607007980347,2.4482065439224243,,,,,,,,,,,,,,,,,
2.2107062339782715,2.6707125902175903,2.41143262386322,3.012274146080017,2.875296950340271,3.122559666633606,3.642984390258789,3.248398542404175,2.803708553314209,3.253516674041748,2.364635944366455,2.2714885473251343,3.64380145072937,3.9643969535827637,5.726438045501709,4.773078918457031,4.281433343887329,3.5276129245758057,5.767770528793335,3.71384859085083,3.6005218029022217,2.9550182819366455,5.789175033569336,5.258317947387695,5.014230966567993,4.193898677825928,3.2934707403182983,,,,,,,,,,,,,,,
3.5512564182281494,2.81521999835968,3.24760639667511,2.1123722791671753,3.0946292877197266,2.952934741973877,3.067452073097229,3.3171077966690063,2.412405252456665,2.7419220209121704,5.6975743770599365,5.0090601444244385,3.808753728866577,4.3167383670806885,4.914306879043579,4.242669582366943,7.638704538345337,5.367767810821533,,,,,,,,,,,,,,,,,,,,,,,,
3.448657989501953,2.1116106510162354,2.439982533454895,2.3722000122070312,3.108773946762085,3.0126248598098755,3.1599825620651245,3.335655689239502,2.843240737915039,2.767897605895996,2.6418473720550537,3.3706588745117188,2.3469938039779663,4.513918161392212,5.413398265838623,5.177627325057983,4.632152080535889,8.383831977844238,3.9821890592575073,5.540359020233154,6.1836395263671875,4.875568151473999,3.956004023551941,5.65244722366333,4.238100051879883,6.8112640380859375,4.473293304443359,5.020315408706665,4.043598890304565,4.180431604385376,,,,,,,,,,,,
2.8527849912643433,3.2217843532562256,2.7016490697860718,2.847460627555847,2.2605711221694946,2.3520357608795166,2.7801854610443115,2.4898431301116943,3.9170855283737183,3.702524423599243,3.200259208679199,3.410977363586426,3.382245898246765,2.8682608604431152,2.730543613433838,2.374548077583313,2.351535439491272,2.7745331525802612,5.168298959732056,4.982471227645874,4.071245193481445,5.394778251647949,3.7520209550857544,,,,,,,,,,,,,,,,,,,
2.722143054008484,3.451942801475525,2.8030210733413696,2.449551820755005,3.039415717124939,2.9286811351776123,2.9547516107559204,3.713296890258789,3.702524423599243,3.0937920808792114,3.1971651315689087,2.7547216415405273,2.356664299964905,3.0198763608932495,3.0076645612716675,4.252683162689209,6.5075743198394775,5.160259246826172,4.809175252914429,3.82024884223938,,,,,,,,,,,,,,,,,,,,,,
2.959904670715332,2.533974528312683,2.7122753858566284,2.6459453105926514,2.299646019935608,1.7056143879890442,2.090969681739807,2.1589133739471436,2.3129953145980835,2.6453194618225098,3.9126075506210327,4.132861852645874,3.8771098852157593,3.8327527046203613,5.428471088409424,4.752847194671631,3.6005419492721558,7.357652902603149,3.775596261024475,3.2600919008255005,3.727508306503296,6.325238943099976,4.914303302764893,3.8059080839157104,4.4350292682647705,3.5466651916503906,,,,,,,,,,,,,,,,
2.945514440536499,2.4169851541519165,2.3009713888168335,2.278623938560486,2.478986382484436,2.6989974975585938,3.940905213356018,3.2976666688919067,3.6165565252304077,3.3215588331222534,3.6331316232681274,3.3035590648651123,3.497460722923279,4.458427667617798,4.045485973358154,5.1429407596588135,6.999236822128296,6.627984046936035,5.682701349258423,3.960117816925049,4.009004592895508,5.686136245727539,4.840578317642212,,,,,,,,,,,,,,,,,,,
3.256420612335205,2.391966700553894,2.361104130744934,2.175101399421692,1.9160531163215637,2.2821240425109863,2.9399253129959106,2.426977276802063,3.026607871055603,3.076103925704956,3.1857064962387085,2.7467864751815796,4.3306190967559814,3.49411940574646,3.541597604751587,3.7547274827957153,4.746885061264038,5.094871520996094,6.247689723968506,3.894312024116516,3.7050015926361084,3.458582043647766,3.666302442550659,4.91019868850708,3.44813871383667,4.413282155990601,3.8368308544158936,5.860771656036377,,,,,,,,,,,,,,
3.4289965629577637,2.72479510307312,3.2469730377197266,2.867571473121643,4.249527215957642,5.220424652099609,2.174512267112732,2.8984100818634033,2.3963781595230103,2.1908130645751953,3.554729700088501,2.96575391292572,3.7488534450531006,2.800202488899231,2.8995673656463623,3.267483949661255,2.7997629642486572,2.8764121532440186,2.7132030725479126,2.751495122909546,5.162747383117676,4.381546258926392,3.6674400568008423,5.172376394271851,3.7740947008132935,8.715246677398682,,,,,,,,,,,,,,,,
2.718022584915161,2.1614733934402466,2.4985586404800415,3.833383321762085,4.349460124969482,3.065226912498474,2.7315073013305664,3.3544209003448486,2.8996999263763428,3.1753417253494263,6.800616264343262,3.6797821521759033,4.643311977386475,4.195748805999756,3.179719090461731,3.405977725982666,4.871474266052246,6.980675935745239,,,,,,,,,,,,,,,,,,,,,,,,
3.703222870826721,2.727570056915283,3.063573479652405,3.100440502166748,3.264721155166626,2.771845579147339,4.528703451156616,3.9443262815475464,3.862643599510193,3.7596007585525513,4.5085320472717285,3.2044800519943237,2.9009217023849487,4.433194875717163,4.199386835098267,3.288834571838379,6.38729190826416,3.796309232711792,3.405424952507019,4.687763214111328,3.5116357803344727,5.059540510177612,3.59165358543396,4.4943602085113525,,,,,,,,,,,,,,,,,,
3.2482845783233643,2.874250054359436,2.264655351638794,2.8638594150543213,2.5610687732696533,2.7178258895874023,2.343013286590576,3.8935924768447876,3.3505663871765137,4.825368881225586,5.586490869522095,6.469136953353882,5.172376394271851,4.9066548347473145,7.169771194458008,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.7682671546936035,2.3009713888168335,2.716920495033264,2.5731555223464966,3.629334568977356,2.94378399848938,3.066648244857788,4.172403573989868,3.4218599796295166,3.8146259784698486,4.580898284912109,4.820235729217529,4.247230052947998,3.927897572517395,3.40277361869812,2.979384183883667,4.578281879425049,4.214623212814331,4.524434328079224,3.8930329084396362,2.9298837184906006,2.3686197996139526,2.8280047178268433,3.270524740219116,4.769075870513916,6.539180040359497,2.9104636907577515,2.837732195854187,2.28137743473053,2.489571690559387,5.579362154006958,4.669886589050293,4.606422662734985,,,,,,,,,
2.206435441970825,2.4137641191482544,3.2547062635421753,2.7495908737182617,2.5919090509414673,3.177026629447937,2.1382395029067993,2.6775715351104736,4.249765396118164,3.840497851371765,2.562126040458679,2.838513731956482,3.889538884162903,5.970777988433838,4.800932168960571,5.6699299812316895,3.0888614654541016,4.100888252258301,3.6412633657455444,3.668310761451721,4.7524049282073975,3.1998921632766724,6.846889495849609,,,,,,,,,,,,,,,,,,,
3.247749447822571,2.9160221815109253,3.1448618173599243,2.4660507440567017,2.7505303621292114,3.2276850938796997,2.3972971439361572,2.350044846534729,2.4027074575424194,2.930837035179138,4.039950609207153,5.077087879180908,5.301883220672607,5.635912656784058,3.9870203733444214,4.242833614349365,3.2676607370376587,5.5849833488464355,4.1613335609436035,3.9783259630203247,6.427173852920532,4.627713203430176,4.630064964294434,6.409905195236206,,,,,,,,,,,,,,,,,,
3.6629040241241455,2.5914902687072754,2.391289234161377,3.1677831411361694,3.172221302986145,3.3926854133605957,3.380406618118286,3.266050100326538,4.0876784324646,6.626999855041504,5.808103799819946,4.156370401382446,4.874994277954102,2.2971367835998535,2.623453736305237,2.7729902267456055,4.246281385421753,3.0126733779907227,2.726577043533325,2.9753278493881226,3.6048003435134888,4.499659299850464,4.207628488540649,2.977751851081848,3.858320713043213,2.820585012435913,4.731757879257202,3.8503795862197876,,,,,,,,,,,,,,
3.2573286294937134,2.6869492530822754,3.030892252922058,2.729368805885315,2.4893993139266968,2.571945548057556,2.6149595975875854,2.317760944366455,5.653723239898682,3.558510422706604,3.8994598388671875,4.0913405418396,4.863900423049927,3.774791955947876,4.762874126434326,7.169771194458008,4.879906177520752,4.364197731018066,3.6566823720932007,4.2551586627960205,3.6344521045684814,4.885449409484863,4.698345422744751,,,,,,,,,,,,,,,,,,,
2.3245924711227417,3.3633588552474976,3.077965497970581,3.8936727046966553,3.6686620712280273,2.8671700954437256,3.9324971437454224,2.299938917160034,2.5600154399871826,2.511702299118042,3.6289045810699463,4.079763650894165,3.0651192665100098,6.264517545700073,4.29504132270813,3.404926061630249,4.003560900688171,6.110057830810547,4.55439829826355,3.6921011209487915,2.8264994621276855,5.171050786972046,3.824678063392639,2.8081134557724,3.9481523036956787,3.1388572454452515,5.254433631896973,2.8482202291488647,4.379974126815796,,,,,,,,,,,,,
2.112990617752075,2.509318470954895,2.858383536338806,2.422154426574707,2.4211676120758057,3.186793804168701,2.2677364349365234,2.780112147331238,2.5885597467422485,4.363360404968262,3.8174006938934326,3.1029359102249146,3.5959779024124146,3.2248363494873047,4.227222442626953,8.49126148223877,4.7654266357421875,5.026142120361328,4.24907660484314,3.297269344329834,4.984884738922119,3.8477816581726074,3.204500913619995,2.3912577629089355,3.558780550956726,3.74068284034729,3.745773673057556,4.750647306442261,4.04662823677063,6.376452684402466,5.759558916091919,5.404164791107178,,,,,,,,,,
3.156405806541443,3.8491287231445312,8.406623363494873,3.7740988731384277,3.6664540767669678,3.422785758972168,6.13818883895874,3.943673849105835,3.2573286294937134,2.53794264793396,2.2605711221694946,2.1560481786727905,4.1994194984436035,3.776165246963501,4.712743759155273,4.974844694137573,6.556858777999878,,,,,,,,,,,,,,,,,,,,,,,,,
3.2550463676452637,2.7231321334838867,2.1744335889816284,2.2185784578323364,2.292861580848694,4.476487398147583,4.100423216819763,4.039324641227722,5.257810831069946,4.763063907623291,5.051887512207031,3.549929976463318,3.27567458152771,3.638306140899658,4.866596937179565,6.630969762802124,7.553874969482422,7.988890886306763,,,,,,,,,,,,,,,,,,,,,,,,
3.247699737548828,2.67245090007782,1.9939197301864624,2.6749749183654785,3.1591432094573975,3.1685718297958374,2.7374486923217773,2.972478747367859,2.7221550941467285,2.25877845287323,2.9377329349517822,4.519136428833008,3.8764008283615112,3.564687728881836,5.1015098094940186,4.971202373504639,8.633447647094727,3.80422842502594,3.612796425819397,3.9403380155563354,4.772196054458618,4.004058003425598,4.3285417556762695,,,,,,,,,,,,,,,,,,,
2.6911004781723022,2.3245924711227417,2.12320613861084,2.188123345375061,2.523613929748535,3.251676321029663,2.894443988800049,2.940534234046936,3.893310070037842,2.738308310508728,4.539766550064087,4.20276665687561,2.6841460466384888,3.8764244318008423,2.583794593811035,5.8703460693359375,4.642124176025391,3.367045521736145,3.7042717933654785,3.065325379371643,4.1304333209991455,4.464224100112915,6.482227563858032,3.1855952739715576,3.6948426961898804,,,,,,,,,,,,,,,,,
3.2547062635421753,2.7394871711730957,2.2608563899993896,3.0869513750076294,2.7231321334838867,2.4391589164733887,2.998059630393982,2.7003889083862305,2.271559238433838,2.3463871479034424,4.748402833938599,3.5554968118667603,4.20002818107605,3.538366198539734,3.584785580635071,4.225148677825928,6.3599419593811035,3.576568126678467,4.595491647720337,,,,,,,,,,,,,,,,,,,,,,,
2.926514506340027,2.7393038272857666,2.300224542617798,2.584282398223877,3.664318799972534,4.251753568649292,5.593569993972778,3.762049674987793,3.08750581741333,4.7905755043029785,5.2137110233306885,4.571906089782715,4.401082277297974,5.086652517318726,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3.0115978717803955,2.9025295972824097,2.6848790645599365,2.571737051010132,2.299874424934387,2.147024393081665,2.8479795455932617,4.831927299499512,3.586289167404175,5.2291529178619385,4.410878419876099,4.440493106842041,4.885648727416992,3.809762716293335,3.0506595373153687,5.504286527633667,4.845275640487671,5.960337400436401,4.003868818283081,4.665452718734741,4.2505364418029785,3.393555760383606,,,,,,,,,,,,,,,,,,,,
2.9695475101470947,3.8946635723114014,3.4340041875839233,2.4824399948120117,2.3957719802856445,3.4486371278762817,3.877794027328491,3.635259747505188,5.789491891860962,4.811874866485596,5.654078006744385,2.731894016265869,2.5639753341674805,4.074665069580078,3.4463629722595215,3.076776146888733,2.3577526807785034,3.0859906673431396,3.275448441505432,3.4594656229019165,3.087376356124878,3.242010474205017,5.7887303829193115,5.039787530899048,5.471031427383423,,,,,,,,,,,,,,,,,
3.255046010017395,3.001861095428467,2.530978560447693,2.572992444038391,2.71707022190094,2.7241016626358032,1.984366238117218,3.8701189756393433,3.833383321762085,3.3320099115371704,3.7603617906570435,4.657507419586182,6.415439605712891,5.673778057098389,5.360812187194824,5.712169408798218,5.557171583175659,,,,,,,,,,,,,,,,,,,,,,,,,
2.7182143926620483,2.39115309715271,2.1294654607772827,2.1078916788101196,2.244070053100586,2.1729209423065186,3.6580729484558105,4.227222442626953,3.5201255083084106,3.9362399578094482,3.1643906831741333,4.006292343139648,5.181971311569214,4.247430324554443,3.756419062614441,3.6770282983779907,4.755482196807861,5.692525386810303,4.02490508556366,3.5014184713363647,,,,,,,,,,,,,,,,,,,,,,
3.255046010017395,2.2823002338409424,2.8107978105545044,3.155877470970154,2.861457347869873,2.7311311960220337,2.397293210029602,2.5926883220672607,2.701641082763672,4.816864490509033,4.070361375808716,3.725602149963379,3.942001700401306,8.633447647094727,4.129488706588745,3.897404193878174,3.644482374191284,4.517103672027588,7.005577325820923,3.8308768272399902,3.9941967725753784,,,,,,,,,,,,,,,,,,,,,
